Id,Id2,Geography,Edu Total,Margin of Error; Total:,Estimate; Total: - No schooling completed,Margin of Error; Total: - No schooling completed,Estimate; Total: - Nursery school,Margin of Error; Total: - Nursery school,Estimate; Total: - Kindergarten,Margin of Error; Total: - Kindergarten,Estimate; Total: - 1st grade,Margin of Error; Total: - 1st grade,Estimate; Total: - 2nd grade,Margin of Error; Total: - 2nd grade,Estimate; Total: - 3rd grade,Margin of Error; Total: - 3rd grade,Estimate; Total: - 4th grade,Margin of Error; Total: - 4th grade,Estimate; Total: - 5th grade,Margin of Error; Total: - 5th grade,Estimate; Total: - 6th grade,Margin of Error; Total: - 6th grade,Estimate; Total: - 7th grade,Margin of Error; Total: - 7th grade,Estimate; Total: - 8th grade,Margin of Error; Total: - 8th grade,Estimate; Total: - 9th grade,Margin of Error; Total: - 9th grade,Estimate; Total: - 10th grade,Margin of Error; Total: - 10th grade,Estimate; Total: - 11th grade,Margin of Error; Total: - 11th grade,"Estimate; Total: - 12th grade, no diploma","Margin of Error; Total: - 12th grade, no diploma",Estimate; Total: - Regular high school diploma,Margin of Error; Total: - Regular high school diploma,Estimate; Total: - GED or alternative credential,Margin of Error; Total: - GED or alternative credential,"Estimate; Total: - Some college, less than 1 year","Margin of Error; Total: - Some college, less than 1 year","Estimate; Total: - Some college, 1 or more years, no degree","Margin of Error; Total: - Some college, 1 or more years, no degree",Estimate; Total: - Associate's degree,Margin of Error; Total: - Associate's degree,Estimate; Total: - Bachelor's degree,Margin of Error; Total: - Bachelor's degree,Estimate; Total: - Master's degree,Margin of Error; Total: - Master's degree,Estimate; Total: - Professional school degree,Margin of Error; Total: - Professional school degree,Estimate; Total: - Doctorate degree,Margin of Error; Total: - Doctorate degree
1500000US530330258052,530330258052,"Block Group 2, Census Tract 258.05, King County, Washington",711,200,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,7,11,0,12,4,8,0,12,0,12,230,107,17,26,51,49,161,73,140,81,80,40,11,19,10,15,0,12
1500000US530330258053,530330258053,"Block Group 3, Census Tract 258.05, King County, Washington",1024,165,20,24,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,44,47,6,10,28,30,18,30,205,92,57,32,80,50,239,82,140,63,170,61,17,21,0,12,0,12
1500000US530330258061,530330258061,"Block Group 1, Census Tract 258.06, King County, Washington",878,130,6,9,0,12,0,12,0,12,0,12,0,12,0,12,7,12,0,12,0,12,0,12,3,6,0,12,0,12,0,12,116,56,52,46,123,57,141,65,103,42,224,94,87,52,9,14,7,11
1500000US530330258062,530330258062,"Block Group 2, Census Tract 258.06, King County, Washington",1645,263,37,55,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,13,0,12,16,21,7,10,41,30,342,141,65,74,73,68,221,98,107,67,356,138,363,101,0,12,9,14
1500000US530330258063,530330258063,"Block Group 3, Census Tract 258.06, King County, Washington",981,234,17,20,0,12,0,12,0,12,0,12,0,12,0,12,48,51,0,12,0,12,5,8,8,14,9,14,6,9,0,12,187,69,11,27,45,39,120,57,168,72,282,190,75,49,0,12,0,12
1500000US530330260011,530330260011,"Block Group 1, Census Tract 260.01, King County, Washington",971,235,11,17,0,12,0,12,0,12,0,12,9,13,0,12,0,12,0,12,0,12,0,12,26,30,0,12,0,12,9,16,134,89,0,12,40,30,299,150,110,51,220,88,93,60,9,14,11,16
1500000US530330260012,530330260012,"Block Group 2, Census Tract 260.01, King County, Washington",654,141,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,20,27,0,12,135,66,33,42,35,36,91,56,40,35,127,69,86,44,76,57,11,18
1500000US530330260013,530330260013,"Block Group 3, Census Tract 260.01, King County, Washington",920,217,42,49,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,31,29,151,80,73,62,21,25,91,52,100,47,215,102,78,72,118,157,0,12
1500000US530330260014,530330260014,"Block Group 4, Census Tract 260.01, King County, Washington",842,190,7,13,0,12,0,12,0,12,0,12,0,12,0,12,50,59,0,12,0,12,0,12,23,30,0,12,43,41,0,12,143,64,122,85,43,43,102,58,39,33,203,124,58,49,0,12,9,14
1500000US530330260015,530330260015,"Block Group 5, Census Tract 260.01, King County, Washington",974,288,13,21,0,12,0,12,0,12,9,20,0,12,12,18,11,19,0,12,31,44,40,46,38,52,64,64,42,32,137,101,184,116,0,12,19,23,169,70,66,62,116,70,23,26,0,12,0,12
1500000US530330260021,530330260021,"Block Group 1, Census Tract 260.02, King County, Washington",1465,287,27,34,0,12,0,12,0,12,0,12,0,12,42,67,36,56,42,67,16,28,0,12,41,65,0,12,15,24,70,84,268,140,42,48,100,82,299,188,210,126,177,115,49,64,31,45,0,12
1500000US530330260022,530330260022,"Block Group 2, Census Tract 260.02, King County, Washington",1380,409,0,12,0,12,0,12,0,12,0,12,0,12,39,62,0,12,3,7,6,14,10,15,33,47,3,7,0,12,70,72,251,126,72,77,181,157,307,187,110,81,185,89,97,58,0,12,13,21
1500000US530330260023,530330260023,"Block Group 3, Census Tract 260.02, King County, Washington",1109,249,56,52,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,19,40,58,0,12,13,22,0,12,0,12,33,37,255,172,35,42,126,98,68,53,153,99,221,123,58,37,16,27,24,27
1500000US530330260024,530330260024,"Block Group 4, Census Tract 260.02, King County, Washington",1434,371,42,44,0,12,0,12,0,12,0,12,0,12,0,12,19,34,0,12,0,12,22,32,17,32,8,20,35,42,43,42,277,139,17,27,47,59,172,118,158,79,409,158,168,115,0,12,0,12
1500000US530330261001,530330261001,"Block Group 1, Census Tract 261, King County, Washington",978,325,64,89,0,12,0,12,0,12,0,12,0,12,19,31,123,147,0,12,0,12,0,12,0,12,0,12,14,25,0,12,265,144,0,12,110,130,127,84,112,78,28,48,49,71,14,24,53,77
1500000US530330261002,530330261002,"Block Group 2, Census Tract 261, King County, Washington",921,270,60,90,0,12,0,12,0,12,0,12,38,58,0,12,0,12,0,12,20,33,0,12,49,78,67,82,19,38,24,40,328,183,0,12,12,24,62,69,148,104,54,51,0,12,40,61,0,12
1500000US530330261003,530330261003,"Block Group 3, Census Tract 261, King County, Washington",987,306,35,40,0,12,0,12,0,12,0,12,0,12,0,12,11,22,0,12,0,12,53,87,0,12,28,34,21,32,0,12,267,232,81,64,66,92,170,122,111,87,142,82,2,12,0,12,0,12
1500000US530330261004,530330261004,"Block Group 4, Census Tract 261, King County, Washington",1175,317,38,66,0,12,0,12,0,12,0,12,0,12,0,12,0,12,25,43,0,12,0,12,0,12,81,94,26,46,28,44,542,213,6,11,0,12,218,128,41,46,88,76,82,75,0,12,0,12
1500000US530330261005,530330261005,"Block Group 5, Census Tract 261, King County, Washington",905,312,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,14,24,0,12,0,12,63,95,62,93,31,52,0,12,225,174,57,53,65,49,123,114,84,91,151,93,20,32,0,12,10,17
1500000US530330262001,530330262001,"Block Group 1, Census Tract 262, King County, Washington",146,126,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,39,59,0,12,0,12,0,12,13,21,0,12,55,64,29,34,0,12,10,16,0,12,0,12,0,12
1500000US530330262002,530330262002,"Block Group 2, Census Tract 262, King County, Washington",982,250,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,22,0,12,0,12,39,62,101,123,0,12,0,12,132,104,0,12,0,12,269,139,97,73,220,99,111,76,0,12,0,12
1500000US530330262003,530330262003,"Block Group 3, Census Tract 262, King County, Washington",1454,334,35,44,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,22,0,12,14,25,0,12,79,95,0,12,85,76,266,125,31,40,107,119,194,94,227,119,330,167,73,61,0,12,0,12
1500000US530330262004,530330262004,"Block Group 4, Census Tract 262, King County, Washington",1087,195,13,27,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,20,392,111,78,92,24,38,162,110,104,59,213,100,73,59,15,25,0,12
1500000US530330263001,530330263001,"Block Group 1, Census Tract 263, King County, Washington",405,95,24,28,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,13,0,12,6,10,0,12,16,18,121,43,7,12,103,46,79,59,6,10,28,22,7,10,0,12,0,12
1500000US530330263002,530330263002,"Block Group 2, Census Tract 263, King County, Washington",656,121,23,20,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,27,24,18,20,18,19,234,58,22,25,41,26,109,41,65,35,85,43,5,8,4,8,5,7
1500000US530330264001,530330264001,"Block Group 1, Census Tract 264, King County, Washington",508,235,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,48,78,13,40,223,172,14,22,32,45,56,76,57,73,48,47,17,30,0,12,0,12
1500000US530330264002,530330264002,"Block Group 2, Census Tract 264, King County, Washington",984,321,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,18,30,0,12,30,36,54,88,21,32,70,70,12,19,499,221,71,65,0,12,77,84,44,68,15,26,58,53,0,12,15,25
1500000US530330264003,530330264003,"Block Group 3, Census Tract 264, King County, Washington",926,266,29,40,0,12,0,12,0,12,0,12,0,12,0,12,0,12,40,45,0,12,29,47,0,12,14,23,29,30,114,83,204,98,16,26,34,38,197,119,50,49,66,47,85,69,19,38,0,12
1500000US530330264004,530330264004,"Block Group 4, Census Tract 264, King County, Washington",744,181,15,23,0,12,0,12,0,12,0,12,0,12,42,67,0,12,0,12,0,12,0,12,30,36,15,23,23,37,0,12,149,105,49,39,17,28,169,91,68,56,122,71,45,42,0,12,0,12
1500000US530330264005,530330264005,"Block Group 5, Census Tract 264, King County, Washington",736,336,18,31,0,12,0,12,0,12,0,12,0,12,0,12,0,12,127,128,38,61,0,12,26,42,20,31,0,12,40,66,67,90,28,35,87,113,98,104,60,78,93,75,34,39,0,12,0,12
1500000US530330265001,530330265001,"Block Group 1, Census Tract 265, King County, Washington",750,202,67,56,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,34,42,0,12,0,12,26,30,40,33,83,75,165,94,45,56,24,27,85,51,55,52,103,57,23,26,0,12,0,12
1500000US530330265002,530330265002,"Block Group 2, Census Tract 265, King County, Washington",930,181,44,35,0,12,5,8,22,34,0,12,38,48,7,11,0,12,33,31,19,30,9,13,51,53,19,23,18,20,50,56,147,70,52,52,108,62,192,105,34,40,66,56,16,18,0,12,0,12
1500000US530330265003,530330265003,"Block Group 3, Census Tract 265, King County, Washington",1177,283,18,25,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,15,0,12,32,37,37,42,18,20,10,17,10,15,453,186,60,51,106,69,158,74,107,68,106,64,47,47,6,11,0,12
1500000US530330266001,530330266001,"Block Group 1, Census Tract 266, King County, Washington",964,170,48,40,0,12,0,12,0,12,0,12,7,10,0,12,0,12,23,29,58,86,5,7,0,12,3,6,23,28,44,40,171,98,24,19,46,27,215,79,87,31,114,42,73,38,17,21,6,8
1500000US530330266002,530330266002,"Block Group 2, Census Tract 266, King County, Washington",893,145,35,42,0,12,0,12,0,12,0,12,0,12,0,12,17,20,17,26,0,12,0,12,18,26,30,27,4,7,10,11,125,50,20,17,104,49,147,63,88,45,195,57,69,39,2,5,12,17
1500000US530330267001,530330267001,"Block Group 1, Census Tract 267, King County, Washington",655,231,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,22,0,12,233,177,38,51,49,51,33,40,71,62,114,67,59,78,45,54,0,12
1500000US530330267002,530330267002,"Block Group 2, Census Tract 267, King County, Washington",1241,287,0,12,0,12,0,12,0,12,0,12,0,12,0,12,21,26,12,19,55,72,59,70,149,192,11,19,11,18,60,56,173,81,121,92,60,54,242,115,105,82,105,79,49,58,8,18,0,12
1500000US530330267003,530330267003,"Block Group 3, Census Tract 267, King County, Washington",900,173,14,23,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,28,32,53,63,32,38,98,79,100,64,80,68,309,137,116,82,70,65,0,12
1500000US530330267004,530330267004,"Block Group 4, Census Tract 267, King County, Washington",833,209,0,12,0,12,0,12,0,12,0,12,0,12,0,12,20,29,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,25,0,12,84,82,109,86,115,74,312,137,107,68,27,32,43,49
1500000US530330268011,530330268011,"Block Group 1, Census Tract 268.01, King County, Washington",1047,389,104,101,0,12,0,12,0,12,0,12,0,12,0,12,13,22,28,44,0,12,0,12,26,42,0,12,18,27,70,57,228,124,0,12,227,142,169,153,39,41,125,90,0,12,0,12,0,12
1500000US530330268012,530330268012,"Block Group 2, Census Tract 268.01, King County, Washington",1053,409,14,25,0,12,0,12,0,12,0,12,0,12,0,12,71,107,11,16,0,12,0,12,0,12,19,30,86,98,62,80,270,169,43,52,24,31,118,103,41,42,207,168,87,73,0,12,0,12
1500000US530330268013,530330268013,"Block Group 3, Census Tract 268.01, King County, Washington",738,218,156,168,0,12,0,12,0,12,0,12,27,46,0,12,0,12,125,104,0,12,0,12,0,12,0,12,0,12,96,102,91,72,81,77,50,62,30,47,36,36,23,39,23,39,0,12,0,12
1500000US530330268014,530330268014,"Block Group 4, Census Tract 268.01, King County, Washington",1166,412,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,21,0,12,0,12,36,44,19,31,29,34,467,219,60,56,135,124,104,73,108,103,151,138,44,44,0,12,0,12
1500000US530330268021,530330268021,"Block Group 1, Census Tract 268.02, King County, Washington",715,157,27,24,0,12,0,12,0,12,0,12,8,14,25,40,0,12,0,12,0,12,40,41,8,14,0,12,0,12,48,59,150,84,21,23,97,68,137,78,92,60,43,38,19,20,0,12,0,12
1500000US530330268022,530330268022,"Block Group 2, Census Tract 268.02, King County, Washington",463,122,0,12,0,12,0,12,0,12,13,20,20,31,0,12,11,19,0,12,0,12,0,12,7,10,9,15,17,20,34,28,158,83,8,14,22,18,49,45,59,40,37,30,19,20,0,12,0,12
1500000US530330268023,530330268023,"Block Group 3, Census Tract 268.02, King County, Washington",1118,248,35,30,0,12,0,12,0,12,0,12,0,12,15,19,29,46,21,32,0,12,5,13,18,28,28,45,36,42,37,41,382,159,25,21,67,56,128,85,114,83,140,89,28,30,10,17,0,12
1500000US530330268024,530330268024,"Block Group 4, Census Tract 268.02, King County, Washington",869,175,54,58,0,12,0,12,0,12,0,12,0,12,0,12,0,12,15,23,0,12,39,41,38,48,0,12,25,22,22,24,173,79,52,47,45,33,115,58,121,64,108,64,29,30,33,37,0,12
1500000US530330270001,530330270001,"Block Group 1, Census Tract 270, King County, Washington",790,199,41,45,0,12,0,12,0,12,24,35,16,25,0,12,0,12,23,28,0,12,0,12,0,12,23,34,72,51,8,13,143,91,17,49,44,38,154,69,52,45,150,98,18,21,5,10,0,12
1500000US530330270002,530330270002,"Block Group 2, Census Tract 270, King County, Washington",577,167,30,33,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,21,0,12,0,12,13,26,23,33,21,18,0,12,140,63,8,14,68,52,98,42,45,35,104,66,16,13,0,12,0,12
1500000US530330270003,530330270003,"Block Group 3, Census Tract 270, King County, Washington",1040,187,11,18,0,12,0,12,0,12,0,12,0,12,0,12,19,31,0,12,0,12,33,41,21,34,34,32,37,33,27,20,268,98,37,25,126,57,208,107,18,21,129,74,50,37,22,36,0,12
1500000US530330271001,530330271001,"Block Group 1, Census Tract 271, King County, Washington",784,157,17,22,0,12,0,12,0,12,0,12,0,12,7,14,2,4,0,12,2,4,8,14,0,12,15,22,18,20,55,54,165,60,46,43,75,58,194,95,86,106,85,62,9,15,0,12,0,12
1500000US530330271002,530330271002,"Block Group 2, Census Tract 271, King County, Washington",1329,292,73,52,0,12,0,12,0,12,0,12,0,12,0,12,0,12,19,20,0,12,0,12,114,84,102,144,76,56,7,14,263,117,77,61,114,96,168,91,55,42,193,89,68,58,0,12,0,12
1500000US530330272001,530330272001,"Block Group 1, Census Tract 272, King County, Washington",721,155,78,70,0,12,0,12,0,12,0,12,0,12,0,12,0,12,5,8,4,12,7,8,0,12,0,12,17,17,5,8,116,47,44,28,38,26,119,64,76,41,139,63,54,37,4,8,15,20
1500000US530330272002,530330272002,"Block Group 2, Census Tract 272, King County, Washington",1079,153,36,34,0,12,0,12,0,12,15,23,0,12,28,31,0,12,59,46,0,12,28,28,32,33,35,35,16,22,61,41,243,69,26,22,42,35,193,74,52,36,172,62,25,19,16,24,0,12
1500000US530330273001,530330273001,"Block Group 1, Census Tract 273, King County, Washington",799,176,97,104,0,12,0,12,0,12,0,12,0,12,0,12,10,17,0,12,0,12,16,19,0,12,0,12,12,15,0,12,184,88,20,18,83,56,95,53,80,38,151,87,33,28,18,20,0,12
1500000US530330273002,530330273002,"Block Group 2, Census Tract 273, King County, Washington",1456,273,244,102,0,12,0,12,0,12,11,17,18,21,68,55,19,30,65,54,0,12,56,67,47,53,8,12,32,34,11,17,491,163,24,37,49,40,84,53,55,48,98,69,68,53,4,9,4,6
1500000US530330273003,530330273003,"Block Group 3, Census Tract 273, King County, Washington",819,258,49,50,0,12,0,12,0,12,0,12,0,12,0,12,12,21,22,33,9,14,0,12,38,43,18,26,76,65,0,12,104,45,38,27,35,41,187,92,35,31,99,48,21,20,76,74,0,12
1500000US530330273004,530330273004,"Block Group 4, Census Tract 273, King County, Washington",944,225,46,43,0,12,0,12,0,12,0,12,0,12,0,12,0,12,20,22,0,12,7,11,21,22,8,13,55,55,15,23,270,140,57,43,87,49,167,64,33,28,144,69,14,22,0,12,0,12
1500000US530330274001,530330274001,"Block Group 1, Census Tract 274, King County, Washington",1063,192,39,37,0,12,0,12,0,12,0,12,8,14,0,12,0,12,10,15,0,12,0,12,13,17,31,48,50,60,16,28,226,86,56,48,182,88,131,50,121,81,130,66,50,35,0,12,0,12
1500000US530330274002,530330274002,"Block Group 2, Census Tract 274, King County, Washington",610,169,67,76,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,20,0,12,10,18,0,12,9,14,0,12,27,23,210,99,9,14,56,42,98,56,37,31,76,56,0,12,0,12,0,12
1500000US530330274003,530330274003,"Block Group 3, Census Tract 274, King County, Washington",1177,203,62,53,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,23,40,29,26,32,24,40,32,278,140,81,69,52,35,87,51,162,103,229,89,87,46,15,21,0,12
1500000US530330274004,530330274004,"Block Group 4, Census Tract 274, King County, Washington",529,146,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,15,0,12,50,53,22,33,0,12,20,31,0,12,0,12,158,88,86,74,53,45,42,38,39,50,33,24,7,12,0,12,10,14
1500000US530330275001,530330275001,"Block Group 1, Census Tract 275, King County, Washington",1315,215,0,12,0,12,0,12,0,12,36,52,0,12,37,45,26,41,0,12,18,25,0,12,39,38,0,12,47,45,48,43,325,107,77,51,96,71,201,86,81,44,258,101,12,14,14,19,0,12
1500000US530330275002,530330275002,"Block Group 2, Census Tract 275, King County, Washington",719,202,5,9,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,37,49,9,14,35,47,7,10,42,44,0,12,236,116,1,3,42,27,109,52,62,56,67,32,17,17,50,57,0,12
1500000US530330275003,530330275003,"Block Group 3, Census Tract 275, King County, Washington",686,174,8,11,0,12,0,12,0,12,1,4,0,12,0,12,0,12,0,12,0,12,0,12,23,34,15,25,22,21,51,58,224,132,32,26,81,63,37,43,46,39,104,59,10,14,22,34,10,15
1500000US530330275004,530330275004,"Block Group 4, Census Tract 275, King County, Washington",752,219,63,84,0,12,10,15,0,12,0,12,0,12,0,12,0,12,28,44,0,12,0,12,58,64,11,17,8,13,63,68,125,70,27,26,62,32,129,67,10,16,115,60,27,24,16,20,0,12
1500000US530330276001,530330276001,"Block Group 1, Census Tract 276, King County, Washington",872,232,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,20,32,0,12,60,47,24,34,122,96,33,35,60,52,209,106,82,46,170,69,61,39,23,39,8,12
1500000US530330276002,530330276002,"Block Group 2, Census Tract 276, King County, Washington",1473,204,33,41,0,12,0,12,0,12,32,38,0,12,23,37,8,12,133,78,9,13,0,12,76,61,13,18,30,41,7,13,268,111,68,61,64,36,205,85,128,82,259,93,70,46,39,35,8,13
1500000US530330276003,530330276003,"Block Group 3, Census Tract 276, King County, Washington",640,134,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,42,35,11,19,59,46,71,54,58,46,275,75,98,48,11,17,15,24
1500000US530330277011,530330277011,"Block Group 1, Census Tract 277.01, King County, Washington",892,241,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1,2,0,12,0,12,0,12,2,5,16,25,29,44,57,82,143,110,1,6,63,60,119,102,57,73,151,80,143,88,60,62,50,58
1500000US530330277012,530330277012,"Block Group 2, Census Tract 277.01, King County, Washington",476,137,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,19,0,12,9,14,112,79,42,37,139,85,131,100,15,24,17,27
1500000US530330277013,530330277013,"Block Group 3, Census Tract 277.01, King County, Washington",688,200,0,12,0,12,0,12,0,12,0,12,0,12,10,19,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,21,32,46,5,14,0,12,71,61,98,65,259,122,143,131,46,45,13,19
1500000US530330277014,530330277014,"Block Group 4, Census Tract 277.01, King County, Washington",1076,244,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,25,45,0,12,14,23,0,12,17,27,0,12,68,107,130,124,24,36,22,25,113,87,69,57,272,129,208,107,39,31,75,58
1500000US530330277015,530330277015,"Block Group 5, Census Tract 277.01, King County, Washington",834,219,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,38,61,181,132,20,31,64,60,128,83,22,29,241,138,74,57,39,37,27,30
1500000US530330277021,530330277021,"Block Group 1, Census Tract 277.02, King County, Washington",657,185,16,23,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,18,33,0,12,0,12,66,63,0,12,16,24,32,39,68,49,186,102,223,155,18,28,14,23
1500000US530330277022,530330277022,"Block Group 2, Census Tract 277.02, King County, Washington",991,231,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,40,65,16,24,0,12,0,12,1,4,92,60,14,23,73,61,147,104,16,26,283,92,224,123,54,54,31,34
1500000US530330277023,530330277023,"Block Group 3, Census Tract 277.02, King County, Washington",1090,286,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,273,200,15,25,140,170,94,55,79,77,319,154,74,51,82,76,14,23
1500000US530330277024,530330277024,"Block Group 4, Census Tract 277.02, King County, Washington",1045,227,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,214,178,36,42,34,34,161,81,87,64,311,116,127,87,29,33,46,42
1500000US530330278001,530330278001,"Block Group 1, Census Tract 278, King County, Washington",809,124,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,16,11,16,0,12,15,22,107,49,8,13,57,43,92,67,104,60,238,101,110,43,15,17,43,42
1500000US530330278002,530330278002,"Block Group 2, Census Tract 278, King County, Washington",812,129,7,11,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,7,10,0,12,0,12,85,51,17,19,7,11,87,54,27,20,367,102,160,59,28,20,20,17
1500000US530330278003,530330278003,"Block Group 3, Census Tract 278, King County, Washington",995,151,12,17,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1,2,0,12,0,12,0,12,0,12,24,36,15,25,102,56,43,31,29,27,209,91,96,53,246,81,191,63,18,22,9,14
1500000US530330279001,530330279001,"Block Group 1, Census Tract 279, King County, Washington",671,234,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,20,33,0,12,0,12,14,21,17,28,43,50,0,12,80,100,78,60,58,48,73,59,68,68,188,148,32,36,0,12,0,12
1500000US530330279002,530330279002,"Block Group 2, Census Tract 279, King County, Washington",1085,231,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,14,21,0,12,31,39,273,153,45,59,98,56,232,135,137,93,141,118,62,83,0,12,52,84
1500000US530330279003,530330279003,"Block Group 3, Census Tract 279, King County, Washington",903,258,0,12,0,12,0,12,0,12,0,12,57,91,0,12,0,12,0,12,0,12,0,12,27,34,33,52,61,79,7,12,144,82,36,50,11,18,255,145,129,111,115,83,11,19,17,27,0,12
1500000US530330279004,530330279004,"Block Group 4, Census Tract 279, King County, Washington",758,269,11,17,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,266,125,39,37,39,51,93,61,68,80,162,102,80,89,0,12,0,12
1500000US530330279005,530330279005,"Block Group 5, Census Tract 279, King County, Washington",910,298,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,74,89,0,12,0,12,23,28,126,70,31,39,44,36,289,220,76,55,228,117,19,32,0,12,0,12
1500000US530330279006,530330279006,"Block Group 6, Census Tract 279, King County, Washington",1051,231,25,38,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,49,59,107,75,43,62,89,56,263,151,118,83,256,133,46,38,27,33,28,29
1500000US530330280001,530330280001,"Block Group 1, Census Tract 280, King County, Washington",773,164,0,12,0,12,0,12,0,12,0,12,0,12,22,29,0,12,69,96,0,12,0,12,20,34,24,31,17,28,36,38,324,138,0,12,17,18,77,84,98,66,62,36,7,13,0,12,0,12
1500000US530330280002,530330280002,"Block Group 2, Census Tract 280, King County, Washington",1106,229,0,12,0,12,0,12,47,50,29,43,0,12,19,30,17,27,173,147,0,12,21,33,47,47,0,12,33,41,43,39,203,89,53,41,61,40,165,81,62,42,128,67,5,8,0,12,0,12
1500000US530330280003,530330280003,"Block Group 3, Census Tract 280, King County, Washington",731,152,17,20,1,4,0,12,0,12,0,12,0,12,16,26,0,12,67,58,27,36,14,16,31,32,20,24,17,27,17,30,176,81,17,19,60,41,156,85,26,27,56,39,13,18,0,12,0,12
1500000US530330281001,530330281001,"Block Group 1, Census Tract 281, King County, Washington",869,154,98,51,0,12,0,12,0,12,0,12,0,12,4,7,0,12,4,7,0,12,0,12,20,21,12,16,22,28,0,12,251,79,36,22,76,40,147,70,60,34,109,53,30,30,0,12,0,12
1500000US530330281002,530330281002,"Block Group 2, Census Tract 281, King County, Washington",802,189,85,74,0,12,0,12,0,12,0,12,31,28,7,10,0,12,22,26,23,35,0,12,51,44,10,14,3,6,13,15,178,72,70,40,90,56,93,54,46,44,67,39,8,13,0,12,5,8
1500000US530330282001,530330282001,"Block Group 1, Census Tract 282, King County, Washington",1273,274,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,55,59,0,12,30,43,89,69,14,24,11,18,50,48,257,154,59,56,88,50,335,128,92,66,124,59,60,41,0,12,9,14
1500000US530330282002,530330282002,"Block Group 2, Census Tract 282, King County, Washington",1235,252,39,54,0,12,0,12,0,12,0,12,37,52,0,12,0,12,0,12,0,12,0,12,26,40,0,12,32,29,18,28,282,147,38,31,40,35,217,89,99,64,303,130,94,53,10,18,0,12
1500000US530330282003,530330282003,"Block Group 3, Census Tract 282, King County, Washington",689,182,58,58,0,12,0,12,0,12,0,12,32,47,31,46,0,12,0,12,15,25,40,51,36,45,0,12,31,28,0,12,208,118,8,13,16,18,139,77,48,52,20,23,7,13,0,12,0,12
