ParcelID,DocumentDate,PropertyType,SalePrice,lat,lon,blkgrp
2937500230,08/09/2016,11,1199950,47.70665,-122.12505,530330323213
4338800645,05/15/2018,11,585000,47.47826,-122.34577,530330275004
4338800645,05/15/2017,11,510000,47.47826,-122.34577,530330275004
4278900215,05/24/2017,11,2195000,47.60558,-122.28929,530330078002
2881700046,08/30/2017,11,550000,47.74584,-122.33426,530330210005
5724500590,08/30/2016,11,1800000,47.70998,-122.3174,530330012001
5126300030,11/08/2017,11,710000,47.48237,-122.14147,530330256023
1604600395,03/29/2018,11,475000,47.56119,-122.28962,530330101003
1355000030,04/14/2017,11,190000,47.41371,-122.18113999999998,530330294052
2461900635,04/26/2017,11,515000,47.55151,-122.38392,530330106002
2461900635,01/11/2017,11,350500,47.55151,-122.38392,530330106002
2925069016,06/06/2017,11,1110000,47.624,-122.0707,530330323163
7922900450,04/10/2017,11,980000,47.58624,-122.11662,530330234032
3586500260,08/05/2016,11,771000,47.7563,-122.37455,530330208003
3586500260,10/06/2016,11,1000000,47.7563,-122.37455,530330208003
8926600175,01/09/2017,11,602000,47.67962,-122.27685,530330039002
6802150370,04/24/2018,11,947876,47.61669000000001,-122.04012,530330323173
2734100310,02/21/2017,11,500000,47.54318,-122.32246,530330109001
9222400825,09/14/2016,11,610000,47.67243,-122.32273,530330036001
7853280480,09/15/2017,11,1175000,47.53906,-121.86193,530330326024
1079600050,06/23/2017,11,430000,47.36991,-122.17327,530330295021
2767602716,03/08/2017,11,764950,47.6734,-122.38844,530330032002
6084100180,12/07/2016,11,751000,47.76188,-122.32616000000002,530330206001
1950900060,05/01/2018,11,140000,47.37559,-122.29621000000002,530330290041
2781250030,08/04/2016,11,449999,47.35049,-122.02486,530330316043
2623089105,08/05/2016,11,560000,47.4474,-121.75665,530330327025
3832500240,04/17/2018,11,420000,47.36571,-122.29061000000002,530330298011
7899800986,03/08/2018,11,377500,47.52153,-122.35597,530330114022
8835200850,08/01/2016,11,430000,47.7242,-122.16201,530330219041
9433000360,09/28/2016,11,925000,47.70961,-122.10679,530330323214
3293700428,04/04/2018,11,665000,47.74556,-122.35367,530330209003
7225500230,05/23/2017,11,225000,47.48948,-122.20527,530330253021
7276100042,12/21/2016,11,451050,47.76292,-122.34279,530330207002
597000581,10/26/2017,11,699950,47.57596,-122.30898,530330100022
3578401490,10/20/2016,11,675000,47.62064,-122.04059,530330323173
1336800325,07/07/2017,11,2550000,47.6258,-122.31092,530330064002
9212900610,05/30/2017,11,432000,47.68816,-122.2917,530330024003
1721801680,03/21/2018,11,240000,47.50891,-122.33405,530330268011
7787900030,09/01/2016,11,1279990,47.59096,-122.05179,530330322072
8165500720,02/15/2018,11,609950,47.53838,-122.36659,530330107012
3547900125,12/12/2016,11,550000,47.63547,-122.39063,530330056005
3278612400,12/19/2016,11,479950,47.54411,-122.36932,530330107022
9558041120,10/18/2017,11,444900,47.45196,-122.12121,530330319061
7915100155,03/10/2017,11,1196000,47.5749,-122.38217,530330098002
9516500020,03/17/2017,11,545100,47.76624,-122.15883999999998,530330218023
3021059391,08/15/2016,11,385000,47.27585,-122.22085,530330308013
9376300445,12/29/2016,11,670000,47.68566,-122.37072,530330030003
7649400055,05/23/2017,11,825000,47.55454,-122.39911,530330106005
1336800815,04/24/2018,11,1210000,47.62509,-122.30763,530330076001
8155800140,08/08/2017,11,1050000,47.66749,-122.01997,530330323151
3971701120,11/10/2016,11,399500,47.77092,-122.31492,530330204013
8041200020,01/18/2017,11,221500,47.31888,-122.2199,530330305041
6817510190,01/09/2018,11,120000,47.35512,-122.04709,530330320062
1377300245,12/23/2016,11,670000,47.64471,-122.40195,530330056004
9326100160,04/27/2018,11,390000,47.2312,-122.05671,530330312024
844000235,05/15/2017,11,280000,47.31221,-122.00408,530330316032
6838000290,10/06/2016,11,562000,47.68026,-122.16297,530330226052
6838000290,05/23/2018,11,750000,47.68026,-122.16297,530330226052
1708400195,09/26/2016,11,325000,47.5582,-122.30563,530330104022
3832050200,11/01/2016,11,345000,47.3351,-122.05176000000002,530330316011
3510000160,08/30/2016,11,140000,47.30947000000001,-122.20329,530330306001
5653100020,05/02/2017,11,640000,47.69411,-122.2919,530330021001
8024200680,03/15/2017,11,590000,47.69896,-122.31739,530330020002
8848000060,03/26/2018,11,450000,47.5155,-122.19745,530330252002
3244500090,11/04/2016,11,1150000,47.76673,-122.14188,530330323191
6844701205,08/03/2016,11,585000,47.69287,-122.29002,530330022002
1445800040,12/12/2016,11,585000,47.71192,-122.20052,530330220053
5146000055,05/23/2017,11,588999,47.75104,-122.30124,530330214002
526059100,08/15/2016,11,425000,47.76675,-122.20644,530330218043
2916200175,09/18/2016,11,391000,47.72158,-122.35069,530330004021
2487200160,04/10/2017,11,651500,47.5199,-122.3898,530330116004
4059400240,10/20/2016,11,295000,47.50101,-122.24176,530330119002
8823901300,03/30/2017,11,1155375,47.66577,-122.3075,530330044003
461004530,11/27/2016,11,725000,47.6797,-122.37001,530330030001
8682262050,02/22/2018,11,629000,47.71828,-122.03184,530330323271
5379806275,05/08/2018,11,350000,47.44547,-122.2814,530330284023
5379806275,10/25/2016,11,278000,47.44547,-122.2814,530330284023
3845100590,08/19/2016,11,457550,47.26033,-122.19307,530330310001
4232902350,03/16/2018,11,2345000,47.63447,-122.36407,530330069002
9485950370,10/19/2016,11,411600,47.3518,-122.08803,530330320063
8159610250,08/31/2016,11,352000,47.34082,-122.27176,530330298025
6205500570,06/20/2017,11,1197000,47.58756,-122.17682,530330235003
2826079018,11/14/2016,11,305000,47.71182,-121.92253999999998,530330324014
7241000010,11/09/2017,11,2400000,47.64687,-122.32583,530330061003
8732130650,12/15/2016,11,370000,47.30658,-122.3789,530330303064
1773101062,03/16/2017,11,320000,47.55466,-122.36323,530330108003
1944900300,08/28/2017,11,622000,47.60866,-122.13845,530330233003
3832050230,10/25/2016,11,399950,47.33477,-122.05172,530330316011
1328310450,06/30/2017,11,430000,47.44174,-122.13317,530330319081
2345500130,04/10/2018,11,340000,47.27649,-122.30595,530330304031
1624049319,05/01/2018,11,705000,47.56728,-122.29638,530330101003
50500060,04/04/2018,11,865000,47.33139,-122.35592,530330301007
5197000020,05/24/2017,11,1088000,47.65181,-122.11878,530330228032
3346300271,05/23/2017,11,475000,47.53019000000001,-122.18465,530330247023
8141200027,04/20/2018,11,744350,47.6236,-122.30552,530330076001
3426049170,10/18/2016,11,714000,47.69857,-122.28829,530330022002
9578140360,08/17/2016,11,383700,47.29658,-122.35346,530330303103
7334400490,03/27/2017,11,418000,47.46827,-121.75012,530330327024
7205400065,11/28/2016,11,300000,47.3521,-122.31433,530330300032
1196000230,08/03/2012,11,1515,47.34095,-122.33828,530330301007
9272201538,04/21/2017,11,649000,47.58843,-122.38576,530330096004
576000030,09/27/2017,11,327000,47.40416,-122.31268,530330289011
