Id,Id2,Geography,Race Total,Margin of Error; Total:,White alone,Margin of Error; Total: - White alone,Black or African American alone,Margin of Error; Total: - Black or African American alone,American Indian and Alaska Native alone,Margin of Error; Total: - American Indian and Alaska Native alone,Asian alone,Margin of Error; Total: - Asian alone,Native Hawaiian and Other Pacific Islander alone,Margin of Error; Total: - Native Hawaiian and Other Pacific Islander alone,Some other race alone,Margin of Error; Total: - Some other race alone,Two or more races,Margin of Error; Total: - Two or more races:,Two or more races: - Two races including Some other race,Margin of Error; Total: - Two or more races: - Two races including Some other race,"Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Total: - Two or more races: - Two races excluding Some other race, and three or more races"
1500000US530330250014,530330250014,"Block Group 4, Census Tract 250.01, King County, Washington",1004,220,789,177,62,96,7,11,124,106,0,12,0,12,22,26,0,12,22,26
1500000US530330250031,530330250031,"Block Group 1, Census Tract 250.03, King County, Washington",1362,319,848,226,34,50,0,12,440,245,0,12,0,12,40,63,0,12,40,63
1500000US530330250032,530330250032,"Block Group 2, Census Tract 250.03, King County, Washington",1408,345,1022,281,0,12,0,12,304,197,44,60,0,12,38,38,0,12,38,38
1500000US530330250033,530330250033,"Block Group 3, Census Tract 250.03, King County, Washington",1485,291,1083,312,0,12,15,26,238,121,0,12,61,69,88,78,14,24,74,75
1500000US530330250034,530330250034,"Block Group 4, Census Tract 250.03, King County, Washington",1143,261,815,223,17,28,0,12,299,184,0,12,0,12,12,19,0,12,12,19
1500000US530330250035,530330250035,"Block Group 5, Census Tract 250.03, King County, Washington",1517,394,836,312,0,12,0,12,510,179,0,12,13,22,158,139,96,123,62,59
1500000US530330250051,530330250051,"Block Group 1, Census Tract 250.05, King County, Washington",3091,329,1605,261,52,81,0,12,1352,325,0,12,0,12,82,64,0,12,82,64
1500000US530330250052,530330250052,"Block Group 2, Census Tract 250.05, King County, Washington",1633,253,1143,215,80,55,0,12,262,146,0,12,33,43,115,84,0,12,115,84
1500000US530330250061,530330250061,"Block Group 1, Census Tract 250.06, King County, Washington",1385,346,677,310,0,12,37,64,586,197,0,12,0,12,85,140,0,12,85,140
1500000US530330250062,530330250062,"Block Group 2, Census Tract 250.06, King County, Washington",3093,607,2354,464,314,442,0,12,264,134,0,12,17,27,144,219,0,12,144,219
1500000US530330250063,530330250063,"Block Group 3, Census Tract 250.06, King County, Washington",1241,361,897,346,52,59,0,12,258,197,0,12,0,12,34,43,0,12,34,43
1500000US530330251011,530330251011,"Block Group 1, Census Tract 251.01, King County, Washington",1666,440,829,289,126,120,14,24,3,7,0,12,625,395,69,98,0,12,69,98
1500000US530330251012,530330251012,"Block Group 2, Census Tract 251.01, King County, Washington",1188,336,665,257,258,182,0,12,106,169,0,12,159,208,0,12,0,12,0,12
1500000US530330251013,530330251013,"Block Group 3, Census Tract 251.01, King County, Washington",1014,306,568,221,0,12,0,12,241,207,0,12,18,29,187,175,38,61,149,156
1500000US530330251014,530330251014,"Block Group 4, Census Tract 251.01, King County, Washington",1957,365,1216,306,120,183,0,12,562,236,0,12,12,20,47,77,0,12,47,77
1500000US530330251021,530330251021,"Block Group 1, Census Tract 251.02, King County, Washington",1268,448,729,234,0,12,0,12,327,259,0,12,0,12,212,308,212,308,0,12
1500000US530330251022,530330251022,"Block Group 2, Census Tract 251.02, King County, Washington",1465,377,555,237,224,239,109,180,346,194,0,12,26,42,205,186,27,42,178,182
1500000US530330251023,530330251023,"Block Group 3, Census Tract 251.02, King County, Washington",3704,584,1754,412,137,98,50,84,1124,323,30,47,117,144,492,327,47,74,445,328
1500000US530330251024,530330251024,"Block Group 4, Census Tract 251.02, King County, Washington",1429,512,886,407,0,12,0,12,299,169,0,12,46,74,198,259,41,64,157,195
1500000US530330252001,530330252001,"Block Group 1, Census Tract 252, King County, Washington",1540,416,1102,351,63,82,0,12,346,278,0,12,0,12,29,44,0,12,29,44
1500000US530330252002,530330252002,"Block Group 2, Census Tract 252, King County, Washington",2272,386,1232,306,161,128,7,11,673,316,0,12,81,100,118,139,14,23,104,137
1500000US530330252003,530330252003,"Block Group 3, Census Tract 252, King County, Washington",1624,546,693,327,234,125,0,12,164,120,0,12,436,476,97,109,17,24,80,107
1500000US530330252004,530330252004,"Block Group 4, Census Tract 252, King County, Washington",1621,323,1252,282,25,28,0,12,124,96,0,12,22,37,198,159,63,106,135,108
1500000US530330252005,530330252005,"Block Group 5, Census Tract 252, King County, Washington",1216,265,810,291,80,81,0,12,221,214,0,12,37,57,68,63,0,12,68,63
1500000US530330253011,530330253011,"Block Group 1, Census Tract 253.01, King County, Washington",1521,378,1279,368,173,121,0,12,39,43,0,12,0,12,30,32,0,12,30,32
1500000US530330253012,530330253012,"Block Group 2, Census Tract 253.01, King County, Washington",1736,386,1495,338,22,36,0,12,132,156,0,12,0,12,87,129,0,12,87,129
1500000US530330253013,530330253013,"Block Group 3, Census Tract 253.01, King County, Washington",1990,485,1122,363,71,79,16,25,686,378,0,12,0,12,95,71,0,12,95,71
1500000US530330253021,530330253021,"Block Group 1, Census Tract 253.02, King County, Washington",2144,467,1044,288,249,270,0,12,599,301,0,12,119,180,133,131,47,73,86,78
1500000US530330253022,530330253022,"Block Group 2, Census Tract 253.02, King County, Washington",1462,393,950,293,153,172,16,25,326,175,0,12,0,12,17,26,0,12,17,26
1500000US530330253023,530330253023,"Block Group 3, Census Tract 253.02, King County, Washington",1679,388,898,459,591,329,10,16,0,12,0,12,151,234,29,47,0,12,29,47
1500000US530330254001,530330254001,"Block Group 1, Census Tract 254, King County, Washington",1159,366,441,213,257,261,18,32,91,91,61,90,165,263,126,151,94,144,32,39
1500000US530330254002,530330254002,"Block Group 2, Census Tract 254, King County, Washington",2321,523,857,223,46,45,0,12,666,406,0,12,596,406,156,122,44,71,112,97
1500000US530330254003,530330254003,"Block Group 3, Census Tract 254, King County, Washington",2726,576,1271,262,269,209,11,18,730,419,73,83,30,32,342,281,0,12,342,281
1500000US530330254004,530330254004,"Block Group 4, Census Tract 254, King County, Washington",1110,382,774,230,0,12,2,5,4,8,0,12,207,330,123,113,0,12,123,113
1500000US530330255001,530330255001,"Block Group 1, Census Tract 255, King County, Washington",2349,422,1209,299,225,168,0,12,506,248,0,12,365,251,44,38,13,22,31,28
1500000US530330255002,530330255002,"Block Group 2, Census Tract 255, King County, Washington",1378,259,951,270,8,12,0,12,290,150,0,12,68,90,61,77,0,12,61,77
1500000US530330255003,530330255003,"Block Group 3, Census Tract 255, King County, Washington",1449,356,749,298,63,76,14,16,224,128,9,17,315,233,75,67,43,63,32,24
1500000US530330256011,530330256011,"Block Group 1, Census Tract 256.01, King County, Washington",1005,268,751,210,14,18,0,12,184,158,0,12,7,13,49,66,0,12,49,66
1500000US530330256012,530330256012,"Block Group 2, Census Tract 256.01, King County, Washington",1978,325,1087,281,143,124,37,61,192,98,0,12,377,231,142,89,0,12,142,89
1500000US530330256013,530330256013,"Block Group 3, Census Tract 256.01, King County, Washington",1751,347,466,196,127,94,0,12,1053,270,0,12,31,48,74,60,0,12,74,60
1500000US530330256021,530330256021,"Block Group 1, Census Tract 256.02, King County, Washington",2405,369,1223,197,9,14,0,12,840,296,0,12,24,39,309,152,99,109,210,124
1500000US530330256022,530330256022,"Block Group 2, Census Tract 256.02, King County, Washington",962,260,930,265,0,12,0,12,0,12,0,12,0,12,32,41,0,12,32,41
1500000US530330256023,530330256023,"Block Group 3, Census Tract 256.02, King County, Washington",3004,583,1519,268,72,67,0,12,1143,497,0,12,27,45,243,181,0,12,243,181
1500000US530330257011,530330257011,"Block Group 1, Census Tract 257.01, King County, Washington",712,208,538,195,41,65,0,12,21,26,34,43,23,27,55,49,10,16,45,45
1500000US530330257012,530330257012,"Block Group 2, Census Tract 257.01, King County, Washington",995,259,752,197,126,165,0,12,15,35,0,12,0,12,102,105,0,12,102,105
1500000US530330257013,530330257013,"Block Group 3, Census Tract 257.01, King County, Washington",1382,536,1135,475,147,244,0,12,93,106,0,12,0,12,7,13,0,12,7,13
1500000US530330257014,530330257014,"Block Group 4, Census Tract 257.01, King County, Washington",928,318,248,116,246,167,0,12,280,176,0,12,6,17,148,101,0,12,148,101
1500000US530330257015,530330257015,"Block Group 5, Census Tract 257.01, King County, Washington",1106,291,734,263,179,131,24,40,0,12,0,12,136,114,33,36,0,12,33,36
1500000US530330257021,530330257021,"Block Group 1, Census Tract 257.02, King County, Washington",1226,292,606,152,276,170,0,12,240,191,0,12,66,94,38,35,0,12,38,35
1500000US530330257022,530330257022,"Block Group 2, Census Tract 257.02, King County, Washington",955,216,865,190,15,25,0,12,52,51,1,3,0,12,22,27,0,12,22,27
1500000US530330257023,530330257023,"Block Group 3, Census Tract 257.02, King County, Washington",1367,328,458,152,72,62,43,49,545,262,0,12,156,244,93,85,0,12,93,85
1500000US530330258031,530330258031,"Block Group 1, Census Tract 258.03, King County, Washington",1322,283,882,250,167,107,0,12,147,101,9,14,25,39,92,74,41,61,51,42
1500000US530330258032,530330258032,"Block Group 2, Census Tract 258.03, King County, Washington",1679,415,900,218,46,37,0,12,221,178,56,53,296,326,160,96,55,81,105,82
1500000US530330258033,530330258033,"Block Group 3, Census Tract 258.03, King County, Washington",1800,392,820,356,661,268,0,12,173,159,0,12,131,136,15,22,0,12,15,22
1500000US530330258041,530330258041,"Block Group 1, Census Tract 258.04, King County, Washington",1413,334,806,216,184,172,11,16,238,226,22,35,108,140,44,43,0,12,44,43
1500000US530330258042,530330258042,"Block Group 2, Census Tract 258.04, King County, Washington",887,182,606,145,70,50,0,12,102,79,0,12,0,12,109,107,17,28,92,103
1500000US530330258043,530330258043,"Block Group 3, Census Tract 258.04, King County, Washington",1363,295,946,283,49,58,0,12,284,157,0,12,3,9,81,78,0,12,81,78
1500000US530330258051,530330258051,"Block Group 1, Census Tract 258.05, King County, Washington",2248,391,1001,250,262,131,18,21,335,169,0,12,208,149,424,246,68,84,356,224
1500000US530330258052,530330258052,"Block Group 2, Census Tract 258.05, King County, Washington",1068,301,568,202,38,48,22,27,294,163,0,12,95,166,51,57,0,12,51,57
1500000US530330258053,530330258053,"Block Group 3, Census Tract 258.05, King County, Washington",1558,478,858,351,255,166,16,28,222,102,4,9,51,73,152,103,10,17,142,102
1500000US530330258061,530330258061,"Block Group 1, Census Tract 258.06, King County, Washington",1337,217,371,110,271,139,10,15,467,175,13,15,113,159,92,72,0,12,92,72
1500000US530330258062,530330258062,"Block Group 2, Census Tract 258.06, King County, Washington",1950,422,467,159,200,139,0,12,1069,410,80,127,26,30,108,90,0,12,108,90
1500000US530330258063,530330258063,"Block Group 3, Census Tract 258.06, King County, Washington",1379,344,563,166,153,159,0,12,230,119,151,172,0,12,282,184,46,71,236,180
1500000US530330260011,530330260011,"Block Group 1, Census Tract 260.01, King County, Washington",1444,469,549,191,310,226,0,12,463,301,0,12,45,45,77,76,0,12,77,76
1500000US530330260012,530330260012,"Block Group 2, Census Tract 260.01, King County, Washington",677,196,385,170,86,82,0,12,151,106,0,12,11,19,44,34,25,30,19,23
1500000US530330260013,530330260013,"Block Group 3, Census Tract 260.01, King County, Washington",1448,358,330,123,570,247,4,10,360,211,0,12,166,250,18,28,0,12,18,28
1500000US530330260014,530330260014,"Block Group 4, Census Tract 260.01, King County, Washington",1031,326,364,141,247,181,0,12,279,199,0,12,0,12,141,202,133,201,8,13
1500000US530330260015,530330260015,"Block Group 5, Census Tract 260.01, King County, Washington",1030,409,351,199,169,157,0,12,455,307,0,12,10,17,45,42,0,12,45,42
1500000US530330260021,530330260021,"Block Group 1, Census Tract 260.02, King County, Washington",3291,626,649,371,1502,535,0,12,555,325,0,12,341,379,244,180,125,147,119,146
1500000US530330260022,530330260022,"Block Group 2, Census Tract 260.02, King County, Washington",1573,463,754,251,211,226,0,12,428,324,3,7,14,22,163,181,0,12,163,181
1500000US530330260023,530330260023,"Block Group 3, Census Tract 260.02, King County, Washington",1435,371,687,248,422,187,0,12,298,194,0,12,0,12,28,36,0,12,28,36
1500000US530330260024,530330260024,"Block Group 4, Census Tract 260.02, King County, Washington",1948,488,612,239,369,334,0,12,658,354,0,12,87,123,222,175,0,12,222,175
1500000US530330261001,530330261001,"Block Group 1, Census Tract 261, King County, Washington",1272,528,321,185,191,174,0,12,668,443,0,12,6,42,86,85,0,12,86,85
1500000US530330261002,530330261002,"Block Group 2, Census Tract 261, King County, Washington",1033,394,381,276,528,280,9,20,0,12,0,12,0,12,115,152,0,12,115,152
1500000US530330261003,530330261003,"Block Group 3, Census Tract 261, King County, Washington",1402,460,548,311,370,264,0,12,484,343,0,12,0,12,0,12,0,12,0,12
1500000US530330261004,530330261004,"Block Group 4, Census Tract 261, King County, Washington",1201,403,401,254,165,114,0,12,576,288,0,12,0,12,59,85,0,12,59,85
1500000US530330261005,530330261005,"Block Group 5, Census Tract 261, King County, Washington",1210,335,168,92,701,339,45,52,175,121,0,12,0,12,121,125,0,12,121,125
1500000US530330262001,530330262001,"Block Group 1, Census Tract 262, King County, Washington",261,316,72,98,0,12,38,58,0,12,0,12,48,77,103,157,0,12,103,157
1500000US530330262002,530330262002,"Block Group 2, Census Tract 262, King County, Washington",1320,415,733,264,44,36,9,14,93,77,341,374,0,12,100,126,0,12,100,126
1500000US530330262003,530330262003,"Block Group 3, Census Tract 262, King County, Washington",2424,707,966,432,683,407,0,12,362,236,27,41,9,14,377,326,0,12,377,326
1500000US530330262004,530330262004,"Block Group 4, Census Tract 262, King County, Washington",1511,420,786,301,408,191,0,12,65,63,0,12,4,18,248,103,25,93,223,91
1500000US530330263001,530330263001,"Block Group 1, Census Tract 263, King County, Washington",468,201,110,83,254,161,2,14,98,98,4,7,0,12,0,12,0,12,0,12
1500000US530330263002,530330263002,"Block Group 2, Census Tract 263, King County, Washington",1137,201,425,136,47,73,95,124,557,203,4,7,0,12,9,14,9,14,0,12
1500000US530330264001,530330264001,"Block Group 1, Census Tract 264, King County, Washington",396,255,311,253,40,25,14,22,31,89,0,12,0,12,0,12,0,12,0,12
1500000US530330264002,530330264002,"Block Group 2, Census Tract 264, King County, Washington",1901,728,852,404,365,270,0,12,39,62,66,107,381,597,198,216,0,12,198,216
1500000US530330264003,530330264003,"Block Group 3, Census Tract 264, King County, Washington",1157,359,739,323,224,192,0,12,15,24,61,82,50,85,68,89,0,12,68,89
1500000US530330264004,530330264004,"Block Group 4, Census Tract 264, King County, Washington",862,228,652,193,36,30,0,12,40,44,0,12,70,85,64,83,0,12,64,83
1500000US530330264005,530330264005,"Block Group 5, Census Tract 264, King County, Washington",1562,427,577,291,298,306,64,91,129,144,0,12,170,201,324,225,114,192,210,219
1500000US530330265001,530330265001,"Block Group 1, Census Tract 265, King County, Washington",751,237,100,66,129,118,17,25,167,118,164,150,0,12,174,183,131,173,43,57
1500000US530330265002,530330265002,"Block Group 2, Census Tract 265, King County, Washington",1509,310,341,196,594,247,0,12,332,131,128,175,17,20,97,83,15,26,82,83
1500000US530330265003,530330265003,"Block Group 3, Census Tract 265, King County, Washington",1889,358,1105,320,286,181,19,27,277,219,22,33,39,67,141,109,7,13,134,106
1500000US530330266001,530330266001,"Block Group 1, Census Tract 266, King County, Washington",1601,302,833,275,116,113,247,191,339,171,7,11,47,70,12,18,0,12,12,18
1500000US530330266002,530330266002,"Block Group 2, Census Tract 266, King County, Washington",1293,323,615,162,170,194,0,12,274,149,0,12,86,74,148,106,0,12,148,106
1500000US530330267001,530330267001,"Block Group 1, Census Tract 267, King County, Washington",1165,391,700,297,35,57,113,120,82,99,0,12,220,355,15,23,0,12,15,23
1500000US530330267002,530330267002,"Block Group 2, Census Tract 267, King County, Washington",2005,391,984,311,283,278,14,22,367,180,0,12,108,172,249,230,0,12,249,230
1500000US530330267003,530330267003,"Block Group 3, Census Tract 267, King County, Washington",1222,291,968,249,47,66,14,22,113,128,0,12,13,22,67,89,0,12,67,89
1500000US530330267004,530330267004,"Block Group 4, Census Tract 267, King County, Washington",844,230,728,176,0,12,0,12,32,37,0,12,0,12,84,109,0,12,84,109
1500000US530330268011,530330268011,"Block Group 1, Census Tract 268.01, King County, Washington",1454,399,727,375,0,12,8,12,395,296,243,279,43,36,38,31,11,19,27,26
1500000US530330268012,530330268012,"Block Group 2, Census Tract 268.01, King County, Washington",1412,439,614,184,108,95,30,49,91,81,60,175,373,255,136,216,0,12,136,216
1500000US530330268013,530330268013,"Block Group 3, Census Tract 268.01, King County, Washington",1387,422,596,285,147,153,0,12,237,178,0,12,310,298,97,95,0,12,97,95
1500000US530330268014,530330268014,"Block Group 4, Census Tract 268.01, King County, Washington",1064,318,454,216,174,148,0,12,32,38,249,209,86,126,69,58,8,14,61,55
1500000US530330268021,530330268021,"Block Group 1, Census Tract 268.02, King County, Washington",595,183,412,173,25,50,0,12,158,145,0,12,0,12,0,12,0,12,0,12
1500000US530330268022,530330268022,"Block Group 2, Census Tract 268.02, King County, Washington",698,258,585,254,9,14,19,31,85,109,0,12,0,12,0,12,0,12,0,12
1500000US530330268023,530330268023,"Block Group 3, Census Tract 268.02, King County, Washington",1552,382,786,347,118,107,9,14,348,194,145,141,80,83,66,79,0,12,66,79
1500000US530330268024,530330268024,"Block Group 4, Census Tract 268.02, King County, Washington",1904,394,1012,393,90,86,39,64,300,151,120,201,214,196,129,103,51,64,78,97
1500000US530330270001,530330270001,"Block Group 1, Census Tract 270, King County, Washington",865,245,561,225,7,10,0,12,82,79,0,12,215,239,0,12,0,12,0,12
1500000US530330270002,530330270002,"Block Group 2, Census Tract 270, King County, Washington",1093,248,656,189,8,14,6,11,367,229,0,12,56,77,0,12,0,12,0,12
1500000US530330270003,530330270003,"Block Group 3, Census Tract 270, King County, Washington",1486,316,893,210,115,158,0,12,248,153,0,12,88,125,142,193,0,12,142,193
1500000US530330271001,530330271001,"Block Group 1, Census Tract 271, King County, Washington",1220,289,865,257,175,85,3,7,60,58,0,12,28,47,89,55,0,12,89,55
1500000US530330271002,530330271002,"Block Group 2, Census Tract 271, King County, Washington",2605,658,922,270,331,182,26,42,469,348,412,547,378,589,67,55,34,41,33,35
1500000US530330272001,530330272001,"Block Group 1, Census Tract 272, King County, Washington",1008,267,402,117,174,154,0,12,373,158,12,17,0,12,47,53,0,12,47,53
1500000US530330272002,530330272002,"Block Group 2, Census Tract 272, King County, Washington",1622,293,604,205,345,122,14,14,120,73,145,134,109,148,285,175,0,12,285,175
1500000US530330273001,530330273001,"Block Group 1, Census Tract 273, King County, Washington",874,174,437,124,173,103,13,18,101,78,0,12,12,16,138,109,23,32,115,103
1500000US530330273002,530330273002,"Block Group 2, Census Tract 273, King County, Washington",3104,465,1262,441,357,188,68,110,1088,460,0,12,215,210,114,110,0,12,114,110
1500000US530330273003,530330273003,"Block Group 3, Census Tract 273, King County, Washington",1116,285,803,298,120,96,0,12,125,76,0,12,0,12,68,66,0,12,68,66
1500000US530330273004,530330273004,"Block Group 4, Census Tract 273, King County, Washington",1337,378,1003,347,41,37,0,12,243,176,0,12,36,62,14,24,0,12,14,24
1500000US530330274001,530330274001,"Block Group 1, Census Tract 274, King County, Washington",1763,354,1176,303,71,63,11,15,257,215,32,55,134,164,82,56,31,29,51,41
1500000US530330274002,530330274002,"Block Group 2, Census Tract 274, King County, Washington",1122,372,635,306,131,185,12,22,283,242,0,12,0,12,61,57,0,12,61,57
1500000US530330274003,530330274003,"Block Group 3, Census Tract 274, King County, Washington",1233,289,794,196,35,54,0,12,324,267,15,16,9,15,56,59,0,12,56,59
1500000US530330274004,530330274004,"Block Group 4, Census Tract 274, King County, Washington",941,351,549,245,150,239,0,12,100,99,0,12,8,13,134,127,0,12,134,127
1500000US530330275001,530330275001,"Block Group 1, Census Tract 275, King County, Washington",1713,374,1046,282,78,65,6,10,468,219,25,32,43,61,47,51,12,21,35,35
1500000US530330275002,530330275002,"Block Group 2, Census Tract 275, King County, Washington",952,267,859,267,15,20,0,12,52,37,0,12,19,31,7,11,0,12,7,11
1500000US530330275003,530330275003,"Block Group 3, Census Tract 275, King County, Washington",817,213,525,170,67,83,0,12,147,148,13,20,10,17,55,53,0,12,55,53
1500000US530330275004,530330275004,"Block Group 4, Census Tract 275, King County, Washington",928,226,679,218,0,12,14,20,83,92,0,12,136,147,16,22,0,12,16,22
1500000US530330276001,530330276001,"Block Group 1, Census Tract 276, King County, Washington",1126,386,875,375,143,133,11,22,69,54,0,12,15,28,13,26,0,12,13,26
1500000US530330276002,530330276002,"Block Group 2, Census Tract 276, King County, Washington",2944,480,1748,434,201,134,275,326,249,210,0,12,157,258,314,174,70,101,244,170
1500000US530330276003,530330276003,"Block Group 3, Census Tract 276, King County, Washington",839,151,778,158,12,18,0,12,34,31,0,12,0,12,15,23,0,12,15,23
1500000US530330277011,530330277011,"Block Group 1, Census Tract 277.01, King County, Washington",1194,314,980,264,5,10,0,12,157,198,0,12,2,5,50,46,0,12,50,46
1500000US530330277012,530330277012,"Block Group 2, Census Tract 277.01, King County, Washington",753,255,734,260,0,12,0,12,0,12,0,12,0,12,19,29,0,12,19,29
1500000US530330277013,530330277013,"Block Group 3, Census Tract 277.01, King County, Washington",1306,388,1246,393,0,12,0,12,22,33,0,12,0,12,38,43,38,43,0,12
1500000US530330277014,530330277014,"Block Group 4, Census Tract 277.01, King County, Washington",1366,526,1310,518,0,12,0,12,43,44,0,12,0,12,13,20,0,12,13,20
1500000US530330277015,530330277015,"Block Group 5, Census Tract 277.01, King County, Washington",1069,281,1035,284,0,12,0,12,0,12,0,12,0,12,34,59,0,12,34,59
1500000US530330277021,530330277021,"Block Group 1, Census Tract 277.02, King County, Washington",1039,407,1027,412,12,18,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US530330277022,530330277022,"Block Group 2, Census Tract 277.02, King County, Washington",1116,267,1115,267,0,12,0,12,1,2,0,12,0,12,0,12,0,12,0,12
1500000US530330277023,530330277023,"Block Group 3, Census Tract 277.02, King County, Washington",1386,380,1302,368,0,12,66,100,18,25,0,12,0,12,0,12,0,12,0,12
1500000US530330277024,530330277024,"Block Group 4, Census Tract 277.02, King County, Washington",1218,265,1095,273,0,12,14,25,0,12,0,12,0,12,109,166,25,39,84,127
1500000US530330278001,530330278001,"Block Group 1, Census Tract 278, King County, Washington",970,169,898,168,0,12,0,12,24,27,0,12,35,35,13,14,0,12,13,14
1500000US530330278002,530330278002,"Block Group 2, Census Tract 278, King County, Washington",957,142,899,142,0,12,0,12,9,13,26,39,7,11,16,24,0,12,16,24
1500000US530330278003,530330278003,"Block Group 3, Census Tract 278, King County, Washington",1222,230,1152,200,30,48,1,2,39,40,0,12,0,12,0,12,0,12,0,12
1500000US530330279001,530330279001,"Block Group 1, Census Tract 279, King County, Washington",1185,366,920,358,1,2,155,131,43,51,0,12,15,26,51,39,17,26,34,38
1500000US530330279002,530330279002,"Block Group 2, Census Tract 279, King County, Washington",1160,348,880,316,0,12,36,42,0,12,17,27,55,71,172,189,17,26,155,188
1500000US530330279003,530330279003,"Block Group 3, Census Tract 279, King County, Washington",1472,455,1267,446,40,44,0,12,13,22,0,12,0,12,152,126,0,12,152,126
1500000US530330279004,530330279004,"Block Group 4, Census Tract 279, King County, Washington",767,240,728,247,0,12,0,12,39,69,0,12,0,12,0,12,0,12,0,12
1500000US530330279005,530330279005,"Block Group 5, Census Tract 279, King County, Washington",864,417,840,419,0,12,0,12,24,40,0,12,0,12,0,12,0,12,0,12
1500000US530330279006,530330279006,"Block Group 6, Census Tract 279, King County, Washington",1743,390,1343,387,132,157,40,50,185,157,0,12,0,12,43,43,0,12,43,43
1500000US530330280001,530330280001,"Block Group 1, Census Tract 280, King County, Washington",1439,478,941,347,350,308,39,53,0,12,0,12,87,138,22,28,0,12,22,28
1500000US530330280002,530330280002,"Block Group 2, Census Tract 280, King County, Washington",1381,496,863,375,271,319,0,12,111,114,0,12,25,55,111,113,0,12,111,113
1500000US530330280003,530330280003,"Block Group 3, Census Tract 280, King County, Washington",1074,381,886,401,50,35,0,12,64,47,0,12,62,95,12,18,11,16,1,5
1500000US530330281001,530330281001,"Block Group 1, Census Tract 281, King County, Washington",1146,250,365,95,244,135,0,12,303,164,37,43,11,17,186,165,15,16,171,163
1500000US530330281002,530330281002,"Block Group 2, Census Tract 281, King County, Washington",1247,321,476,204,335,150,0,12,378,200,0,12,8,13,50,49,21,27,29,35
1500000US530330282001,530330282001,"Block Group 1, Census Tract 282, King County, Washington",1687,366,662,275,429,198,0,12,334,231,102,111,56,90,104,99,49,78,55,64
1500000US530330282002,530330282002,"Block Group 2, Census Tract 282, King County, Washington",1218,304,616,227,211,113,11,17,243,142,0,12,11,18,126,112,0,12,126,112
1500000US530330282003,530330282003,"Block Group 3, Census Tract 282, King County, Washington",1520,410,456,232,604,333,27,29,313,255,28,41,31,36,61,53,10,16,51,51
1500000US530330283001,530330283001,"Block Group 1, Census Tract 283, King County, Washington",1484,425,589,158,132,184,22,38,686,423,8,13,0,12,47,40,0,12,47,40
1500000US530330283002,530330283002,"Block Group 2, Census Tract 283, King County, Washington",1505,380,1128,407,79,74,73,73,114,103,0,12,0,12,111,68,19,29,92,64
1500000US530330283003,530330283003,"Block Group 3, Census Tract 283, King County, Washington",1795,256,986,188,281,139,0,12,425,196,14,22,55,74,34,33,0,12,34,33
1500000US530330284021,530330284021,"Block Group 1, Census Tract 284.02, King County, Washington",1158,356,368,176,501,293,0,12,142,101,0,12,120,149,27,44,0,12,27,44
1500000US530330284022,530330284022,"Block Group 2, Census Tract 284.02, King County, Washington",843,337,399,146,39,45,0,12,76,93,213,235,0,12,116,131,0,12,116,131
1500000US530330284023,530330284023,"Block Group 3, Census Tract 284.02, King County, Washington",1565,430,775,191,318,290,12,26,357,312,0,12,0,12,103,115,14,22,89,112
1500000US530330284024,530330284024,"Block Group 4, Census Tract 284.02, King County, Washington",1135,314,190,113,503,255,51,86,118,122,0,12,99,154,174,143,0,12,174,143
1500000US530330284031,530330284031,"Block Group 1, Census Tract 284.03, King County, Washington",3134,462,802,294,1269,402,0,12,436,318,236,314,252,306,139,117,0,12,139,117
1500000US530330284032,530330284032,"Block Group 2, Census Tract 284.03, King County, Washington",935,232,688,181,24,41,70,71,119,141,12,23,0,12,22,39,22,39,0,12
1500000US530330284033,530330284033,"Block Group 3, Census Tract 284.03, King County, Washington",972,279,877,275,17,27,22,44,16,24,40,48,0,12,0,12,0,12,0,12
1500000US530330285001,530330285001,"Block Group 1, Census Tract 285, King County, Washington",866,242,675,204,11,25,65,107,43,37,0,12,0,12,72,63,0,12,72,63
1500000US530330285002,530330285002,"Block Group 2, Census Tract 285, King County, Washington",1508,285,809,210,166,148,0,12,196,128,0,12,288,146,49,42,17,27,32,39
1500000US530330285003,530330285003,"Block Group 3, Census Tract 285, King County, Washington",1326,334,631,163,217,164,0,12,45,31,0,12,89,144,344,277,0,12,344,277
1500000US530330286001,530330286001,"Block Group 1, Census Tract 286, King County, Washington",631,206,618,211,0,12,0,12,13,23,0,12,0,12,0,12,0,12,0,12
1500000US530330286002,530330286002,"Block Group 2, Census Tract 286, King County, Washington",1101,334,1101,334,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US530330286003,530330286003,"Block Group 3, Census Tract 286, King County, Washington",1219,313,1081,293,0,12,0,12,138,146,0,12,0,12,0,12,0,12,0,12
1500000US530330286004,530330286004,"Block Group 4, Census Tract 286, King County, Washington",1230,322,1048,313,14,23,0,12,114,161,0,12,26,33,28,33,0,12,28,33
1500000US530330286005,530330286005,"Block Group 5, Census Tract 286, King County, Washington",1317,554,814,335,0,12,0,12,12,21,0,12,34,38,457,446,12,19,445,455
1500000US530330286006,530330286006,"Block Group 6, Census Tract 286, King County, Washington",988,243,849,251,14,22,0,12,40,66,0,12,0,12,85,99,0,12,85,99
