Id,Id2,Geography,Pc_income,Margin of Error; Per capita income in the past 12 months (in 2015 Inflation-adjusted dollars)
1500000US530330227021,530330227021,"Block Group 1, Census Tract 227.02, King County, Washington",64297,14037
1500000US530330227022,530330227022,"Block Group 2, Census Tract 227.02, King County, Washington",46771,12979
1500000US530330227023,530330227023,"Block Group 3, Census Tract 227.02, King County, Washington",68547,24446
1500000US530330227031,530330227031,"Block Group 1, Census Tract 227.03, King County, Washington",49677,8147
1500000US530330227032,530330227032,"Block Group 2, Census Tract 227.03, King County, Washington",52901,6977
1500000US530330228011,530330228011,"Block Group 1, Census Tract 228.01, King County, Washington",59822,14414
1500000US530330228012,530330228012,"Block Group 2, Census Tract 228.01, King County, Washington",38229,6703
1500000US530330228013,530330228013,"Block Group 3, Census Tract 228.01, King County, Washington",107239,50465
1500000US530330228014,530330228014,"Block Group 4, Census Tract 228.01, King County, Washington",46346,9494
1500000US530330228021,530330228021,"Block Group 1, Census Tract 228.02, King County, Washington",61836,10332
1500000US530330228022,530330228022,"Block Group 2, Census Tract 228.02, King County, Washington",49630,6626
1500000US530330228023,530330228023,"Block Group 3, Census Tract 228.02, King County, Washington",51143,8294
1500000US530330228031,530330228031,"Block Group 1, Census Tract 228.03, King County, Washington",82385,19029
1500000US530330228032,530330228032,"Block Group 2, Census Tract 228.03, King County, Washington",55599,8733
1500000US530330228033,530330228033,"Block Group 3, Census Tract 228.03, King County, Washington",36416,9784
1500000US530330229011,530330229011,"Block Group 1, Census Tract 229.01, King County, Washington",45507,8510
1500000US530330229012,530330229012,"Block Group 2, Census Tract 229.01, King County, Washington",58307,10656
1500000US530330229021,530330229021,"Block Group 1, Census Tract 229.02, King County, Washington",52105,12877
1500000US530330229022,530330229022,"Block Group 2, Census Tract 229.02, King County, Washington",52148,11216
1500000US530330229023,530330229023,"Block Group 3, Census Tract 229.02, King County, Washington",47167,15309
1500000US530330229024,530330229024,"Block Group 4, Census Tract 229.02, King County, Washington",70771,33074
1500000US530330229025,530330229025,"Block Group 5, Census Tract 229.02, King County, Washington",46499,6538
1500000US530330230001,530330230001,"Block Group 1, Census Tract 230, King County, Washington",66987,11213
1500000US530330230002,530330230002,"Block Group 2, Census Tract 230, King County, Washington",38792,6967
1500000US530330230003,530330230003,"Block Group 3, Census Tract 230, King County, Washington",52446,12934
1500000US530330230004,530330230004,"Block Group 4, Census Tract 230, King County, Washington",52264,11953
1500000US530330231001,530330231001,"Block Group 1, Census Tract 231, King County, Washington",38468,8195
1500000US530330231002,530330231002,"Block Group 2, Census Tract 231, King County, Washington",31690,5986
1500000US530330231003,530330231003,"Block Group 3, Census Tract 231, King County, Washington",62287,14785
1500000US530330232011,530330232011,"Block Group 1, Census Tract 232.01, King County, Washington",35869,7271
1500000US530330232012,530330232012,"Block Group 2, Census Tract 232.01, King County, Washington",34401,7259
1500000US530330232013,530330232013,"Block Group 3, Census Tract 232.01, King County, Washington",41964,6416
1500000US530330232021,530330232021,"Block Group 1, Census Tract 232.02, King County, Washington",23757,4739
1500000US530330232022,530330232022,"Block Group 2, Census Tract 232.02, King County, Washington",38380,6763
1500000US530330232023,530330232023,"Block Group 3, Census Tract 232.02, King County, Washington",21644,4123
1500000US530330233001,530330233001,"Block Group 1, Census Tract 233, King County, Washington",54552,19788
1500000US530330233002,530330233002,"Block Group 2, Census Tract 233, King County, Washington",33873,14619
1500000US530330233003,530330233003,"Block Group 3, Census Tract 233, King County, Washington",32231,7137
1500000US530330233004,530330233004,"Block Group 4, Census Tract 233, King County, Washington",29789,5345
1500000US530330234011,530330234011,"Block Group 1, Census Tract 234.01, King County, Washington",40170,7718
1500000US530330234012,530330234012,"Block Group 2, Census Tract 234.01, King County, Washington",40708,8696
1500000US530330234013,530330234013,"Block Group 3, Census Tract 234.01, King County, Washington",32350,5588
1500000US530330234031,530330234031,"Block Group 1, Census Tract 234.03, King County, Washington",44609,5424
1500000US530330234032,530330234032,"Block Group 2, Census Tract 234.03, King County, Washington",50682,15260
1500000US530330234033,530330234033,"Block Group 3, Census Tract 234.03, King County, Washington",59820,13910
1500000US530330234041,530330234041,"Block Group 1, Census Tract 234.04, King County, Washington",56095,8526
1500000US530330234042,530330234042,"Block Group 2, Census Tract 234.04, King County, Washington",68311,19377
1500000US530330235001,530330235001,"Block Group 1, Census Tract 235, King County, Washington",43622,8629
1500000US530330235002,530330235002,"Block Group 2, Census Tract 235, King County, Washington",56771,9332
1500000US530330235003,530330235003,"Block Group 3, Census Tract 235, King County, Washington",57381,22841
1500000US530330236011,530330236011,"Block Group 1, Census Tract 236.01, King County, Washington",44518,10042
1500000US530330236012,530330236012,"Block Group 2, Census Tract 236.01, King County, Washington",38012,5626
1500000US530330236013,530330236013,"Block Group 3, Census Tract 236.01, King County, Washington",61450,12399
1500000US530330236031,530330236031,"Block Group 1, Census Tract 236.03, King County, Washington",56660,14626
1500000US530330236032,530330236032,"Block Group 2, Census Tract 236.03, King County, Washington",34796,6198
1500000US530330236033,530330236033,"Block Group 3, Census Tract 236.03, King County, Washington",51035,12848
1500000US530330236034,530330236034,"Block Group 4, Census Tract 236.03, King County, Washington",35725,14443
1500000US530330236041,530330236041,"Block Group 1, Census Tract 236.04, King County, Washington",37384,10049
1500000US530330236042,530330236042,"Block Group 2, Census Tract 236.04, King County, Washington",25273,6176
1500000US530330236043,530330236043,"Block Group 3, Census Tract 236.04, King County, Washington",58795,19746
1500000US530330236044,530330236044,"Block Group 4, Census Tract 236.04, King County, Washington",31869,11045
1500000US530330237001,530330237001,"Block Group 1, Census Tract 237, King County, Washington",59546,11792
1500000US530330237002,530330237002,"Block Group 2, Census Tract 237, King County, Washington",71300,10490
1500000US530330237003,530330237003,"Block Group 3, Census Tract 237, King County, Washington",47312,10560
1500000US530330238011,530330238011,"Block Group 1, Census Tract 238.01, King County, Washington",62696,14636
1500000US530330238012,530330238012,"Block Group 2, Census Tract 238.01, King County, Washington",51510,9757
1500000US530330238031,530330238031,"Block Group 1, Census Tract 238.03, King County, Washington",62137,10552
1500000US530330238032,530330238032,"Block Group 2, Census Tract 238.03, King County, Washington",58691,8572
1500000US530330238041,530330238041,"Block Group 1, Census Tract 238.04, King County, Washington",62636,13985
1500000US530330238042,530330238042,"Block Group 2, Census Tract 238.04, King County, Washington",86471,22288
1500000US530330238043,530330238043,"Block Group 3, Census Tract 238.04, King County, Washington",81589,16658
1500000US530330239001,530330239001,"Block Group 1, Census Tract 239, King County, Washington",45846,12260
1500000US530330239002,530330239002,"Block Group 2, Census Tract 239, King County, Washington",70815,14839
1500000US530330239003,530330239003,"Block Group 3, Census Tract 239, King County, Washington",67224,17071
1500000US530330239004,530330239004,"Block Group 4, Census Tract 239, King County, Washington",89666,24702
1500000US530330240001,530330240001,"Block Group 1, Census Tract 240, King County, Washington",62963,16889
1500000US530330240002,530330240002,"Block Group 2, Census Tract 240, King County, Washington",71069,21594
1500000US530330240003,530330240003,"Block Group 3, Census Tract 240, King County, Washington",66226,19019
1500000US530330240004,530330240004,"Block Group 4, Census Tract 240, King County, Washington",70019,12431
1500000US530330241001,530330241001,"Block Group 1, Census Tract 241, King County, Washington",138968,26671
1500000US530330241002,530330241002,"Block Group 2, Census Tract 241, King County, Washington",104168,18423
1500000US530330241003,530330241003,"Block Group 3, Census Tract 241, King County, Washington",91415,13028
1500000US530330241004,530330241004,"Block Group 4, Census Tract 241, King County, Washington",94385,19444
1500000US530330242001,530330242001,"Block Group 1, Census Tract 242, King County, Washington",89590,15647
1500000US530330242002,530330242002,"Block Group 2, Census Tract 242, King County, Washington",102190,21692
1500000US530330243001,530330243001,"Block Group 1, Census Tract 243, King County, Washington",76493,23300
1500000US530330243002,530330243002,"Block Group 2, Census Tract 243, King County, Washington",58709,7710
1500000US530330243003,530330243003,"Block Group 3, Census Tract 243, King County, Washington",87625,37805
1500000US530330243004,530330243004,"Block Group 4, Census Tract 243, King County, Washington",48851,9429
1500000US530330243005,530330243005,"Block Group 5, Census Tract 243, King County, Washington",68329,19117
1500000US530330244001,530330244001,"Block Group 1, Census Tract 244, King County, Washington",66838,14613
1500000US530330244002,530330244002,"Block Group 2, Census Tract 244, King County, Washington",46947,6880
1500000US530330245001,530330245001,"Block Group 1, Census Tract 245, King County, Washington",87873,16774
1500000US530330245002,530330245002,"Block Group 2, Census Tract 245, King County, Washington",81548,33975
1500000US530330245003,530330245003,"Block Group 3, Census Tract 245, King County, Washington",94333,23620
1500000US530330246011,530330246011,"Block Group 1, Census Tract 246.01, King County, Washington",76497,18158
1500000US530330246012,530330246012,"Block Group 2, Census Tract 246.01, King County, Washington",62825,10098
1500000US530330246013,530330246013,"Block Group 3, Census Tract 246.01, King County, Washington",110128,26174
1500000US530330246021,530330246021,"Block Group 1, Census Tract 246.02, King County, Washington",65833,14934
1500000US530330246022,530330246022,"Block Group 2, Census Tract 246.02, King County, Washington",76134,11296
1500000US530330246023,530330246023,"Block Group 3, Census Tract 246.02, King County, Washington",122600,39853
1500000US530330247011,530330247011,"Block Group 1, Census Tract 247.01, King County, Washington",50333,8420
1500000US530330247012,530330247012,"Block Group 2, Census Tract 247.01, King County, Washington",32203,5804
1500000US530330247013,530330247013,"Block Group 3, Census Tract 247.01, King County, Washington",36599,9763
1500000US530330247021,530330247021,"Block Group 1, Census Tract 247.02, King County, Washington",51587,12178
1500000US530330247022,530330247022,"Block Group 2, Census Tract 247.02, King County, Washington",35949,7286
1500000US530330247023,530330247023,"Block Group 3, Census Tract 247.02, King County, Washington",52173,13333
1500000US530330247024,530330247024,"Block Group 4, Census Tract 247.02, King County, Washington",50040,10794
1500000US530330247025,530330247025,"Block Group 5, Census Tract 247.02, King County, Washington",79916,22349
1500000US530330248001,530330248001,"Block Group 1, Census Tract 248, King County, Washington",33091,7519
1500000US530330248002,530330248002,"Block Group 2, Census Tract 248, King County, Washington",38490,8596
1500000US530330248003,530330248003,"Block Group 3, Census Tract 248, King County, Washington",26852,5666
1500000US530330249011,530330249011,"Block Group 1, Census Tract 249.01, King County, Washington",52356,19416
1500000US530330249012,530330249012,"Block Group 2, Census Tract 249.01, King County, Washington",67294,14975
1500000US530330249013,530330249013,"Block Group 3, Census Tract 249.01, King County, Washington",59856,13331
1500000US530330249014,530330249014,"Block Group 4, Census Tract 249.01, King County, Washington",63748,12065
1500000US530330249021,530330249021,"Block Group 1, Census Tract 249.02, King County, Washington",37509,7328
1500000US530330249022,530330249022,"Block Group 2, Census Tract 249.02, King County, Washington",64595,12760
1500000US530330249023,530330249023,"Block Group 3, Census Tract 249.02, King County, Washington",43942,7600
1500000US530330249031,530330249031,"Block Group 1, Census Tract 249.03, King County, Washington",69581,10437
1500000US530330249032,530330249032,"Block Group 2, Census Tract 249.03, King County, Washington",69911,16591
1500000US530330249033,530330249033,"Block Group 3, Census Tract 249.03, King County, Washington",52373,20382
1500000US530330249034,530330249034,"Block Group 4, Census Tract 249.03, King County, Washington",50400,10584
1500000US530330250011,530330250011,"Block Group 1, Census Tract 250.01, King County, Washington",50948,11624
1500000US530330250012,530330250012,"Block Group 2, Census Tract 250.01, King County, Washington",41650,4861
1500000US530330250013,530330250013,"Block Group 3, Census Tract 250.01, King County, Washington",42963,5412
1500000US530330250014,530330250014,"Block Group 4, Census Tract 250.01, King County, Washington",45053,9430
1500000US530330250031,530330250031,"Block Group 1, Census Tract 250.03, King County, Washington",75533,20750
1500000US530330250032,530330250032,"Block Group 2, Census Tract 250.03, King County, Washington",65835,23028
1500000US530330250033,530330250033,"Block Group 3, Census Tract 250.03, King County, Washington",48032,10882
1500000US530330250034,530330250034,"Block Group 4, Census Tract 250.03, King County, Washington",109548,40691
1500000US530330250035,530330250035,"Block Group 5, Census Tract 250.03, King County, Washington",65129,15193
1500000US530330250051,530330250051,"Block Group 1, Census Tract 250.05, King County, Washington",70757,8538
1500000US530330250052,530330250052,"Block Group 2, Census Tract 250.05, King County, Washington",41699,6753
1500000US530330250061,530330250061,"Block Group 1, Census Tract 250.06, King County, Washington",89138,26597
1500000US530330250062,530330250062,"Block Group 2, Census Tract 250.06, King County, Washington",55969,13499
1500000US530330250063,530330250063,"Block Group 3, Census Tract 250.06, King County, Washington",58455,10561
1500000US530330251011,530330251011,"Block Group 1, Census Tract 251.01, King County, Washington",24047,6911
1500000US530330251012,530330251012,"Block Group 2, Census Tract 251.01, King County, Washington",34099,9183
1500000US530330251013,530330251013,"Block Group 3, Census Tract 251.01, King County, Washington",39775,6194
1500000US530330251014,530330251014,"Block Group 4, Census Tract 251.01, King County, Washington",61325,12835
1500000US530330251021,530330251021,"Block Group 1, Census Tract 251.02, King County, Washington",39520,16086
1500000US530330251022,530330251022,"Block Group 2, Census Tract 251.02, King County, Washington",31426,7401
1500000US530330251023,530330251023,"Block Group 3, Census Tract 251.02, King County, Washington",45609,4851
1500000US530330251024,530330251024,"Block Group 4, Census Tract 251.02, King County, Washington",33884,6942
1500000US530330252001,530330252001,"Block Group 1, Census Tract 252, King County, Washington",32743,6695
1500000US530330252002,530330252002,"Block Group 2, Census Tract 252, King County, Washington",47519,21036
1500000US530330252003,530330252003,"Block Group 3, Census Tract 252, King County, Washington",32798,9970
1500000US530330252004,530330252004,"Block Group 4, Census Tract 252, King County, Washington",35676,6713
1500000US530330252005,530330252005,"Block Group 5, Census Tract 252, King County, Washington",40792,14053
1500000US530330253011,530330253011,"Block Group 1, Census Tract 253.01, King County, Washington",53612,9404
1500000US530330253012,530330253012,"Block Group 2, Census Tract 253.01, King County, Washington",52285,19845
1500000US530330253013,530330253013,"Block Group 3, Census Tract 253.01, King County, Washington",33081,4942
1500000US530330253021,530330253021,"Block Group 1, Census Tract 253.02, King County, Washington",37799,6306
1500000US530330253022,530330253022,"Block Group 2, Census Tract 253.02, King County, Washington",30316,9998
1500000US530330253023,530330253023,"Block Group 3, Census Tract 253.02, King County, Washington",16985,4848
1500000US530330254001,530330254001,"Block Group 1, Census Tract 254, King County, Washington",19236,5174
1500000US530330254002,530330254002,"Block Group 2, Census Tract 254, King County, Washington",19565,4546
1500000US530330254003,530330254003,"Block Group 3, Census Tract 254, King County, Washington",31679,7332
1500000US530330254004,530330254004,"Block Group 4, Census Tract 254, King County, Washington",29260,6724
1500000US530330255001,530330255001,"Block Group 1, Census Tract 255, King County, Washington",27166,3479
1500000US530330255002,530330255002,"Block Group 2, Census Tract 255, King County, Washington",31693,7495
1500000US530330255003,530330255003,"Block Group 3, Census Tract 255, King County, Washington",23414,4040
1500000US530330256011,530330256011,"Block Group 1, Census Tract 256.01, King County, Washington",40971,14925
1500000US530330256012,530330256012,"Block Group 2, Census Tract 256.01, King County, Washington",24315,4931
1500000US530330256013,530330256013,"Block Group 3, Census Tract 256.01, King County, Washington",32236,5618
1500000US530330256021,530330256021,"Block Group 1, Census Tract 256.02, King County, Washington",38006,6114
1500000US530330256022,530330256022,"Block Group 2, Census Tract 256.02, King County, Washington",39513,5867
1500000US530330256023,530330256023,"Block Group 3, Census Tract 256.02, King County, Washington",35881,3982
1500000US530330257011,530330257011,"Block Group 1, Census Tract 257.01, King County, Washington",44073,17583
1500000US530330257012,530330257012,"Block Group 2, Census Tract 257.01, King County, Washington",34411,8388
1500000US530330257013,530330257013,"Block Group 3, Census Tract 257.01, King County, Washington",16233,4724
1500000US530330257014,530330257014,"Block Group 4, Census Tract 257.01, King County, Washington",27378,4176
1500000US530330257015,530330257015,"Block Group 5, Census Tract 257.01, King County, Washington",31296,7448
1500000US530330257021,530330257021,"Block Group 1, Census Tract 257.02, King County, Washington",44258,11339
1500000US530330257022,530330257022,"Block Group 2, Census Tract 257.02, King County, Washington",37448,6284
1500000US530330257023,530330257023,"Block Group 3, Census Tract 257.02, King County, Washington",28235,6482
1500000US530330258031,530330258031,"Block Group 1, Census Tract 258.03, King County, Washington",22997,4208
1500000US530330258032,530330258032,"Block Group 2, Census Tract 258.03, King County, Washington",21636,3268
1500000US530330258033,530330258033,"Block Group 3, Census Tract 258.03, King County, Washington",16603,4940
1500000US530330258041,530330258041,"Block Group 1, Census Tract 258.04, King County, Washington",27748,5469
1500000US530330258042,530330258042,"Block Group 2, Census Tract 258.04, King County, Washington",28273,4124
1500000US530330258043,530330258043,"Block Group 3, Census Tract 258.04, King County, Washington",28941,6009
1500000US530330258051,530330258051,"Block Group 1, Census Tract 258.05, King County, Washington",25079,2931
1500000US530330258052,530330258052,"Block Group 2, Census Tract 258.05, King County, Washington",26683,6180
1500000US530330258053,530330258053,"Block Group 3, Census Tract 258.05, King County, Washington",25057,6145
1500000US530330258061,530330258061,"Block Group 1, Census Tract 258.06, King County, Washington",43376,8539
1500000US530330258062,530330258062,"Block Group 2, Census Tract 258.06, King County, Washington",30542,5649
1500000US530330258063,530330258063,"Block Group 3, Census Tract 258.06, King County, Washington",28380,5019
1500000US530330260011,530330260011,"Block Group 1, Census Tract 260.01, King County, Washington",47532,12643
1500000US530330260012,530330260012,"Block Group 2, Census Tract 260.01, King County, Washington",43429,7843
1500000US530330260013,530330260013,"Block Group 3, Census Tract 260.01, King County, Washington",33468,5994
1500000US530330260014,530330260014,"Block Group 4, Census Tract 260.01, King County, Washington",28760,8137
1500000US530330260015,530330260015,"Block Group 5, Census Tract 260.01, King County, Washington",18111,4100
1500000US530330260021,530330260021,"Block Group 1, Census Tract 260.02, King County, Washington",15132,2941
1500000US530330260022,530330260022,"Block Group 2, Census Tract 260.02, King County, Washington",35990,22565
1500000US530330260023,530330260023,"Block Group 3, Census Tract 260.02, King County, Washington",34041,7767
1500000US530330260024,530330260024,"Block Group 4, Census Tract 260.02, King County, Washington",27458,6004
1500000US530330261001,530330261001,"Block Group 1, Census Tract 261, King County, Washington",18700,5681
1500000US530330261002,530330261002,"Block Group 2, Census Tract 261, King County, Washington",33047,28324
1500000US530330261003,530330261003,"Block Group 3, Census Tract 261, King County, Washington",25580,7830
1500000US530330261004,530330261004,"Block Group 4, Census Tract 261, King County, Washington",23301,6848
1500000US530330261005,530330261005,"Block Group 5, Census Tract 261, King County, Washington",25338,6659
1500000US530330262001,530330262001,"Block Group 1, Census Tract 262, King County, Washington",7830,12235
1500000US530330262002,530330262002,"Block Group 2, Census Tract 262, King County, Washington",44124,11479
1500000US530330262003,530330262003,"Block Group 3, Census Tract 262, King County, Washington",20563,4050
1500000US530330262004,530330262004,"Block Group 4, Census Tract 262, King County, Washington",26221,5969
1500000US530330263001,530330263001,"Block Group 1, Census Tract 263, King County, Washington",21121,3182
1500000US530330263002,530330263002,"Block Group 2, Census Tract 263, King County, Washington",25872,4353
1500000US530330264001,530330264001,"Block Group 1, Census Tract 264, King County, Washington",17535,5050
1500000US530330264002,530330264002,"Block Group 2, Census Tract 264, King County, Washington",13858,4589
1500000US530330264003,530330264003,"Block Group 3, Census Tract 264, King County, Washington",24970,4255
1500000US530330264004,530330264004,"Block Group 4, Census Tract 264, King County, Washington",36403,6538
1500000US530330264005,530330264005,"Block Group 5, Census Tract 264, King County, Washington",17652,5003
1500000US530330265001,530330265001,"Block Group 1, Census Tract 265, King County, Washington",11384,3384
1500000US530330265002,530330265002,"Block Group 2, Census Tract 265, King County, Washington",11701,2582
1500000US530330265003,530330265003,"Block Group 3, Census Tract 265, King County, Washington",23633,4167
1500000US530330266001,530330266001,"Block Group 1, Census Tract 266, King County, Washington",20883,3578
1500000US530330266002,530330266002,"Block Group 2, Census Tract 266, King County, Washington",26329,5271
1500000US530330267001,530330267001,"Block Group 1, Census Tract 267, King County, Washington",25326,3745
1500000US530330267002,530330267002,"Block Group 2, Census Tract 267, King County, Washington",23232,5040
1500000US530330267003,530330267003,"Block Group 3, Census Tract 267, King County, Washington",40526,9178
1500000US530330267004,530330267004,"Block Group 4, Census Tract 267, King County, Washington",60463,22006
1500000US530330268011,530330268011,"Block Group 1, Census Tract 268.01, King County, Washington",26171,3117
1500000US530330268012,530330268012,"Block Group 2, Census Tract 268.01, King County, Washington",17431,4977
1500000US530330268013,530330268013,"Block Group 3, Census Tract 268.01, King County, Washington",18481,5713
1500000US530330268014,530330268014,"Block Group 4, Census Tract 268.01, King County, Washington",27089,6395
1500000US530330268021,530330268021,"Block Group 1, Census Tract 268.02, King County, Washington",15190,4816
1500000US530330268022,530330268022,"Block Group 2, Census Tract 268.02, King County, Washington",16686,6269
1500000US530330268023,530330268023,"Block Group 3, Census Tract 268.02, King County, Washington",18806,6105
1500000US530330268024,530330268024,"Block Group 4, Census Tract 268.02, King County, Washington",19261,3465
1500000US530330270001,530330270001,"Block Group 1, Census Tract 270, King County, Washington",26350,7462
1500000US530330270002,530330270002,"Block Group 2, Census Tract 270, King County, Washington",23071,3219
1500000US530330270003,530330270003,"Block Group 3, Census Tract 270, King County, Washington",23007,3989
1500000US530330271001,530330271001,"Block Group 1, Census Tract 271, King County, Washington",19948,5024
1500000US530330271002,530330271002,"Block Group 2, Census Tract 271, King County, Washington",25520,6120
1500000US530330272001,530330272001,"Block Group 1, Census Tract 272, King County, Washington",28547,4934
1500000US530330272002,530330272002,"Block Group 2, Census Tract 272, King County, Washington",17214,3533
1500000US530330273001,530330273001,"Block Group 1, Census Tract 273, King County, Washington",28758,5500
1500000US530330273002,530330273002,"Block Group 2, Census Tract 273, King County, Washington",12448,2256
1500000US530330273003,530330273003,"Block Group 3, Census Tract 273, King County, Washington",17238,3879
1500000US530330273004,530330273004,"Block Group 4, Census Tract 273, King County, Washington",22267,3146
1500000US530330274001,530330274001,"Block Group 1, Census Tract 274, King County, Washington",18103,3604
1500000US530330274002,530330274002,"Block Group 2, Census Tract 274, King County, Washington",32689,10927
1500000US530330274003,530330274003,"Block Group 3, Census Tract 274, King County, Washington",26373,4668
1500000US530330274004,530330274004,"Block Group 4, Census Tract 274, King County, Washington",21190,8634
1500000US530330275001,530330275001,"Block Group 1, Census Tract 275, King County, Washington",20269,3402
1500000US530330275002,530330275002,"Block Group 2, Census Tract 275, King County, Washington",22764,6138
1500000US530330275003,530330275003,"Block Group 3, Census Tract 275, King County, Washington",26762,6536
1500000US530330275004,530330275004,"Block Group 4, Census Tract 275, King County, Washington",24126,7190
1500000US530330276001,530330276001,"Block Group 1, Census Tract 276, King County, Washington",25941,6526
1500000US530330276002,530330276002,"Block Group 2, Census Tract 276, King County, Washington",16055,3454
1500000US530330276003,530330276003,"Block Group 3, Census Tract 276, King County, Washington",60514,10071
1500000US530330277011,530330277011,"Block Group 1, Census Tract 277.01, King County, Washington",32982,11580
1500000US530330277012,530330277012,"Block Group 2, Census Tract 277.01, King County, Washington",41309,9997
1500000US530330277013,530330277013,"Block Group 3, Census Tract 277.01, King County, Washington",46843,11463
1500000US530330277014,530330277014,"Block Group 4, Census Tract 277.01, King County, Washington",44737,12831
1500000US530330277015,530330277015,"Block Group 5, Census Tract 277.01, King County, Washington",39708,12597
1500000US530330277021,530330277021,"Block Group 1, Census Tract 277.02, King County, Washington",49735,18397
1500000US530330277022,530330277022,"Block Group 2, Census Tract 277.02, King County, Washington",46618,8843
1500000US530330277023,530330277023,"Block Group 3, Census Tract 277.02, King County, Washington",54841,21129
1500000US530330277024,530330277024,"Block Group 4, Census Tract 277.02, King County, Washington",53965,19145
1500000US530330278001,530330278001,"Block Group 1, Census Tract 278, King County, Washington",38005,6340
1500000US530330278002,530330278002,"Block Group 2, Census Tract 278, King County, Washington",66991,14693
1500000US530330278003,530330278003,"Block Group 3, Census Tract 278, King County, Washington",44311,5770
1500000US530330279001,530330279001,"Block Group 1, Census Tract 279, King County, Washington",22698,5674
1500000US530330279002,530330279002,"Block Group 2, Census Tract 279, King County, Washington",31538,9352
1500000US530330279003,530330279003,"Block Group 3, Census Tract 279, King County, Washington",27869,8480
1500000US530330279004,530330279004,"Block Group 4, Census Tract 279, King County, Washington",29560,7724
1500000US530330279005,530330279005,"Block Group 5, Census Tract 279, King County, Washington",25821,9504
1500000US530330279006,530330279006,"Block Group 6, Census Tract 279, King County, Washington",28575,4972
1500000US530330280001,530330280001,"Block Group 1, Census Tract 280, King County, Washington",23110,7871
1500000US530330280002,530330280002,"Block Group 2, Census Tract 280, King County, Washington",14494,3545
1500000US530330280003,530330280003,"Block Group 3, Census Tract 280, King County, Washington",24221,6154
1500000US530330281001,530330281001,"Block Group 1, Census Tract 281, King County, Washington",17851,3792
1500000US530330281002,530330281002,"Block Group 2, Census Tract 281, King County, Washington",18971,3646
1500000US530330282001,530330282001,"Block Group 1, Census Tract 282, King County, Washington",27048,5702
1500000US530330282002,530330282002,"Block Group 2, Census Tract 282, King County, Washington",30341,11731
1500000US530330282003,530330282003,"Block Group 3, Census Tract 282, King County, Washington",13595,5014
1500000US530330283001,530330283001,"Block Group 1, Census Tract 283, King County, Washington",33364,5715
1500000US530330283002,530330283002,"Block Group 2, Census Tract 283, King County, Washington",26766,4728
1500000US530330283003,530330283003,"Block Group 3, Census Tract 283, King County, Washington",39261,5355
1500000US530330284021,530330284021,"Block Group 1, Census Tract 284.02, King County, Washington",15039,2753
1500000US530330284022,530330284022,"Block Group 2, Census Tract 284.02, King County, Washington",33994,17280
1500000US530330284023,530330284023,"Block Group 3, Census Tract 284.02, King County, Washington",26722,7380
1500000US530330284024,530330284024,"Block Group 4, Census Tract 284.02, King County, Washington",14440,2897
1500000US530330284031,530330284031,"Block Group 1, Census Tract 284.03, King County, Washington",16160,2778
1500000US530330284032,530330284032,"Block Group 2, Census Tract 284.03, King County, Washington",23366,4364
1500000US530330284033,530330284033,"Block Group 3, Census Tract 284.03, King County, Washington",31630,8949
1500000US530330285001,530330285001,"Block Group 1, Census Tract 285, King County, Washington",31679,5727
1500000US530330285002,530330285002,"Block Group 2, Census Tract 285, King County, Washington",30280,4842
1500000US530330285003,530330285003,"Block Group 3, Census Tract 285, King County, Washington",18423,5189
1500000US530330286001,530330286001,"Block Group 1, Census Tract 286, King County, Washington",64604,15868
1500000US530330286002,530330286002,"Block Group 2, Census Tract 286, King County, Washington",43011,14638
1500000US530330286003,530330286003,"Block Group 3, Census Tract 286, King County, Washington",60100,16399
1500000US530330286004,530330286004,"Block Group 4, Census Tract 286, King County, Washington",52889,10790
1500000US530330286005,530330286005,"Block Group 5, Census Tract 286, King County, Washington",33688,14222
1500000US530330286006,530330286006,"Block Group 6, Census Tract 286, King County, Washington",33533,9466
1500000US530330287001,530330287001,"Block Group 1, Census Tract 287, King County, Washington",22031,3729
1500000US530330287002,530330287002,"Block Group 2, Census Tract 287, King County, Washington",52920,12966
1500000US530330287003,530330287003,"Block Group 3, Census Tract 287, King County, Washington",29916,5808
1500000US530330287004,530330287004,"Block Group 4, Census Tract 287, King County, Washington",26401,3693
1500000US530330288011,530330288011,"Block Group 1, Census Tract 288.01, King County, Washington",30723,3528
1500000US530330288012,530330288012,"Block Group 2, Census Tract 288.01, King County, Washington",21659,5199
1500000US530330288013,530330288013,"Block Group 3, Census Tract 288.01, King County, Washington",7846,3465
1500000US530330288021,530330288021,"Block Group 1, Census Tract 288.02, King County, Washington",19306,5465
1500000US530330288022,530330288022,"Block Group 2, Census Tract 288.02, King County, Washington",30858,7867
1500000US530330288023,530330288023,"Block Group 3, Census Tract 288.02, King County, Washington",17314,7970
1500000US530330288024,530330288024,"Block Group 4, Census Tract 288.02, King County, Washington",11629,3171
1500000US530330289011,530330289011,"Block Group 1, Census Tract 289.01, King County, Washington",25798,6504
1500000US530330289012,530330289012,"Block Group 2, Census Tract 289.01, King County, Washington",37502,5980
1500000US530330289013,530330289013,"Block Group 3, Census Tract 289.01, King County, Washington",34953,4843
1500000US530330289014,530330289014,"Block Group 4, Census Tract 289.01, King County, Washington",47442,9499
1500000US530330289021,530330289021,"Block Group 1, Census Tract 289.02, King County, Washington",11701,5252
1500000US530330289022,530330289022,"Block Group 2, Census Tract 289.02, King County, Washington",23537,4657
