Id,Id2,Geography,Food Stamps Total,Margin of Error; Total:,Estimate; Household received Food Stamps/SNAP in the past 12 months:,Margin of Error; Household received Food Stamps/SNAP in the past 12 months:,Estimate; Household received Food Stamps/SNAP in the past 12 months: - Households with 1 or more persons with a disability,Margin of Error; Household received Food Stamps/SNAP in the past 12 months: - Households with 1 or more persons with a disability,Estimate; Household received Food Stamps/SNAP in the past 12 months: - Households with no persons with a disability,Margin of Error; Household received Food Stamps/SNAP in the past 12 months: - Households with no persons with a disability,Estimate; Household did not receive Food Stamps/SNAP in the past 12 months:,Margin of Error; Household did not receive Food Stamps/SNAP in the past 12 months:,Estimate; Household did not receive Food Stamps/SNAP in the past 12 months: - Households with 1 or more persons with a disability,Margin of Error; Household did not receive Food Stamps/SNAP in the past 12 months: - Households with 1 or more persons with a disability,Estimate; Household did not receive Food Stamps/SNAP in the past 12 months: - Households with no persons with a disability,Margin of Error; Household did not receive Food Stamps/SNAP in the past 12 months: - Households with no persons with a disability
1500000US530330302011,530330302011,"Block Group 1, Census Tract 302.01, King County, Washington",275,90,50,55,0,12,50,55,225,75,64,35,161,75
1500000US530330302012,530330302012,"Block Group 2, Census Tract 302.01, King County, Washington",528,122,167,104,57,63,110,87,361,100,61,62,300,98
1500000US530330302013,530330302013,"Block Group 3, Census Tract 302.01, King County, Washington",504,87,11,17,0,12,11,17,493,89,91,75,402,97
1500000US530330302014,530330302014,"Block Group 4, Census Tract 302.01, King County, Washington",702,103,92,56,23,28,69,54,610,106,155,68,455,107
1500000US530330302021,530330302021,"Block Group 1, Census Tract 302.02, King County, Washington",296,96,0,12,0,12,0,12,296,96,58,60,238,92
1500000US530330302022,530330302022,"Block Group 2, Census Tract 302.02, King County, Washington",554,125,56,69,56,69,0,12,498,125,141,70,357,130
1500000US530330302023,530330302023,"Block Group 3, Census Tract 302.02, King County, Washington",365,120,119,76,0,12,119,76,246,101,25,46,221,90
1500000US530330302024,530330302024,"Block Group 4, Census Tract 302.02, King County, Washington",523,143,128,96,103,92,25,38,395,127,88,79,307,109
1500000US530330302025,530330302025,"Block Group 5, Census Tract 302.02, King County, Washington",601,135,81,74,33,40,48,59,520,136,161,86,359,128
1500000US530330303041,530330303041,"Block Group 1, Census Tract 303.04, King County, Washington",572,83,92,57,71,53,21,24,480,92,96,46,384,88
1500000US530330303042,530330303042,"Block Group 2, Census Tract 303.04, King County, Washington",435,71,57,40,37,35,20,21,378,74,84,46,294,76
1500000US530330303051,530330303051,"Block Group 1, Census Tract 303.05, King County, Washington",838,135,168,109,57,65,111,101,670,130,104,59,566,146
1500000US530330303052,530330303052,"Block Group 2, Census Tract 303.05, King County, Washington",657,133,43,42,26,33,17,24,614,137,129,69,485,144
1500000US530330303053,530330303053,"Block Group 3, Census Tract 303.05, King County, Washington",587,94,67,55,0,12,67,55,520,93,159,65,361,100
1500000US530330303061,530330303061,"Block Group 1, Census Tract 303.06, King County, Washington",493,87,94,49,34,30,60,44,399,86,45,39,354,87
1500000US530330303062,530330303062,"Block Group 2, Census Tract 303.06, King County, Washington",400,97,8,14,0,12,8,14,392,96,96,61,296,97
1500000US530330303063,530330303063,"Block Group 3, Census Tract 303.06, King County, Washington",774,102,82,49,56,38,26,30,692,115,190,76,502,132
1500000US530330303064,530330303064,"Block Group 4, Census Tract 303.06, King County, Washington",384,87,16,19,8,14,8,13,368,86,87,58,281,91
1500000US530330303081,530330303081,"Block Group 1, Census Tract 303.08, King County, Washington",309,73,8,13,0,12,8,13,301,73,52,48,249,75
1500000US530330303082,530330303082,"Block Group 2, Census Tract 303.08, King County, Washington",684,113,75,64,48,57,27,33,609,116,73,60,536,111
1500000US530330303083,530330303083,"Block Group 3, Census Tract 303.08, King County, Washington",490,103,51,52,51,52,0,12,439,95,48,41,391,103
1500000US530330303084,530330303084,"Block Group 4, Census Tract 303.08, King County, Washington",773,145,184,114,13,21,171,112,589,166,119,70,470,158
1500000US530330303091,530330303091,"Block Group 1, Census Tract 303.09, King County, Washington",396,94,27,42,0,12,27,42,369,90,48,54,321,98
1500000US530330303092,530330303092,"Block Group 2, Census Tract 303.09, King County, Washington",561,119,126,95,65,84,61,56,435,113,41,46,394,105
1500000US530330303093,530330303093,"Block Group 3, Census Tract 303.09, King County, Washington",585,133,119,86,38,45,81,77,466,146,55,83,411,126
1500000US530330303094,530330303094,"Block Group 4, Census Tract 303.09, King County, Washington",813,173,150,96,115,90,35,34,663,168,99,65,564,177
1500000US530330303101,530330303101,"Block Group 1, Census Tract 303.10, King County, Washington",339,88,46,34,8,14,38,31,293,89,10,17,283,88
1500000US530330303102,530330303102,"Block Group 2, Census Tract 303.10, King County, Washington",327,72,43,36,14,22,29,28,284,79,46,33,238,76
1500000US530330303103,530330303103,"Block Group 3, Census Tract 303.10, King County, Washington",415,78,13,20,13,20,0,12,402,77,55,39,347,82
1500000US530330303104,530330303104,"Block Group 4, Census Tract 303.10, King County, Washington",878,123,80,72,0,12,80,72,798,127,267,102,531,124
1500000US530330303111,530330303111,"Block Group 1, Census Tract 303.11, King County, Washington",384,109,25,29,0,12,25,29,359,103,33,28,326,107
1500000US530330303112,530330303112,"Block Group 2, Census Tract 303.11, King County, Washington",585,114,153,108,78,73,75,75,432,121,67,67,365,109
1500000US530330303113,530330303113,"Block Group 3, Census Tract 303.11, King County, Washington",391,69,56,37,28,30,28,28,335,66,108,53,227,67
1500000US530330303114,530330303114,"Block Group 4, Census Tract 303.11, King County, Washington",335,88,89,83,0,12,89,83,246,77,32,26,214,80
1500000US530330303121,530330303121,"Block Group 1, Census Tract 303.12, King County, Washington",627,121,155,84,103,73,52,46,472,108,153,88,319,95
1500000US530330303122,530330303122,"Block Group 2, Census Tract 303.12, King County, Washington",473,94,40,38,40,38,0,12,433,92,92,64,341,99
1500000US530330303123,530330303123,"Block Group 3, Census Tract 303.12, King County, Washington",384,70,80,43,25,21,55,41,304,73,41,36,263,71
1500000US530330303124,530330303124,"Block Group 4, Census Tract 303.12, King County, Washington",292,77,6,14,4,11,2,9,286,78,53,45,233,74
1500000US530330303131,530330303131,"Block Group 1, Census Tract 303.13, King County, Washington",771,126,127,77,42,36,85,66,644,122,115,52,529,126
1500000US530330303132,530330303132,"Block Group 2, Census Tract 303.13, King County, Washington",920,139,240,125,142,86,98,92,680,148,107,84,573,147
1500000US530330303141,530330303141,"Block Group 1, Census Tract 303.14, King County, Washington",781,120,286,106,126,72,160,91,495,127,146,87,349,112
1500000US530330303142,530330303142,"Block Group 2, Census Tract 303.14, King County, Washington",402,99,56,67,14,21,42,60,346,96,110,46,236,97
1500000US530330303143,530330303143,"Block Group 3, Census Tract 303.14, King County, Washington",699,119,158,80,52,48,106,63,541,114,276,108,265,93
1500000US530330304011,530330304011,"Block Group 1, Census Tract 304.01, King County, Washington",870,155,112,74,10,17,102,71,758,148,75,61,683,156
1500000US530330304012,530330304012,"Block Group 2, Census Tract 304.01, King County, Washington",537,109,41,32,6,13,35,30,496,107,148,67,348,110
1500000US530330304013,530330304013,"Block Group 3, Census Tract 304.01, King County, Washington",596,116,74,53,19,28,55,52,522,133,139,95,383,137
1500000US530330304014,530330304014,"Block Group 4, Census Tract 304.01, King County, Washington",384,132,22,29,0,12,22,29,362,135,60,58,302,126
1500000US530330304015,530330304015,"Block Group 5, Census Tract 304.01, King County, Washington",674,157,39,37,16,29,23,36,635,154,70,54,565,162
1500000US530330304031,530330304031,"Block Group 1, Census Tract 304.03, King County, Washington",650,91,77,69,9,12,68,68,573,78,159,71,414,82
1500000US530330304032,530330304032,"Block Group 2, Census Tract 304.03, King County, Washington",337,59,22,22,6,10,16,18,315,61,32,24,283,64
1500000US530330304033,530330304033,"Block Group 3, Census Tract 304.03, King County, Washington",693,86,40,42,31,40,9,15,653,89,90,40,563,98
1500000US530330304041,530330304041,"Block Group 1, Census Tract 304.04, King County, Washington",686,98,35,38,0,12,35,38,651,99,117,40,534,99
1500000US530330304042,530330304042,"Block Group 2, Census Tract 304.04, King County, Washington",487,84,46,34,32,27,14,22,441,83,42,33,399,84
1500000US530330304043,530330304043,"Block Group 3, Census Tract 304.04, King County, Washington",429,85,11,16,11,16,0,12,418,86,141,88,277,75
1500000US530330305011,530330305011,"Block Group 1, Census Tract 305.01, King County, Washington",369,66,137,63,76,57,61,39,232,49,61,34,171,56
1500000US530330305012,530330305012,"Block Group 2, Census Tract 305.01, King County, Washington",600,69,195,61,91,41,104,54,405,75,121,48,284,78
1500000US530330305031,530330305031,"Block Group 1, Census Tract 305.03, King County, Washington",890,123,238,114,135,79,103,82,652,122,189,64,463,130
1500000US530330305032,530330305032,"Block Group 2, Census Tract 305.03, King County, Washington",1125,134,127,84,29,27,98,81,998,134,276,97,722,121
1500000US530330305041,530330305041,"Block Group 1, Census Tract 305.04, King County, Washington",427,118,44,41,15,17,29,36,383,119,57,54,326,132
1500000US530330305042,530330305042,"Block Group 2, Census Tract 305.04, King County, Washington",418,80,75,49,28,28,47,48,343,81,104,50,239,83
1500000US530330305043,530330305043,"Block Group 3, Census Tract 305.04, King County, Washington",354,86,125,68,81,61,44,51,229,77,53,35,176,73
1500000US530330305044,530330305044,"Block Group 4, Census Tract 305.04, King County, Washington",733,103,153,82,65,52,88,77,580,97,174,58,406,103
1500000US530330306001,530330306001,"Block Group 1, Census Tract 306, King County, Washington",546,120,127,115,52,60,75,92,419,119,46,43,373,135
1500000US530330306002,530330306002,"Block Group 2, Census Tract 306, King County, Washington",617,106,116,84,14,23,102,81,501,96,60,45,441,104
1500000US530330306003,530330306003,"Block Group 3, Census Tract 306, King County, Washington",459,112,128,73,82,58,46,40,331,122,71,49,260,124
1500000US530330306004,530330306004,"Block Group 4, Census Tract 306, King County, Washington",592,133,186,96,97,64,89,79,406,130,136,82,270,111
1500000US530330307001,530330307001,"Block Group 1, Census Tract 307, King County, Washington",555,85,213,82,121,79,92,52,342,87,46,34,296,91
1500000US530330307002,530330307002,"Block Group 2, Census Tract 307, King County, Washington",524,93,115,49,60,43,55,36,409,99,111,53,298,93
1500000US530330307003,530330307003,"Block Group 3, Census Tract 307, King County, Washington",387,101,62,44,21,21,41,35,325,96,76,48,249,87
1500000US530330308011,530330308011,"Block Group 1, Census Tract 308.01, King County, Washington",705,148,218,127,84,70,134,112,487,123,131,76,356,136
1500000US530330308012,530330308012,"Block Group 2, Census Tract 308.01, King County, Washington",770,147,437,137,209,105,228,115,333,130,71,69,262,113
1500000US530330308013,530330308013,"Block Group 3, Census Tract 308.01, King County, Washington",1005,155,275,129,85,61,190,122,730,160,181,90,549,142
1500000US530330308021,530330308021,"Block Group 1, Census Tract 308.02, King County, Washington",495,98,138,71,108,70,30,33,357,103,36,30,321,100
1500000US530330308022,530330308022,"Block Group 2, Census Tract 308.02, King County, Washington",520,87,67,45,11,17,56,41,453,97,170,85,283,77
1500000US530330308023,530330308023,"Block Group 3, Census Tract 308.02, King County, Washington",415,81,107,70,69,65,38,38,308,93,51,40,257,89
1500000US530330309011,530330309011,"Block Group 1, Census Tract 309.01, King County, Washington",540,80,86,40,54,33,32,28,454,88,135,62,319,71
1500000US530330309012,530330309012,"Block Group 2, Census Tract 309.01, King County, Washington",539,82,119,57,66,45,53,37,420,89,118,54,302,85
1500000US530330309021,530330309021,"Block Group 1, Census Tract 309.02, King County, Washington",832,130,224,82,110,67,114,66,608,147,199,85,409,123
1500000US530330309022,530330309022,"Block Group 2, Census Tract 309.02, King County, Washington",438,86,75,63,23,25,52,56,363,86,62,37,301,86
1500000US530330309023,530330309023,"Block Group 3, Census Tract 309.02, King County, Washington",677,122,155,62,62,43,93,52,522,121,28,25,494,120
1500000US530330310001,530330310001,"Block Group 1, Census Tract 310, King County, Washington",711,74,29,34,13,19,16,27,682,74,137,57,545,81
1500000US530330310002,530330310002,"Block Group 2, Census Tract 310, King County, Washington",553,87,0,12,0,12,0,12,553,87,31,27,522,90
1500000US530330311001,530330311001,"Block Group 1, Census Tract 311, King County, Washington",409,123,89,60,15,21,74,56,320,117,98,76,222,109
1500000US530330311002,530330311002,"Block Group 2, Census Tract 311, King County, Washington",591,95,130,92,69,67,61,66,461,90,152,51,309,79
1500000US530330311003,530330311003,"Block Group 3, Census Tract 311, King County, Washington",682,98,107,38,52,28,55,22,575,92,141,38,434,78
1500000US530330311004,530330311004,"Block Group 4, Census Tract 311, King County, Washington",558,129,155,86,72,57,83,66,403,121,166,88,237,109
1500000US530330311005,530330311005,"Block Group 5, Census Tract 311, King County, Washington",456,130,178,76,76,61,102,55,278,112,115,78,163,73
1500000US530330312021,530330312021,"Block Group 1, Census Tract 312.02, King County, Washington",500,137,102,97,3,8,99,97,398,129,51,49,347,134
1500000US530330312022,530330312022,"Block Group 2, Census Tract 312.02, King County, Washington",258,81,43,36,34,33,9,13,215,83,14,17,201,85
1500000US530330312023,530330312023,"Block Group 3, Census Tract 312.02, King County, Washington",451,95,14,23,0,12,14,23,437,95,72,59,365,95
1500000US530330312024,530330312024,"Block Group 4, Census Tract 312.02, King County, Washington",501,91,22,33,22,33,0,12,479,92,124,89,355,90
1500000US530330312025,530330312025,"Block Group 5, Census Tract 312.02, King County, Washington",595,116,152,44,60,30,92,36,443,119,116,53,327,110
1500000US530330312041,530330312041,"Block Group 1, Census Tract 312.04, King County, Washington",459,139,0,12,0,12,0,12,459,139,109,68,350,131
1500000US530330312042,530330312042,"Block Group 2, Census Tract 312.04, King County, Washington",502,119,0,12,0,12,0,12,502,119,123,81,379,111
1500000US530330312043,530330312043,"Block Group 3, Census Tract 312.04, King County, Washington",472,105,21,26,0,12,21,26,451,108,116,78,335,120
1500000US530330312044,530330312044,"Block Group 4, Census Tract 312.04, King County, Washington",324,98,0,12,0,12,0,12,324,98,103,58,221,107
1500000US530330312045,530330312045,"Block Group 5, Census Tract 312.04, King County, Washington",540,128,0,12,0,12,0,12,540,128,126,104,414,132
1500000US530330312051,530330312051,"Block Group 1, Census Tract 312.05, King County, Washington",888,153,203,124,64,69,139,115,685,136,26,33,659,136
1500000US530330312052,530330312052,"Block Group 2, Census Tract 312.05, King County, Washington",885,154,234,119,177,129,57,51,651,124,128,68,523,128
1500000US530330312053,530330312053,"Block Group 3, Census Tract 312.05, King County, Washington",569,127,90,80,65,70,25,39,479,113,64,58,415,120
1500000US530330312061,530330312061,"Block Group 1, Census Tract 312.06, King County, Washington",482,96,60,60,8,13,52,58,422,104,72,44,350,98
1500000US530330312062,530330312062,"Block Group 2, Census Tract 312.06, King County, Washington",636,96,26,24,8,14,18,21,610,94,214,68,396,93
1500000US530330312063,530330312063,"Block Group 3, Census Tract 312.06, King County, Washington",661,105,167,96,59,57,108,82,494,102,25,24,469,103
1500000US530330313011,530330313011,"Block Group 1, Census Tract 313.01, King County, Washington",527,71,34,33,0,12,34,33,493,68,94,50,399,75
1500000US530330313012,530330313012,"Block Group 2, Census Tract 313.01, King County, Washington",500,74,20,18,0,12,20,18,480,76,71,37,409,84
1500000US530330313021,530330313021,"Block Group 1, Census Tract 313.02, King County, Washington",341,61,8,12,0,12,8,12,333,61,55,44,278,57
1500000US530330313022,530330313022,"Block Group 2, Census Tract 313.02, King County, Washington",384,69,24,29,5,9,19,28,360,69,41,32,319,73
1500000US530330313023,530330313023,"Block Group 3, Census Tract 313.02, King County, Washington",448,52,27,22,27,22,0,12,421,57,130,46,291,56
1500000US530330313024,530330313024,"Block Group 4, Census Tract 313.02, King County, Washington",437,78,98,51,33,41,65,41,339,75,50,45,289,68
1500000US530330314001,530330314001,"Block Group 1, Census Tract 314, King County, Washington",305,107,91,75,91,75,0,12,214,87,23,26,191,89
1500000US530330314002,530330314002,"Block Group 2, Census Tract 314, King County, Washington",615,105,68,51,14,23,54,44,547,113,151,97,396,102
1500000US530330314003,530330314003,"Block Group 3, Census Tract 314, King County, Washington",593,116,57,39,45,33,12,20,536,119,116,56,420,120
1500000US530330314004,530330314004,"Block Group 4, Census Tract 314, King County, Washington",365,97,84,79,56,73,28,31,281,86,63,67,218,86
1500000US530330314005,530330314005,"Block Group 5, Census Tract 314, King County, Washington",398,91,139,88,41,39,98,97,259,73,49,35,210,67
1500000US530330315011,530330315011,"Block Group 1, Census Tract 315.01, King County, Washington",455,89,78,72,78,72,0,12,377,80,111,53,266,80
1500000US530330315012,530330315012,"Block Group 2, Census Tract 315.01, King County, Washington",601,91,34,30,15,21,19,21,567,95,132,66,435,103
1500000US530330315013,530330315013,"Block Group 3, Census Tract 315.01, King County, Washington",503,87,52,43,31,35,21,23,451,88,182,93,269,89
1500000US530330315021,530330315021,"Block Group 1, Census Tract 315.02, King County, Washington",553,94,58,60,18,22,40,57,495,88,31,29,464,91
1500000US530330315022,530330315022,"Block Group 2, Census Tract 315.02, King County, Washington",526,84,38,42,22,35,16,22,488,79,116,58,372,90
1500000US530330315023,530330315023,"Block Group 3, Census Tract 315.02, King County, Washington",685,81,78,57,72,57,6,9,607,88,105,49,502,95
1500000US530330316011,530330316011,"Block Group 1, Census Tract 316.01, King County, Washington",754,103,26,37,0,12,26,37,728,102,88,50,640,105
1500000US530330316012,530330316012,"Block Group 2, Census Tract 316.01, King County, Washington",720,94,48,40,19,27,29,32,672,100,156,79,516,111
1500000US530330316013,530330316013,"Block Group 3, Census Tract 316.01, King County, Washington",509,82,56,42,36,37,20,21,453,74,100,49,353,74
1500000US530330316031,530330316031,"Block Group 1, Census Tract 316.03, King County, Washington",600,96,84,83,12,19,72,80,516,110,77,68,439,95
1500000US530330316032,530330316032,"Block Group 2, Census Tract 316.03, King County, Washington",397,81,0,12,0,12,0,12,397,81,85,61,312,80
1500000US530330316033,530330316033,"Block Group 3, Census Tract 316.03, King County, Washington",499,101,11,18,0,12,11,18,488,100,32,27,456,101
1500000US530330316034,530330316034,"Block Group 4, Census Tract 316.03, King County, Washington",564,92,0,12,0,12,0,12,564,92,72,45,492,97
1500000US530330316041,530330316041,"Block Group 1, Census Tract 316.04, King County, Washington",857,99,30,23,0,12,30,23,827,100,135,63,692,118
1500000US530330316042,530330316042,"Block Group 2, Census Tract 316.04, King County, Washington",321,69,18,28,0,12,18,28,303,72,45,36,258,74
1500000US530330316043,530330316043,"Block Group 3, Census Tract 316.04, King County, Washington",435,87,14,22,14,22,0,12,421,85,66,40,355,92
1500000US530330316051,530330316051,"Block Group 1, Census Tract 316.05, King County, Washington",438,75,20,30,20,30,0,12,418,77,81,56,337,87
1500000US530330316052,530330316052,"Block Group 2, Census Tract 316.05, King County, Washington",471,93,57,54,20,30,37,43,414,94,39,35,375,95
1500000US530330316053,530330316053,"Block Group 3, Census Tract 316.05, King County, Washington",405,82,38,37,21,30,17,25,367,85,76,63,291,90
1500000US530330317031,530330317031,"Block Group 1, Census Tract 317.03, King County, Washington",435,83,26,33,15,25,11,20,409,90,66,54,343,100
1500000US530330317032,530330317032,"Block Group 2, Census Tract 317.03, King County, Washington",510,100,18,29,18,29,0,12,492,105,85,62,407,99
1500000US530330317033,530330317033,"Block Group 3, Census Tract 317.03, King County, Washington",522,93,124,90,45,51,79,75,398,91,101,62,297,92
1500000US530330317034,530330317034,"Block Group 4, Census Tract 317.03, King County, Washington",559,92,58,41,40,29,18,28,501,83,98,55,403,77
1500000US530330317035,530330317035,"Block Group 5, Census Tract 317.03, King County, Washington",532,91,0,12,0,12,0,12,532,91,59,43,473,104
1500000US530330317041,530330317041,"Block Group 1, Census Tract 317.04, King County, Washington",389,71,58,43,19,30,39,36,331,64,40,30,291,68
1500000US530330317042,530330317042,"Block Group 2, Census Tract 317.04, King County, Washington",486,75,88,40,5,10,83,43,398,73,80,45,318,76
1500000US530330317043,530330317043,"Block Group 3, Census Tract 317.04, King County, Washington",713,102,94,52,44,40,50,31,619,110,83,43,536,109
1500000US530330317051,530330317051,"Block Group 1, Census Tract 317.05, King County, Washington",401,109,10,16,0,12,10,16,391,109,43,39,348,107
1500000US530330317052,530330317052,"Block Group 2, Census Tract 317.05, King County, Washington",380,92,17,27,0,12,17,27,363,91,76,46,287,90
1500000US530330317053,530330317053,"Block Group 3, Census Tract 317.05, King County, Washington",493,97,16,21,16,21,0,12,477,98,31,38,446,99
1500000US530330317061,530330317061,"Block Group 1, Census Tract 317.06, King County, Washington",420,132,19,30,19,30,0,12,401,135,166,145,235,98
1500000US530330317062,530330317062,"Block Group 2, Census Tract 317.06, King County, Washington",610,136,102,70,25,28,77,68,508,130,162,83,346,120
1500000US530330317063,530330317063,"Block Group 3, Census Tract 317.06, King County, Washington",596,116,106,100,17,27,89,95,490,119,132,84,358,109
1500000US530330317064,530330317064,"Block Group 4, Census Tract 317.06, King County, Washington",598,123,91,84,25,38,66,80,507,104,47,49,460,95
1500000US530330318001,530330318001,"Block Group 1, Census Tract 318, King County, Washington",729,90,12,19,0,12,12,19,717,91,125,61,592,93
1500000US530330318002,530330318002,"Block Group 2, Census Tract 318, King County, Washington",550,91,9,13,9,13,0,12,541,94,76,38,465,97
1500000US530330318003,530330318003,"Block Group 3, Census Tract 318, King County, Washington",507,78,8,14,8,14,0,12,499,79,120,50,379,94
1500000US530330319031,530330319031,"Block Group 1, Census Tract 319.03, King County, Washington",561,108,0,12,0,12,0,12,561,108,196,97,365,120
1500000US530330319032,530330319032,"Block Group 2, Census Tract 319.03, King County, Washington",595,103,93,95,93,95,0,12,502,87,128,46,374,93
1500000US530330319033,530330319033,"Block Group 3, Census Tract 319.03, King County, Washington",414,71,6,14,0,12,6,14,408,71,82,57,326,95
1500000US530330319034,530330319034,"Block Group 4, Census Tract 319.03, King County, Washington",395,78,16,26,0,12,16,26,379,81,152,65,227,74
1500000US530330319035,530330319035,"Block Group 5, Census Tract 319.03, King County, Washington",545,127,179,134,74,93,105,98,366,108,67,54,299,109
1500000US530330319041,530330319041,"Block Group 1, Census Tract 319.04, King County, Washington",615,61,24,29,0,12,24,29,591,65,63,36,528,67
1500000US530330319042,530330319042,"Block Group 2, Census Tract 319.04, King County, Washington",266,55,0,12,0,12,0,12,266,55,18,20,248,59
1500000US530330319043,530330319043,"Block Group 3, Census Tract 319.04, King County, Washington",445,83,34,47,0,12,34,47,411,88,124,52,287,86
1500000US530330319061,530330319061,"Block Group 1, Census Tract 319.06, King County, Washington",549,97,33,40,33,40,0,12,516,99,47,35,469,101
1500000US530330319062,530330319062,"Block Group 2, Census Tract 319.06, King County, Washington",841,105,10,17,10,17,0,12,831,105,101,53,730,117
1500000US530330319071,530330319071,"Block Group 1, Census Tract 319.07, King County, Washington",359,90,0,12,0,12,0,12,359,90,79,64,280,81
1500000US530330319072,530330319072,"Block Group 2, Census Tract 319.07, King County, Washington",328,69,0,12,0,12,0,12,328,69,102,58,226,74
1500000US530330319073,530330319073,"Block Group 3, Census Tract 319.07, King County, Washington",999,170,52,59,12,19,40,56,947,149,76,74,871,160
1500000US530330319074,530330319074,"Block Group 4, Census Tract 319.07, King County, Washington",809,132,38,41,38,41,0,12,771,131,24,41,747,133
1500000US530330319075,530330319075,"Block Group 5, Census Tract 319.07, King County, Washington",403,110,15,26,0,12,15,26,388,111,39,53,349,99
1500000US530330319081,530330319081,"Block Group 1, Census Tract 319.08, King County, Washington",842,93,106,66,27,32,79,60,736,112,148,80,588,121
1500000US530330319082,530330319082,"Block Group 2, Census Tract 319.08, King County, Washington",700,101,169,85,105,60,64,62,531,116,126,74,405,114
1500000US530330319083,530330319083,"Block Group 3, Census Tract 319.08, King County, Washington",526,82,61,38,41,32,20,22,465,81,133,73,332,83
1500000US530330319091,530330319091,"Block Group 1, Census Tract 319.09, King County, Washington",786,86,156,77,72,50,84,64,630,101,77,48,553,94
1500000US530330319092,530330319092,"Block Group 2, Census Tract 319.09, King County, Washington",459,73,0,12,0,12,0,12,459,73,84,58,375,71
1500000US530330320021,530330320021,"Block Group 1, Census Tract 320.02, King County, Washington",657,85,62,45,47,39,15,21,595,99,135,59,460,107
1500000US530330320022,530330320022,"Block Group 2, Census Tract 320.02, King County, Washington",587,87,11,14,7,11,4,8,576,90,121,80,455,81
1500000US530330320031,530330320031,"Block Group 1, Census Tract 320.03, King County, Washington",580,79,21,27,0,12,21,27,559,80,118,57,441,79
1500000US530330320032,530330320032,"Block Group 2, Census Tract 320.03, King County, Washington",525,114,0,12,0,12,0,12,525,114,78,50,447,121
1500000US530330320033,530330320033,"Block Group 3, Census Tract 320.03, King County, Washington",345,86,34,38,14,22,20,31,311,81,72,50,239,74
1500000US530330320034,530330320034,"Block Group 4, Census Tract 320.03, King County, Washington",533,116,23,36,0,12,23,36,510,114,111,62,399,115
1500000US530330320051,530330320051,"Block Group 1, Census Tract 320.05, King County, Washington",374,137,0,12,0,12,0,12,374,137,22,30,352,134
1500000US530330320052,530330320052,"Block Group 2, Census Tract 320.05, King County, Washington",377,103,36,39,18,29,18,26,341,109,59,45,282,110
1500000US530330320053,530330320053,"Block Group 3, Census Tract 320.05, King County, Washington",229,94,47,50,47,50,0,12,182,97,0,12,182,97
1500000US530330320054,530330320054,"Block Group 4, Census Tract 320.05, King County, Washington",407,101,53,51,13,21,40,45,354,104,70,51,284,96
1500000US530330320055,530330320055,"Block Group 5, Census Tract 320.05, King County, Washington",632,117,95,90,15,24,80,87,537,127,101,92,436,132
1500000US530330320056,530330320056,"Block Group 6, Census Tract 320.05, King County, Washington",240,66,7,14,0,12,7,14,233,67,35,43,198,66
1500000US530330320061,530330320061,"Block Group 1, Census Tract 320.06, King County, Washington",446,70,30,27,30,27,0,12,416,71,61,40,355,77
1500000US530330320062,530330320062,"Block Group 2, Census Tract 320.06, King County, Washington",752,96,33,26,10,15,23,21,719,96,121,44,598,103
1500000US530330320063,530330320063,"Block Group 3, Census Tract 320.06, King County, Washington",521,61,51,43,0,12,51,43,470,71,32,23,438,73
1500000US530330320071,530330320071,"Block Group 1, Census Tract 320.07, King County, Washington",489,86,0,12,0,12,0,12,489,86,110,62,379,102
1500000US530330320072,530330320072,"Block Group 2, Census Tract 320.07, King County, Washington",454,86,0,12,0,12,0,12,454,86,40,37,414,86
1500000US530330320073,530330320073,"Block Group 3, Census Tract 320.07, King County, Washington",433,85,64,52,10,15,54,50,369,92,108,70,261,81
1500000US530330320081,530330320081,"Block Group 1, Census Tract 320.08, King County, Washington",501,75,0,12,0,12,0,12,501,75,62,40,439,75
1500000US530330320082,530330320082,"Block Group 2, Census Tract 320.08, King County, Washington",527,87,33,30,23,26,10,15,494,89,87,52,407,90
1500000US530330320083,530330320083,"Block Group 3, Census Tract 320.08, King County, Washington",377,76,10,15,10,15,0,12,367,78,54,36,313,80
1500000US530330320101,530330320101,"Block Group 1, Census Tract 320.10, King County, Washington",639,113,64,65,0,12,64,65,575,118,191,84,384,107
1500000US530330320102,530330320102,"Block Group 2, Census Tract 320.10, King County, Washington",393,78,0,12,0,12,0,12,393,78,25,28,368,79
1500000US530330320103,530330320103,"Block Group 3, Census Tract 320.10, King County, Washington",371,82,12,21,0,12,12,21,359,84,45,41,314,81
1500000US530330320104,530330320104,"Block Group 4, Census Tract 320.10, King County, Washington",621,118,11,17,0,12,11,17,610,117,109,72,501,117
1500000US530330320111,530330320111,"Block Group 1, Census Tract 320.11, King County, Washington",819,83,51,38,0,12,51,38,768,89,102,54,666,94
1500000US530330320112,530330320112,"Block Group 2, Census Tract 320.11, King County, Washington",540,74,15,26,15,26,0,12,525,71,28,29,497,74
1500000US530330321021,530330321021,"Block Group 1, Census Tract 321.02, King County, Washington",569,77,0,12,0,12,0,12,569,77,89,49,480,82
1500000US530330321022,530330321022,"Block Group 2, Census Tract 321.02, King County, Washington",290,65,12,18,12,18,0,12,278,64,75,43,203,57
1500000US530330321023,530330321023,"Block Group 3, Census Tract 321.02, King County, Washington",466,85,0,12,0,12,0,12,466,85,68,51,398,87
1500000US530330321024,530330321024,"Block Group 4, Census Tract 321.02, King County, Washington",565,83,0,12,0,12,0,12,565,83,111,45,454,88
