Id,Id2,Geography,Tenure Total,Margin of Error; Total:,Own,Margin of Error; Total: - Owner occupied,Rent,Margin of Error; Total: - Renter occupied
1500000US530330219035,530330219035,"Block Group 5, Census Tract 219.03, King County, Washington",595,117,288,83,307,114
1500000US530330219041,530330219041,"Block Group 1, Census Tract 219.04, King County, Washington",658,80,327,67,331,84
1500000US530330219042,530330219042,"Block Group 2, Census Tract 219.04, King County, Washington",271,39,240,43,31,25
1500000US530330219043,530330219043,"Block Group 3, Census Tract 219.04, King County, Washington",502,71,329,71,173,66
1500000US530330219044,530330219044,"Block Group 4, Census Tract 219.04, King County, Washington",352,78,307,66,45,53
1500000US530330219051,530330219051,"Block Group 1, Census Tract 219.05, King County, Washington",745,128,623,118,122,90
1500000US530330219052,530330219052,"Block Group 2, Census Tract 219.05, King County, Washington",447,71,378,82,69,66
1500000US530330219053,530330219053,"Block Group 3, Census Tract 219.05, King County, Washington",498,124,334,121,164,98
1500000US530330219054,530330219054,"Block Group 4, Census Tract 219.05, King County, Washington",450,104,399,111,51,40
1500000US530330219061,530330219061,"Block Group 1, Census Tract 219.06, King County, Washington",711,86,630,85,81,57
1500000US530330219062,530330219062,"Block Group 2, Census Tract 219.06, King County, Washington",260,54,235,59,25,19
1500000US530330219063,530330219063,"Block Group 3, Census Tract 219.06, King County, Washington",620,93,309,74,311,101
1500000US530330220011,530330220011,"Block Group 1, Census Tract 220.01, King County, Washington",517,126,324,86,193,131
1500000US530330220012,530330220012,"Block Group 2, Census Tract 220.01, King County, Washington",1074,130,465,89,609,129
1500000US530330220013,530330220013,"Block Group 3, Census Tract 220.01, King County, Washington",516,121,385,124,131,51
1500000US530330220031,530330220031,"Block Group 1, Census Tract 220.03, King County, Washington",484,82,446,83,38,32
1500000US530330220032,530330220032,"Block Group 2, Census Tract 220.03, King County, Washington",440,95,288,63,152,72
1500000US530330220033,530330220033,"Block Group 3, Census Tract 220.03, King County, Washington",367,70,245,54,122,60
1500000US530330220034,530330220034,"Block Group 4, Census Tract 220.03, King County, Washington",304,57,271,63,33,31
1500000US530330220035,530330220035,"Block Group 5, Census Tract 220.03, King County, Washington",342,78,80,38,262,70
1500000US530330220051,530330220051,"Block Group 1, Census Tract 220.05, King County, Washington",878,137,575,140,303,124
1500000US530330220052,530330220052,"Block Group 2, Census Tract 220.05, King County, Washington",422,125,250,114,172,89
1500000US530330220053,530330220053,"Block Group 3, Census Tract 220.05, King County, Washington",827,130,320,98,507,135
1500000US530330220061,530330220061,"Block Group 1, Census Tract 220.06, King County, Washington",555,73,519,75,36,32
1500000US530330220062,530330220062,"Block Group 2, Census Tract 220.06, King County, Washington",588,94,461,104,127,62
1500000US530330220063,530330220063,"Block Group 3, Census Tract 220.06, King County, Washington",523,82,109,50,414,89
1500000US530330221011,530330221011,"Block Group 1, Census Tract 221.01, King County, Washington",537,80,376,68,161,55
1500000US530330221012,530330221012,"Block Group 2, Census Tract 221.01, King County, Washington",354,54,283,53,71,34
1500000US530330221013,530330221013,"Block Group 3, Census Tract 221.01, King County, Washington",565,81,514,73,51,50
1500000US530330221014,530330221014,"Block Group 4, Census Tract 221.01, King County, Washington",308,48,287,49,21,22
1500000US530330221021,530330221021,"Block Group 1, Census Tract 221.02, King County, Washington",1111,111,811,124,300,95
1500000US530330221022,530330221022,"Block Group 2, Census Tract 221.02, King County, Washington",303,68,262,66,41,44
1500000US530330221023,530330221023,"Block Group 3, Census Tract 221.02, King County, Washington",433,87,355,91,78,51
1500000US530330221024,530330221024,"Block Group 4, Census Tract 221.02, King County, Washington",457,69,397,79,60,52
1500000US530330222011,530330222011,"Block Group 1, Census Tract 222.01, King County, Washington",373,65,319,73,54,47
1500000US530330222012,530330222012,"Block Group 2, Census Tract 222.01, King County, Washington",251,55,238,58,13,15
1500000US530330222013,530330222013,"Block Group 3, Census Tract 222.01, King County, Washington",722,92,360,77,362,99
1500000US530330222014,530330222014,"Block Group 4, Census Tract 222.01, King County, Washington",362,62,319,74,43,43
1500000US530330222021,530330222021,"Block Group 1, Census Tract 222.02, King County, Washington",500,78,432,78,68,35
1500000US530330222022,530330222022,"Block Group 2, Census Tract 222.02, King County, Washington",562,107,362,88,200,80
1500000US530330222023,530330222023,"Block Group 3, Census Tract 222.02, King County, Washington",523,98,471,107,52,47
1500000US530330222024,530330222024,"Block Group 4, Census Tract 222.02, King County, Washington",391,88,157,66,234,84
1500000US530330222025,530330222025,"Block Group 5, Census Tract 222.02, King County, Washington",1278,151,348,100,930,156
1500000US530330222031,530330222031,"Block Group 1, Census Tract 222.03, King County, Washington",743,84,676,80,67,56
1500000US530330222032,530330222032,"Block Group 2, Census Tract 222.03, King County, Washington",634,74,548,72,86,45
1500000US530330222033,530330222033,"Block Group 3, Census Tract 222.03, King County, Washington",496,97,245,78,251,85
1500000US530330223001,530330223001,"Block Group 1, Census Tract 223, King County, Washington",574,55,534,54,40,34
1500000US530330223002,530330223002,"Block Group 2, Census Tract 223, King County, Washington",431,60,388,61,43,37
1500000US530330224001,530330224001,"Block Group 1, Census Tract 224, King County, Washington",735,101,394,88,341,95
1500000US530330224002,530330224002,"Block Group 2, Census Tract 224, King County, Washington",513,107,422,109,91,57
1500000US530330224003,530330224003,"Block Group 3, Census Tract 224, King County, Washington",624,142,438,137,186,102
1500000US530330224004,530330224004,"Block Group 4, Census Tract 224, King County, Washington",870,137,466,115,404,126
1500000US530330224005,530330224005,"Block Group 5, Census Tract 224, King County, Washington",424,132,267,69,157,125
1500000US530330224006,530330224006,"Block Group 6, Census Tract 224, King County, Washington",551,108,436,98,115,71
1500000US530330225001,530330225001,"Block Group 1, Census Tract 225, King County, Washington",554,115,353,91,201,114
1500000US530330225002,530330225002,"Block Group 2, Census Tract 225, King County, Washington",555,103,540,104,15,26
1500000US530330225003,530330225003,"Block Group 3, Census Tract 225, King County, Washington",560,139,273,80,287,153
1500000US530330225004,530330225004,"Block Group 4, Census Tract 225, King County, Washington",947,163,474,106,473,151
1500000US530330225005,530330225005,"Block Group 5, Census Tract 225, King County, Washington",1069,140,472,106,597,146
1500000US530330226031,530330226031,"Block Group 1, Census Tract 226.03, King County, Washington",315,105,119,63,196,98
1500000US530330226032,530330226032,"Block Group 2, Census Tract 226.03, King County, Washington",269,58,269,58,0,12
1500000US530330226033,530330226033,"Block Group 3, Census Tract 226.03, King County, Washington",324,83,283,89,41,38
1500000US530330226034,530330226034,"Block Group 4, Census Tract 226.03, King County, Washington",658,88,375,84,283,84
1500000US530330226035,530330226035,"Block Group 5, Census Tract 226.03, King County, Washington",563,117,333,104,230,73
1500000US530330226041,530330226041,"Block Group 1, Census Tract 226.04, King County, Washington",610,69,446,73,164,54
1500000US530330226042,530330226042,"Block Group 2, Census Tract 226.04, King County, Washington",600,68,377,67,223,79
1500000US530330226043,530330226043,"Block Group 3, Census Tract 226.04, King County, Washington",482,61,418,59,64,41
1500000US530330226051,530330226051,"Block Group 1, Census Tract 226.05, King County, Washington",1181,146,370,124,811,132
1500000US530330226052,530330226052,"Block Group 2, Census Tract 226.05, King County, Washington",587,106,474,104,113,74
1500000US530330226053,530330226053,"Block Group 3, Census Tract 226.05, King County, Washington",784,150,76,34,708,147
1500000US530330226061,530330226061,"Block Group 1, Census Tract 226.06, King County, Washington",529,143,327,103,202,130
1500000US530330226062,530330226062,"Block Group 2, Census Tract 226.06, King County, Washington",702,150,451,114,251,126
1500000US530330226063,530330226063,"Block Group 3, Census Tract 226.06, King County, Washington",602,98,465,102,137,71
1500000US530330226064,530330226064,"Block Group 4, Census Tract 226.06, King County, Washington",474,102,389,76,85,84
1500000US530330227011,530330227011,"Block Group 1, Census Tract 227.01, King County, Washington",821,92,396,84,425,93
1500000US530330227012,530330227012,"Block Group 2, Census Tract 227.01, King County, Washington",627,81,278,62,349,69
1500000US530330227021,530330227021,"Block Group 1, Census Tract 227.02, King County, Washington",563,97,389,75,174,93
1500000US530330227022,530330227022,"Block Group 2, Census Tract 227.02, King County, Washington",381,82,269,63,112,71
1500000US530330227023,530330227023,"Block Group 3, Census Tract 227.02, King County, Washington",418,55,335,54,83,54
1500000US530330227031,530330227031,"Block Group 1, Census Tract 227.03, King County, Washington",531,52,303,40,228,50
1500000US530330227032,530330227032,"Block Group 2, Census Tract 227.03, King County, Washington",320,38,281,38,39,21
1500000US530330228011,530330228011,"Block Group 1, Census Tract 228.01, King County, Washington",1293,167,283,70,1010,166
1500000US530330228012,530330228012,"Block Group 2, Census Tract 228.01, King County, Washington",1274,163,227,74,1047,156
1500000US530330228013,530330228013,"Block Group 3, Census Tract 228.01, King County, Washington",525,94,510,94,15,24
1500000US530330228014,530330228014,"Block Group 4, Census Tract 228.01, King County, Washington",716,114,332,81,384,95
1500000US530330228021,530330228021,"Block Group 1, Census Tract 228.02, King County, Washington",844,90,384,96,460,96
1500000US530330228022,530330228022,"Block Group 2, Census Tract 228.02, King County, Washington",596,86,420,74,176,89
1500000US530330228023,530330228023,"Block Group 3, Census Tract 228.02, King County, Washington",652,85,545,87,107,61
1500000US530330228031,530330228031,"Block Group 1, Census Tract 228.03, King County, Washington",300,91,9,14,291,93
1500000US530330228032,530330228032,"Block Group 2, Census Tract 228.03, King County, Washington",1139,135,564,100,575,123
1500000US530330228033,530330228033,"Block Group 3, Census Tract 228.03, King County, Washington",774,131,20,24,754,132
1500000US530330229011,530330229011,"Block Group 1, Census Tract 229.01, King County, Washington",565,58,400,74,165,60
1500000US530330229012,530330229012,"Block Group 2, Census Tract 229.01, King County, Washington",418,57,357,59,61,37
1500000US530330229021,530330229021,"Block Group 1, Census Tract 229.02, King County, Washington",691,114,607,104,84,91
1500000US530330229022,530330229022,"Block Group 2, Census Tract 229.02, King County, Washington",308,56,252,61,56,46
1500000US530330229023,530330229023,"Block Group 3, Census Tract 229.02, King County, Washington",325,87,221,65,104,69
1500000US530330229024,530330229024,"Block Group 4, Census Tract 229.02, King County, Washington",722,128,232,71,490,130
1500000US530330229025,530330229025,"Block Group 5, Census Tract 229.02, King County, Washington",385,71,323,75,62,56
1500000US530330230001,530330230001,"Block Group 1, Census Tract 230, King County, Washington",473,55,446,54,27,25
1500000US530330230002,530330230002,"Block Group 2, Census Tract 230, King County, Washington",388,62,349,67,39,32
1500000US530330230003,530330230003,"Block Group 3, Census Tract 230, King County, Washington",490,73,455,75,35,28
1500000US530330230004,530330230004,"Block Group 4, Census Tract 230, King County, Washington",442,82,363,64,79,64
1500000US530330231001,530330231001,"Block Group 1, Census Tract 231, King County, Washington",410,59,217,49,193,52
1500000US530330231002,530330231002,"Block Group 2, Census Tract 231, King County, Washington",388,49,326,52,62,36
1500000US530330231003,530330231003,"Block Group 3, Census Tract 231, King County, Washington",588,84,551,83,37,34
1500000US530330232011,530330232011,"Block Group 1, Census Tract 232.01, King County, Washington",408,94,249,70,159,79
1500000US530330232012,530330232012,"Block Group 2, Census Tract 232.01, King County, Washington",832,148,321,92,511,134
1500000US530330232013,530330232013,"Block Group 3, Census Tract 232.01, King County, Washington",1275,164,272,78,1003,161
1500000US530330232021,530330232021,"Block Group 1, Census Tract 232.02, King County, Washington",804,114,222,65,582,116
1500000US530330232022,530330232022,"Block Group 2, Census Tract 232.02, King County, Washington",435,74,309,65,126,49
1500000US530330232023,530330232023,"Block Group 3, Census Tract 232.02, King County, Washington",542,103,43,39,499,101
1500000US530330233001,530330233001,"Block Group 1, Census Tract 233, King County, Washington",613,84,589,86,24,29
1500000US530330233002,530330233002,"Block Group 2, Census Tract 233, King County, Washington",467,113,395,113,72,87
1500000US530330233003,530330233003,"Block Group 3, Census Tract 233, King County, Washington",628,121,328,80,300,147
1500000US530330233004,530330233004,"Block Group 4, Census Tract 233, King County, Washington",531,81,368,89,163,74
1500000US530330234011,530330234011,"Block Group 1, Census Tract 234.01, King County, Washington",388,85,250,58,138,75
1500000US530330234012,530330234012,"Block Group 2, Census Tract 234.01, King County, Washington",669,92,350,80,319,87
1500000US530330234013,530330234013,"Block Group 3, Census Tract 234.01, King County, Washington",414,65,196,46,218,68
1500000US530330234031,530330234031,"Block Group 1, Census Tract 234.03, King County, Washington",639,83,386,99,253,77
1500000US530330234032,530330234032,"Block Group 2, Census Tract 234.03, King County, Washington",451,87,346,80,105,68
1500000US530330234033,530330234033,"Block Group 3, Census Tract 234.03, King County, Washington",450,73,429,76,21,24
1500000US530330234041,530330234041,"Block Group 1, Census Tract 234.04, King County, Washington",648,83,524,89,124,64
1500000US530330234042,530330234042,"Block Group 2, Census Tract 234.04, King County, Washington",504,64,458,64,46,46
1500000US530330235001,530330235001,"Block Group 1, Census Tract 235, King County, Washington",465,59,442,58,23,21
1500000US530330235002,530330235002,"Block Group 2, Census Tract 235, King County, Washington",414,71,287,62,127,51
1500000US530330235003,530330235003,"Block Group 3, Census Tract 235, King County, Washington",506,69,331,62,175,52
1500000US530330236011,530330236011,"Block Group 1, Census Tract 236.01, King County, Washington",621,90,375,77,246,69
1500000US530330236012,530330236012,"Block Group 2, Census Tract 236.01, King County, Washington",675,71,238,66,437,79
1500000US530330236013,530330236013,"Block Group 3, Census Tract 236.01, King County, Washington",343,57,277,52,66,48
1500000US530330236031,530330236031,"Block Group 1, Census Tract 236.03, King County, Washington",472,108,198,75,274,102
1500000US530330236032,530330236032,"Block Group 2, Census Tract 236.03, King County, Washington",933,130,0,12,933,130
1500000US530330236033,530330236033,"Block Group 3, Census Tract 236.03, King County, Washington",457,83,329,78,128,69
1500000US530330236034,530330236034,"Block Group 4, Census Tract 236.03, King County, Washington",518,114,113,61,405,126
1500000US530330236041,530330236041,"Block Group 1, Census Tract 236.04, King County, Washington",961,143,179,63,782,150
1500000US530330236042,530330236042,"Block Group 2, Census Tract 236.04, King County, Washington",345,74,219,51,126,79
1500000US530330236043,530330236043,"Block Group 3, Census Tract 236.04, King County, Washington",768,139,260,67,508,132
1500000US530330236044,530330236044,"Block Group 4, Census Tract 236.04, King County, Washington",356,87,158,46,198,86
1500000US530330237001,530330237001,"Block Group 1, Census Tract 237, King County, Washington",268,46,239,46,29,27
1500000US530330237002,530330237002,"Block Group 2, Census Tract 237, King County, Washington",715,76,651,82,64,41
1500000US530330237003,530330237003,"Block Group 3, Census Tract 237, King County, Washington",725,74,320,72,405,69
1500000US530330238011,530330238011,"Block Group 1, Census Tract 238.01, King County, Washington",679,86,391,76,288,79
1500000US530330238012,530330238012,"Block Group 2, Census Tract 238.01, King County, Washington",477,83,182,47,295,76
1500000US530330238031,530330238031,"Block Group 1, Census Tract 238.03, King County, Washington",1239,220,183,94,1056,223
1500000US530330238032,530330238032,"Block Group 2, Census Tract 238.03, King County, Washington",1301,178,95,53,1206,179
1500000US530330238041,530330238041,"Block Group 1, Census Tract 238.04, King County, Washington",856,158,278,78,578,147
1500000US530330238042,530330238042,"Block Group 2, Census Tract 238.04, King County, Washington",919,211,465,120,454,191
1500000US530330238043,530330238043,"Block Group 3, Census Tract 238.04, King County, Washington",1787,309,156,106,1631,296
1500000US530330239001,530330239001,"Block Group 1, Census Tract 239, King County, Washington",956,142,309,83,647,134
1500000US530330239002,530330239002,"Block Group 2, Census Tract 239, King County, Washington",632,95,570,90,62,50
1500000US530330239003,530330239003,"Block Group 3, Census Tract 239, King County, Washington",679,120,610,113,69,61
1500000US530330239004,530330239004,"Block Group 4, Census Tract 239, King County, Washington",560,109,466,78,94,83
1500000US530330240001,530330240001,"Block Group 1, Census Tract 240, King County, Washington",691,135,358,91,333,130
1500000US530330240002,530330240002,"Block Group 2, Census Tract 240, King County, Washington",754,144,575,132,179,116
1500000US530330240003,530330240003,"Block Group 3, Census Tract 240, King County, Washington",938,142,398,132,540,144
1500000US530330240004,530330240004,"Block Group 4, Census Tract 240, King County, Washington",937,138,542,117,395,154
1500000US530330241001,530330241001,"Block Group 1, Census Tract 241, King County, Washington",360,39,326,35,34,20
1500000US530330241002,530330241002,"Block Group 2, Census Tract 241, King County, Washington",346,38,306,39,40,19
1500000US530330241003,530330241003,"Block Group 3, Census Tract 241, King County, Washington",507,40,436,49,71,33
1500000US530330241004,530330241004,"Block Group 4, Census Tract 241, King County, Washington",373,44,363,47,10,9
1500000US530330242001,530330242001,"Block Group 1, Census Tract 242, King County, Washington",460,55,434,58,26,19
1500000US530330242002,530330242002,"Block Group 2, Census Tract 242, King County, Washington",594,50,516,58,78,37
1500000US530330243001,530330243001,"Block Group 1, Census Tract 243, King County, Washington",500,85,439,92,61,48
1500000US530330243002,530330243002,"Block Group 2, Census Tract 243, King County, Washington",1241,159,477,124,764,149
1500000US530330243003,530330243003,"Block Group 3, Census Tract 243, King County, Washington",434,90,421,94,13,22
1500000US530330243004,530330243004,"Block Group 4, Census Tract 243, King County, Washington",902,128,526,105,376,107
1500000US530330243005,530330243005,"Block Group 5, Census Tract 243, King County, Washington",435,78,389,84,46,43
1500000US530330244001,530330244001,"Block Group 1, Census Tract 244, King County, Washington",512,62,289,64,223,61
1500000US530330244002,530330244002,"Block Group 2, Census Tract 244, King County, Washington",801,87,184,46,617,99
1500000US530330245001,530330245001,"Block Group 1, Census Tract 245, King County, Washington",727,70,616,76,111,57
1500000US530330245002,530330245002,"Block Group 2, Census Tract 245, King County, Washington",509,61,389,76,120,48
1500000US530330245003,530330245003,"Block Group 3, Census Tract 245, King County, Washington",459,70,437,74,22,21
1500000US530330246011,530330246011,"Block Group 1, Census Tract 246.01, King County, Washington",562,68,514,72,48,32
1500000US530330246012,530330246012,"Block Group 2, Census Tract 246.01, King County, Washington",504,67,485,64,19,21
1500000US530330246013,530330246013,"Block Group 3, Census Tract 246.01, King County, Washington",571,71,559,73,12,19
1500000US530330246021,530330246021,"Block Group 1, Census Tract 246.02, King County, Washington",331,50,331,50,0,12
1500000US530330246022,530330246022,"Block Group 2, Census Tract 246.02, King County, Washington",691,69,684,69,7,11
1500000US530330246023,530330246023,"Block Group 3, Census Tract 246.02, King County, Washington",252,46,252,46,0,12
1500000US530330247011,530330247011,"Block Group 1, Census Tract 247.01, King County, Washington",490,86,302,74,188,85
1500000US530330247012,530330247012,"Block Group 2, Census Tract 247.01, King County, Washington",597,80,384,76,213,70
1500000US530330247013,530330247013,"Block Group 3, Census Tract 247.01, King County, Washington",335,82,286,83,49,42
1500000US530330247021,530330247021,"Block Group 1, Census Tract 247.02, King County, Washington",774,138,566,144,208,106
1500000US530330247022,530330247022,"Block Group 2, Census Tract 247.02, King County, Washington",443,95,340,62,103,84
1500000US530330247023,530330247023,"Block Group 3, Census Tract 247.02, King County, Washington",614,108,446,95,168,105
1500000US530330247024,530330247024,"Block Group 4, Census Tract 247.02, King County, Washington",522,78,450,80,72,55
1500000US530330247025,530330247025,"Block Group 5, Census Tract 247.02, King County, Washington",527,138,436,130,91,93
1500000US530330248001,530330248001,"Block Group 1, Census Tract 248, King County, Washington",363,86,210,86,153,81
1500000US530330248002,530330248002,"Block Group 2, Census Tract 248, King County, Washington",717,113,495,104,222,106
1500000US530330248003,530330248003,"Block Group 3, Census Tract 248, King County, Washington",1057,160,467,112,590,163
1500000US530330249011,530330249011,"Block Group 1, Census Tract 249.01, King County, Washington",383,59,357,65,26,23
1500000US530330249012,530330249012,"Block Group 2, Census Tract 249.01, King County, Washington",567,64,534,67,33,23
1500000US530330249013,530330249013,"Block Group 3, Census Tract 249.01, King County, Washington",416,47,399,50,17,21
1500000US530330249014,530330249014,"Block Group 4, Census Tract 249.01, King County, Washington",370,58,322,58,48,32
1500000US530330249021,530330249021,"Block Group 1, Census Tract 249.02, King County, Washington",403,57,290,52,113,55
1500000US530330249022,530330249022,"Block Group 2, Census Tract 249.02, King County, Washington",501,78,434,73,67,64
1500000US530330249023,530330249023,"Block Group 3, Census Tract 249.02, King County, Washington",437,66,296,57,141,80
1500000US530330249031,530330249031,"Block Group 1, Census Tract 249.03, King County, Washington",660,83,618,89,42,39
1500000US530330249032,530330249032,"Block Group 2, Census Tract 249.03, King County, Washington",595,77,556,86,39,36
1500000US530330249033,530330249033,"Block Group 3, Census Tract 249.03, King County, Washington",417,52,361,57,56,41
1500000US530330249034,530330249034,"Block Group 4, Census Tract 249.03, King County, Washington",544,75,515,78,29,33
1500000US530330250011,530330250011,"Block Group 1, Census Tract 250.01, King County, Washington",301,58,282,64,19,20
1500000US530330250012,530330250012,"Block Group 2, Census Tract 250.01, King County, Washington",641,93,368,64,273,88
1500000US530330250013,530330250013,"Block Group 3, Census Tract 250.01, King County, Washington",477,58,450,63,27,23
1500000US530330250014,530330250014,"Block Group 4, Census Tract 250.01, King County, Washington",339,66,290,52,49,43
1500000US530330250031,530330250031,"Block Group 1, Census Tract 250.03, King County, Washington",452,96,443,97,9,16
1500000US530330250032,530330250032,"Block Group 2, Census Tract 250.03, King County, Washington",429,78,388,70,41,64
1500000US530330250033,530330250033,"Block Group 3, Census Tract 250.03, King County, Washington",627,94,368,84,259,84
1500000US530330250034,530330250034,"Block Group 4, Census Tract 250.03, King County, Washington",462,108,401,108,61,59
1500000US530330250035,530330250035,"Block Group 5, Census Tract 250.03, King County, Washington",614,134,202,54,412,129
1500000US530330250051,530330250051,"Block Group 1, Census Tract 250.05, King County, Washington",1008,105,980,106,28,27
1500000US530330250052,530330250052,"Block Group 2, Census Tract 250.05, King County, Washington",893,125,400,102,493,104
1500000US530330250061,530330250061,"Block Group 1, Census Tract 250.06, King County, Washington",462,112,414,110,48,55
1500000US530330250062,530330250062,"Block Group 2, Census Tract 250.06, King County, Washington",1165,152,667,123,498,131
1500000US530330250063,530330250063,"Block Group 3, Census Tract 250.06, King County, Washington",462,104,401,109,61,54
1500000US530330251011,530330251011,"Block Group 1, Census Tract 251.01, King County, Washington",531,114,119,56,412,120
1500000US530330251012,530330251012,"Block Group 2, Census Tract 251.01, King County, Washington",527,138,237,91,290,124
1500000US530330251013,530330251013,"Block Group 3, Census Tract 251.01, King County, Washington",315,75,231,79,84,59
1500000US530330251014,530330251014,"Block Group 4, Census Tract 251.01, King County, Washington",668,100,626,110,42,39
1500000US530330251021,530330251021,"Block Group 1, Census Tract 251.02, King County, Washington",452,105,326,90,126,103
1500000US530330251022,530330251022,"Block Group 2, Census Tract 251.02, King County, Washington",506,123,298,80,208,112
1500000US530330251023,530330251023,"Block Group 3, Census Tract 251.02, King County, Washington",1146,143,954,147,192,132
1500000US530330251024,530330251024,"Block Group 4, Census Tract 251.02, King County, Washington",559,144,370,83,189,124
1500000US530330252001,530330252001,"Block Group 1, Census Tract 252, King County, Washington",464,112,326,99,138,77
1500000US530330252002,530330252002,"Block Group 2, Census Tract 252, King County, Washington",932,149,605,107,327,161
1500000US530330252003,530330252003,"Block Group 3, Census Tract 252, King County, Washington",525,118,278,74,247,121
1500000US530330252004,530330252004,"Block Group 4, Census Tract 252, King County, Washington",735,107,455,89,280,69
1500000US530330252005,530330252005,"Block Group 5, Census Tract 252, King County, Washington",455,83,365,98,90,53
1500000US530330253011,530330253011,"Block Group 1, Census Tract 253.01, King County, Washington",689,157,196,87,493,141
1500000US530330253012,530330253012,"Block Group 2, Census Tract 253.01, King County, Washington",763,154,483,136,280,149
1500000US530330253013,530330253013,"Block Group 3, Census Tract 253.01, King County, Washington",1033,180,238,97,795,187
1500000US530330253021,530330253021,"Block Group 1, Census Tract 253.02, King County, Washington",1165,188,69,39,1096,184
1500000US530330253022,530330253022,"Block Group 2, Census Tract 253.02, King County, Washington",708,143,209,76,499,135
1500000US530330253023,530330253023,"Block Group 3, Census Tract 253.02, King County, Washington",630,155,68,61,562,157
1500000US530330254001,530330254001,"Block Group 1, Census Tract 254, King County, Washington",521,141,167,61,354,146
1500000US530330254002,530330254002,"Block Group 2, Census Tract 254, King County, Washington",886,164,107,66,779,150
1500000US530330254003,530330254003,"Block Group 3, Census Tract 254, King County, Washington",1084,182,266,90,818,188
1500000US530330254004,530330254004,"Block Group 4, Census Tract 254, King County, Washington",454,121,236,82,218,119
1500000US530330255001,530330255001,"Block Group 1, Census Tract 255, King County, Washington",931,93,204,59,727,109
1500000US530330255002,530330255002,"Block Group 2, Census Tract 255, King County, Washington",516,86,321,76,195,92
1500000US530330255003,530330255003,"Block Group 3, Census Tract 255, King County, Washington",478,82,397,89,81,47
1500000US530330256011,530330256011,"Block Group 1, Census Tract 256.01, King County, Washington",410,81,410,81,0,12
1500000US530330256012,530330256012,"Block Group 2, Census Tract 256.01, King County, Washington",971,109,427,86,544,106
1500000US530330256013,530330256013,"Block Group 3, Census Tract 256.01, King County, Washington",521,99,400,75,121,67
1500000US530330256021,530330256021,"Block Group 1, Census Tract 256.02, King County, Washington",834,94,785,105,49,41
1500000US530330256022,530330256022,"Block Group 2, Census Tract 256.02, King County, Washington",338,81,314,74,24,37
1500000US530330256023,530330256023,"Block Group 3, Census Tract 256.02, King County, Washington",847,86,803,91,44,34
1500000US530330257011,530330257011,"Block Group 1, Census Tract 257.01, King County, Washington",405,104,205,58,200,87
1500000US530330257012,530330257012,"Block Group 2, Census Tract 257.01, King County, Washington",476,107,270,93,206,89
1500000US530330257013,530330257013,"Block Group 3, Census Tract 257.01, King County, Washington",446,125,127,92,319,97
1500000US530330257014,530330257014,"Block Group 4, Census Tract 257.01, King County, Washington",531,161,221,83,310,140
1500000US530330257015,530330257015,"Block Group 5, Census Tract 257.01, King County, Washington",684,190,35,36,649,190
1500000US530330257021,530330257021,"Block Group 1, Census Tract 257.02, King County, Washington",460,82,317,62,143,62
1500000US530330257022,530330257022,"Block Group 2, Census Tract 257.02, King County, Washington",384,73,359,81,25,22
1500000US530330257023,530330257023,"Block Group 3, Census Tract 257.02, King County, Washington",398,54,303,67,95,62
1500000US530330258031,530330258031,"Block Group 1, Census Tract 258.03, King County, Washington",453,74,410,74,43,32
1500000US530330258032,530330258032,"Block Group 2, Census Tract 258.03, King County, Washington",609,100,375,80,234,86
1500000US530330258033,530330258033,"Block Group 3, Census Tract 258.03, King County, Washington",635,90,39,19,596,88
1500000US530330258041,530330258041,"Block Group 1, Census Tract 258.04, King County, Washington",458,62,373,64,85,53
1500000US530330258042,530330258042,"Block Group 2, Census Tract 258.04, King County, Washington",352,55,326,59,26,26
1500000US530330258043,530330258043,"Block Group 3, Census Tract 258.04, King County, Washington",409,72,308,57,101,78
1500000US530330258051,530330258051,"Block Group 1, Census Tract 258.05, King County, Washington",822,128,404,95,418,119
1500000US530330258052,530330258052,"Block Group 2, Census Tract 258.05, King County, Washington",343,82,278,82,65,38
1500000US530330258053,530330258053,"Block Group 3, Census Tract 258.05, King County, Washington",640,118,355,79,285,113
1500000US530330258061,530330258061,"Block Group 1, Census Tract 258.06, King County, Washington",466,73,425,79,41,31
1500000US530330258062,530330258062,"Block Group 2, Census Tract 258.06, King County, Washington",712,111,292,79,420,102
1500000US530330258063,530330258063,"Block Group 3, Census Tract 258.06, King County, Washington",501,99,242,69,259,99
1500000US530330260011,530330260011,"Block Group 1, Census Tract 260.01, King County, Washington",537,125,401,114,136,79
1500000US530330260012,530330260012,"Block Group 2, Census Tract 260.01, King County, Washington",269,70,196,59,73,50
1500000US530330260013,530330260013,"Block Group 3, Census Tract 260.01, King County, Washington",515,105,492,109,23,30
1500000US530330260014,530330260014,"Block Group 4, Census Tract 260.01, King County, Washington",356,102,266,74,90,70
1500000US530330260015,530330260015,"Block Group 5, Census Tract 260.01, King County, Washington",319,91,162,64,157,84
1500000US530330260021,530330260021,"Block Group 1, Census Tract 260.02, King County, Washington",1156,199,195,91,961,192
1500000US530330260022,530330260022,"Block Group 2, Census Tract 260.02, King County, Washington",709,148,343,114,366,141
1500000US530330260023,530330260023,"Block Group 3, Census Tract 260.02, King County, Washington",557,142,394,110,163,101
1500000US530330260024,530330260024,"Block Group 4, Census Tract 260.02, King County, Washington",653,137,426,112,227,113
1500000US530330261001,530330261001,"Block Group 1, Census Tract 261, King County, Washington",387,100,330,108,57,50
