Id,Id2,Geography,Tenure Total,Margin of Error; Total:,Own,Margin of Error; Total: - Owner occupied,Rent,Margin of Error; Total: - Renter occupied
1500000US530330219035,530330219035,"Block Group 5, Census Tract 219.03, King County, Washington",605,153,342,72,263,153
1500000US530330219041,530330219041,"Block Group 1, Census Tract 219.04, King County, Washington",595,81,325,66,270,78
1500000US530330219042,530330219042,"Block Group 2, Census Tract 219.04, King County, Washington",297,47,268,49,29,21
1500000US530330219043,530330219043,"Block Group 3, Census Tract 219.04, King County, Washington",520,68,344,64,176,60
1500000US530330219044,530330219044,"Block Group 4, Census Tract 219.04, King County, Washington",377,71,330,58,47,61
1500000US530330219051,530330219051,"Block Group 1, Census Tract 219.05, King County, Washington",800,124,653,132,147,88
1500000US530330219052,530330219052,"Block Group 2, Census Tract 219.05, King County, Washington",428,71,387,74,41,46
1500000US530330219053,530330219053,"Block Group 3, Census Tract 219.05, King County, Washington",567,138,432,157,135,54
1500000US530330219054,530330219054,"Block Group 4, Census Tract 219.05, King County, Washington",415,94,360,96,55,40
1500000US530330219061,530330219061,"Block Group 1, Census Tract 219.06, King County, Washington",681,78,614,77,67,39
1500000US530330219062,530330219062,"Block Group 2, Census Tract 219.06, King County, Washington",261,66,218,49,43,55
1500000US530330219063,530330219063,"Block Group 3, Census Tract 219.06, King County, Washington",626,109,320,72,306,116
1500000US530330220011,530330220011,"Block Group 1, Census Tract 220.01, King County, Washington",431,114,364,106,67,57
1500000US530330220012,530330220012,"Block Group 2, Census Tract 220.01, King County, Washington",1239,129,633,101,606,124
1500000US530330220013,530330220013,"Block Group 3, Census Tract 220.01, King County, Washington",500,84,295,80,205,63
1500000US530330220031,530330220031,"Block Group 1, Census Tract 220.03, King County, Washington",447,62,404,65,43,32
1500000US530330220032,530330220032,"Block Group 2, Census Tract 220.03, King County, Washington",439,78,316,66,123,60
1500000US530330220033,530330220033,"Block Group 3, Census Tract 220.03, King County, Washington",377,65,280,58,97,50
1500000US530330220034,530330220034,"Block Group 4, Census Tract 220.03, King County, Washington",337,80,243,69,94,71
1500000US530330220035,530330220035,"Block Group 5, Census Tract 220.03, King County, Washington",351,71,85,33,266,64
1500000US530330220051,530330220051,"Block Group 1, Census Tract 220.05, King County, Washington",934,126,601,137,333,117
1500000US530330220052,530330220052,"Block Group 2, Census Tract 220.05, King County, Washington",443,106,219,91,224,88
1500000US530330220053,530330220053,"Block Group 3, Census Tract 220.05, King County, Washington",852,126,389,107,463,129
1500000US530330220061,530330220061,"Block Group 1, Census Tract 220.06, King County, Washington",558,71,502,70,56,34
1500000US530330220062,530330220062,"Block Group 2, Census Tract 220.06, King County, Washington",514,72,374,82,140,59
1500000US530330220063,530330220063,"Block Group 3, Census Tract 220.06, King County, Washington",647,82,145,61,502,94
1500000US530330221011,530330221011,"Block Group 1, Census Tract 221.01, King County, Washington",564,83,402,76,162,45
1500000US530330221012,530330221012,"Block Group 2, Census Tract 221.01, King County, Washington",387,56,340,58,47,26
1500000US530330221013,530330221013,"Block Group 3, Census Tract 221.01, King County, Washington",596,79,488,63,108,69
1500000US530330221014,530330221014,"Block Group 4, Census Tract 221.01, King County, Washington",263,46,235,49,28,25
1500000US530330221021,530330221021,"Block Group 1, Census Tract 221.02, King County, Washington",1130,123,869,123,261,96
1500000US530330221022,530330221022,"Block Group 2, Census Tract 221.02, King County, Washington",286,62,254,67,32,35
1500000US530330221023,530330221023,"Block Group 3, Census Tract 221.02, King County, Washington",351,77,299,70,52,43
1500000US530330221024,530330221024,"Block Group 4, Census Tract 221.02, King County, Washington",521,65,477,71,44,38
1500000US530330222011,530330222011,"Block Group 1, Census Tract 222.01, King County, Washington",354,75,320,79,34,27
1500000US530330222012,530330222012,"Block Group 2, Census Tract 222.01, King County, Washington",273,55,265,54,8,13
1500000US530330222013,530330222013,"Block Group 3, Census Tract 222.01, King County, Washington",700,78,351,64,349,80
1500000US530330222014,530330222014,"Block Group 4, Census Tract 222.01, King County, Washington",361,59,318,61,43,31
1500000US530330222021,530330222021,"Block Group 1, Census Tract 222.02, King County, Washington",493,90,420,96,73,49
1500000US530330222022,530330222022,"Block Group 2, Census Tract 222.02, King County, Washington",639,131,395,73,244,113
1500000US530330222023,530330222023,"Block Group 3, Census Tract 222.02, King County, Washington",474,85,424,90,50,45
1500000US530330222024,530330222024,"Block Group 4, Census Tract 222.02, King County, Washington",465,68,181,65,284,72
1500000US530330222025,530330222025,"Block Group 5, Census Tract 222.02, King County, Washington",1058,162,294,81,764,169
1500000US530330222031,530330222031,"Block Group 1, Census Tract 222.03, King County, Washington",729,75,666,69,63,48
1500000US530330222032,530330222032,"Block Group 2, Census Tract 222.03, King County, Washington",691,67,610,76,81,45
1500000US530330222033,530330222033,"Block Group 3, Census Tract 222.03, King County, Washington",466,69,269,68,197,76
1500000US530330223001,530330223001,"Block Group 1, Census Tract 223, King County, Washington",602,50,579,53,23,21
1500000US530330223002,530330223002,"Block Group 2, Census Tract 223, King County, Washington",382,53,350,55,32,32
1500000US530330224001,530330224001,"Block Group 1, Census Tract 224, King County, Washington",823,144,342,96,481,127
1500000US530330224002,530330224002,"Block Group 2, Census Tract 224, King County, Washington",537,106,470,101,67,56
1500000US530330224003,530330224003,"Block Group 3, Census Tract 224, King County, Washington",593,120,482,125,111,74
1500000US530330224004,530330224004,"Block Group 4, Census Tract 224, King County, Washington",913,186,470,158,443,118
1500000US530330224005,530330224005,"Block Group 5, Census Tract 224, King County, Washington",493,137,266,76,227,137
1500000US530330224006,530330224006,"Block Group 6, Census Tract 224, King County, Washington",451,92,345,90,106,84
1500000US530330225001,530330225001,"Block Group 1, Census Tract 225, King County, Washington",523,111,347,104,176,83
1500000US530330225002,530330225002,"Block Group 2, Census Tract 225, King County, Washington",646,97,613,98,33,27
1500000US530330225003,530330225003,"Block Group 3, Census Tract 225, King County, Washington",686,136,317,112,369,163
1500000US530330225004,530330225004,"Block Group 4, Census Tract 225, King County, Washington",982,162,468,106,514,164
1500000US530330225005,530330225005,"Block Group 5, Census Tract 225, King County, Washington",1126,120,554,108,572,117
1500000US530330226031,530330226031,"Block Group 1, Census Tract 226.03, King County, Washington",416,109,205,114,211,113
1500000US530330226032,530330226032,"Block Group 2, Census Tract 226.03, King County, Washington",264,56,254,55,10,16
1500000US530330226033,530330226033,"Block Group 3, Census Tract 226.03, King County, Washington",434,103,271,96,163,90
1500000US530330226034,530330226034,"Block Group 4, Census Tract 226.03, King County, Washington",610,96,330,87,280,88
1500000US530330226035,530330226035,"Block Group 5, Census Tract 226.03, King County, Washington",564,113,357,113,207,62
1500000US530330226041,530330226041,"Block Group 1, Census Tract 226.04, King County, Washington",733,84,508,83,225,83
1500000US530330226042,530330226042,"Block Group 2, Census Tract 226.04, King County, Washington",550,70,402,67,148,68
1500000US530330226043,530330226043,"Block Group 3, Census Tract 226.04, King County, Washington",481,52,447,53,34,25
1500000US530330226051,530330226051,"Block Group 1, Census Tract 226.05, King County, Washington",1015,164,351,114,664,155
1500000US530330226052,530330226052,"Block Group 2, Census Tract 226.05, King County, Washington",693,94,563,110,130,70
1500000US530330226053,530330226053,"Block Group 3, Census Tract 226.05, King County, Washington",869,181,39,30,830,183
1500000US530330226061,530330226061,"Block Group 1, Census Tract 226.06, King County, Washington",529,103,387,90,142,78
1500000US530330226062,530330226062,"Block Group 2, Census Tract 226.06, King County, Washington",677,153,373,131,304,125
1500000US530330226063,530330226063,"Block Group 3, Census Tract 226.06, King County, Washington",602,117,457,114,145,70
1500000US530330226064,530330226064,"Block Group 4, Census Tract 226.06, King County, Washington",489,114,408,108,81,80
1500000US530330227011,530330227011,"Block Group 1, Census Tract 227.01, King County, Washington",850,95,357,68,493,91
1500000US530330227012,530330227012,"Block Group 2, Census Tract 227.01, King County, Washington",629,82,238,49,391,73
1500000US530330227021,530330227021,"Block Group 1, Census Tract 227.02, King County, Washington",598,96,440,96,158,85
1500000US530330227022,530330227022,"Block Group 2, Census Tract 227.02, King County, Washington",402,68,306,63,96,50
1500000US530330227023,530330227023,"Block Group 3, Census Tract 227.02, King County, Washington",403,61,323,52,80,48
1500000US530330227031,530330227031,"Block Group 1, Census Tract 227.03, King County, Washington",495,46,268,38,227,55
1500000US530330227032,530330227032,"Block Group 2, Census Tract 227.03, King County, Washington",344,37,302,35,42,28
1500000US530330228011,530330228011,"Block Group 1, Census Tract 228.01, King County, Washington",1323,186,297,74,1026,173
1500000US530330228012,530330228012,"Block Group 2, Census Tract 228.01, King County, Washington",1224,195,214,77,1010,197
1500000US530330228013,530330228013,"Block Group 3, Census Tract 228.01, King County, Washington",426,87,412,84,14,22
1500000US530330228014,530330228014,"Block Group 4, Census Tract 228.01, King County, Washington",797,134,324,89,473,133
1500000US530330228021,530330228021,"Block Group 1, Census Tract 228.02, King County, Washington",782,88,408,72,374,83
1500000US530330228022,530330228022,"Block Group 2, Census Tract 228.02, King County, Washington",649,80,492,71,157,63
1500000US530330228023,530330228023,"Block Group 3, Census Tract 228.02, King County, Washington",609,72,519,75,90,61
1500000US530330228031,530330228031,"Block Group 1, Census Tract 228.03, King County, Washington",339,87,8,17,331,89
1500000US530330228032,530330228032,"Block Group 2, Census Tract 228.03, King County, Washington",1013,164,612,105,401,113
1500000US530330228033,530330228033,"Block Group 3, Census Tract 228.03, King County, Washington",852,150,11,20,841,152
1500000US530330229011,530330229011,"Block Group 1, Census Tract 229.01, King County, Washington",540,60,399,61,141,60
1500000US530330229012,530330229012,"Block Group 2, Census Tract 229.01, King County, Washington",462,55,382,58,80,50
1500000US530330229021,530330229021,"Block Group 1, Census Tract 229.02, King County, Washington",602,102,520,93,82,84
1500000US530330229022,530330229022,"Block Group 2, Census Tract 229.02, King County, Washington",296,53,282,57,14,21
1500000US530330229023,530330229023,"Block Group 3, Census Tract 229.02, King County, Washington",314,81,218,77,96,68
1500000US530330229024,530330229024,"Block Group 4, Census Tract 229.02, King County, Washington",790,127,340,108,450,128
1500000US530330229025,530330229025,"Block Group 5, Census Tract 229.02, King County, Washington",392,78,320,78,72,48
1500000US530330230001,530330230001,"Block Group 1, Census Tract 230, King County, Washington",429,56,383,63,46,32
1500000US530330230002,530330230002,"Block Group 2, Census Tract 230, King County, Washington",462,57,405,59,57,37
1500000US530330230003,530330230003,"Block Group 3, Census Tract 230, King County, Washington",431,56,369,58,62,34
1500000US530330230004,530330230004,"Block Group 4, Census Tract 230, King County, Washington",458,71,398,68,60,56
1500000US530330231001,530330231001,"Block Group 1, Census Tract 231, King County, Washington",390,54,236,55,154,61
1500000US530330231002,530330231002,"Block Group 2, Census Tract 231, King County, Washington",413,54,317,60,96,48
1500000US530330231003,530330231003,"Block Group 3, Census Tract 231, King County, Washington",559,69,485,77,74,50
1500000US530330232011,530330232011,"Block Group 1, Census Tract 232.01, King County, Washington",481,140,253,94,228,115
1500000US530330232012,530330232012,"Block Group 2, Census Tract 232.01, King County, Washington",941,213,368,120,573,181
1500000US530330232013,530330232013,"Block Group 3, Census Tract 232.01, King County, Washington",1201,228,177,56,1024,228
1500000US530330232021,530330232021,"Block Group 1, Census Tract 232.02, King County, Washington",789,129,192,53,597,127
1500000US530330232022,530330232022,"Block Group 2, Census Tract 232.02, King County, Washington",462,85,294,70,168,78
1500000US530330232023,530330232023,"Block Group 3, Census Tract 232.02, King County, Washington",556,110,42,38,514,106
1500000US530330233001,530330233001,"Block Group 1, Census Tract 233, King County, Washington",637,103,620,106,17,28
1500000US530330233002,530330233002,"Block Group 2, Census Tract 233, King County, Washington",419,115,363,115,56,67
1500000US530330233003,530330233003,"Block Group 3, Census Tract 233, King County, Washington",643,128,368,96,275,136
1500000US530330233004,530330233004,"Block Group 4, Census Tract 233, King County, Washington",590,119,436,113,154,91
1500000US530330234011,530330234011,"Block Group 1, Census Tract 234.01, King County, Washington",428,70,283,47,145,70
1500000US530330234012,530330234012,"Block Group 2, Census Tract 234.01, King County, Washington",716,72,432,76,284,87
1500000US530330234013,530330234013,"Block Group 3, Census Tract 234.01, King County, Washington",356,75,195,49,161,71
1500000US530330234031,530330234031,"Block Group 1, Census Tract 234.03, King County, Washington",617,75,346,68,271,74
1500000US530330234032,530330234032,"Block Group 2, Census Tract 234.03, King County, Washington",492,70,396,72,96,61
1500000US530330234033,530330234033,"Block Group 3, Census Tract 234.03, King County, Washington",497,65,459,55,38,46
1500000US530330234041,530330234041,"Block Group 1, Census Tract 234.04, King County, Washington",720,72,583,82,137,69
1500000US530330234042,530330234042,"Block Group 2, Census Tract 234.04, King County, Washington",462,59,417,54,45,39
1500000US530330235001,530330235001,"Block Group 1, Census Tract 235, King County, Washington",420,52,404,54,16,19
1500000US530330235002,530330235002,"Block Group 2, Census Tract 235, King County, Washington",447,65,296,67,151,49
1500000US530330235003,530330235003,"Block Group 3, Census Tract 235, King County, Washington",586,73,336,60,250,69
1500000US530330236011,530330236011,"Block Group 1, Census Tract 236.01, King County, Washington",714,87,410,87,304,64
1500000US530330236012,530330236012,"Block Group 2, Census Tract 236.01, King County, Washington",651,87,198,53,453,83
1500000US530330236013,530330236013,"Block Group 3, Census Tract 236.01, King County, Washington",341,72,284,62,57,50
1500000US530330236031,530330236031,"Block Group 1, Census Tract 236.03, King County, Washington",489,120,165,75,324,108
1500000US530330236032,530330236032,"Block Group 2, Census Tract 236.03, King County, Washington",895,160,0,12,895,160
1500000US530330236033,530330236033,"Block Group 3, Census Tract 236.03, King County, Washington",445,97,334,89,111,68
1500000US530330236034,530330236034,"Block Group 4, Census Tract 236.03, King County, Washington",527,131,117,80,410,127
1500000US530330236041,530330236041,"Block Group 1, Census Tract 236.04, King County, Washington",1034,156,290,81,744,159
1500000US530330236042,530330236042,"Block Group 2, Census Tract 236.04, King County, Washington",323,68,231,72,92,35
1500000US530330236043,530330236043,"Block Group 3, Census Tract 236.04, King County, Washington",801,143,349,106,452,138
1500000US530330236044,530330236044,"Block Group 4, Census Tract 236.04, King County, Washington",349,93,179,63,170,79
1500000US530330237001,530330237001,"Block Group 1, Census Tract 237, King County, Washington",289,60,246,60,43,33
1500000US530330237002,530330237002,"Block Group 2, Census Tract 237, King County, Washington",682,75,628,78,54,40
1500000US530330237003,530330237003,"Block Group 3, Census Tract 237, King County, Washington",760,82,300,75,460,94
1500000US530330238011,530330238011,"Block Group 1, Census Tract 238.01, King County, Washington",684,94,390,80,294,90
1500000US530330238012,530330238012,"Block Group 2, Census Tract 238.01, King County, Washington",530,92,187,50,343,76
1500000US530330238031,530330238031,"Block Group 1, Census Tract 238.03, King County, Washington",1483,222,295,97,1188,209
1500000US530330238032,530330238032,"Block Group 2, Census Tract 238.03, King County, Washington",1330,184,108,60,1222,184
1500000US530330238041,530330238041,"Block Group 1, Census Tract 238.04, King County, Washington",882,143,368,108,514,115
1500000US530330238042,530330238042,"Block Group 2, Census Tract 238.04, King County, Washington",1135,168,574,133,561,143
1500000US530330238043,530330238043,"Block Group 3, Census Tract 238.04, King County, Washington",1982,258,123,82,1859,246
1500000US530330239001,530330239001,"Block Group 1, Census Tract 239, King County, Washington",977,143,418,86,559,137
1500000US530330239002,530330239002,"Block Group 2, Census Tract 239, King County, Washington",571,101,473,78,98,91
1500000US530330239003,530330239003,"Block Group 3, Census Tract 239, King County, Washington",691,127,669,127,22,17
1500000US530330239004,530330239004,"Block Group 4, Census Tract 239, King County, Washington",546,96,436,71,110,79
1500000US530330240001,530330240001,"Block Group 1, Census Tract 240, King County, Washington",755,149,444,103,311,125
1500000US530330240002,530330240002,"Block Group 2, Census Tract 240, King County, Washington",678,128,602,125,76,65
1500000US530330240003,530330240003,"Block Group 3, Census Tract 240, King County, Washington",976,146,410,125,566,150
1500000US530330240004,530330240004,"Block Group 4, Census Tract 240, King County, Washington",941,135,594,127,347,141
1500000US530330241001,530330241001,"Block Group 1, Census Tract 241, King County, Washington",384,42,354,46,30,16
1500000US530330241002,530330241002,"Block Group 2, Census Tract 241, King County, Washington",366,34,329,32,37,19
1500000US530330241003,530330241003,"Block Group 3, Census Tract 241, King County, Washington",542,43,495,45,47,19
1500000US530330241004,530330241004,"Block Group 4, Census Tract 241, King County, Washington",400,34,375,37,25,16
1500000US530330242001,530330242001,"Block Group 1, Census Tract 242, King County, Washington",495,56,465,57,30,19
1500000US530330242002,530330242002,"Block Group 2, Census Tract 242, King County, Washington",642,62,554,72,88,49
1500000US530330243001,530330243001,"Block Group 1, Census Tract 243, King County, Washington",582,99,537,106,45,44
1500000US530330243002,530330243002,"Block Group 2, Census Tract 243, King County, Washington",1359,188,495,122,864,160
1500000US530330243003,530330243003,"Block Group 3, Census Tract 243, King County, Washington",489,125,405,109,84,83
1500000US530330243004,530330243004,"Block Group 4, Census Tract 243, King County, Washington",999,145,469,113,530,139
1500000US530330243005,530330243005,"Block Group 5, Census Tract 243, King County, Washington",432,80,381,76,51,47
1500000US530330244001,530330244001,"Block Group 1, Census Tract 244, King County, Washington",560,78,305,57,255,75
1500000US530330244002,530330244002,"Block Group 2, Census Tract 244, King County, Washington",715,87,155,46,560,81
1500000US530330245001,530330245001,"Block Group 1, Census Tract 245, King County, Washington",810,76,663,87,147,60
1500000US530330245002,530330245002,"Block Group 2, Census Tract 245, King County, Washington",492,69,424,71,68,35
1500000US530330245003,530330245003,"Block Group 3, Census Tract 245, King County, Washington",440,57,407,63,33,25
1500000US530330246011,530330246011,"Block Group 1, Census Tract 246.01, King County, Washington",607,75,543,77,64,36
1500000US530330246012,530330246012,"Block Group 2, Census Tract 246.01, King County, Washington",508,67,490,68,18,20
1500000US530330246013,530330246013,"Block Group 3, Census Tract 246.01, King County, Washington",544,53,534,53,10,16
1500000US530330246021,530330246021,"Block Group 1, Census Tract 246.02, King County, Washington",327,58,312,53,15,22
1500000US530330246022,530330246022,"Block Group 2, Census Tract 246.02, King County, Washington",703,76,703,76,0,12
1500000US530330246023,530330246023,"Block Group 3, Census Tract 246.02, King County, Washington",253,50,199,39,54,39
1500000US530330247011,530330247011,"Block Group 1, Census Tract 247.01, King County, Washington",470,74,340,75,130,72
1500000US530330247012,530330247012,"Block Group 2, Census Tract 247.01, King County, Washington",554,105,283,71,271,99
1500000US530330247013,530330247013,"Block Group 3, Census Tract 247.01, King County, Washington",382,80,349,86,33,32
1500000US530330247021,530330247021,"Block Group 1, Census Tract 247.02, King County, Washington",751,138,614,144,137,94
1500000US530330247022,530330247022,"Block Group 2, Census Tract 247.02, King County, Washington",493,88,401,80,92,54
1500000US530330247023,530330247023,"Block Group 3, Census Tract 247.02, King County, Washington",639,95,558,107,81,73
1500000US530330247024,530330247024,"Block Group 4, Census Tract 247.02, King County, Washington",571,94,514,106,57,50
1500000US530330247025,530330247025,"Block Group 5, Census Tract 247.02, King County, Washington",507,127,401,107,106,107
1500000US530330248001,530330248001,"Block Group 1, Census Tract 248, King County, Washington",373,70,218,66,155,77
1500000US530330248002,530330248002,"Block Group 2, Census Tract 248, King County, Washington",736,109,509,91,227,116
1500000US530330248003,530330248003,"Block Group 3, Census Tract 248, King County, Washington",1066,142,466,94,600,156
1500000US530330249011,530330249011,"Block Group 1, Census Tract 249.01, King County, Washington",377,57,332,55,45,45
1500000US530330249012,530330249012,"Block Group 2, Census Tract 249.01, King County, Washington",640,67,591,71,49,34
1500000US530330249013,530330249013,"Block Group 3, Census Tract 249.01, King County, Washington",374,42,363,41,11,16
1500000US530330249014,530330249014,"Block Group 4, Census Tract 249.01, King County, Washington",414,64,384,67,30,22
1500000US530330249021,530330249021,"Block Group 1, Census Tract 249.02, King County, Washington",399,54,302,61,97,59
1500000US530330249022,530330249022,"Block Group 2, Census Tract 249.02, King County, Washington",548,71,499,73,49,28
1500000US530330249023,530330249023,"Block Group 3, Census Tract 249.02, King County, Washington",411,62,299,57,112,70
1500000US530330249031,530330249031,"Block Group 1, Census Tract 249.03, King County, Washington",653,73,585,78,68,54
1500000US530330249032,530330249032,"Block Group 2, Census Tract 249.03, King County, Washington",619,74,567,82,52,46
1500000US530330249033,530330249033,"Block Group 3, Census Tract 249.03, King County, Washington",447,68,375,70,72,48
1500000US530330249034,530330249034,"Block Group 4, Census Tract 249.03, King County, Washington",521,70,505,73,16,23
1500000US530330250011,530330250011,"Block Group 1, Census Tract 250.01, King County, Washington",350,54,340,54,10,15
1500000US530330250012,530330250012,"Block Group 2, Census Tract 250.01, King County, Washington",673,97,436,73,237,74
1500000US530330250013,530330250013,"Block Group 3, Census Tract 250.01, King County, Washington",430,57,405,59,25,23
1500000US530330250014,530330250014,"Block Group 4, Census Tract 250.01, King County, Washington",387,63,352,71,35,28
1500000US530330250031,530330250031,"Block Group 1, Census Tract 250.03, King County, Washington",375,82,363,85,12,21
1500000US530330250032,530330250032,"Block Group 2, Census Tract 250.03, King County, Washington",374,95,331,80,43,66
1500000US530330250033,530330250033,"Block Group 3, Census Tract 250.03, King County, Washington",546,98,311,70,235,94
1500000US530330250034,530330250034,"Block Group 4, Census Tract 250.03, King County, Washington",522,108,474,104,48,43
1500000US530330250035,530330250035,"Block Group 5, Census Tract 250.03, King County, Washington",769,139,309,94,460,123
1500000US530330250051,530330250051,"Block Group 1, Census Tract 250.05, King County, Washington",974,91,936,91,38,25
1500000US530330250052,530330250052,"Block Group 2, Census Tract 250.05, King County, Washington",960,103,431,88,529,92
1500000US530330250061,530330250061,"Block Group 1, Census Tract 250.06, King County, Washington",467,125,355,107,112,99
1500000US530330250062,530330250062,"Block Group 2, Census Tract 250.06, King County, Washington",1212,127,714,122,498,146
1500000US530330250063,530330250063,"Block Group 3, Census Tract 250.06, King County, Washington",549,90,527,89,22,26
1500000US530330251011,530330251011,"Block Group 1, Census Tract 251.01, King County, Washington",603,119,152,74,451,131
1500000US530330251012,530330251012,"Block Group 2, Census Tract 251.01, King County, Washington",533,124,336,89,197,100
1500000US530330251013,530330251013,"Block Group 3, Census Tract 251.01, King County, Washington",325,77,239,76,86,61
1500000US530330251014,530330251014,"Block Group 4, Census Tract 251.01, King County, Washington",652,100,606,106,46,42
1500000US530330251021,530330251021,"Block Group 1, Census Tract 251.02, King County, Washington",393,97,287,95,106,80
1500000US530330251022,530330251022,"Block Group 2, Census Tract 251.02, King County, Washington",581,172,327,96,254,154
1500000US530330251023,530330251023,"Block Group 3, Census Tract 251.02, King County, Washington",1134,157,1050,151,84,72
1500000US530330251024,530330251024,"Block Group 4, Census Tract 251.02, King County, Washington",643,139,303,80,340,133
1500000US530330252001,530330252001,"Block Group 1, Census Tract 252, King County, Washington",458,103,348,100,110,62
1500000US530330252002,530330252002,"Block Group 2, Census Tract 252, King County, Washington",1010,127,746,132,264,130
1500000US530330252003,530330252003,"Block Group 3, Census Tract 252, King County, Washington",481,132,263,83,218,118
1500000US530330252004,530330252004,"Block Group 4, Census Tract 252, King County, Washington",822,115,496,90,326,83
1500000US530330252005,530330252005,"Block Group 5, Census Tract 252, King County, Washington",482,89,400,90,82,41
1500000US530330253011,530330253011,"Block Group 1, Census Tract 253.01, King County, Washington",702,138,216,72,486,134
1500000US530330253012,530330253012,"Block Group 2, Census Tract 253.01, King County, Washington",800,144,502,130,298,149
1500000US530330253013,530330253013,"Block Group 3, Census Tract 253.01, King County, Washington",1343,221,275,112,1068,202
1500000US530330253021,530330253021,"Block Group 1, Census Tract 253.02, King County, Washington",1089,151,116,69,973,160
1500000US530330253022,530330253022,"Block Group 2, Census Tract 253.02, King County, Washington",833,160,175,77,658,167
1500000US530330253023,530330253023,"Block Group 3, Census Tract 253.02, King County, Washington",704,168,30,34,674,174
1500000US530330254001,530330254001,"Block Group 1, Census Tract 254, King County, Washington",575,149,238,82,337,158
1500000US530330254002,530330254002,"Block Group 2, Census Tract 254, King County, Washington",951,188,125,61,826,189
1500000US530330254003,530330254003,"Block Group 3, Census Tract 254, King County, Washington",1115,203,250,110,865,187
1500000US530330254004,530330254004,"Block Group 4, Census Tract 254, King County, Washington",435,116,229,88,206,95
1500000US530330255001,530330255001,"Block Group 1, Census Tract 255, King County, Washington",1002,106,180,57,822,120
1500000US530330255002,530330255002,"Block Group 2, Census Tract 255, King County, Washington",534,95,358,93,176,76
1500000US530330255003,530330255003,"Block Group 3, Census Tract 255, King County, Washington",459,89,331,84,128,71
1500000US530330256011,530330256011,"Block Group 1, Census Tract 256.01, King County, Washington",369,59,355,56,14,20
1500000US530330256012,530330256012,"Block Group 2, Census Tract 256.01, King County, Washington",973,93,414,90,559,114
1500000US530330256013,530330256013,"Block Group 3, Census Tract 256.01, King County, Washington",665,72,484,76,181,70
1500000US530330256021,530330256021,"Block Group 1, Census Tract 256.02, King County, Washington",740,86,674,84,66,48
1500000US530330256022,530330256022,"Block Group 2, Census Tract 256.02, King County, Washington",365,73,365,73,0,12
1500000US530330256023,530330256023,"Block Group 3, Census Tract 256.02, King County, Washington",939,94,890,101,49,37
1500000US530330257011,530330257011,"Block Group 1, Census Tract 257.01, King County, Washington",560,135,298,93,262,113
1500000US530330257012,530330257012,"Block Group 2, Census Tract 257.01, King County, Washington",469,123,294,113,175,68
1500000US530330257013,530330257013,"Block Group 3, Census Tract 257.01, King County, Washington",331,102,71,47,260,96
1500000US530330257014,530330257014,"Block Group 4, Census Tract 257.01, King County, Washington",664,132,196,98,468,123
1500000US530330257015,530330257015,"Block Group 5, Census Tract 257.01, King County, Washington",731,153,26,31,705,153
1500000US530330257021,530330257021,"Block Group 1, Census Tract 257.02, King County, Washington",533,82,312,64,221,66
1500000US530330257022,530330257022,"Block Group 2, Census Tract 257.02, King County, Washington",348,59,320,64,28,23
1500000US530330257023,530330257023,"Block Group 3, Census Tract 257.02, King County, Washington",363,59,263,63,100,62
1500000US530330258031,530330258031,"Block Group 1, Census Tract 258.03, King County, Washington",525,74,484,79,41,32
1500000US530330258032,530330258032,"Block Group 2, Census Tract 258.03, King County, Washington",630,88,402,76,228,77
1500000US530330258033,530330258033,"Block Group 3, Census Tract 258.03, King County, Washington",631,100,35,23,596,100
1500000US530330258041,530330258041,"Block Group 1, Census Tract 258.04, King County, Washington",417,62,317,69,100,53
1500000US530330258042,530330258042,"Block Group 2, Census Tract 258.04, King County, Washington",302,51,265,54,37,28
1500000US530330258043,530330258043,"Block Group 3, Census Tract 258.04, King County, Washington",448,77,356,83,92,34
1500000US530330258051,530330258051,"Block Group 1, Census Tract 258.05, King County, Washington",906,112,364,92,542,112
1500000US530330258052,530330258052,"Block Group 2, Census Tract 258.05, King County, Washington",370,101,301,92,69,49
1500000US530330258053,530330258053,"Block Group 3, Census Tract 258.05, King County, Washington",619,89,338,74,281,72
1500000US530330258061,530330258061,"Block Group 1, Census Tract 258.06, King County, Washington",426,57,367,61,59,41
1500000US530330258062,530330258062,"Block Group 2, Census Tract 258.06, King County, Washington",821,100,310,78,511,97
1500000US530330258063,530330258063,"Block Group 3, Census Tract 258.06, King County, Washington",481,86,277,59,204,81
1500000US530330260011,530330260011,"Block Group 1, Census Tract 260.01, King County, Washington",512,106,351,78,161,88
1500000US530330260012,530330260012,"Block Group 2, Census Tract 260.01, King County, Washington",349,68,266,67,83,47
1500000US530330260013,530330260013,"Block Group 3, Census Tract 260.01, King County, Washington",441,99,374,99,67,60
1500000US530330260014,530330260014,"Block Group 4, Census Tract 260.01, King County, Washington",337,80,283,74,54,42
1500000US530330260015,530330260015,"Block Group 5, Census Tract 260.01, King County, Washington",402,101,263,80,139,82
1500000US530330260021,530330260021,"Block Group 1, Census Tract 260.02, King County, Washington",1013,166,197,92,816,169
1500000US530330260022,530330260022,"Block Group 2, Census Tract 260.02, King County, Washington",711,163,363,124,348,131
1500000US530330260023,530330260023,"Block Group 3, Census Tract 260.02, King County, Washington",623,137,360,104,263,124
1500000US530330260024,530330260024,"Block Group 4, Census Tract 260.02, King County, Washington",692,162,507,135,185,109
1500000US530330261001,530330261001,"Block Group 1, Census Tract 261, King County, Washington",350,95,290,98,60,57
