Id,Id2,Geography,Race Total,Margin of Error; Total:,White alone,Margin of Error; Total: - White alone,Black or African American alone,Margin of Error; Total: - Black or African American alone,American Indian and Alaska Native alone,Margin of Error; Total: - American Indian and Alaska Native alone,Asian alone,Margin of Error; Total: - Asian alone,Native Hawaiian and Other Pacific Islander alone,Margin of Error; Total: - Native Hawaiian and Other Pacific Islander alone,Some other race alone,Margin of Error; Total: - Some other race alone,Two or more races,Margin of Error; Total: - Two or more races:,Two or more races: - Two races including Some other race,Margin of Error; Total: - Two or more races: - Two races including Some other race,"Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Total: - Two or more races: - Two races excluding Some other race, and three or more races"
1500000US530330100013,530330100013,"Block Group 3, Census Tract 100.01, King County, Washington",1857,238,414,166,881,210,0,12,457,186,0,12,0,12,105,110,0,12,105,110
1500000US530330100021,530330100021,"Block Group 1, Census Tract 100.02, King County, Washington",926,314,471,238,16,25,89,146,150,71,89,132,27,42,84,74,23,31,61,70
1500000US530330100022,530330100022,"Block Group 2, Census Tract 100.02, King County, Washington",1821,555,945,325,31,45,46,74,742,496,0,12,0,12,57,36,0,12,57,36
1500000US530330100023,530330100023,"Block Group 3, Census Tract 100.02, King County, Washington",478,190,175,84,47,55,0,12,169,158,0,12,0,12,87,78,0,12,87,78
1500000US530330100024,530330100024,"Block Group 4, Census Tract 100.02, King County, Washington",1043,286,400,156,168,114,0,12,449,278,0,12,0,12,26,31,0,12,26,31
1500000US530330101001,530330101001,"Block Group 1, Census Tract 101, King County, Washington",750,240,578,232,59,48,0,12,63,40,0,12,28,54,22,28,11,23,11,19
1500000US530330101002,530330101002,"Block Group 2, Census Tract 101, King County, Washington",1028,331,440,202,365,298,51,79,123,103,0,12,0,12,49,49,0,12,49,49
1500000US530330101003,530330101003,"Block Group 3, Census Tract 101, King County, Washington",647,258,112,78,61,68,16,26,294,190,19,29,0,12,145,131,0,12,145,131
1500000US530330101004,530330101004,"Block Group 4, Census Tract 101, King County, Washington",1551,346,382,221,529,204,0,12,474,262,0,12,45,66,121,134,0,12,121,134
1500000US530330101005,530330101005,"Block Group 5, Census Tract 101, King County, Washington",1838,285,1061,239,355,193,0,12,232,149,0,12,34,53,156,124,14,24,142,125
1500000US530330102001,530330102001,"Block Group 1, Census Tract 102, King County, Washington",1315,219,935,178,69,61,0,12,190,102,0,12,0,12,121,113,0,12,121,113
1500000US530330102002,530330102002,"Block Group 2, Census Tract 102, King County, Washington",1031,231,806,215,51,44,0,12,114,61,0,12,42,49,18,20,0,12,18,20
1500000US530330102003,530330102003,"Block Group 3, Census Tract 102, King County, Washington",1134,284,345,137,374,227,0,12,370,168,0,12,0,12,45,43,0,12,45,43
1500000US530330102004,530330102004,"Block Group 4, Census Tract 102, King County, Washington",1125,176,751,166,200,101,0,12,70,45,0,12,0,12,104,71,0,12,104,71
1500000US530330103001,530330103001,"Block Group 1, Census Tract 103, King County, Washington",983,217,691,229,90,91,0,12,102,91,0,12,0,12,100,105,0,12,100,105
1500000US530330103002,530330103002,"Block Group 2, Census Tract 103, King County, Washington",1133,345,443,234,67,75,0,12,542,286,0,12,0,12,81,63,0,12,81,63
1500000US530330103003,530330103003,"Block Group 3, Census Tract 103, King County, Washington",1385,580,89,64,719,459,10,16,435,363,95,220,0,12,37,47,0,12,37,47
1500000US530330103004,530330103004,"Block Group 4, Census Tract 103, King County, Washington",1016,352,217,169,335,205,13,22,358,282,0,12,45,71,48,46,0,12,48,46
1500000US530330103005,530330103005,"Block Group 5, Census Tract 103, King County, Washington",1323,362,697,289,471,326,0,12,115,117,0,12,0,12,40,45,0,12,40,45
1500000US530330104011,530330104011,"Block Group 1, Census Tract 104.01, King County, Washington",1227,305,323,124,104,102,0,12,713,326,0,12,0,12,87,90,0,12,87,90
1500000US530330104012,530330104012,"Block Group 2, Census Tract 104.01, King County, Washington",2040,351,430,207,300,189,35,48,1107,394,0,12,39,60,129,163,0,12,129,163
1500000US530330104013,530330104013,"Block Group 3, Census Tract 104.01, King County, Washington",1516,409,105,81,184,145,0,12,1107,470,0,12,0,12,120,112,0,12,120,112
1500000US530330104021,530330104021,"Block Group 1, Census Tract 104.02, King County, Washington",840,283,324,135,62,80,9,14,399,233,0,12,28,189,18,30,0,12,18,30
1500000US530330104022,530330104022,"Block Group 2, Census Tract 104.02, King County, Washington",1225,390,233,136,194,160,0,12,627,300,0,12,65,86,106,104,0,12,106,104
1500000US530330104023,530330104023,"Block Group 3, Census Tract 104.02, King County, Washington",1486,523,103,112,132,153,0,12,1131,484,0,12,94,168,26,30,26,30,0,12
1500000US530330104024,530330104024,"Block Group 4, Census Tract 104.02, King County, Washington",1192,429,554,218,161,182,2,5,417,274,0,12,50,79,8,14,0,12,8,14
1500000US530330105001,530330105001,"Block Group 1, Census Tract 105, King County, Washington",1094,308,997,306,10,15,16,25,20,20,0,12,6,11,45,42,0,12,45,42
1500000US530330105002,530330105002,"Block Group 2, Census Tract 105, King County, Washington",1337,249,1023,209,103,110,0,12,150,133,0,12,0,12,61,49,35,39,26,30
1500000US530330105003,530330105003,"Block Group 3, Census Tract 105, King County, Washington",1127,327,928,292,0,12,0,12,169,150,0,12,0,12,30,37,12,19,18,32
1500000US530330105004,530330105004,"Block Group 4, Census Tract 105, King County, Washington",1567,391,1382,387,62,50,67,102,56,47,0,12,0,12,0,12,0,12,0,12
1500000US530330105005,530330105005,"Block Group 5, Census Tract 105, King County, Washington",1132,242,784,173,0,12,0,12,92,61,37,60,136,162,83,86,0,12,83,86
1500000US530330106001,530330106001,"Block Group 1, Census Tract 106, King County, Washington",1732,391,1379,343,0,12,0,12,194,135,0,12,73,116,86,78,0,12,86,78
1500000US530330106002,530330106002,"Block Group 2, Census Tract 106, King County, Washington",1166,439,933,401,87,87,11,19,27,41,0,12,32,38,76,83,0,12,76,83
1500000US530330106003,530330106003,"Block Group 3, Census Tract 106, King County, Washington",1480,292,1321,290,0,12,27,31,103,74,0,12,0,12,29,33,0,12,29,33
1500000US530330106004,530330106004,"Block Group 4, Census Tract 106, King County, Washington",737,220,702,226,19,29,0,12,2,5,0,12,0,12,14,19,0,12,14,19
1500000US530330106005,530330106005,"Block Group 5, Census Tract 106, King County, Washington",1580,294,1449,262,0,12,0,12,40,45,0,12,0,12,91,110,0,12,91,110
1500000US530330106006,530330106006,"Block Group 6, Census Tract 106, King County, Washington",1006,226,887,229,50,52,0,12,69,60,0,12,0,12,0,12,0,12,0,12
1500000US530330107011,530330107011,"Block Group 1, Census Tract 107.01, King County, Washington",2237,387,1020,339,598,376,0,12,507,191,47,58,0,12,65,50,19,22,46,38
1500000US530330107012,530330107012,"Block Group 2, Census Tract 107.01, King County, Washington",889,310,582,221,164,182,0,12,52,68,0,12,25,39,66,57,0,12,66,57
1500000US530330107021,530330107021,"Block Group 1, Census Tract 107.02, King County, Washington",965,254,658,200,120,137,0,12,85,78,0,12,34,41,68,76,0,12,68,76
1500000US530330107022,530330107022,"Block Group 2, Census Tract 107.02, King County, Washington",1388,384,247,193,882,365,0,12,204,118,0,12,0,12,55,49,0,12,55,49
1500000US530330107023,530330107023,"Block Group 3, Census Tract 107.02, King County, Washington",1337,304,412,166,794,283,0,12,79,57,0,12,0,12,52,40,0,12,52,40
1500000US530330108001,530330108001,"Block Group 1, Census Tract 108, King County, Washington",1262,306,766,184,181,182,0,12,288,181,0,12,19,21,8,12,0,12,8,12
1500000US530330108002,530330108002,"Block Group 2, Census Tract 108, King County, Washington",1243,348,605,188,110,129,0,12,417,279,0,12,0,12,111,87,0,12,111,87
1500000US530330108003,530330108003,"Block Group 3, Census Tract 108, King County, Washington",2201,382,1261,290,213,216,73,98,364,161,38,37,0,12,252,155,0,12,252,155
1500000US530330109001,530330109001,"Block Group 1, Census Tract 109, King County, Washington",625,122,425,113,22,23,13,22,124,100,0,12,29,57,12,13,6,9,6,8
1500000US530330109002,530330109002,"Block Group 2, Census Tract 109, King County, Washington",506,157,463,165,0,12,9,13,0,12,0,12,0,12,34,40,0,12,34,40
1500000US530330110011,530330110011,"Block Group 1, Census Tract 110.01, King County, Washington",947,331,288,159,290,255,0,12,337,200,0,12,0,12,32,42,0,12,32,42
1500000US530330110012,530330110012,"Block Group 2, Census Tract 110.01, King County, Washington",957,363,214,88,480,343,0,12,263,179,0,12,0,12,0,12,0,12,0,12
1500000US530330110013,530330110013,"Block Group 3, Census Tract 110.01, King County, Washington",2772,557,184,141,989,434,0,12,1469,588,48,75,0,12,82,78,0,12,82,78
1500000US530330110021,530330110021,"Block Group 1, Census Tract 110.02, King County, Washington",803,296,45,50,158,172,37,59,532,287,31,53,0,12,0,12,0,12,0,12
1500000US530330110022,530330110022,"Block Group 2, Census Tract 110.02, King County, Washington",2593,523,182,141,1214,529,71,121,973,379,85,107,14,24,54,50,27,43,27,27
1500000US530330110023,530330110023,"Block Group 3, Census Tract 110.02, King County, Washington",951,258,187,98,182,214,0,12,505,208,0,12,0,12,77,123,0,12,77,123
1500000US530330111011,530330111011,"Block Group 1, Census Tract 111.01, King County, Washington",928,316,162,86,384,174,27,44,256,254,0,12,0,12,99,96,0,12,99,96
1500000US530330111012,530330111012,"Block Group 2, Census Tract 111.01, King County, Washington",1541,428,657,295,324,294,7,13,331,156,197,207,0,12,25,27,0,12,25,27
1500000US530330111013,530330111013,"Block Group 3, Census Tract 111.01, King County, Washington",1200,442,178,118,348,354,0,12,568,201,0,12,15,24,91,78,0,12,91,78
1500000US530330111014,530330111014,"Block Group 4, Census Tract 111.01, King County, Washington",1042,324,159,72,164,125,0,12,604,238,31,46,0,12,84,103,0,12,84,103
1500000US530330111021,530330111021,"Block Group 1, Census Tract 111.02, King County, Washington",1178,190,1015,205,16,21,2,5,77,48,0,12,0,12,68,57,0,12,68,57
1500000US530330111022,530330111022,"Block Group 2, Census Tract 111.02, King County, Washington",1262,429,459,240,275,143,0,12,408,319,23,35,0,12,97,61,0,12,97,61
1500000US530330111023,530330111023,"Block Group 3, Census Tract 111.02, King County, Washington",897,339,368,323,212,126,11,16,289,168,0,12,8,12,9,14,9,14,0,12
1500000US530330111024,530330111024,"Block Group 4, Census Tract 111.02, King County, Washington",1053,418,409,134,102,89,11,17,445,362,0,12,21,33,65,79,0,12,65,79
1500000US530330112001,530330112001,"Block Group 1, Census Tract 112, King County, Washington",1989,520,1450,499,64,100,0,12,377,168,35,56,0,12,63,53,0,12,63,53
1500000US530330112002,530330112002,"Block Group 2, Census Tract 112, King County, Washington",555,204,357,143,22,28,0,12,84,78,0,12,53,70,39,55,7,12,32,44
1500000US530330112003,530330112003,"Block Group 3, Census Tract 112, King County, Washington",2201,493,1136,424,118,68,31,48,101,81,231,204,137,168,447,327,12,20,435,328
1500000US530330113001,530330113001,"Block Group 1, Census Tract 113, King County, Washington",2023,381,1293,262,159,86,9,14,455,283,0,12,39,43,68,65,0,12,68,65
1500000US530330113002,530330113002,"Block Group 2, Census Tract 113, King County, Washington",950,417,222,92,98,87,0,12,457,361,15,23,0,12,158,149,0,12,158,149
1500000US530330113003,530330113003,"Block Group 3, Census Tract 113, King County, Washington",849,348,440,175,0,12,0,12,379,354,0,12,0,12,30,50,8,20,22,33
1500000US530330113004,530330113004,"Block Group 4, Census Tract 113, King County, Washington",1387,368,922,258,16,27,0,12,213,154,106,186,0,12,130,109,0,12,130,109
1500000US530330113005,530330113005,"Block Group 5, Census Tract 113, King County, Washington",1025,284,590,245,81,103,41,59,274,229,0,12,0,12,39,51,24,42,15,26
1500000US530330114011,530330114011,"Block Group 1, Census Tract 114.01, King County, Washington",1550,419,965,371,69,56,0,12,224,136,42,53,107,115,143,105,45,60,98,87
1500000US530330114012,530330114012,"Block Group 2, Census Tract 114.01, King County, Washington",1092,279,572,203,329,197,0,12,81,97,0,12,83,128,27,44,0,12,27,44
1500000US530330114013,530330114013,"Block Group 3, Census Tract 114.01, King County, Washington",1381,294,885,220,150,135,0,12,226,134,0,12,10,18,110,76,5,8,105,76
1500000US530330114021,530330114021,"Block Group 1, Census Tract 114.02, King County, Washington",1446,313,801,283,24,28,31,49,263,224,129,87,136,157,62,56,0,12,62,56
1500000US530330114022,530330114022,"Block Group 2, Census Tract 114.02, King County, Washington",1666,395,942,380,239,260,48,59,259,231,0,12,147,188,31,29,9,14,22,21
1500000US530330114023,530330114023,"Block Group 3, Census Tract 114.02, King County, Washington",1222,248,827,203,255,139,12,19,81,92,0,12,9,15,38,46,0,12,38,46
1500000US530330115001,530330115001,"Block Group 1, Census Tract 115, King County, Washington",1222,228,1077,212,9,14,0,12,25,21,0,12,21,25,90,46,25,26,65,38
1500000US530330115002,530330115002,"Block Group 2, Census Tract 115, King County, Washington",1358,204,982,200,40,33,0,12,270,127,0,12,11,18,55,46,10,16,45,40
1500000US530330115003,530330115003,"Block Group 3, Census Tract 115, King County, Washington",1435,223,1096,183,34,39,49,77,30,28,0,12,131,137,95,71,0,12,95,71
1500000US530330116001,530330116001,"Block Group 1, Census Tract 116, King County, Washington",1280,353,1080,353,0,12,10,16,163,185,0,12,0,12,27,41,0,12,27,41
1500000US530330116002,530330116002,"Block Group 2, Census Tract 116, King County, Washington",1073,313,855,284,23,38,0,12,79,63,0,12,55,63,61,59,0,12,61,59
1500000US530330116003,530330116003,"Block Group 3, Census Tract 116, King County, Washington",1439,289,1144,277,31,34,0,12,133,83,0,12,0,12,131,111,0,12,131,111
1500000US530330116004,530330116004,"Block Group 4, Census Tract 116, King County, Washington",966,244,699,189,21,27,10,16,76,95,0,12,5,11,155,152,0,12,155,152
1500000US530330116005,530330116005,"Block Group 5, Census Tract 116, King County, Washington",869,183,790,169,0,12,0,12,51,81,0,12,0,12,28,46,0,12,28,46
1500000US530330116006,530330116006,"Block Group 6, Census Tract 116, King County, Washington",987,252,926,246,1,2,0,12,12,20,0,12,0,12,48,60,0,12,48,60
1500000US530330117001,530330117001,"Block Group 1, Census Tract 117, King County, Washington",1617,564,117,93,909,574,0,12,561,270,0,12,0,12,30,36,0,12,30,36
1500000US530330117002,530330117002,"Block Group 2, Census Tract 117, King County, Washington",1377,355,373,216,250,166,0,12,704,291,0,12,19,35,31,39,0,12,31,39
1500000US530330117003,530330117003,"Block Group 3, Census Tract 117, King County, Washington",2520,760,240,102,410,285,11,17,1498,729,0,12,64,84,297,307,29,42,268,301
1500000US530330117004,530330117004,"Block Group 4, Census Tract 117, King County, Washington",866,353,251,122,138,88,0,12,456,318,0,12,0,12,21,24,0,12,21,24
1500000US530330118001,530330118001,"Block Group 1, Census Tract 118, King County, Washington",695,214,487,144,75,83,0,12,14,24,0,12,77,90,42,65,0,12,42,65
1500000US530330118002,530330118002,"Block Group 2, Census Tract 118, King County, Washington",1325,383,496,201,311,322,29,45,474,385,0,12,0,12,15,23,0,12,15,23
1500000US530330118003,530330118003,"Block Group 3, Census Tract 118, King County, Washington",1316,625,533,524,495,399,0,12,195,172,0,12,0,12,93,144,0,12,93,144
1500000US530330118004,530330118004,"Block Group 4, Census Tract 118, King County, Washington",1270,417,378,181,737,488,55,76,54,58,0,12,0,12,46,46,0,12,46,46
1500000US530330118005,530330118005,"Block Group 5, Census Tract 118, King County, Washington",1179,289,263,150,325,202,0,12,591,244,0,12,0,12,0,12,0,12,0,12
1500000US530330118006,530330118006,"Block Group 6, Census Tract 118, King County, Washington",2057,515,891,435,871,428,62,62,211,163,0,12,0,12,22,35,0,12,22,35
1500000US530330119001,530330119001,"Block Group 1, Census Tract 119, King County, Washington",1354,441,508,154,327,383,0,12,305,168,15,24,94,125,105,71,0,12,105,71
1500000US530330119002,530330119002,"Block Group 2, Census Tract 119, King County, Washington",1477,463,516,227,313,155,0,12,205,121,226,348,0,12,217,241,0,12,217,241
1500000US530330119003,530330119003,"Block Group 3, Census Tract 119, King County, Washington",1558,513,312,199,467,284,0,12,726,502,0,12,13,23,40,49,13,20,27,43
1500000US530330119004,530330119004,"Block Group 4, Census Tract 119, King County, Washington",1702,569,126,95,265,231,0,12,1103,529,0,12,0,12,208,316,0,12,208,316
1500000US530330119005,530330119005,"Block Group 5, Census Tract 119, King County, Washington",1403,573,313,128,525,438,0,12,450,315,0,12,0,12,115,96,0,12,115,96
1500000US530330120001,530330120001,"Block Group 1, Census Tract 120, King County, Washington",937,177,768,164,25,38,19,26,16,18,0,12,14,21,95,134,0,12,95,134
1500000US530330120002,530330120002,"Block Group 2, Census Tract 120, King County, Washington",1155,245,963,227,0,12,0,12,79,66,0,12,0,12,113,70,0,12,113,70
1500000US530330120003,530330120003,"Block Group 3, Census Tract 120, King County, Washington",1293,178,1087,150,0,12,68,90,51,56,0,12,16,27,71,75,0,12,71,75
1500000US530330121001,530330121001,"Block Group 1, Census Tract 121, King County, Washington",1111,189,940,163,14,21,0,12,57,57,0,12,31,39,69,59,0,12,69,59
1500000US530330121002,530330121002,"Block Group 2, Census Tract 121, King County, Washington",1772,223,1349,200,16,23,7,12,114,70,95,144,17,32,174,121,39,60,135,78
1500000US530330201001,530330201001,"Block Group 1, Census Tract 201, King County, Washington",1486,247,1186,194,26,35,0,12,200,123,3,8,39,62,32,39,0,12,32,39
1500000US530330201002,530330201002,"Block Group 2, Census Tract 201, King County, Washington",783,140,689,133,0,12,9,14,85,67,0,12,0,12,0,12,0,12,0,12
1500000US530330201003,530330201003,"Block Group 3, Census Tract 201, King County, Washington",878,160,812,165,0,12,0,12,55,59,0,12,0,12,11,18,0,12,11,18
1500000US530330202001,530330202001,"Block Group 1, Census Tract 202, King County, Washington",1206,314,726,285,0,12,0,12,389,191,0,12,0,12,91,140,0,12,91,140
1500000US530330202002,530330202002,"Block Group 2, Census Tract 202, King County, Washington",1802,393,1457,386,48,80,7,16,153,194,0,12,54,78,83,84,0,12,83,84
1500000US530330202003,530330202003,"Block Group 3, Census Tract 202, King County, Washington",759,169,748,168,0,12,0,12,0,12,0,12,0,12,11,18,0,12,11,18
1500000US530330202004,530330202004,"Block Group 4, Census Tract 202, King County, Washington",764,198,726,192,0,12,0,12,0,12,0,12,0,12,38,47,29,43,9,14
1500000US530330202005,530330202005,"Block Group 5, Census Tract 202, King County, Washington",1328,357,962,343,123,99,0,12,243,193,0,12,0,12,0,12,0,12,0,12
1500000US530330203001,530330203001,"Block Group 1, Census Tract 203, King County, Washington",1466,355,1078,291,33,50,0,12,340,267,0,12,0,12,15,25,0,12,15,25
1500000US530330203002,530330203002,"Block Group 2, Census Tract 203, King County, Washington",967,283,655,248,48,76,0,12,207,240,0,12,9,16,48,65,0,12,48,65
1500000US530330203003,530330203003,"Block Group 3, Census Tract 203, King County, Washington",1056,283,704,216,73,90,65,98,171,169,0,12,0,12,43,43,0,12,43,43
1500000US530330203004,530330203004,"Block Group 4, Census Tract 203, King County, Washington",1080,316,718,250,16,24,35,37,311,276,0,12,0,12,0,12,0,12,0,12
1500000US530330203005,530330203005,"Block Group 5, Census Tract 203, King County, Washington",1825,485,1042,251,90,74,0,12,120,116,31,49,338,369,204,226,95,148,109,109
1500000US530330204011,530330204011,"Block Group 1, Census Tract 204.01, King County, Washington",1786,259,1222,243,133,103,23,33,215,127,0,12,156,187,37,29,0,12,37,29
1500000US530330204012,530330204012,"Block Group 2, Census Tract 204.01, King County, Washington",890,182,706,184,90,144,0,12,57,43,0,12,14,22,23,25,0,12,23,25
1500000US530330204013,530330204013,"Block Group 3, Census Tract 204.01, King County, Washington",675,167,537,152,11,18,5,12,76,94,0,12,0,12,46,54,0,12,46,54
1500000US530330204021,530330204021,"Block Group 1, Census Tract 204.02, King County, Washington",1272,346,1045,322,15,25,0,12,103,116,0,12,40,63,69,67,53,62,16,25
1500000US530330204022,530330204022,"Block Group 2, Census Tract 204.02, King County, Washington",1126,312,959,271,1,2,0,12,0,12,0,12,166,266,0,12,0,12,0,12
1500000US530330204023,530330204023,"Block Group 3, Census Tract 204.02, King County, Washington",435,120,351,110,0,12,13,21,40,36,0,12,0,12,31,35,0,12,31,35
1500000US530330204024,530330204024,"Block Group 4, Census Tract 204.02, King County, Washington",1104,260,1083,266,0,12,0,12,14,23,0,12,3,7,4,8,0,12,4,8
1500000US530330204025,530330204025,"Block Group 5, Census Tract 204.02, King County, Washington",1362,229,1052,253,155,132,0,12,78,84,14,21,0,12,63,71,0,12,63,71
1500000US530330205001,530330205001,"Block Group 1, Census Tract 205, King County, Washington",1503,249,1041,233,101,115,69,97,216,124,0,12,37,53,39,63,0,12,39,63
1500000US530330205002,530330205002,"Block Group 2, Census Tract 205, King County, Washington",1155,263,842,237,0,12,0,12,154,145,73,110,0,12,86,66,14,22,72,62
1500000US530330205003,530330205003,"Block Group 3, Census Tract 205, King County, Washington",1323,267,1089,219,0,12,92,129,110,120,0,12,0,12,32,47,0,12,32,47
1500000US530330205004,530330205004,"Block Group 4, Census Tract 205, King County, Washington",721,244,359,164,230,259,40,84,44,56,0,12,0,12,48,64,0,12,48,64
1500000US530330205005,530330205005,"Block Group 5, Census Tract 205, King County, Washington",839,312,454,214,61,100,40,64,284,269,0,12,0,12,0,12,0,12,0,12
1500000US530330205006,530330205006,"Block Group 6, Census Tract 205, King County, Washington",509,156,445,157,51,57,0,12,13,20,0,12,0,12,0,12,0,12,0,12
1500000US530330206001,530330206001,"Block Group 1, Census Tract 206, King County, Washington",985,226,601,182,0,12,17,25,300,185,0,12,0,12,67,46,0,12,67,46
1500000US530330206002,530330206002,"Block Group 2, Census Tract 206, King County, Washington",879,194,602,169,103,89,1,3,82,82,0,12,65,65,26,34,0,12,26,34
1500000US530330206003,530330206003,"Block Group 3, Census Tract 206, King County, Washington",944,246,481,180,125,108,0,12,242,124,0,12,29,48,67,94,67,94,0,12
1500000US530330206004,530330206004,"Block Group 4, Census Tract 206, King County, Washington",774,187,417,141,0,12,0,12,296,162,0,12,11,19,50,53,0,12,50,53
1500000US530330207001,530330207001,"Block Group 1, Census Tract 207, King County, Washington",1196,392,915,385,25,42,0,12,220,139,0,12,14,21,22,28,0,12,22,28
1500000US530330207002,530330207002,"Block Group 2, Census Tract 207, King County, Washington",1837,548,1233,523,110,111,0,12,172,95,0,12,245,224,77,60,0,12,77,60
1500000US530330207003,530330207003,"Block Group 3, Census Tract 207, King County, Washington",980,291,720,239,105,151,0,12,126,95,0,12,0,12,29,34,0,12,29,34
1500000US530330208001,530330208001,"Block Group 1, Census Tract 208, King County, Washington",1019,211,789,186,24,37,0,12,192,118,0,12,0,12,14,24,0,12,14,24
1500000US530330208002,530330208002,"Block Group 2, Census Tract 208, King County, Washington",924,204,827,205,33,44,19,31,45,65,0,12,0,12,0,12,0,12,0,12
1500000US530330208003,530330208003,"Block Group 3, Census Tract 208, King County, Washington",1189,253,1102,229,73,97,0,12,14,23,0,12,0,12,0,12,0,12,0,12
1500000US530330208004,530330208004,"Block Group 4, Census Tract 208, King County, Washington",877,166,842,157,0,12,0,12,35,37,0,12,0,12,0,12,0,12,0,12
1500000US530330209001,530330209001,"Block Group 1, Census Tract 209, King County, Washington",1239,251,958,248,115,126,24,32,53,44,0,12,11,22,78,85,0,12,78,85
1500000US530330209002,530330209002,"Block Group 2, Census Tract 209, King County, Washington",1002,174,725,210,24,29,0,12,217,130,0,12,12,18,24,28,0,12,24,28
1500000US530330209003,530330209003,"Block Group 3, Census Tract 209, King County, Washington",1256,343,1051,280,19,28,0,12,128,114,0,12,34,57,24,38,0,12,24,38
1500000US530330210001,530330210001,"Block Group 1, Census Tract 210, King County, Washington",791,225,658,227,49,72,0,12,68,108,0,12,0,12,16,25,0,12,16,25
1500000US530330210002,530330210002,"Block Group 2, Census Tract 210, King County, Washington",968,255,692,198,0,12,0,12,236,189,0,12,0,12,40,65,0,12,40,65
1500000US530330210003,530330210003,"Block Group 3, Census Tract 210, King County, Washington",1620,445,782,310,384,350,182,221,41,50,0,12,101,99,130,186,0,12,130,186
1500000US530330210004,530330210004,"Block Group 4, Census Tract 210, King County, Washington",1310,339,984,246,8,55,50,67,78,108,0,12,0,12,190,192,0,12,190,192
1500000US530330210005,530330210005,"Block Group 5, Census Tract 210, King County, Washington",926,354,489,270,16,26,15,23,247,169,90,98,0,12,69,84,0,12,69,84
1500000US530330211001,530330211001,"Block Group 1, Census Tract 211, King County, Washington",1830,419,980,218,54,55,0,12,278,115,0,12,306,359,212,171,106,169,106,65
1500000US530330211002,530330211002,"Block Group 2, Census Tract 211, King County, Washington",1012,190,724,171,0,12,0,12,182,97,0,12,41,61,65,55,32,45,33,33
1500000US530330211003,530330211003,"Block Group 3, Census Tract 211, King County, Washington",1744,431,565,173,691,412,0,12,311,258,0,12,36,66,141,99,0,12,141,99
1500000US530330211004,530330211004,"Block Group 4, Census Tract 211, King County, Washington",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US530330213001,530330213001,"Block Group 1, Census Tract 213, King County, Washington",1362,280,1150,260,33,43,0,12,87,62,0,12,16,21,76,68,0,12,76,68
1500000US530330213002,530330213002,"Block Group 2, Census Tract 213, King County, Washington",1145,315,657,186,29,28,31,38,347,226,0,12,54,75,27,24,0,12,27,24
1500000US530330213003,530330213003,"Block Group 3, Census Tract 213, King County, Washington",1226,233,944,192,59,47,14,15,116,78,35,54,0,12,58,66,0,12,58,66
1500000US530330214001,530330214001,"Block Group 1, Census Tract 214, King County, Washington",1002,190,867,204,24,31,0,12,11,17,0,12,0,12,100,65,21,35,79,62
1500000US530330214002,530330214002,"Block Group 2, Census Tract 214, King County, Washington",1586,307,1353,276,0,12,3,6,59,39,0,12,10,16,161,152,0,12,161,152
1500000US530330214003,530330214003,"Block Group 3, Census Tract 214, King County, Washington",1236,209,1111,211,16,47,0,12,87,69,0,12,0,12,22,28,0,12,22,28
1500000US530330215001,530330215001,"Block Group 1, Census Tract 215, King County, Washington",1007,229,793,206,0,12,0,12,125,107,0,12,0,12,89,53,0,12,89,53
1500000US530330215002,530330215002,"Block Group 2, Census Tract 215, King County, Washington",879,189,768,193,2,6,0,12,99,97,0,12,0,12,10,16,0,12,10,16
1500000US530330215003,530330215003,"Block Group 3, Census Tract 215, King County, Washington",1537,252,1282,246,49,52,0,12,106,93,0,12,15,24,85,67,7,10,78,65
1500000US530330215004,530330215004,"Block Group 4, Census Tract 215, King County, Washington",1029,250,931,261,26,32,3,5,16,24,0,12,0,12,53,53,0,12,53,53
1500000US530330216001,530330216001,"Block Group 1, Census Tract 216, King County, Washington",1947,360,1047,293,172,232,0,12,528,283,0,12,162,126,38,40,0,12,38,40
1500000US530330216002,530330216002,"Block Group 2, Census Tract 216, King County, Washington",674,158,557,149,55,67,17,27,33,48,0,12,4,9,8,14,0,12,8,14
1500000US530330216003,530330216003,"Block Group 3, Census Tract 216, King County, Washington",1386,198,1115,186,61,67,0,12,56,40,0,12,47,49,107,87,0,12,107,87
1500000US530330216004,530330216004,"Block Group 4, Census Tract 216, King County, Washington",870,228,780,238,0,12,7,12,44,40,0,12,0,12,39,42,0,12,39,42
1500000US530330217001,530330217001,"Block Group 1, Census Tract 217, King County, Washington",2134,510,1678,511,18,29,11,18,68,88,0,12,331,362,28,31,0,12,28,31
1500000US530330217002,530330217002,"Block Group 2, Census Tract 217, King County, Washington",1727,329,1136,268,0,12,1,5,513,270,0,12,18,29,59,61,0,12,59,61
1500000US530330217003,530330217003,"Block Group 3, Census Tract 217, King County, Washington",1193,267,974,248,0,12,23,36,108,87,0,12,10,16,78,62,0,12,78,62
1500000US530330217004,530330217004,"Block Group 4, Census Tract 217, King County, Washington",1474,423,1108,370,8,17,0,12,138,117,0,12,187,205,33,80,0,12,33,80
1500000US530330217005,530330217005,"Block Group 5, Census Tract 217, King County, Washington",2125,501,1344,302,130,125,0,12,193,124,0,12,248,210,210,271,0,12,210,271
