Id,Id2,Geography,Race Total,Margin of Error; Total:,White alone,Margin of Error; Total: - White alone,Black or African American alone,Margin of Error; Total: - Black or African American alone,American Indian and Alaska Native alone,Margin of Error; Total: - American Indian and Alaska Native alone,Asian alone,Margin of Error; Total: - Asian alone,Native Hawaiian and Other Pacific Islander alone,Margin of Error; Total: - Native Hawaiian and Other Pacific Islander alone,Some other race alone,Margin of Error; Total: - Some other race alone,Two or more races,Margin of Error; Total: - Two or more races:,Two or more races: - Two races including Some other race,Margin of Error; Total: - Two or more races: - Two races including Some other race,"Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Total: - Two or more races: - Two races excluding Some other race, and three or more races"
1500000US530330249031,530330249031,"Block Group 1, Census Tract 249.03, King County, Washington",1866,263,937,223,0,12,0,12,877,266,0,12,0,12,52,49,0,12,52,49
1500000US530330249032,530330249032,"Block Group 2, Census Tract 249.03, King County, Washington",1853,286,1123,267,2,5,0,12,690,265,0,12,0,12,38,43,0,12,38,43
1500000US530330249033,530330249033,"Block Group 3, Census Tract 249.03, King County, Washington",1521,276,654,258,0,12,0,12,850,301,0,12,0,12,17,26,0,12,17,26
1500000US530330249034,530330249034,"Block Group 4, Census Tract 249.03, King County, Washington",1677,286,1029,369,4,8,0,12,534,203,0,12,0,12,110,124,0,12,110,124
1500000US530330250011,530330250011,"Block Group 1, Census Tract 250.01, King County, Washington",1065,254,737,159,10,16,0,12,261,249,0,12,0,12,57,48,0,12,57,48
1500000US530330250012,530330250012,"Block Group 2, Census Tract 250.01, King County, Washington",1624,270,985,280,23,27,11,18,452,135,0,12,58,67,95,53,0,12,95,53
1500000US530330250013,530330250013,"Block Group 3, Census Tract 250.01, King County, Washington",1118,187,757,200,0,12,0,12,268,98,0,12,44,51,49,46,33,37,16,28
1500000US530330250014,530330250014,"Block Group 4, Census Tract 250.01, King County, Washington",1168,212,871,195,55,86,9,13,209,119,0,12,0,12,24,27,0,12,24,27
1500000US530330250031,530330250031,"Block Group 1, Census Tract 250.03, King County, Washington",1045,240,812,244,39,60,0,12,131,106,0,12,0,12,63,73,0,12,63,73
1500000US530330250032,530330250032,"Block Group 2, Census Tract 250.03, King County, Washington",1244,337,850,267,0,12,0,12,374,233,3,7,0,12,17,28,0,12,17,28
1500000US530330250033,530330250033,"Block Group 3, Census Tract 250.03, King County, Washington",1277,253,827,232,0,12,17,26,344,146,0,12,43,73,46,43,0,12,46,43
1500000US530330250034,530330250034,"Block Group 4, Census Tract 250.03, King County, Washington",1480,323,892,242,0,12,0,12,574,300,0,12,0,12,14,22,0,12,14,22
1500000US530330250035,530330250035,"Block Group 5, Census Tract 250.03, King County, Washington",1953,464,1064,308,0,12,0,12,718,380,0,12,13,21,158,148,101,138,57,55
1500000US530330250051,530330250051,"Block Group 1, Census Tract 250.05, King County, Washington",2942,275,1822,247,0,12,0,12,980,156,0,12,0,12,140,85,0,12,140,85
1500000US530330250052,530330250052,"Block Group 2, Census Tract 250.05, King County, Washington",1861,234,1076,208,79,60,0,12,535,178,0,12,45,43,126,81,23,37,103,71
1500000US530330250061,530330250061,"Block Group 1, Census Tract 250.06, King County, Washington",1330,345,460,236,0,12,0,12,845,311,0,12,0,12,25,29,0,12,25,29
1500000US530330250062,530330250062,"Block Group 2, Census Tract 250.06, King County, Washington",3204,506,2012,384,282,411,0,12,679,303,0,12,15,23,216,201,0,12,216,201
1500000US530330250063,530330250063,"Block Group 3, Census Tract 250.06, King County, Washington",1563,371,1216,394,25,39,0,12,287,175,0,12,0,12,35,41,0,12,35,41
1500000US530330251011,530330251011,"Block Group 1, Census Tract 251.01, King County, Washington",1892,557,828,271,162,125,16,24,450,573,0,12,304,355,132,143,0,12,132,143
1500000US530330251012,530330251012,"Block Group 2, Census Tract 251.01, King County, Washington",1198,358,1000,391,144,121,0,12,39,63,0,12,0,12,15,24,0,12,15,24
1500000US530330251013,530330251013,"Block Group 3, Census Tract 251.01, King County, Washington",1070,314,677,247,0,12,0,12,191,211,0,12,0,12,202,174,0,12,202,174
1500000US530330251014,530330251014,"Block Group 4, Census Tract 251.01, King County, Washington",1995,467,1218,448,161,220,0,12,556,238,21,34,0,12,39,41,0,12,39,41
1500000US530330251021,530330251021,"Block Group 1, Census Tract 251.02, King County, Washington",1049,317,770,239,0,12,0,12,177,260,0,12,0,12,102,125,68,109,34,54
1500000US530330251022,530330251022,"Block Group 2, Census Tract 251.02, King County, Washington",1605,491,478,219,215,223,151,231,412,213,0,12,35,63,314,239,26,41,288,232
1500000US530330251023,530330251023,"Block Group 3, Census Tract 251.02, King County, Washington",3509,580,1457,344,184,101,0,12,1336,383,29,47,123,150,380,232,49,80,331,201
1500000US530330251024,530330251024,"Block Group 4, Census Tract 251.02, King County, Washington",1647,433,1253,415,0,12,0,12,332,178,0,12,45,71,17,27,0,12,17,27
1500000US530330252001,530330252001,"Block Group 1, Census Tract 252, King County, Washington",1292,347,902,369,37,43,0,12,259,192,0,12,0,12,94,81,34,55,60,55
1500000US530330252002,530330252002,"Block Group 2, Census Tract 252, King County, Washington",2691,428,1662,420,195,155,13,21,581,233,0,12,125,101,115,151,0,12,115,151
1500000US530330252003,530330252003,"Block Group 3, Census Tract 252, King County, Washington",1238,463,627,327,133,128,0,12,185,133,17,31,208,332,68,87,15,25,53,83
1500000US530330252004,530330252004,"Block Group 4, Census Tract 252, King County, Washington",1734,316,1122,269,74,114,0,12,376,169,0,12,38,62,124,105,0,12,124,105
1500000US530330252005,530330252005,"Block Group 5, Census Tract 252, King County, Washington",1204,231,816,241,33,37,0,12,303,220,23,37,0,12,29,32,0,12,29,32
1500000US530330253011,530330253011,"Block Group 1, Census Tract 253.01, King County, Washington",1523,329,1241,327,123,120,0,12,63,76,0,12,3,7,93,57,0,12,93,57
1500000US530330253012,530330253012,"Block Group 2, Census Tract 253.01, King County, Washington",1924,413,1490,316,9,21,11,20,248,255,0,12,0,12,166,142,0,12,166,142
1500000US530330253013,530330253013,"Block Group 3, Census Tract 253.01, King County, Washington",2590,571,1434,397,92,82,14,24,814,410,0,12,95,150,141,97,13,21,128,94
1500000US530330253021,530330253021,"Block Group 1, Census Tract 253.02, King County, Washington",1823,273,1191,267,36,54,11,18,408,199,0,12,102,114,75,74,0,12,75,74
1500000US530330253022,530330253022,"Block Group 2, Census Tract 253.02, King County, Washington",1754,406,861,269,343,260,0,12,301,217,160,292,20,34,69,83,0,12,69,83
1500000US530330253023,530330253023,"Block Group 3, Census Tract 253.02, King County, Washington",1700,449,722,304,585,352,0,12,8,17,0,12,339,315,46,58,0,12,46,58
1500000US530330254001,530330254001,"Block Group 1, Census Tract 254, King County, Washington",1484,467,500,222,321,291,17,28,396,251,73,109,146,234,31,38,0,12,31,38
1500000US530330254002,530330254002,"Block Group 2, Census Tract 254, King County, Washington",2391,699,809,297,90,69,61,92,554,445,0,12,619,454,258,177,47,76,211,161
1500000US530330254003,530330254003,"Block Group 3, Census Tract 254, King County, Washington",2823,663,1394,309,244,202,0,12,762,465,38,57,111,146,274,269,0,12,274,269
1500000US530330254004,530330254004,"Block Group 4, Census Tract 254, King County, Washington",938,277,828,271,12,27,2,5,0,12,0,12,0,12,96,115,0,12,96,115
1500000US530330255001,530330255001,"Block Group 1, Census Tract 255, King County, Washington",2281,400,1270,335,360,159,0,12,344,194,0,12,263,181,44,38,15,25,29,28
1500000US530330255002,530330255002,"Block Group 2, Census Tract 255, King County, Washington",1396,314,781,294,58,83,0,12,457,190,0,12,88,116,12,21,0,12,12,21
1500000US530330255003,530330255003,"Block Group 3, Census Tract 255, King County, Washington",1400,417,889,368,14,20,29,33,250,155,0,12,206,147,12,13,0,12,12,13
1500000US530330256011,530330256011,"Block Group 1, Census Tract 256.01, King County, Washington",1055,256,612,190,28,25,0,12,213,115,0,12,99,123,103,82,30,40,73,73
1500000US530330256012,530330256012,"Block Group 2, Census Tract 256.01, King County, Washington",1968,350,876,189,119,83,0,12,193,85,0,12,605,350,175,106,41,63,134,87
1500000US530330256013,530330256013,"Block Group 3, Census Tract 256.01, King County, Washington",2261,333,735,238,127,79,0,12,1143,261,165,246,25,27,66,56,0,12,66,56
1500000US530330256021,530330256021,"Block Group 1, Census Tract 256.02, King County, Washington",2077,360,1164,281,0,12,13,17,637,196,0,12,31,49,232,151,102,114,130,103
1500000US530330256022,530330256022,"Block Group 2, Census Tract 256.02, King County, Washington",1003,222,899,220,0,12,0,12,14,21,0,12,81,82,9,15,0,12,9,15
1500000US530330256023,530330256023,"Block Group 3, Census Tract 256.02, King County, Washington",3050,337,1827,301,59,122,0,12,1061,287,0,12,30,49,73,60,11,16,62,57
1500000US530330257011,530330257011,"Block Group 1, Census Tract 257.01, King County, Washington",1027,282,524,184,91,95,0,12,178,116,41,63,25,27,168,149,12,20,156,156
1500000US530330257012,530330257012,"Block Group 2, Census Tract 257.01, King County, Washington",965,335,633,206,158,251,13,21,74,48,0,12,0,12,87,121,0,12,87,121
1500000US530330257013,530330257013,"Block Group 3, Census Tract 257.01, King County, Washington",922,280,746,229,111,198,4,12,61,78,0,12,0,12,0,12,0,12,0,12
1500000US530330257014,530330257014,"Block Group 4, Census Tract 257.01, King County, Washington",1365,326,270,122,425,209,0,12,341,170,0,12,148,196,181,126,0,12,181,126
1500000US530330257015,530330257015,"Block Group 5, Census Tract 257.01, King County, Washington",1361,325,890,278,149,104,40,60,206,181,0,12,17,28,59,65,0,12,59,65
1500000US530330257021,530330257021,"Block Group 1, Census Tract 257.02, King County, Washington",1387,297,814,224,220,164,0,12,207,231,0,12,51,64,95,63,23,36,72,51
1500000US530330257022,530330257022,"Block Group 2, Census Tract 257.02, King County, Washington",935,231,839,220,4,8,0,12,33,38,1,3,20,26,38,47,0,12,38,47
1500000US530330257023,530330257023,"Block Group 3, Census Tract 257.02, King County, Washington",1213,260,347,117,69,65,0,12,686,259,0,12,0,12,111,112,0,12,111,112
1500000US530330258031,530330258031,"Block Group 1, Census Tract 258.03, King County, Washington",1554,359,1008,340,103,70,8,14,295,117,0,12,29,46,111,106,0,12,111,106
1500000US530330258032,530330258032,"Block Group 2, Census Tract 258.03, King County, Washington",1670,296,880,229,37,33,18,12,177,132,48,49,405,231,105,93,17,40,88,82
1500000US530330258033,530330258033,"Block Group 3, Census Tract 258.03, King County, Washington",1660,402,903,387,369,214,0,12,66,39,13,23,188,166,121,112,0,12,121,112
1500000US530330258041,530330258041,"Block Group 1, Census Tract 258.04, King County, Washington",1597,338,718,199,139,130,0,12,350,243,12,21,248,275,130,132,0,12,130,132
1500000US530330258042,530330258042,"Block Group 2, Census Tract 258.04, King County, Washington",774,177,525,143,84,72,0,12,52,68,0,12,9,14,104,100,0,12,104,100
1500000US530330258043,530330258043,"Block Group 3, Census Tract 258.04, King County, Washington",1517,336,797,278,179,195,0,12,274,130,0,12,146,197,121,72,0,12,121,72
1500000US530330258051,530330258051,"Block Group 1, Census Tract 258.05, King County, Washington",2371,394,932,316,302,183,8,14,615,321,0,12,211,155,303,183,50,66,253,166
1500000US530330258052,530330258052,"Block Group 2, Census Tract 258.05, King County, Washington",1081,329,413,169,31,41,13,20,409,214,113,170,0,12,102,124,0,12,102,124
1500000US530330258053,530330258053,"Block Group 3, Census Tract 258.05, King County, Washington",1426,325,870,255,138,78,27,43,181,149,8,15,117,101,85,54,13,22,72,50
1500000US530330258061,530330258061,"Block Group 1, Census Tract 258.06, King County, Washington",1145,190,464,129,119,77,11,14,423,201,21,23,0,12,107,69,0,12,107,69
1500000US530330258062,530330258062,"Block Group 2, Census Tract 258.06, King County, Washington",2452,390,622,158,443,213,0,12,1090,325,123,188,11,17,163,97,25,38,138,85
1500000US530330258063,530330258063,"Block Group 3, Census Tract 258.06, King County, Washington",1396,325,620,229,273,176,31,38,213,99,130,142,0,12,129,87,28,44,101,77
1500000US530330260011,530330260011,"Block Group 1, Census Tract 260.01, King County, Washington",1286,354,530,146,194,105,0,12,400,294,0,12,111,106,51,56,0,12,51,56
1500000US530330260012,530330260012,"Block Group 2, Census Tract 260.01, King County, Washington",752,162,382,135,189,91,0,12,138,101,0,12,10,17,33,29,24,30,9,15
1500000US530330260013,530330260013,"Block Group 3, Census Tract 260.01, King County, Washington",1257,353,392,232,222,104,10,15,402,186,0,12,205,302,26,35,0,12,26,35
1500000US530330260014,530330260014,"Block Group 4, Census Tract 260.01, King County, Washington",1114,304,417,170,248,220,0,12,320,143,0,12,0,12,129,153,118,153,11,17
1500000US530330260015,530330260015,"Block Group 5, Census Tract 260.01, King County, Washington",1385,434,425,215,219,140,25,41,636,343,0,12,32,48,48,42,0,12,48,42
1500000US530330260021,530330260021,"Block Group 1, Census Tract 260.02, King County, Washington",2925,584,921,421,1199,534,0,12,421,366,0,12,0,12,384,369,53,80,331,363
1500000US530330260022,530330260022,"Block Group 2, Census Tract 260.02, King County, Washington",2055,730,721,238,407,433,0,12,591,466,3,7,37,47,296,278,0,12,296,278
1500000US530330260023,530330260023,"Block Group 3, Census Tract 260.02, King County, Washington",1689,437,541,181,746,372,0,12,333,226,0,12,0,12,69,63,0,12,69,63
1500000US530330260024,530330260024,"Block Group 4, Census Tract 260.02, King County, Washington",2026,649,609,274,284,353,10,23,900,397,0,12,83,115,140,181,0,12,140,181
1500000US530330261001,530330261001,"Block Group 1, Census Tract 261, King County, Washington",1437,566,208,167,60,63,0,12,1126,550,0,12,0,12,43,52,0,12,43,52
1500000US530330261002,530330261002,"Block Group 2, Census Tract 261, King County, Washington",1549,462,527,356,697,331,0,12,170,166,0,12,0,12,155,219,0,12,155,219
1500000US530330261003,530330261003,"Block Group 3, Census Tract 261, King County, Washington",1323,397,656,261,457,327,0,12,153,142,0,12,0,12,57,88,0,12,57,88
1500000US530330261004,530330261004,"Block Group 4, Census Tract 261, King County, Washington",1836,508,413,230,585,421,0,12,803,365,0,12,0,12,35,46,0,12,35,46
1500000US530330261005,530330261005,"Block Group 5, Census Tract 261, King County, Washington",1350,531,172,108,275,268,47,40,382,316,94,142,240,362,140,136,0,12,140,136
1500000US530330262001,530330262001,"Block Group 1, Census Tract 262, King County, Washington",337,363,120,131,0,12,41,62,0,12,0,12,59,93,117,177,0,12,117,177
1500000US530330262002,530330262002,"Block Group 2, Census Tract 262, King County, Washington",1373,409,662,261,85,82,9,14,253,309,0,12,0,12,364,263,11,19,353,263
1500000US530330262003,530330262003,"Block Group 3, Census Tract 262, King County, Washington",2486,456,827,325,746,424,41,67,385,253,0,12,215,319,272,192,0,12,272,192
1500000US530330262004,530330262004,"Block Group 4, Census Tract 262, King County, Washington",1489,291,796,286,200,152,0,12,192,89,0,12,39,62,262,141,100,115,162,76
1500000US530330263001,530330263001,"Block Group 1, Census Tract 263, King County, Washington",619,141,54,26,192,125,0,12,134,88,8,12,0,12,231,136,34,21,197,116
1500000US530330263002,530330263002,"Block Group 2, Census Tract 263, King County, Washington",996,222,290,94,32,41,0,12,320,135,264,122,5,9,85,148,4,8,81,147
1500000US530330264001,530330264001,"Block Group 1, Census Tract 264, King County, Washington",704,344,293,254,63,76,14,22,33,105,155,210,118,187,28,46,0,12,28,46
1500000US530330264002,530330264002,"Block Group 2, Census Tract 264, King County, Washington",1754,618,861,499,369,323,0,12,119,117,75,116,259,368,71,67,28,45,43,51
1500000US530330264003,530330264003,"Block Group 3, Census Tract 264, King County, Washington",1328,391,569,251,404,322,15,23,62,77,0,12,123,139,155,160,0,12,155,160
1500000US530330264004,530330264004,"Block Group 4, Census Tract 264, King County, Washington",850,208,663,187,32,36,0,12,34,39,0,12,71,75,50,63,0,12,50,63
1500000US530330264005,530330264005,"Block Group 5, Census Tract 264, King County, Washington",1331,493,252,246,424,365,35,36,171,186,0,12,178,186,271,260,123,198,148,198
1500000US530330265001,530330265001,"Block Group 1, Census Tract 265, King County, Washington",1333,315,207,91,291,211,9,18,380,284,93,98,0,12,353,318,133,203,220,231
1500000US530330265002,530330265002,"Block Group 2, Census Tract 265, King County, Washington",1451,359,333,141,466,230,0,12,312,132,89,127,169,138,82,69,23,37,59,57
1500000US530330265003,530330265003,"Block Group 3, Census Tract 265, King County, Washington",1575,403,1030,332,133,115,10,16,203,130,14,21,40,74,145,128,0,12,145,128
1500000US530330266001,530330266001,"Block Group 1, Census Tract 266, King County, Washington",1454,301,769,251,246,183,7,10,309,160,7,11,86,107,30,30,0,12,30,30
1500000US530330266002,530330266002,"Block Group 2, Census Tract 266, King County, Washington",1245,248,636,149,242,206,0,12,146,71,0,12,108,101,113,72,6,9,107,73
1500000US530330267001,530330267001,"Block Group 1, Census Tract 267, King County, Washington",1085,393,492,230,0,12,140,165,129,133,279,361,0,12,45,54,0,12,45,54
1500000US530330267002,530330267002,"Block Group 2, Census Tract 267, King County, Washington",1868,364,773,269,187,197,15,18,233,217,52,87,359,398,249,183,0,12,249,183
1500000US530330267003,530330267003,"Block Group 3, Census Tract 267, King County, Washington",1186,240,1073,235,0,12,14,23,25,33,0,12,0,12,74,88,0,12,74,88
1500000US530330267004,530330267004,"Block Group 4, Census Tract 267, King County, Washington",1012,260,936,243,0,12,0,12,66,63,0,12,0,12,10,19,0,12,10,19
1500000US530330268011,530330268011,"Block Group 1, Census Tract 268.01, King County, Washington",1419,559,794,432,0,12,10,18,134,127,184,287,173,199,124,185,62,91,62,94
1500000US530330268012,530330268012,"Block Group 2, Census Tract 268.01, King County, Washington",1661,636,695,376,364,394,56,89,60,57,197,300,150,206,139,221,0,12,139,221
1500000US530330268013,530330268013,"Block Group 3, Census Tract 268.01, King County, Washington",1095,348,484,260,53,65,54,62,179,145,36,58,117,161,172,156,0,12,172,156
1500000US530330268014,530330268014,"Block Group 4, Census Tract 268.01, King County, Washington",1593,618,967,550,203,187,0,12,38,42,83,127,128,127,174,109,56,75,118,73
1500000US530330268021,530330268021,"Block Group 1, Census Tract 268.02, King County, Washington",1154,347,403,169,357,306,0,12,257,166,0,12,131,158,6,9,0,12,6,9
1500000US530330268022,530330268022,"Block Group 2, Census Tract 268.02, King County, Washington",652,188,514,169,0,12,0,12,89,79,0,12,0,12,49,77,0,12,49,77
1500000US530330268023,530330268023,"Block Group 3, Census Tract 268.02, King County, Washington",1840,413,829,350,64,64,0,12,458,224,154,141,205,181,130,129,0,12,130,129
1500000US530330268024,530330268024,"Block Group 4, Census Tract 268.02, King County, Washington",1555,354,924,332,72,61,38,60,233,197,0,12,211,200,77,89,10,17,67,87
1500000US530330270001,530330270001,"Block Group 1, Census Tract 270, King County, Washington",976,296,668,241,75,65,0,12,72,55,0,12,151,220,10,16,0,12,10,16
1500000US530330270002,530330270002,"Block Group 2, Census Tract 270, King County, Washington",734,217,325,124,8,13,9,14,279,201,30,34,65,73,18,26,0,12,18,26
1500000US530330270003,530330270003,"Block Group 3, Census Tract 270, King County, Washington",1659,321,838,245,9,14,89,108,279,204,0,12,276,262,168,177,0,12,168,177
1500000US530330271001,530330271001,"Block Group 1, Census Tract 271, King County, Washington",1145,326,828,271,83,71,8,14,58,56,0,12,100,161,68,63,0,12,68,63
1500000US530330271002,530330271002,"Block Group 2, Census Tract 271, King County, Washington",2092,505,1343,370,109,84,0,12,411,304,40,63,130,172,59,55,9,15,50,54
1500000US530330272001,530330272001,"Block Group 1, Census Tract 272, King County, Washington",1012,230,473,105,83,110,0,12,243,87,6,10,145,166,62,47,0,12,62,47
1500000US530330272002,530330272002,"Block Group 2, Census Tract 272, King County, Washington",1696,228,461,165,259,114,6,8,268,124,112,127,301,181,289,143,0,12,289,143
1500000US530330273001,530330273001,"Block Group 1, Census Tract 273, King County, Washington",1039,241,445,134,144,102,13,17,262,168,0,12,50,65,125,104,24,34,101,95
1500000US530330273002,530330273002,"Block Group 2, Census Tract 273, King County, Washington",2479,403,720,226,445,182,78,94,1005,355,0,12,143,125,88,79,13,15,75,81
1500000US530330273003,530330273003,"Block Group 3, Census Tract 273, King County, Washington",1270,476,849,455,50,74,0,12,301,189,0,12,0,12,70,68,0,12,70,68
1500000US530330273004,530330273004,"Block Group 4, Census Tract 273, King County, Washington",1305,342,852,315,24,31,10,16,246,142,0,12,74,84,99,87,21,34,78,80
1500000US530330274001,530330274001,"Block Group 1, Census Tract 274, King County, Washington",1843,354,1350,350,81,73,22,28,194,164,3,10,46,52,147,80,30,32,117,69
1500000US530330274002,530330274002,"Block Group 2, Census Tract 274, King County, Washington",785,247,579,213,0,12,0,12,151,161,0,12,3,8,52,55,0,12,52,55
1500000US530330274003,530330274003,"Block Group 3, Census Tract 274, King County, Washington",1562,275,767,203,122,111,0,12,578,275,15,21,0,12,80,62,0,12,80,62
1500000US530330274004,530330274004,"Block Group 4, Census Tract 274, King County, Washington",843,342,405,147,0,12,0,12,117,95,0,12,220,266,101,98,0,12,101,98
1500000US530330275001,530330275001,"Block Group 1, Census Tract 275, King County, Washington",1865,367,1093,294,52,47,11,14,483,241,20,21,157,227,49,54,12,19,37,41
1500000US530330275002,530330275002,"Block Group 2, Census Tract 275, King County, Washington",996,328,582,173,15,19,0,12,62,45,0,12,188,250,149,193,0,12,149,193
1500000US530330275003,530330275003,"Block Group 3, Census Tract 275, King County, Washington",877,244,423,161,115,96,23,34,100,105,9,14,38,49,169,119,51,78,118,90
1500000US530330275004,530330275004,"Block Group 4, Census Tract 275, King County, Washington",1148,389,819,328,23,37,0,12,25,41,0,12,270,273,11,17,0,12,11,17
1500000US530330276001,530330276001,"Block Group 1, Census Tract 276, King County, Washington",1395,409,935,354,230,202,39,39,43,46,0,12,129,191,19,27,0,12,19,27
1500000US530330276002,530330276002,"Block Group 2, Census Tract 276, King County, Washington",2644,409,1511,349,97,71,261,276,151,141,0,12,189,181,435,213,101,147,334,231
1500000US530330276003,530330276003,"Block Group 3, Census Tract 276, King County, Washington",797,189,781,186,0,12,0,12,16,25,0,12,0,12,0,12,0,12,0,12
1500000US530330277011,530330277011,"Block Group 1, Census Tract 277.01, King County, Washington",1149,356,984,322,4,10,0,12,109,154,0,12,29,45,23,36,0,12,23,36
1500000US530330277012,530330277012,"Block Group 2, Census Tract 277.01, King County, Washington",682,233,682,233,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US530330277013,530330277013,"Block Group 3, Census Tract 277.01, King County, Washington",914,383,845,377,0,12,0,12,31,35,0,12,0,12,38,48,38,48,0,12
1500000US530330277014,530330277014,"Block Group 4, Census Tract 277.01, King County, Washington",1330,348,1302,345,0,12,0,12,17,26,0,12,0,12,11,19,0,12,11,19
1500000US530330277015,530330277015,"Block Group 5, Census Tract 277.01, King County, Washington",1160,318,1074,311,0,12,0,12,0,12,0,12,0,12,86,99,0,12,86,99
1500000US530330277021,530330277021,"Block Group 1, Census Tract 277.02, King County, Washington",759,248,743,250,16,25,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US530330277022,530330277022,"Block Group 2, Census Tract 277.02, King County, Washington",1172,291,1055,269,20,33,40,65,56,91,0,12,1,2,0,12,0,12,0,12
1500000US530330277023,530330277023,"Block Group 3, Census Tract 277.02, King County, Washington",1481,380,1417,366,0,12,47,73,17,25,0,12,0,12,0,12,0,12,0,12
1500000US530330277024,530330277024,"Block Group 4, Census Tract 277.02, King County, Washington",1197,265,1196,265,1,4,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US530330278001,530330278001,"Block Group 1, Census Tract 278, King County, Washington",1077,200,1031,204,0,12,0,12,5,8,0,12,25,29,16,15,0,12,16,15
1500000US530330278002,530330278002,"Block Group 2, Census Tract 278, King County, Washington",937,156,883,152,0,12,0,12,7,13,25,40,7,11,15,24,0,12,15,24
1500000US530330278003,530330278003,"Block Group 3, Census Tract 278, King County, Washington",1315,223,1205,221,26,43,1,2,33,32,0,12,0,12,50,65,0,12,50,65
1500000US530330279001,530330279001,"Block Group 1, Census Tract 279, King County, Washington",880,420,798,429,3,5,0,12,44,63,0,12,14,25,21,32,21,32,0,12
1500000US530330279002,530330279002,"Block Group 2, Census Tract 279, King County, Washington",1333,274,932,267,82,149,58,54,0,12,14,24,18,30,229,203,0,12,229,203
1500000US530330279003,530330279003,"Block Group 3, Census Tract 279, King County, Washington",1159,364,893,328,90,97,0,12,130,145,0,12,0,12,46,75,0,12,46,75
1500000US530330279004,530330279004,"Block Group 4, Census Tract 279, King County, Washington",1088,395,851,319,19,35,0,12,113,133,0,12,0,12,105,104,0,12,105,104
1500000US530330279005,530330279005,"Block Group 5, Census Tract 279, King County, Washington",1322,537,1006,492,0,12,16,24,0,12,0,12,216,257,84,66,35,43,49,69
1500000US530330279006,530330279006,"Block Group 6, Census Tract 279, King County, Washington",1475,347,1157,335,93,143,40,56,143,128,0,12,5,10,37,32,15,24,22,29
1500000US530330280001,530330280001,"Block Group 1, Census Tract 280, King County, Washington",1595,289,634,276,481,223,45,61,7,13,0,12,382,310,46,44,0,12,46,44
1500000US530330280002,530330280002,"Block Group 2, Census Tract 280, King County, Washington",1889,441,799,412,178,218,12,21,503,209,0,12,216,174,181,129,0,12,181,129
1500000US530330280003,530330280003,"Block Group 3, Census Tract 280, King County, Washington",903,234,578,211,67,71,29,45,101,72,0,12,97,111,31,33,30,33,1,4
1500000US530330281001,530330281001,"Block Group 1, Census Tract 281, King County, Washington",1416,255,356,103,375,211,15,30,392,145,54,51,15,24,209,187,7,11,202,184
1500000US530330281002,530330281002,"Block Group 2, Census Tract 281, King County, Washington",1208,301,348,132,387,155,0,12,278,184,16,24,70,104,109,99,4,9,105,97
1500000US530330282001,530330282001,"Block Group 1, Census Tract 282, King County, Washington",1909,486,740,278,252,155,1,2,448,227,237,224,114,186,117,103,0,12,117,103
1500000US530330282002,530330282002,"Block Group 2, Census Tract 282, King County, Washington",1795,426,664,231,547,397,9,15,354,182,54,83,74,111,93,88,0,12,93,88
1500000US530330282003,530330282003,"Block Group 3, Census Tract 282, King County, Washington",1322,445,397,258,468,336,9,15,279,228,0,12,109,145,60,54,10,16,50,52
1500000US530330283001,530330283001,"Block Group 1, Census Tract 283, King County, Washington",1212,207,593,135,59,41,20,35,461,193,11,19,9,15,59,46,33,40,26,26
1500000US530330283002,530330283002,"Block Group 2, Census Tract 283, King County, Washington",1394,439,1033,403,81,81,40,39,47,45,0,12,0,12,193,233,164,232,29,32
1500000US530330283003,530330283003,"Block Group 3, Census Tract 283, King County, Washington",2414,358,1019,252,299,176,0,12,777,229,0,12,149,128,170,183,0,12,170,183
1500000US530330284021,530330284021,"Block Group 1, Census Tract 284.02, King County, Washington",943,329,427,217,345,242,0,12,55,48,0,12,116,162,0,12,0,12,0,12
1500000US530330284022,530330284022,"Block Group 2, Census Tract 284.02, King County, Washington",968,283,484,189,185,158,0,12,150,127,0,12,0,12,149,116,0,12,149,116
1500000US530330284023,530330284023,"Block Group 3, Census Tract 284.02, King County, Washington",1583,375,594,162,275,254,8,23,481,254,0,12,84,124,141,172,0,12,141,172
1500000US530330284024,530330284024,"Block Group 4, Census Tract 284.02, King County, Washington",1599,309,213,138,923,308,0,12,220,139,0,12,27,45,216,196,56,92,160,176
1500000US530330284031,530330284031,"Block Group 1, Census Tract 284.03, King County, Washington",2867,578,561,250,1310,435,0,12,411,303,342,402,200,270,43,53,0,12,43,53
1500000US530330284032,530330284032,"Block Group 2, Census Tract 284.03, King County, Washington",1230,364,594,190,20,31,47,59,47,73,49,68,339,265,134,192,19,32,115,186
1500000US530330284033,530330284033,"Block Group 3, Census Tract 284.03, King County, Washington",1204,399,837,268,141,171,49,74,32,37,8,14,1,3,136,154,0,12,136,154
1500000US530330285001,530330285001,"Block Group 1, Census Tract 285, King County, Washington",1137,264,848,220,24,30,69,109,103,78,0,12,0,12,93,84,0,12,93,84
1500000US530330285002,530330285002,"Block Group 2, Census Tract 285, King County, Washington",1352,308,977,269,55,45,0,12,96,93,0,12,169,174,55,45,0,12,55,45
