Id,Id2,Geography,Edu Total,Margin of Error; Total:,Estimate; Total: - No schooling completed,Margin of Error; Total: - No schooling completed,Estimate; Total: - Nursery school,Margin of Error; Total: - Nursery school,Estimate; Total: - Kindergarten,Margin of Error; Total: - Kindergarten,Estimate; Total: - 1st grade,Margin of Error; Total: - 1st grade,Estimate; Total: - 2nd grade,Margin of Error; Total: - 2nd grade,Estimate; Total: - 3rd grade,Margin of Error; Total: - 3rd grade,Estimate; Total: - 4th grade,Margin of Error; Total: - 4th grade,Estimate; Total: - 5th grade,Margin of Error; Total: - 5th grade,Estimate; Total: - 6th grade,Margin of Error; Total: - 6th grade,Estimate; Total: - 7th grade,Margin of Error; Total: - 7th grade,Estimate; Total: - 8th grade,Margin of Error; Total: - 8th grade,Estimate; Total: - 9th grade,Margin of Error; Total: - 9th grade,Estimate; Total: - 10th grade,Margin of Error; Total: - 10th grade,Estimate; Total: - 11th grade,Margin of Error; Total: - 11th grade,"Estimate; Total: - 12th grade, no diploma","Margin of Error; Total: - 12th grade, no diploma",Estimate; Total: - Regular high school diploma,Margin of Error; Total: - Regular high school diploma,Estimate; Total: - GED or alternative credential,Margin of Error; Total: - GED or alternative credential,"Estimate; Total: - Some college, less than 1 year","Margin of Error; Total: - Some college, less than 1 year","Estimate; Total: - Some college, 1 or more years, no degree","Margin of Error; Total: - Some college, 1 or more years, no degree",Estimate; Total: - Associate's degree,Margin of Error; Total: - Associate's degree,Estimate; Total: - Bachelor's degree,Margin of Error; Total: - Bachelor's degree,Estimate; Total: - Master's degree,Margin of Error; Total: - Master's degree,Estimate; Total: - Professional school degree,Margin of Error; Total: - Professional school degree,Estimate; Total: - Doctorate degree,Margin of Error; Total: - Doctorate degree
1500000US530330318002,530330318002,"Block Group 2, Census Tract 318, King County, Washington",1090,214,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,14,0,12,2,5,15,16,356,120,23,27,100,52,219,93,70,46,177,79,83,50,19,20,17,19
1500000US530330318003,530330318003,"Block Group 3, Census Tract 318, King County, Washington",924,170,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,7,11,9,14,28,28,134,90,10,16,77,53,244,95,55,39,238,99,122,61,0,12,0,12
1500000US530330319031,530330319031,"Block Group 1, Census Tract 319.03, King County, Washington",1174,220,18,30,0,12,0,12,0,12,16,27,0,12,30,34,0,12,41,70,0,12,0,12,0,12,0,12,0,12,43,41,273,107,30,36,117,89,151,72,126,93,169,87,123,81,15,22,22,34
1500000US530330319032,530330319032,"Block Group 2, Census Tract 319.03, King County, Washington",989,161,0,12,0,12,0,12,0,12,0,12,3,8,0,12,0,12,0,12,0,12,0,12,0,12,0,12,32,34,0,12,239,123,11,20,120,75,68,54,67,60,328,113,112,64,0,12,9,15
1500000US530330319033,530330319033,"Block Group 3, Census Tract 319.03, King County, Washington",805,151,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,18,30,0,12,0,12,0,12,0,12,0,12,0,12,292,119,31,40,133,73,94,87,13,21,197,70,0,12,27,40,0,12
1500000US530330319034,530330319034,"Block Group 4, Census Tract 319.03, King County, Washington",678,153,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,20,32,23,36,26,32,151,93,8,9,108,68,129,66,26,28,166,72,21,28,0,12,0,12
1500000US530330319035,530330319035,"Block Group 5, Census Tract 319.03, King County, Washington",780,220,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,2,11,0,12,25,40,20,31,148,140,0,12,91,75,255,125,19,33,157,103,19,30,28,36,16,26
1500000US530330319041,530330319041,"Block Group 1, Census Tract 319.04, King County, Washington",1244,174,9,13,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,22,50,12,19,15,16,16,23,188,84,21,25,92,53,185,82,200,94,357,90,101,46,26,25,0,12
1500000US530330319042,530330319042,"Block Group 2, Census Tract 319.04, King County, Washington",587,140,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,16,206,122,5,10,43,32,65,45,63,61,127,70,68,57,0,12,0,12
1500000US530330319043,530330319043,"Block Group 3, Census Tract 319.04, King County, Washington",734,164,0,12,0,12,0,12,0,12,0,12,6,10,0,12,0,12,36,50,0,12,0,12,0,12,0,12,8,12,12,14,207,86,14,22,77,49,128,63,48,50,118,68,65,64,7,11,8,12
1500000US530330319061,530330319061,"Block Group 1, Census Tract 319.06, King County, Washington",1138,262,54,77,0,12,0,12,0,12,0,12,2,4,0,12,0,12,47,67,0,12,59,83,0,12,0,12,0,12,5,12,265,118,67,52,26,24,147,68,97,45,327,95,42,47,0,12,0,12
1500000US530330319062,530330319062,"Block Group 2, Census Tract 319.06, King County, Washington",1455,236,15,23,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,14,0,12,0,12,0,12,24,27,22,27,124,67,36,34,83,44,214,122,147,88,664,197,90,54,18,22,9,13
1500000US530330319071,530330319071,"Block Group 1, Census Tract 319.07, King County, Washington",657,209,0,12,0,12,1,3,0,12,0,12,1,3,0,12,0,12,1,3,0,12,0,12,0,12,0,12,11,19,1,3,60,50,3,6,41,42,47,34,31,38,272,145,188,149,0,12,0,12
1500000US530330319072,530330319072,"Block Group 2, Census Tract 319.07, King County, Washington",453,114,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,81,43,0,12,0,12,80,54,19,17,184,82,60,55,29,28,0,12
1500000US530330319073,530330319073,"Block Group 3, Census Tract 319.07, King County, Washington",1765,371,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,21,0,12,72,91,15,27,16,27,275,154,34,37,36,36,327,179,200,104,526,216,174,128,11,18,67,67
1500000US530330319074,530330319074,"Block Group 4, Census Tract 319.07, King County, Washington",1612,286,21,34,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,41,66,18,29,22,36,15,24,0,12,120,92,65,89,78,56,245,109,200,109,582,170,165,107,29,38,11,18
1500000US530330319075,530330319075,"Block Group 5, Census Tract 319.07, King County, Washington",740,274,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,21,36,0,12,0,12,40,64,0,12,0,12,0,12,25,39,0,12,61,76,150,133,147,122,231,114,65,58,0,12,0,12
1500000US530330319081,530330319081,"Block Group 1, Census Tract 319.08, King County, Washington",1157,164,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,19,201,76,20,22,65,66,279,103,133,66,341,101,76,41,2,6,27,31
1500000US530330319082,530330319082,"Block Group 2, Census Tract 319.08, King County, Washington",1209,324,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,44,70,0,12,11,19,42,70,19,21,331,171,42,51,65,43,134,81,167,88,286,163,41,38,27,31,0,12
1500000US530330319083,530330319083,"Block Group 3, Census Tract 319.08, King County, Washington",785,200,59,64,1,3,0,12,0,12,0,12,1,3,0,12,0,12,1,3,0,12,10,15,0,12,10,15,10,16,0,12,124,75,2,4,46,34,92,47,180,127,142,64,75,46,32,36,0,12
1500000US530330319091,530330319091,"Block Group 1, Census Tract 319.09, King County, Washington",1401,149,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,18,0,12,11,19,16,24,200,86,0,12,128,65,261,119,114,50,425,102,234,94,0,12,0,12
1500000US530330319092,530330319092,"Block Group 2, Census Tract 319.09, King County, Washington",915,149,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1,3,0,12,0,12,0,12,13,19,36,51,135,85,6,12,21,25,195,81,93,58,280,100,112,67,10,17,13,19
1500000US530330320021,530330320021,"Block Group 1, Census Tract 320.02, King County, Washington",1227,178,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,20,0,12,22,24,342,154,89,61,193,87,192,67,64,41,250,87,54,38,8,14,0,12
1500000US530330320022,530330320022,"Block Group 2, Census Tract 320.02, King County, Washington",1104,163,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,20,31,0,12,184,86,45,36,145,81,341,131,60,45,189,79,83,58,24,26,13,20
1500000US530330320031,530330320031,"Block Group 1, Census Tract 320.03, King County, Washington",1065,165,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,14,10,15,9,14,19,22,19,16,197,95,11,17,91,51,133,70,96,57,280,89,147,66,34,41,9,14
1500000US530330320032,530330320032,"Block Group 2, Census Tract 320.03, King County, Washington",836,162,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,14,21,0,12,55,54,0,12,4,9,208,114,78,49,48,40,217,104,28,20,122,51,54,41,8,12,0,12
1500000US530330320033,530330320033,"Block Group 3, Census Tract 320.03, King County, Washington",692,152,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,19,30,79,54,0,12,116,58,182,87,86,60,151,62,59,54,0,12,0,12
1500000US530330320034,530330320034,"Block Group 4, Census Tract 320.03, King County, Washington",1087,242,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,15,20,48,54,19,23,180,103,12,19,115,86,287,138,180,149,142,89,80,64,9,14,0,12
1500000US530330320051,530330320051,"Block Group 1, Census Tract 320.05, King County, Washington",863,296,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,61,93,18,26,509,193,30,36,98,91,46,42,38,33,63,47,0,12,0,12,0,12
1500000US530330320052,530330320052,"Block Group 2, Census Tract 320.05, King County, Washington",490,159,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,18,30,0,12,32,51,16,25,63,43,80,87,33,39,59,52,95,89,55,35,39,46,0,12,0,12
1500000US530330320053,530330320053,"Block Group 3, Census Tract 320.05, King County, Washington",430,147,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,49,68,0,12,17,29,145,101,0,12,66,67,53,51,23,37,40,45,37,44,0,12,0,12
1500000US530330320054,530330320054,"Block Group 4, Census Tract 320.05, King County, Washington",896,195,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,17,28,17,29,19,33,199,96,81,77,133,73,139,92,53,50,98,70,140,103,0,12,0,12
1500000US530330320055,530330320055,"Block Group 5, Census Tract 320.05, King County, Washington",1387,255,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,20,32,38,0,12,436,239,50,46,102,62,300,207,145,76,243,126,46,37,23,40,0,12
1500000US530330320056,530330320056,"Block Group 6, Census Tract 320.05, King County, Washington",500,157,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,26,30,0,12,0,12,20,23,127,104,12,19,31,37,117,86,15,24,102,68,38,44,12,19,0,12
1500000US530330320061,530330320061,"Block Group 1, Census Tract 320.06, King County, Washington",764,141,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,19,0,12,0,12,0,12,0,12,30,29,21,31,119,57,23,25,77,44,198,101,88,43,115,52,81,58,0,12,0,12
1500000US530330320062,530330320062,"Block Group 2, Census Tract 320.06, King County, Washington",1377,158,12,18,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,15,11,17,0,12,37,37,330,91,37,30,194,67,313,117,126,53,212,99,88,39,7,11,0,12
1500000US530330320063,530330320063,"Block Group 3, Census Tract 320.06, King County, Washington",1071,161,10,17,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,17,0,12,11,19,11,16,0,12,213,81,74,57,89,46,106,55,111,56,330,103,105,43,0,12,0,12
1500000US530330320071,530330320071,"Block Group 1, Census Tract 320.07, King County, Washington",939,187,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,22,26,0,12,275,145,36,55,30,27,132,72,86,59,304,116,54,40,0,12,0,12
1500000US530330320072,530330320072,"Block Group 2, Census Tract 320.07, King County, Washington",902,168,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,19,0,12,7,11,0,12,0,12,85,43,13,20,136,82,162,84,107,76,287,70,72,44,10,15,11,16
1500000US530330320073,530330320073,"Block Group 3, Census Tract 320.07, King County, Washington",730,164,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,18,0,12,37,60,139,71,44,32,109,61,147,85,110,62,86,45,46,36,0,12,0,12
1500000US530330320081,530330320081,"Block Group 1, Census Tract 320.08, King County, Washington",1007,183,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,15,0,12,0,12,0,12,0,12,15,19,194,73,0,12,73,41,176,82,145,60,217,87,138,55,34,32,6,10
1500000US530330320082,530330320082,"Block Group 2, Census Tract 320.08, King County, Washington",1043,205,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,14,276,137,6,8,75,51,349,115,68,63,165,78,76,50,11,17,8,14
1500000US530330320083,530330320083,"Block Group 3, Census Tract 320.08, King County, Washington",669,175,0,12,0,12,0,12,0,12,0,12,0,12,0,12,19,29,0,12,0,12,0,12,0,12,0,12,0,12,0,12,230,97,37,43,33,33,152,68,32,27,159,81,7,11,0,12,0,12
1500000US530330320101,530330320101,"Block Group 1, Census Tract 320.10, King County, Washington",813,172,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,29,47,175,80,0,12,104,88,228,113,100,61,111,62,66,69,0,12,0,12
1500000US530330320102,530330320102,"Block Group 2, Census Tract 320.10, King County, Washington",714,133,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,17,25,9,15,14,23,109,60,0,12,46,30,115,70,51,42,237,75,97,43,19,30,0,12
1500000US530330320103,530330320103,"Block Group 3, Census Tract 320.10, King County, Washington",863,189,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,127,75,0,12,44,49,169,104,5,10,355,132,163,67,0,12,0,12
1500000US530330320104,530330320104,"Block Group 4, Census Tract 320.10, King County, Washington",1106,218,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,6,10,0,12,0,12,9,14,219,101,68,89,148,71,227,111,73,54,229,96,116,82,11,17,0,12
1500000US530330320111,530330320111,"Block Group 1, Census Tract 320.11, King County, Washington",1572,147,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,30,32,0,12,22,23,331,90,52,43,199,85,368,114,131,65,260,85,159,60,0,12,20,21
1500000US530330320112,530330320112,"Block Group 2, Census Tract 320.11, King County, Washington",1076,150,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,16,0,12,0,12,0,12,19,21,205,114,15,25,110,59,175,76,73,56,371,142,72,49,10,16,16,21
1500000US530330321021,530330321021,"Block Group 1, Census Tract 321.02, King County, Washington",1009,154,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,16,5,10,0,12,0,12,8,19,96,54,8,12,20,23,222,77,62,45,427,103,128,66,23,17,0,12
1500000US530330321022,530330321022,"Block Group 2, Census Tract 321.02, King County, Washington",527,177,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,15,20,33,75,55,31,43,25,32,69,40,23,21,152,63,114,58,0,12,8,14
1500000US530330321023,530330321023,"Block Group 3, Census Tract 321.02, King County, Washington",1055,165,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,7,11,198,66,22,32,68,68,236,108,79,49,254,80,140,80,0,12,51,42
1500000US530330321024,530330321024,"Block Group 4, Census Tract 321.02, King County, Washington",1013,187,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,25,36,0,12,7,12,0,12,126,66,8,12,31,28,97,62,43,37,394,117,166,75,108,79,8,12
1500000US530330321031,530330321031,"Block Group 1, Census Tract 321.03, King County, Washington",575,183,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,20,133,109,0,12,12,22,132,101,0,12,227,100,58,56,0,12,0,12
1500000US530330321032,530330321032,"Block Group 2, Census Tract 321.03, King County, Washington",717,164,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,18,9,14,0,12,80,71,0,12,28,33,223,142,28,24,226,86,88,54,19,23,5,9
1500000US530330321033,530330321033,"Block Group 3, Census Tract 321.03, King County, Washington",931,197,17,26,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,15,0,12,0,12,0,12,133,91,38,59,45,40,239,103,161,107,188,83,86,65,0,12,16,26
1500000US530330321034,530330321034,"Block Group 4, Census Tract 321.03, King County, Washington",1036,172,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,20,27,52,41,0,12,147,90,131,85,86,78,255,84,257,101,88,47,0,12
1500000US530330321041,530330321041,"Block Group 1, Census Tract 321.04, King County, Washington",1539,227,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,30,36,16,25,154,83,0,12,102,61,229,114,68,69,585,152,252,113,57,40,46,42
1500000US530330321042,530330321042,"Block Group 2, Census Tract 321.04, King County, Washington",1590,290,16,34,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,19,0,12,0,12,11,18,0,12,0,12,0,12,199,104,15,25,41,32,357,176,106,72,642,205,166,62,0,12,25,29
1500000US530330321043,530330321043,"Block Group 3, Census Tract 321.04, King County, Washington",1337,242,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,4,8,0,12,2,6,6,7,47,68,15,23,298,138,69,89,79,72,383,201,74,76,204,103,120,89,21,32,15,24
1500000US530330322031,530330322031,"Block Group 1, Census Tract 322.03, King County, Washington",1142,242,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,24,25,29,11,19,18,29,116,68,218,143,465,163,258,144,15,23,0,12
1500000US530330322032,530330322032,"Block Group 2, Census Tract 322.03, King County, Washington",790,229,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,82,70,0,12,14,22,40,63,73,53,326,149,98,68,84,56,73,91
1500000US530330322033,530330322033,"Block Group 3, Census Tract 322.03, King County, Washington",1945,298,7,17,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,77,79,12,20,106,72,298,137,126,76,740,154,462,141,84,61,33,41
1500000US530330322034,530330322034,"Block Group 4, Census Tract 322.03, King County, Washington",786,196,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,17,0,12,0,12,0,12,0,12,14,21,20,29,51,43,121,77,20,32,478,194,42,45,0,12,29,46
1500000US530330322071,530330322071,"Block Group 1, Census Tract 322.07, King County, Washington",619,105,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,48,41,0,12,12,19,78,60,26,24,346,85,79,50,8,14,22,26
1500000US530330322072,530330322072,"Block Group 2, Census Tract 322.07, King County, Washington",667,140,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,79,53,0,12,31,27,115,77,74,67,251,82,86,54,16,18,15,16
1500000US530330322073,530330322073,"Block Group 3, Census Tract 322.07, King County, Washington",757,119,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,67,45,0,12,54,35,90,46,43,26,357,82,106,40,32,27,8,14
1500000US530330322081,530330322081,"Block Group 1, Census Tract 322.08, King County, Washington",1193,185,16,36,0,12,0,12,0,12,0,12,0,12,0,12,0,12,2,4,5,11,5,11,21,41,12,20,0,12,0,12,112,69,0,12,10,22,175,84,89,81,449,143,224,95,9,14,64,38
1500000US530330322082,530330322082,"Block Group 2, Census Tract 322.08, King County, Washington",893,153,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,25,0,12,0,12,0,12,200,99,16,26,45,43,200,94,87,51,172,88,126,71,16,24,15,26
1500000US530330322083,530330322083,"Block Group 3, Census Tract 322.08, King County, Washington",1602,267,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,15,23,15,26,157,105,25,38,148,95,186,100,122,74,486,141,290,149,100,98,58,48
1500000US530330322084,530330322084,"Block Group 4, Census Tract 322.08, King County, Washington",1463,276,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,15,23,16,25,0,12,107,108,0,12,64,48,194,99,161,101,562,168,260,168,26,31,58,49
1500000US530330322085,530330322085,"Block Group 5, Census Tract 322.08, King County, Washington",1302,195,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,26,41,79,58,17,27,44,41,236,105,101,60,487,129,151,69,81,46,80,60
1500000US530330322101,530330322101,"Block Group 1, Census Tract 322.10, King County, Washington",1200,344,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,62,60,0,12,0,12,95,80,0,12,65,60,199,129,126,88,550,206,39,54,23,37,41,48
1500000US530330322102,530330322102,"Block Group 2, Census Tract 322.10, King County, Washington",3646,446,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,355,190,40,46,215,104,320,177,269,152,1376,303,741,260,207,155,123,71
1500000US530330322103,530330322103,"Block Group 3, Census Tract 322.10, King County, Washington",2867,417,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,70,91,0,12,88,68,36,36,90,86,400,211,230,159,1137,348,604,163,147,105,65,70
1500000US530330322111,530330322111,"Block Group 1, Census Tract 322.11, King County, Washington",1190,145,0,12,0,12,0,12,0,12,0,12,0,12,0,12,2,5,0,12,0,12,0,12,0,12,0,12,0,12,10,14,88,51,11,15,79,55,143,126,93,72,405,112,292,81,0,12,67,49
1500000US530330322112,530330322112,"Block Group 2, Census Tract 322.11, King County, Washington",1118,143,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,12,44,32,17,20,16,18,243,92,69,47,435,139,209,78,14,15,63,97
1500000US530330322113,530330322113,"Block Group 3, Census Tract 322.11, King County, Washington",903,169,0,12,0,12,0,12,0,12,0,12,0,12,0,12,15,21,0,12,0,12,0,12,0,12,0,12,0,12,9,14,9,13,9,13,17,19,148,85,56,33,424,95,177,62,9,13,30,24
1500000US530330322121,530330322121,"Block Group 1, Census Tract 322.12, King County, Washington",1653,271,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,26,0,12,0,12,0,12,18,28,0,12,0,12,91,141,20,33,74,69,158,99,119,77,759,184,301,116,67,68,30,31
1500000US530330322122,530330322122,"Block Group 2, Census Tract 322.12, King County, Washington",692,159,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,17,0,12,0,12,0,12,0,12,9,16,0,12,23,34,67,44,35,40,407,150,47,43,32,53,62,57
1500000US530330322123,530330322123,"Block Group 3, Census Tract 322.12, King County, Washington",959,176,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,7,14,0,12,0,12,32,38,0,12,0,12,57,41,52,55,489,158,220,108,52,46,50,47
1500000US530330322124,530330322124,"Block Group 4, Census Tract 322.12, King County, Washington",2152,270,59,90,0,12,0,12,0,12,0,12,0,12,0,12,0,12,26,40,0,12,0,12,0,12,0,12,0,12,24,38,351,187,26,40,46,50,219,102,312,164,706,207,316,127,28,33,39,44
1500000US530330322131,530330322131,"Block Group 1, Census Tract 322.13, King County, Washington",711,167,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,39,40,13,22,61,50,101,55,21,25,293,140,114,71,25,25,44,45
1500000US530330322132,530330322132,"Block Group 2, Census Tract 322.13, King County, Washington",592,113,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1,3,7,12,51,54,0,12,15,23,10,15,24,26,286,107,135,57,20,18,43,40
1500000US530330322133,530330322133,"Block Group 3, Census Tract 322.13, King County, Washington",1470,229,27,47,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,12,0,12,0,12,103,56,9,14,42,30,91,61,118,80,672,161,245,98,47,51,108,64
1500000US530330322141,530330322141,"Block Group 1, Census Tract 322.14, King County, Washington",1059,192,11,17,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,20,0,12,15,23,37,58,0,12,64,55,113,63,45,35,402,147,286,100,38,32,35,39
1500000US530330322142,530330322142,"Block Group 2, Census Tract 322.14, King County, Washington",1620,182,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,53,39,0,12,47,44,189,98,72,41,833,181,368,102,51,54,7,12
1500000US530330322143,530330322143,"Block Group 3, Census Tract 322.14, King County, Washington",1143,152,0,12,0,12,0,12,0,12,0,12,0,12,1,2,0,12,0,12,0,12,0,12,6,11,0,12,1,3,0,12,134,95,63,79,11,18,21,23,28,27,563,138,263,96,40,38,12,17
1500000US530330322151,530330322151,"Block Group 1, Census Tract 322.15, King County, Washington",1084,162,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,11,10,17,6,12,0,12,5,9,20,23,0,12,39,27,39,28,56,39,625,139,258,119,7,12,11,13
1500000US530330322152,530330322152,"Block Group 2, Census Tract 322.15, King County, Washington",1708,172,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,80,73,9,15,20,22,228,111,50,39,814,126,356,99,69,48,82,51
1500000US530330323071,530330323071,"Block Group 1, Census Tract 323.07, King County, Washington",1138,210,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,46,43,0,12,46,65,313,110,98,54,455,139,91,59,22,25,67,56
1500000US530330323072,530330323072,"Block Group 2, Census Tract 323.07, King County, Washington",644,169,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,28,45,136,130,11,18,48,40,87,59,29,33,220,96,54,47,16,26,15,23
1500000US530330323073,530330323073,"Block Group 3, Census Tract 323.07, King County, Washington",933,181,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,18,29,21,33,0,12,57,56,0,12,161,153,179,83,118,89,259,83,120,59,0,12,0,12
1500000US530330323074,530330323074,"Block Group 4, Census Tract 323.07, King County, Washington",937,203,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,154,164,0,12,15,23,109,75,74,56,330,105,223,111,32,35,0,12
