Id,Id2,Geography,Food Stamps Total,Margin of Error; Total:,Estimate; Household received Food Stamps/SNAP in the past 12 months:,Margin of Error; Household received Food Stamps/SNAP in the past 12 months:,Estimate; Household received Food Stamps/SNAP in the past 12 months: - Households with 1 or more persons with a disability,Margin of Error; Household received Food Stamps/SNAP in the past 12 months: - Households with 1 or more persons with a disability,Estimate; Household received Food Stamps/SNAP in the past 12 months: - Households with no persons with a disability,Margin of Error; Household received Food Stamps/SNAP in the past 12 months: - Households with no persons with a disability,Estimate; Household did not receive Food Stamps/SNAP in the past 12 months:,Margin of Error; Household did not receive Food Stamps/SNAP in the past 12 months:,Estimate; Household did not receive Food Stamps/SNAP in the past 12 months: - Households with 1 or more persons with a disability,Margin of Error; Household did not receive Food Stamps/SNAP in the past 12 months: - Households with 1 or more persons with a disability,Estimate; Household did not receive Food Stamps/SNAP in the past 12 months: - Households with no persons with a disability,Margin of Error; Household did not receive Food Stamps/SNAP in the past 12 months: - Households with no persons with a disability
1500000US530330237003,530330237003,"Block Group 3, Census Tract 237, King County, Washington",725,74,6,11,0,12,6,11,719,72,78,50,641,75
1500000US530330238011,530330238011,"Block Group 1, Census Tract 238.01, King County, Washington",679,86,19,21,0,12,19,21,660,82,96,50,564,93
1500000US530330238012,530330238012,"Block Group 2, Census Tract 238.01, King County, Washington",477,83,41,42,32,39,9,15,436,91,62,37,374,92
1500000US530330238031,530330238031,"Block Group 1, Census Tract 238.03, King County, Washington",1239,220,0,12,0,12,0,12,1239,220,228,120,1011,200
1500000US530330238032,530330238032,"Block Group 2, Census Tract 238.03, King County, Washington",1301,178,49,45,49,45,0,12,1252,183,217,120,1035,196
1500000US530330238041,530330238041,"Block Group 1, Census Tract 238.04, King County, Washington",856,158,84,53,34,39,50,52,772,160,130,77,642,140
1500000US530330238042,530330238042,"Block Group 2, Census Tract 238.04, King County, Washington",919,211,0,12,0,12,0,12,919,211,72,75,847,217
1500000US530330238043,530330238043,"Block Group 3, Census Tract 238.04, King County, Washington",1787,309,138,136,117,133,21,32,1649,321,158,129,1491,317
1500000US530330239001,530330239001,"Block Group 1, Census Tract 239, King County, Washington",956,142,66,45,31,23,35,39,890,153,143,73,747,143
1500000US530330239002,530330239002,"Block Group 2, Census Tract 239, King County, Washington",632,95,0,12,0,12,0,12,632,95,79,54,553,109
1500000US530330239003,530330239003,"Block Group 3, Census Tract 239, King County, Washington",679,120,1,3,0,12,1,3,678,119,69,57,609,115
1500000US530330239004,530330239004,"Block Group 4, Census Tract 239, King County, Washington",560,109,0,12,0,12,0,12,560,109,91,51,469,120
1500000US530330240001,530330240001,"Block Group 1, Census Tract 240, King County, Washington",691,135,33,39,18,29,15,26,658,140,29,34,629,141
1500000US530330240002,530330240002,"Block Group 2, Census Tract 240, King County, Washington",754,144,0,12,0,12,0,12,754,144,103,72,651,151
1500000US530330240003,530330240003,"Block Group 3, Census Tract 240, King County, Washington",938,142,47,75,0,12,47,75,891,139,129,72,762,149
1500000US530330240004,530330240004,"Block Group 4, Census Tract 240, King County, Washington",937,138,31,35,17,26,14,22,906,139,139,93,767,147
1500000US530330241001,530330241001,"Block Group 1, Census Tract 241, King County, Washington",360,39,0,12,0,12,0,12,360,39,47,16,313,42
1500000US530330241002,530330241002,"Block Group 2, Census Tract 241, King County, Washington",346,38,6,6,3,4,3,4,340,38,59,22,281,33
1500000US530330241003,530330241003,"Block Group 3, Census Tract 241, King County, Washington",507,40,0,12,0,12,0,12,507,40,88,26,419,42
1500000US530330241004,530330241004,"Block Group 4, Census Tract 241, King County, Washington",373,44,4,5,0,12,4,5,369,45,73,37,296,50
1500000US530330242001,530330242001,"Block Group 1, Census Tract 242, King County, Washington",460,55,0,12,0,12,0,12,460,55,63,33,397,55
1500000US530330242002,530330242002,"Block Group 2, Census Tract 242, King County, Washington",594,50,5,8,5,8,0,12,589,50,82,32,507,56
1500000US530330243001,530330243001,"Block Group 1, Census Tract 243, King County, Washington",500,85,0,12,0,12,0,12,500,85,14,23,486,84
1500000US530330243002,530330243002,"Block Group 2, Census Tract 243, King County, Washington",1241,159,35,39,19,29,16,25,1206,157,263,106,943,159
1500000US530330243003,530330243003,"Block Group 3, Census Tract 243, King County, Washington",434,90,13,22,0,12,13,22,421,94,59,48,362,100
1500000US530330243004,530330243004,"Block Group 4, Census Tract 243, King County, Washington",902,128,82,61,68,61,14,22,820,141,207,99,613,140
1500000US530330243005,530330243005,"Block Group 5, Census Tract 243, King County, Washington",435,78,15,25,0,12,15,25,420,81,13,22,407,83
1500000US530330244001,530330244001,"Block Group 1, Census Tract 244, King County, Washington",512,62,9,14,0,12,9,14,503,61,177,64,326,75
1500000US530330244002,530330244002,"Block Group 2, Census Tract 244, King County, Washington",801,87,48,62,0,12,48,62,753,92,80,64,673,98
1500000US530330245001,530330245001,"Block Group 1, Census Tract 245, King County, Washington",727,70,0,12,0,12,0,12,727,70,94,45,633,80
1500000US530330245002,530330245002,"Block Group 2, Census Tract 245, King County, Washington",509,61,8,12,8,12,0,12,501,63,79,39,422,69
1500000US530330245003,530330245003,"Block Group 3, Census Tract 245, King County, Washington",459,70,8,12,8,12,0,12,451,72,83,50,368,74
1500000US530330246011,530330246011,"Block Group 1, Census Tract 246.01, King County, Washington",562,68,15,18,15,18,0,12,547,70,165,61,382,71
1500000US530330246012,530330246012,"Block Group 2, Census Tract 246.01, King County, Washington",504,67,0,12,0,12,0,12,504,67,151,55,353,78
1500000US530330246013,530330246013,"Block Group 3, Census Tract 246.01, King County, Washington",571,71,0,12,0,12,0,12,571,71,46,30,525,79
1500000US530330246021,530330246021,"Block Group 1, Census Tract 246.02, King County, Washington",331,50,0,12,0,12,0,12,331,50,27,20,304,53
1500000US530330246022,530330246022,"Block Group 2, Census Tract 246.02, King County, Washington",691,69,0,12,0,12,0,12,691,69,105,40,586,74
1500000US530330246023,530330246023,"Block Group 3, Census Tract 246.02, King County, Washington",252,46,0,12,0,12,0,12,252,46,33,27,219,54
1500000US530330247011,530330247011,"Block Group 1, Census Tract 247.01, King County, Washington",490,86,31,29,13,20,18,21,459,88,71,54,388,86
1500000US530330247012,530330247012,"Block Group 2, Census Tract 247.01, King County, Washington",597,80,92,66,10,16,82,64,505,77,87,51,418,77
1500000US530330247013,530330247013,"Block Group 3, Census Tract 247.01, King County, Washington",335,82,17,20,8,13,9,15,318,82,61,40,257,87
1500000US530330247021,530330247021,"Block Group 1, Census Tract 247.02, King County, Washington",774,138,0,12,0,12,0,12,774,138,85,53,689,139
1500000US530330247022,530330247022,"Block Group 2, Census Tract 247.02, King County, Washington",443,95,58,83,0,12,58,83,385,73,64,54,321,75
1500000US530330247023,530330247023,"Block Group 3, Census Tract 247.02, King County, Washington",614,108,0,12,0,12,0,12,614,108,48,48,566,110
1500000US530330247024,530330247024,"Block Group 4, Census Tract 247.02, King County, Washington",522,78,0,12,0,12,0,12,522,78,63,52,459,93
1500000US530330247025,530330247025,"Block Group 5, Census Tract 247.02, King County, Washington",527,138,0,12,0,12,0,12,527,138,85,55,442,129
1500000US530330248001,530330248001,"Block Group 1, Census Tract 248, King County, Washington",363,86,32,28,32,28,0,12,331,95,28,30,303,102
1500000US530330248002,530330248002,"Block Group 2, Census Tract 248, King County, Washington",717,113,12,19,12,19,0,12,705,112,179,85,526,118
1500000US530330248003,530330248003,"Block Group 3, Census Tract 248, King County, Washington",1057,160,122,110,19,22,103,107,935,147,62,58,873,155
1500000US530330249011,530330249011,"Block Group 1, Census Tract 249.01, King County, Washington",383,59,31,27,10,16,21,22,352,66,103,60,249,62
1500000US530330249012,530330249012,"Block Group 2, Census Tract 249.01, King County, Washington",567,64,0,12,0,12,0,12,567,64,119,43,448,76
1500000US530330249013,530330249013,"Block Group 3, Census Tract 249.01, King County, Washington",416,47,6,10,6,10,0,12,410,50,19,21,391,54
1500000US530330249014,530330249014,"Block Group 4, Census Tract 249.01, King County, Washington",370,58,0,12,0,12,0,12,370,58,59,36,311,52
1500000US530330249021,530330249021,"Block Group 1, Census Tract 249.02, King County, Washington",403,57,0,12,0,12,0,12,403,57,42,27,361,61
1500000US530330249022,530330249022,"Block Group 2, Census Tract 249.02, King County, Washington",501,78,10,13,10,13,0,12,491,79,49,28,442,78
1500000US530330249023,530330249023,"Block Group 3, Census Tract 249.02, King County, Washington",437,66,37,32,37,32,0,12,400,66,44,34,356,70
1500000US530330249031,530330249031,"Block Group 1, Census Tract 249.03, King County, Washington",660,83,16,24,16,24,0,12,644,86,16,26,628,90
1500000US530330249032,530330249032,"Block Group 2, Census Tract 249.03, King County, Washington",595,77,0,12,0,12,0,12,595,77,91,61,504,87
1500000US530330249033,530330249033,"Block Group 3, Census Tract 249.03, King County, Washington",417,52,0,12,0,12,0,12,417,52,35,34,382,62
1500000US530330249034,530330249034,"Block Group 4, Census Tract 249.03, King County, Washington",544,75,14,21,0,12,14,21,530,78,67,51,463,95
1500000US530330250011,530330250011,"Block Group 1, Census Tract 250.01, King County, Washington",301,58,0,12,0,12,0,12,301,58,27,23,274,57
1500000US530330250012,530330250012,"Block Group 2, Census Tract 250.01, King County, Washington",641,93,36,46,0,12,36,46,605,91,59,47,546,91
1500000US530330250013,530330250013,"Block Group 3, Census Tract 250.01, King County, Washington",477,58,27,24,0,12,27,24,450,64,82,47,368,66
1500000US530330250014,530330250014,"Block Group 4, Census Tract 250.01, King County, Washington",339,66,30,26,0,12,30,26,309,70,34,20,275,69
1500000US530330250031,530330250031,"Block Group 1, Census Tract 250.03, King County, Washington",452,96,0,12,0,12,0,12,452,96,36,37,416,101
1500000US530330250032,530330250032,"Block Group 2, Census Tract 250.03, King County, Washington",429,78,54,68,0,12,54,68,375,72,14,23,361,76
1500000US530330250033,530330250033,"Block Group 3, Census Tract 250.03, King County, Washington",627,94,24,29,13,22,11,19,603,91,74,64,529,90
1500000US530330250034,530330250034,"Block Group 4, Census Tract 250.03, King County, Washington",462,108,18,28,0,12,18,28,444,115,44,40,400,118
1500000US530330250035,530330250035,"Block Group 5, Census Tract 250.03, King County, Washington",614,134,0,12,0,12,0,12,614,134,112,74,502,145
1500000US530330250051,530330250051,"Block Group 1, Census Tract 250.05, King County, Washington",1008,105,22,28,0,12,22,28,986,112,62,42,924,111
1500000US530330250052,530330250052,"Block Group 2, Census Tract 250.05, King County, Washington",893,125,93,68,65,60,28,34,800,129,169,84,631,116
1500000US530330250061,530330250061,"Block Group 1, Census Tract 250.06, King County, Washington",462,112,24,39,0,12,24,39,438,123,11,18,427,125
1500000US530330250062,530330250062,"Block Group 2, Census Tract 250.06, King County, Washington",1165,152,56,85,56,85,0,12,1109,152,231,99,878,157
1500000US530330250063,530330250063,"Block Group 3, Census Tract 250.06, King County, Washington",462,104,0,12,0,12,0,12,462,104,31,30,431,106
1500000US530330251011,530330251011,"Block Group 1, Census Tract 251.01, King County, Washington",531,114,224,98,75,69,149,100,307,111,35,29,272,112
1500000US530330251012,530330251012,"Block Group 2, Census Tract 251.01, King County, Washington",527,138,162,92,88,77,74,66,365,121,71,53,294,123
1500000US530330251013,530330251013,"Block Group 3, Census Tract 251.01, King County, Washington",315,75,0,12,0,12,0,12,315,75,28,30,287,75
1500000US530330251014,530330251014,"Block Group 4, Census Tract 251.01, King County, Washington",668,100,31,35,15,25,16,26,637,105,39,35,598,106
1500000US530330251021,530330251021,"Block Group 1, Census Tract 251.02, King County, Washington",452,105,32,40,0,12,32,40,420,106,16,26,404,106
1500000US530330251022,530330251022,"Block Group 2, Census Tract 251.02, King County, Washington",506,123,44,59,0,12,44,59,462,120,105,73,357,107
1500000US530330251023,530330251023,"Block Group 3, Census Tract 251.02, King County, Washington",1146,143,58,45,13,21,45,45,1088,143,204,101,884,152
1500000US530330251024,530330251024,"Block Group 4, Census Tract 251.02, King County, Washington",559,144,0,12,0,12,0,12,559,144,119,95,440,102
1500000US530330252001,530330252001,"Block Group 1, Census Tract 252, King County, Washington",464,112,21,33,21,33,0,12,443,111,61,47,382,111
1500000US530330252002,530330252002,"Block Group 2, Census Tract 252, King County, Washington",932,149,87,82,73,75,14,24,845,149,189,79,656,150
1500000US530330252003,530330252003,"Block Group 3, Census Tract 252, King County, Washington",525,118,123,79,38,47,85,75,402,109,84,46,318,113
1500000US530330252004,530330252004,"Block Group 4, Census Tract 252, King County, Washington",735,107,123,58,81,49,42,42,612,98,146,57,466,106
1500000US530330252005,530330252005,"Block Group 5, Census Tract 252, King County, Washington",455,83,54,49,11,17,43,45,401,90,13,21,388,93
1500000US530330253011,530330253011,"Block Group 1, Census Tract 253.01, King County, Washington",689,157,9,14,0,12,9,14,680,156,62,44,618,163
1500000US530330253012,530330253012,"Block Group 2, Census Tract 253.01, King County, Washington",763,154,27,33,0,12,27,33,736,152,24,30,712,153
1500000US530330253013,530330253013,"Block Group 3, Census Tract 253.01, King County, Washington",1033,180,92,59,11,18,81,56,941,183,80,57,861,186
1500000US530330253021,530330253021,"Block Group 1, Census Tract 253.02, King County, Washington",1165,188,171,103,140,98,31,31,994,175,248,110,746,175
1500000US530330253022,530330253022,"Block Group 2, Census Tract 253.02, King County, Washington",708,143,42,57,0,12,42,57,666,132,156,78,510,126
1500000US530330253023,530330253023,"Block Group 3, Census Tract 253.02, King County, Washington",630,155,194,79,100,70,94,48,436,153,85,83,351,140
1500000US530330254001,530330254001,"Block Group 1, Census Tract 254, King County, Washington",521,141,103,87,51,54,52,67,418,133,106,53,312,135
1500000US530330254002,530330254002,"Block Group 2, Census Tract 254, King County, Washington",886,164,283,120,71,48,212,120,603,163,95,86,508,146
1500000US530330254003,530330254003,"Block Group 3, Census Tract 254, King County, Washington",1084,182,230,123,57,46,173,115,854,175,163,66,691,170
1500000US530330254004,530330254004,"Block Group 4, Census Tract 254, King County, Washington",454,121,43,44,0,12,43,44,411,122,38,29,373,122
1500000US530330255001,530330255001,"Block Group 1, Census Tract 255, King County, Washington",931,93,149,87,64,47,85,69,782,91,84,58,698,102
1500000US530330255002,530330255002,"Block Group 2, Census Tract 255, King County, Washington",516,86,37,25,0,12,37,25,479,88,140,57,339,84
1500000US530330255003,530330255003,"Block Group 3, Census Tract 255, King County, Washington",478,82,70,55,57,56,13,20,408,77,96,44,312,86
1500000US530330256011,530330256011,"Block Group 1, Census Tract 256.01, King County, Washington",410,81,22,25,0,12,22,25,388,86,51,46,337,86
1500000US530330256012,530330256012,"Block Group 2, Census Tract 256.01, King County, Washington",971,109,103,85,62,67,41,53,868,118,150,74,718,134
1500000US530330256013,530330256013,"Block Group 3, Census Tract 256.01, King County, Washington",521,99,66,48,8,13,58,46,455,97,58,47,397,85
1500000US530330256021,530330256021,"Block Group 1, Census Tract 256.02, King County, Washington",834,94,98,62,12,19,86,59,736,109,144,68,592,107
1500000US530330256022,530330256022,"Block Group 2, Census Tract 256.02, King County, Washington",338,81,24,28,10,15,14,23,314,82,83,54,231,77
1500000US530330256023,530330256023,"Block Group 3, Census Tract 256.02, King County, Washington",847,86,57,42,15,21,42,33,790,90,109,53,681,108
1500000US530330257011,530330257011,"Block Group 1, Census Tract 257.01, King County, Washington",405,104,55,48,13,23,42,41,350,102,33,30,317,103
1500000US530330257012,530330257012,"Block Group 2, Census Tract 257.01, King County, Washington",476,107,94,84,82,83,12,21,382,107,78,55,304,93
1500000US530330257013,530330257013,"Block Group 3, Census Tract 257.01, King County, Washington",446,125,225,97,139,92,86,73,221,117,40,45,181,111
1500000US530330257014,530330257014,"Block Group 4, Census Tract 257.01, King County, Washington",531,161,41,50,0,12,41,50,490,155,47,45,443,161
1500000US530330257015,530330257015,"Block Group 5, Census Tract 257.01, King County, Washington",684,190,79,65,13,20,66,65,605,182,126,71,479,170
1500000US530330257021,530330257021,"Block Group 1, Census Tract 257.02, King County, Washington",460,82,17,27,0,12,17,27,443,81,106,72,337,87
1500000US530330257022,530330257022,"Block Group 2, Census Tract 257.02, King County, Washington",384,73,0,12,0,12,0,12,384,73,48,31,336,76
1500000US530330257023,530330257023,"Block Group 3, Census Tract 257.02, King County, Washington",398,54,70,40,51,37,19,24,328,67,90,48,238,78
1500000US530330258031,530330258031,"Block Group 1, Census Tract 258.03, King County, Washington",453,74,48,39,0,12,48,39,405,73,87,52,318,68
1500000US530330258032,530330258032,"Block Group 2, Census Tract 258.03, King County, Washington",609,100,58,38,19,19,39,32,551,105,188,84,363,90
1500000US530330258033,530330258033,"Block Group 3, Census Tract 258.03, King County, Washington",635,90,248,98,137,70,111,75,387,98,41,46,346,98
1500000US530330258041,530330258041,"Block Group 1, Census Tract 258.04, King County, Washington",458,62,36,32,26,28,10,16,422,60,92,39,330,64
1500000US530330258042,530330258042,"Block Group 2, Census Tract 258.04, King County, Washington",352,55,25,24,22,20,3,12,327,60,65,33,262,58
1500000US530330258043,530330258043,"Block Group 3, Census Tract 258.04, King County, Washington",409,72,54,45,34,33,20,31,355,76,49,31,306,80
1500000US530330258051,530330258051,"Block Group 1, Census Tract 258.05, King County, Washington",822,128,198,103,71,79,127,82,624,128,109,53,515,118
1500000US530330258052,530330258052,"Block Group 2, Census Tract 258.05, King County, Washington",343,82,10,16,10,16,0,12,333,84,53,35,280,88
1500000US530330258053,530330258053,"Block Group 3, Census Tract 258.05, King County, Washington",640,118,77,51,56,44,21,24,563,113,128,94,435,115
1500000US530330258061,530330258061,"Block Group 1, Census Tract 258.06, King County, Washington",466,73,0,12,0,12,0,12,466,73,99,53,367,74
1500000US530330258062,530330258062,"Block Group 2, Census Tract 258.06, King County, Washington",712,111,30,31,11,14,19,28,682,112,41,29,641,112
1500000US530330258063,530330258063,"Block Group 3, Census Tract 258.06, King County, Washington",501,99,165,73,49,53,116,65,336,92,36,27,300,89
1500000US530330260011,530330260011,"Block Group 1, Census Tract 260.01, King County, Washington",537,125,45,36,0,12,45,36,492,128,75,49,417,123
1500000US530330260012,530330260012,"Block Group 2, Census Tract 260.01, King County, Washington",269,70,30,32,16,17,14,25,239,74,82,55,157,60
1500000US530330260013,530330260013,"Block Group 3, Census Tract 260.01, King County, Washington",515,105,35,37,9,15,26,36,480,111,107,56,373,130
1500000US530330260014,530330260014,"Block Group 4, Census Tract 260.01, King County, Washington",356,102,88,72,41,39,47,60,268,77,69,41,199,71
1500000US530330260015,530330260015,"Block Group 5, Census Tract 260.01, King County, Washington",319,91,91,74,49,57,42,41,228,76,72,44,156,61
1500000US530330260021,530330260021,"Block Group 1, Census Tract 260.02, King County, Washington",1156,199,432,190,86,62,346,178,724,163,61,74,663,164
1500000US530330260022,530330260022,"Block Group 2, Census Tract 260.02, King County, Washington",709,148,112,79,21,36,91,72,597,160,222,102,375,137
1500000US530330260023,530330260023,"Block Group 3, Census Tract 260.02, King County, Washington",557,142,71,87,15,20,56,85,486,121,82,48,404,124
1500000US530330260024,530330260024,"Block Group 4, Census Tract 260.02, King County, Washington",653,137,63,60,36,39,27,44,590,139,123,93,467,128
1500000US530330261001,530330261001,"Block Group 1, Census Tract 261, King County, Washington",387,100,52,57,50,53,2,20,335,94,148,81,187,74
1500000US530330261002,530330261002,"Block Group 2, Census Tract 261, King County, Washington",451,152,42,54,0,12,42,54,409,145,119,94,290,134
1500000US530330261003,530330261003,"Block Group 3, Census Tract 261, King County, Washington",496,126,109,84,97,84,12,19,387,104,68,71,319,102
1500000US530330261004,530330261004,"Block Group 4, Census Tract 261, King County, Washington",492,144,159,113,30,39,129,106,333,125,29,34,304,122
1500000US530330261005,530330261005,"Block Group 5, Census Tract 261, King County, Washington",671,180,155,102,62,53,93,91,516,172,84,82,432,163
1500000US530330262001,530330262001,"Block Group 1, Census Tract 262, King County, Washington",51,51,31,47,31,47,0,12,20,24,0,12,20,24
1500000US530330262002,530330262002,"Block Group 2, Census Tract 262, King County, Washington",607,130,76,65,12,20,64,61,531,129,119,94,412,123
1500000US530330262003,530330262003,"Block Group 3, Census Tract 262, King County, Washington",954,155,322,124,76,81,246,116,632,144,74,62,558,151
1500000US530330262004,530330262004,"Block Group 4, Census Tract 262, King County, Washington",742,165,100,49,26,43,74,45,642,165,155,147,487,158
1500000US530330263001,530330263001,"Block Group 1, Census Tract 263, King County, Washington",152,56,7,12,0,12,7,12,145,59,39,31,106,47
1500000US530330263002,530330263002,"Block Group 2, Census Tract 263, King County, Washington",409,54,100,70,64,59,36,42,309,55,77,47,232,61
1500000US530330264001,530330264001,"Block Group 1, Census Tract 264, King County, Washington",217,99,5,14,5,14,0,12,212,101,17,27,195,110
1500000US530330264002,530330264002,"Block Group 2, Census Tract 264, King County, Washington",590,119,299,109,59,79,240,103,291,96,74,81,217,75
1500000US530330264003,530330264003,"Block Group 3, Census Tract 264, King County, Washington",444,114,59,48,23,35,36,36,385,108,81,48,304,110
1500000US530330264004,530330264004,"Block Group 4, Census Tract 264, King County, Washington",524,125,0,12,0,12,0,12,524,125,72,53,452,128
1500000US530330264005,530330264005,"Block Group 5, Census Tract 264, King County, Washington",564,137,252,125,121,104,131,100,312,126,89,72,223,139
1500000US530330265001,530330265001,"Block Group 1, Census Tract 265, King County, Washington",218,63,131,62,57,46,74,52,87,48,17,25,70,42
1500000US530330265002,530330265002,"Block Group 2, Census Tract 265, King County, Washington",608,99,409,87,154,85,255,89,199,83,43,46,156,69
1500000US530330265003,530330265003,"Block Group 3, Census Tract 265, King County, Washington",643,103,165,80,64,57,101,53,478,110,67,40,411,106
1500000US530330266001,530330266001,"Block Group 1, Census Tract 266, King County, Washington",460,70,165,61,30,20,135,60,295,61,42,24,253,59
1500000US530330266002,530330266002,"Block Group 2, Census Tract 266, King County, Washington",395,65,63,41,31,24,32,35,332,61,57,34,275,61
1500000US530330267001,530330267001,"Block Group 1, Census Tract 267, King County, Washington",448,113,31,38,16,28,15,26,417,113,56,50,361,112
1500000US530330267002,530330267002,"Block Group 2, Census Tract 267, King County, Washington",771,134,207,132,30,35,177,136,564,143,90,88,474,137
1500000US530330267003,530330267003,"Block Group 3, Census Tract 267, King County, Washington",454,79,14,24,0,12,14,24,440,83,110,74,330,73
1500000US530330267004,530330267004,"Block Group 4, Census Tract 267, King County, Washington",357,68,0,12,0,12,0,12,357,68,70,46,287,65
1500000US530330268011,530330268011,"Block Group 1, Census Tract 268.01, King County, Washington",398,79,45,45,35,42,10,16,353,90,208,82,145,63
1500000US530330268012,530330268012,"Block Group 2, Census Tract 268.01, King County, Washington",607,123,196,91,111,70,85,69,411,103,64,35,347,104
1500000US530330268013,530330268013,"Block Group 3, Census Tract 268.01, King County, Washington",577,134,269,102,93,63,176,98,308,136,7,12,301,137
1500000US530330268014,530330268014,"Block Group 4, Census Tract 268.01, King County, Washington",506,117,206,111,138,92,68,56,300,114,59,54,241,109
1500000US530330268021,530330268021,"Block Group 1, Census Tract 268.02, King County, Washington",258,71,68,38,37,31,31,29,190,78,58,45,132,65
1500000US530330268022,530330268022,"Block Group 2, Census Tract 268.02, King County, Washington",265,72,78,58,27,33,51,50,187,61,24,22,163,60
1500000US530330268023,530330268023,"Block Group 3, Census Tract 268.02, King County, Washington",485,99,140,76,86,55,54,51,345,83,96,59,249,82
1500000US530330268024,530330268024,"Block Group 4, Census Tract 268.02, King County, Washington",514,85,132,83,0,12,132,83,382,92,80,39,302,92
1500000US530330270001,530330270001,"Block Group 1, Census Tract 270, King County, Washington",281,63,60,38,56,38,4,8,221,65,59,38,162,58
1500000US530330270002,530330270002,"Block Group 2, Census Tract 270, King County, Washington",372,69,48,33,26,29,22,28,324,80,73,54,251,74
1500000US530330270003,530330270003,"Block Group 3, Census Tract 270, King County, Washington",446,58,43,39,0,12,43,39,403,66,90,49,313,68
1500000US530330271001,530330271001,"Block Group 1, Census Tract 271, King County, Washington",541,105,182,95,144,91,38,31,359,82,159,79,200,61
1500000US530330271002,530330271002,"Block Group 2, Census Tract 271, King County, Washington",670,106,166,86,51,44,115,72,504,116,75,56,429,107
1500000US530330272001,530330272001,"Block Group 1, Census Tract 272, King County, Washington",363,67,73,46,21,23,52,36,290,65,26,16,264,64
1500000US530330272002,530330272002,"Block Group 2, Census Tract 272, King County, Washington",534,81,206,64,88,43,118,58,328,86,87,39,241,82
1500000US530330273001,530330273001,"Block Group 1, Census Tract 273, King County, Washington",400,80,27,24,19,20,8,14,373,82,56,37,317,78
1500000US530330273002,530330273002,"Block Group 2, Census Tract 273, King County, Washington",764,98,467,102,217,80,250,84,297,94,51,35,246,95
1500000US530330273003,530330273003,"Block Group 3, Census Tract 273, King County, Washington",352,60,58,51,14,21,44,46,294,62,56,34,238,64
1500000US530330273004,530330273004,"Block Group 4, Census Tract 273, King County, Washington",433,95,104,59,85,57,19,19,329,88,106,51,223,73
1500000US530330274001,530330274001,"Block Group 1, Census Tract 274, King County, Washington",568,89,132,77,106,75,26,22,436,69,131,47,305,75
1500000US530330274002,530330274002,"Block Group 2, Census Tract 274, King County, Washington",376,100,81,63,5,8,76,63,295,89,49,31,246,89
1500000US530330274003,530330274003,"Block Group 3, Census Tract 274, King County, Washington",481,88,87,41,66,37,21,21,394,91,141,64,253,83
1500000US530330274004,530330274004,"Block Group 4, Census Tract 274, King County, Washington",284,91,44,33,6,10,38,35,240,87,37,28,203,86
1500000US530330275001,530330275001,"Block Group 1, Census Tract 275, King County, Washington",561,90,157,74,81,61,76,53,404,82,124,62,280,77
1500000US530330275002,530330275002,"Block Group 2, Census Tract 275, King County, Washington",408,74,48,52,33,47,15,19,360,78,107,52,253,67
1500000US530330275003,530330275003,"Block Group 3, Census Tract 275, King County, Washington",416,88,65,65,65,65,0,12,351,85,82,59,269,81
1500000US530330275004,530330275004,"Block Group 4, Census Tract 275, King County, Washington",331,54,13,20,0,12,13,20,318,57,46,28,272,64
1500000US530330276001,530330276001,"Block Group 1, Census Tract 276, King County, Washington",395,80,86,59,21,31,65,49,309,83,75,62,234,66
1500000US530330276002,530330276002,"Block Group 2, Census Tract 276, King County, Washington",901,107,337,105,136,71,201,99,564,128,120,59,444,112
1500000US530330276003,530330276003,"Block Group 3, Census Tract 276, King County, Washington",385,66,0,12,0,12,0,12,385,66,55,36,330,68
1500000US530330277011,530330277011,"Block Group 1, Census Tract 277.01, King County, Washington",564,133,30,34,30,34,0,12,534,138,180,111,354,115
1500000US530330277012,530330277012,"Block Group 2, Census Tract 277.01, King County, Washington",381,104,0,12,0,12,0,12,381,104,8,14,373,106
1500000US530330277013,530330277013,"Block Group 3, Census Tract 277.01, King County, Washington",561,157,17,27,17,27,0,12,544,165,89,103,455,157
1500000US530330277014,530330277014,"Block Group 4, Census Tract 277.01, King County, Washington",574,145,0,12,0,12,0,12,574,145,137,117,437,123
1500000US530330277015,530330277015,"Block Group 5, Census Tract 277.01, King County, Washington",517,122,14,23,0,12,14,23,503,123,69,41,434,127
1500000US530330277021,530330277021,"Block Group 1, Census Tract 277.02, King County, Washington",415,125,0,12,0,12,0,12,415,125,81,61,334,115
1500000US530330277022,530330277022,"Block Group 2, Census Tract 277.02, King County, Washington",576,126,13,20,13,20,0,12,563,126,125,82,438,104
1500000US530330277023,530330277023,"Block Group 3, Census Tract 277.02, King County, Washington",561,143,22,34,0,12,22,34,539,143,93,72,446,137
1500000US530330277024,530330277024,"Block Group 4, Census Tract 277.02, King County, Washington",555,112,0,12,0,12,0,12,555,112,171,80,384,99
1500000US530330278001,530330278001,"Block Group 1, Census Tract 278, King County, Washington",411,68,53,49,25,23,28,44,358,63,89,40,269,72
1500000US530330278002,530330278002,"Block Group 2, Census Tract 278, King County, Washington",452,59,16,18,16,18,0,12,436,58,85,45,351,65
1500000US530330278003,530330278003,"Block Group 3, Census Tract 278, King County, Washington",471,52,9,14,9,14,0,12,462,52,119,53,343,52
1500000US530330279001,530330279001,"Block Group 1, Census Tract 279, King County, Washington",588,137,143,78,84,60,59,57,445,150,122,103,323,123
