Id,Id2,Geography,Food Stamps Total,Margin of Error; Total:,Estimate; Household received Food Stamps/SNAP in the past 12 months:,Margin of Error; Household received Food Stamps/SNAP in the past 12 months:,Estimate; Household received Food Stamps/SNAP in the past 12 months: - Households with 1 or more persons with a disability,Margin of Error; Household received Food Stamps/SNAP in the past 12 months: - Households with 1 or more persons with a disability,Estimate; Household received Food Stamps/SNAP in the past 12 months: - Households with no persons with a disability,Margin of Error; Household received Food Stamps/SNAP in the past 12 months: - Households with no persons with a disability,Estimate; Household did not receive Food Stamps/SNAP in the past 12 months:,Margin of Error; Household did not receive Food Stamps/SNAP in the past 12 months:,Estimate; Household did not receive Food Stamps/SNAP in the past 12 months: - Households with 1 or more persons with a disability,Margin of Error; Household did not receive Food Stamps/SNAP in the past 12 months: - Households with 1 or more persons with a disability,Estimate; Household did not receive Food Stamps/SNAP in the past 12 months: - Households with no persons with a disability,Margin of Error; Household did not receive Food Stamps/SNAP in the past 12 months: - Households with no persons with a disability
1500000US530330300043,530330300043,"Block Group 3, Census Tract 300.04, King County, Washington",467,145,24,38,0,12,24,38,443,144,76,95,367,144
1500000US530330300044,530330300044,"Block Group 4, Census Tract 300.04, King County, Washington",327,104,31,38,19,29,12,22,296,105,58,60,238,100
1500000US530330300045,530330300045,"Block Group 5, Census Tract 300.04, King County, Washington",536,162,375,168,181,141,194,124,161,110,91,94,70,60
1500000US530330300046,530330300046,"Block Group 6, Census Tract 300.04, King County, Washington",583,166,238,147,184,149,54,51,345,143,96,75,249,134
1500000US530330300051,530330300051,"Block Group 1, Census Tract 300.05, King County, Washington",517,83,156,73,62,37,94,69,361,80,93,52,268,76
1500000US530330300052,530330300052,"Block Group 2, Census Tract 300.05, King County, Washington",551,78,68,44,17,19,51,42,483,77,113,60,370,76
1500000US530330300053,530330300053,"Block Group 3, Census Tract 300.05, King County, Washington",769,113,297,100,126,76,171,78,472,110,66,47,406,103
1500000US530330300061,530330300061,"Block Group 1, Census Tract 300.06, King County, Washington",552,109,125,76,56,58,69,52,427,109,50,35,377,110
1500000US530330300062,530330300062,"Block Group 2, Census Tract 300.06, King County, Washington",1095,108,457,116,187,101,270,83,638,106,268,79,370,97
1500000US530330301001,530330301001,"Block Group 1, Census Tract 301, King County, Washington",327,87,31,37,31,37,0,12,296,86,64,57,232,83
1500000US530330301002,530330301002,"Block Group 2, Census Tract 301, King County, Washington",431,96,22,25,20,26,2,12,409,95,30,27,379,101
1500000US530330301003,530330301003,"Block Group 3, Census Tract 301, King County, Washington",612,132,59,59,45,53,14,26,553,135,28,31,525,137
1500000US530330301004,530330301004,"Block Group 4, Census Tract 301, King County, Washington",386,116,0,12,0,12,0,12,386,116,178,125,208,72
1500000US530330301005,530330301005,"Block Group 5, Census Tract 301, King County, Washington",418,145,184,98,0,12,184,98,234,133,25,29,209,133
1500000US530330301006,530330301006,"Block Group 6, Census Tract 301, King County, Washington",378,74,8,12,0,12,8,12,370,75,80,57,290,86
1500000US530330301007,530330301007,"Block Group 7, Census Tract 301, King County, Washington",404,102,0,12,0,12,0,12,404,102,95,57,309,111
1500000US530330302011,530330302011,"Block Group 1, Census Tract 302.01, King County, Washington",332,90,80,59,32,26,48,59,252,74,56,28,196,75
1500000US530330302012,530330302012,"Block Group 2, Census Tract 302.01, King County, Washington",560,115,227,112,73,70,154,98,333,89,79,65,254,82
1500000US530330302013,530330302013,"Block Group 3, Census Tract 302.01, King County, Washington",496,102,43,34,36,33,7,11,453,113,27,23,426,115
1500000US530330302014,530330302014,"Block Group 4, Census Tract 302.01, King County, Washington",708,111,169,78,81,55,88,54,539,114,81,46,458,118
1500000US530330302021,530330302021,"Block Group 1, Census Tract 302.02, King County, Washington",321,94,49,55,17,26,32,46,272,84,75,38,197,82
1500000US530330302022,530330302022,"Block Group 2, Census Tract 302.02, King County, Washington",563,129,131,85,21,31,110,78,432,115,203,88,229,96
1500000US530330302023,530330302023,"Block Group 3, Census Tract 302.02, King County, Washington",245,95,52,47,31,38,21,27,193,103,91,97,102,58
1500000US530330302024,530330302024,"Block Group 4, Census Tract 302.02, King County, Washington",639,144,175,105,133,89,42,52,464,149,111,85,353,141
1500000US530330302025,530330302025,"Block Group 5, Census Tract 302.02, King County, Washington",603,166,104,68,89,60,15,27,499,164,129,76,370,154
1500000US530330303041,530330303041,"Block Group 1, Census Tract 303.04, King County, Washington",570,84,46,30,24,22,22,24,524,80,84,42,440,84
1500000US530330303042,530330303042,"Block Group 2, Census Tract 303.04, King County, Washington",528,84,156,78,102,65,54,41,372,71,55,35,317,78
1500000US530330303051,530330303051,"Block Group 1, Census Tract 303.05, King County, Washington",753,127,280,123,107,89,173,105,473,98,81,72,392,102
1500000US530330303052,530330303052,"Block Group 2, Census Tract 303.05, King County, Washington",763,155,105,80,9,19,96,80,658,154,209,94,449,145
1500000US530330303053,530330303053,"Block Group 3, Census Tract 303.05, King County, Washington",588,110,39,50,0,12,39,50,549,115,109,60,440,128
1500000US530330303061,530330303061,"Block Group 1, Census Tract 303.06, King County, Washington",479,75,101,56,53,42,48,49,378,75,105,54,273,69
1500000US530330303062,530330303062,"Block Group 2, Census Tract 303.06, King County, Washington",405,75,0,12,0,12,0,12,405,75,51,37,354,78
1500000US530330303063,530330303063,"Block Group 3, Census Tract 303.06, King County, Washington",699,97,62,37,16,21,46,35,637,96,170,78,467,92
1500000US530330303064,530330303064,"Block Group 4, Census Tract 303.06, King County, Washington",362,77,47,43,17,21,30,37,315,81,87,64,228,66
1500000US530330303081,530330303081,"Block Group 1, Census Tract 303.08, King County, Washington",242,82,0,12,0,12,0,12,242,82,41,39,201,74
1500000US530330303082,530330303082,"Block Group 2, Census Tract 303.08, King County, Washington",670,129,76,57,39,53,37,43,594,136,146,89,448,114
1500000US530330303083,530330303083,"Block Group 3, Census Tract 303.08, King County, Washington",621,122,83,80,83,80,0,12,538,118,39,39,499,121
1500000US530330303084,530330303084,"Block Group 4, Census Tract 303.08, King County, Washington",764,139,72,50,20,26,52,46,692,142,117,99,575,138
1500000US530330303091,530330303091,"Block Group 1, Census Tract 303.09, King County, Washington",373,94,76,54,0,12,76,54,297,92,32,37,265,92
1500000US530330303092,530330303092,"Block Group 2, Census Tract 303.09, King County, Washington",702,166,94,84,53,66,41,51,608,181,45,55,563,183
1500000US530330303093,530330303093,"Block Group 3, Census Tract 303.09, King County, Washington",489,120,121,93,0,12,121,93,368,109,55,56,313,89
1500000US530330303094,530330303094,"Block Group 4, Census Tract 303.09, King County, Washington",846,146,141,96,90,95,51,52,705,140,60,64,645,139
1500000US530330303101,530330303101,"Block Group 1, Census Tract 303.10, King County, Washington",256,65,20,21,0,12,20,21,236,65,50,42,186,62
1500000US530330303102,530330303102,"Block Group 2, Census Tract 303.10, King County, Washington",301,67,28,20,0,12,28,20,273,70,37,26,236,63
1500000US530330303103,530330303103,"Block Group 3, Census Tract 303.10, King County, Washington",499,89,0,12,0,12,0,12,499,89,42,32,457,86
1500000US530330303104,530330303104,"Block Group 4, Census Tract 303.10, King County, Washington",922,111,107,65,9,16,98,63,815,126,306,104,509,121
1500000US530330303111,530330303111,"Block Group 1, Census Tract 303.11, King County, Washington",413,76,23,26,7,12,16,24,390,76,70,38,320,78
1500000US530330303112,530330303112,"Block Group 2, Census Tract 303.11, King County, Washington",570,105,159,98,48,62,111,83,411,96,29,23,382,97
1500000US530330303113,530330303113,"Block Group 3, Census Tract 303.11, King County, Washington",446,70,51,32,21,23,30,29,395,72,137,61,258,64
1500000US530330303114,530330303114,"Block Group 4, Census Tract 303.11, King County, Washington",279,82,63,63,39,52,24,37,216,67,34,25,182,70
1500000US530330303121,530330303121,"Block Group 1, Census Tract 303.12, King County, Washington",576,108,192,84,115,64,77,60,384,109,59,53,325,102
1500000US530330303122,530330303122,"Block Group 2, Census Tract 303.12, King County, Washington",548,112,28,23,28,23,0,12,520,110,173,87,347,104
1500000US530330303123,530330303123,"Block Group 3, Census Tract 303.12, King County, Washington",319,69,73,45,22,26,51,40,246,66,22,25,224,64
1500000US530330303124,530330303124,"Block Group 4, Census Tract 303.12, King County, Washington",349,82,23,24,0,12,23,24,326,84,56,41,270,86
1500000US530330303131,530330303131,"Block Group 1, Census Tract 303.13, King County, Washington",749,122,182,82,59,31,123,75,567,121,203,78,364,124
1500000US530330303132,530330303132,"Block Group 2, Census Tract 303.13, King County, Washington",866,131,250,100,112,61,138,80,616,124,93,53,523,130
1500000US530330303141,530330303141,"Block Group 1, Census Tract 303.14, King County, Washington",828,127,213,112,132,92,81,71,615,118,169,58,446,117
1500000US530330303142,530330303142,"Block Group 2, Census Tract 303.14, King County, Washington",392,78,37,29,18,20,19,21,355,82,102,50,253,85
1500000US530330303143,530330303143,"Block Group 3, Census Tract 303.14, King County, Washington",718,129,115,89,115,89,0,12,603,118,302,94,301,82
1500000US530330304011,530330304011,"Block Group 1, Census Tract 304.01, King County, Washington",865,142,170,111,34,42,136,105,695,145,190,88,505,143
1500000US530330304012,530330304012,"Block Group 2, Census Tract 304.01, King County, Washington",612,125,41,65,0,12,41,65,571,114,117,70,454,128
1500000US530330304013,530330304013,"Block Group 3, Census Tract 304.01, King County, Washington",533,132,64,54,0,12,64,54,469,132,122,101,347,121
1500000US530330304014,530330304014,"Block Group 4, Census Tract 304.01, King County, Washington",413,122,72,72,34,40,38,61,341,123,62,49,279,117
1500000US530330304015,530330304015,"Block Group 5, Census Tract 304.01, King County, Washington",700,145,209,132,45,51,164,125,491,130,19,30,472,130
1500000US530330304031,530330304031,"Block Group 1, Census Tract 304.03, King County, Washington",595,86,103,70,43,50,60,51,492,70,194,71,298,63
1500000US530330304032,530330304032,"Block Group 2, Census Tract 304.03, King County, Washington",415,69,0,12,0,12,0,12,415,69,75,51,340,70
1500000US530330304033,530330304033,"Block Group 3, Census Tract 304.03, King County, Washington",647,98,22,20,9,13,13,16,625,102,119,47,506,103
1500000US530330304041,530330304041,"Block Group 1, Census Tract 304.04, King County, Washington",653,68,73,49,66,47,7,12,580,79,83,42,497,82
1500000US530330304042,530330304042,"Block Group 2, Census Tract 304.04, King County, Washington",484,68,34,27,17,19,17,19,450,73,107,48,343,72
1500000US530330304043,530330304043,"Block Group 3, Census Tract 304.04, King County, Washington",480,79,33,42,25,40,8,14,447,85,158,69,289,81
1500000US530330305011,530330305011,"Block Group 1, Census Tract 305.01, King County, Washington",396,60,166,52,104,45,62,41,230,43,36,21,194,42
1500000US530330305012,530330305012,"Block Group 2, Census Tract 305.01, King County, Washington",535,55,181,60,80,35,101,46,354,65,127,49,227,64
1500000US530330305031,530330305031,"Block Group 1, Census Tract 305.03, King County, Washington",909,153,245,88,174,74,71,60,664,139,196,109,468,106
1500000US530330305032,530330305032,"Block Group 2, Census Tract 305.03, King County, Washington",1182,166,136,92,45,42,91,87,1046,152,227,104,819,156
1500000US530330305041,530330305041,"Block Group 1, Census Tract 305.04, King County, Washington",287,77,25,25,5,8,20,23,262,76,50,25,212,76
1500000US530330305042,530330305042,"Block Group 2, Census Tract 305.04, King County, Washington",451,86,59,29,36,25,23,18,392,88,72,41,320,89
1500000US530330305043,530330305043,"Block Group 3, Census Tract 305.04, King County, Washington",450,95,173,82,59,43,114,72,277,78,48,38,229,79
1500000US530330305044,530330305044,"Block Group 4, Census Tract 305.04, King County, Washington",670,92,114,62,39,25,75,56,556,97,182,58,374,96
1500000US530330306001,530330306001,"Block Group 1, Census Tract 306, King County, Washington",421,91,36,45,0,12,36,45,385,104,96,52,289,106
1500000US530330306002,530330306002,"Block Group 2, Census Tract 306, King County, Washington",594,118,132,92,13,20,119,90,462,110,73,62,389,117
1500000US530330306003,530330306003,"Block Group 3, Census Tract 306, King County, Washington",602,102,159,81,58,72,101,54,443,101,85,72,358,112
1500000US530330306004,530330306004,"Block Group 4, Census Tract 306, King County, Washington",427,98,175,79,39,33,136,82,252,82,38,59,214,86
1500000US530330307001,530330307001,"Block Group 1, Census Tract 307, King County, Washington",466,88,238,89,156,83,82,51,228,69,22,25,206,66
1500000US530330307002,530330307002,"Block Group 2, Census Tract 307, King County, Washington",553,97,134,61,83,50,51,48,419,83,61,41,358,77
1500000US530330307003,530330307003,"Block Group 3, Census Tract 307, King County, Washington",470,102,68,45,27,26,41,39,402,102,126,62,276,94
1500000US530330308011,530330308011,"Block Group 1, Census Tract 308.01, King County, Washington",583,115,160,101,85,84,75,70,423,103,93,67,330,101
1500000US530330308012,530330308012,"Block Group 2, Census Tract 308.01, King County, Washington",586,124,357,134,262,130,95,70,229,102,12,20,217,97
1500000US530330308013,530330308013,"Block Group 3, Census Tract 308.01, King County, Washington",1163,151,362,140,157,96,205,111,801,180,196,79,605,170
1500000US530330308021,530330308021,"Block Group 1, Census Tract 308.02, King County, Washington",440,88,120,57,27,26,93,51,320,77,29,28,291,78
1500000US530330308022,530330308022,"Block Group 2, Census Tract 308.02, King County, Washington",547,100,109,57,29,20,80,54,438,86,149,79,289,67
1500000US530330308023,530330308023,"Block Group 3, Census Tract 308.02, King County, Washington",413,107,144,78,80,70,64,46,269,70,23,23,246,72
1500000US530330309011,530330309011,"Block Group 1, Census Tract 309.01, King County, Washington",665,83,107,49,39,30,68,37,558,81,113,44,445,68
1500000US530330309012,530330309012,"Block Group 2, Census Tract 309.01, King County, Washington",524,102,182,90,36,27,146,86,342,74,70,49,272,64
1500000US530330309021,530330309021,"Block Group 1, Census Tract 309.02, King County, Washington",872,151,186,82,90,65,96,58,686,150,267,105,419,110
1500000US530330309022,530330309022,"Block Group 2, Census Tract 309.02, King County, Washington",508,97,53,55,19,16,34,51,455,103,144,85,311,91
1500000US530330309023,530330309023,"Block Group 3, Census Tract 309.02, King County, Washington",741,142,201,98,84,52,117,79,540,133,134,91,406,131
1500000US530330310001,530330310001,"Block Group 1, Census Tract 310, King County, Washington",913,84,38,39,17,27,21,24,875,89,118,46,757,94
1500000US530330310002,530330310002,"Block Group 2, Census Tract 310, King County, Washington",557,81,25,23,17,18,8,12,532,80,85,45,447,87
1500000US530330311001,530330311001,"Block Group 1, Census Tract 311, King County, Washington",431,92,80,58,31,31,49,48,351,86,108,80,243,81
1500000US530330311002,530330311002,"Block Group 2, Census Tract 311, King County, Washington",577,92,95,76,78,76,17,9,482,73,83,35,399,75
1500000US530330311003,530330311003,"Block Group 3, Census Tract 311, King County, Washington",708,85,138,34,53,20,85,32,570,83,163,41,407,80
1500000US530330311004,530330311004,"Block Group 4, Census Tract 311, King County, Washington",523,102,112,71,86,68,26,20,411,99,124,68,287,87
1500000US530330311005,530330311005,"Block Group 5, Census Tract 311, King County, Washington",372,82,163,84,82,61,81,52,209,50,75,38,134,38
1500000US530330312021,530330312021,"Block Group 1, Census Tract 312.02, King County, Washington",534,115,49,69,49,69,0,12,485,97,128,72,357,107
1500000US530330312022,530330312022,"Block Group 2, Census Tract 312.02, King County, Washington",341,76,38,35,32,32,6,7,303,73,59,42,244,79
1500000US530330312023,530330312023,"Block Group 3, Census Tract 312.02, King County, Washington",444,82,0,12,0,12,0,12,444,82,91,73,353,75
1500000US530330312024,530330312024,"Block Group 4, Census Tract 312.02, King County, Washington",560,108,15,24,15,24,0,12,545,114,127,76,418,116
1500000US530330312025,530330312025,"Block Group 5, Census Tract 312.02, King County, Washington",376,98,95,39,56,27,39,33,281,90,79,44,202,85
1500000US530330312041,530330312041,"Block Group 1, Census Tract 312.04, King County, Washington",436,116,35,37,16,22,19,29,401,125,32,33,369,126
1500000US530330312042,530330312042,"Block Group 2, Census Tract 312.04, King County, Washington",423,86,0,12,0,12,0,12,423,86,86,83,337,86
1500000US530330312043,530330312043,"Block Group 3, Census Tract 312.04, King County, Washington",524,86,53,50,0,12,53,50,471,80,87,43,384,94
1500000US530330312044,530330312044,"Block Group 4, Census Tract 312.04, King County, Washington",479,121,0,12,0,12,0,12,479,121,136,98,343,107
1500000US530330312045,530330312045,"Block Group 5, Census Tract 312.04, King County, Washington",447,99,0,12,0,12,0,12,447,99,109,86,338,91
1500000US530330312051,530330312051,"Block Group 1, Census Tract 312.05, King County, Washington",864,147,308,134,115,103,193,108,556,124,39,37,517,129
1500000US530330312052,530330312052,"Block Group 2, Census Tract 312.05, King County, Washington",685,147,118,69,33,38,85,59,567,137,138,79,429,126
1500000US530330312053,530330312053,"Block Group 3, Census Tract 312.05, King County, Washington",647,123,93,76,34,40,59,68,554,108,79,57,475,111
1500000US530330312061,530330312061,"Block Group 1, Census Tract 312.06, King County, Washington",386,82,53,52,28,32,25,39,333,76,54,45,279,80
1500000US530330312062,530330312062,"Block Group 2, Census Tract 312.06, King County, Washington",613,96,15,18,7,12,8,13,598,94,189,65,409,92
1500000US530330312063,530330312063,"Block Group 3, Census Tract 312.06, King County, Washington",763,98,169,73,81,56,88,68,594,96,91,49,503,94
1500000US530330313011,530330313011,"Block Group 1, Census Tract 313.01, King County, Washington",493,61,78,47,24,29,54,39,415,61,46,23,369,63
1500000US530330313012,530330313012,"Block Group 2, Census Tract 313.01, King County, Washington",514,57,28,20,6,9,22,17,486,62,135,47,351,66
1500000US530330313021,530330313021,"Block Group 1, Census Tract 313.02, King County, Washington",382,63,10,15,0,12,10,15,372,64,65,43,307,61
1500000US530330313022,530330313022,"Block Group 2, Census Tract 313.02, King County, Washington",422,79,56,40,0,12,56,40,366,73,43,32,323,74
1500000US530330313023,530330313023,"Block Group 3, Census Tract 313.02, King County, Washington",407,66,63,39,49,35,14,16,344,70,115,52,229,70
1500000US530330313024,530330313024,"Block Group 4, Census Tract 313.02, King County, Washington",426,87,126,61,51,50,75,45,300,82,94,69,206,72
1500000US530330314001,530330314001,"Block Group 1, Census Tract 314, King County, Washington",435,134,164,125,72,66,92,102,271,121,41,35,230,129
1500000US530330314002,530330314002,"Block Group 2, Census Tract 314, King County, Washington",612,162,47,49,23,38,24,29,565,162,96,81,469,152
1500000US530330314003,530330314003,"Block Group 3, Census Tract 314, King County, Washington",528,100,39,39,22,26,17,29,489,103,91,51,398,117
1500000US530330314004,530330314004,"Block Group 4, Census Tract 314, King County, Washington",409,104,133,114,116,119,17,27,276,98,62,57,214,85
1500000US530330314005,530330314005,"Block Group 5, Census Tract 314, King County, Washington",363,98,94,95,0,12,94,95,269,82,76,68,193,62
1500000US530330315011,530330315011,"Block Group 1, Census Tract 315.01, King County, Washington",424,95,9,12,9,12,0,12,415,97,112,70,303,98
1500000US530330315012,530330315012,"Block Group 2, Census Tract 315.01, King County, Washington",562,95,7,9,5,8,2,5,555,96,115,48,440,98
1500000US530330315013,530330315013,"Block Group 3, Census Tract 315.01, King County, Washington",491,112,23,24,0,12,23,24,468,113,142,88,326,123
1500000US530330315021,530330315021,"Block Group 1, Census Tract 315.02, King County, Washington",448,90,22,24,22,24,0,12,426,95,104,66,322,91
1500000US530330315022,530330315022,"Block Group 2, Census Tract 315.02, King County, Washington",527,74,43,48,28,42,15,21,484,75,197,68,287,66
1500000US530330315023,530330315023,"Block Group 3, Census Tract 315.02, King County, Washington",695,86,71,48,44,44,27,28,624,91,167,63,457,94
1500000US530330316011,530330316011,"Block Group 1, Census Tract 316.01, King County, Washington",746,71,4,8,4,8,0,12,742,73,81,58,661,84
1500000US530330316012,530330316012,"Block Group 2, Census Tract 316.01, King County, Washington",723,75,30,27,0,12,30,27,693,76,164,73,529,85
1500000US530330316013,530330316013,"Block Group 3, Census Tract 316.01, King County, Washington",531,74,99,55,32,30,67,64,432,68,49,31,383,72
1500000US530330316031,530330316031,"Block Group 1, Census Tract 316.03, King County, Washington",567,83,100,73,63,48,37,49,467,84,48,34,419,87
1500000US530330316032,530330316032,"Block Group 2, Census Tract 316.03, King County, Washington",474,103,27,26,0,12,27,26,447,102,135,86,312,97
1500000US530330316033,530330316033,"Block Group 3, Census Tract 316.03, King County, Washington",565,116,41,44,26,41,15,18,524,119,51,35,473,122
1500000US530330316034,530330316034,"Block Group 4, Census Tract 316.03, King County, Washington",501,76,0,12,0,12,0,12,501,76,52,38,449,80
1500000US530330316041,530330316041,"Block Group 1, Census Tract 316.04, King County, Washington",945,99,40,37,21,23,19,22,905,105,150,59,755,104
1500000US530330316042,530330316042,"Block Group 2, Census Tract 316.04, King County, Washington",324,68,10,16,0,12,10,16,314,64,38,31,276,65
1500000US530330316043,530330316043,"Block Group 3, Census Tract 316.04, King County, Washington",507,87,33,42,33,42,0,12,474,84,112,59,362,82
1500000US530330316051,530330316051,"Block Group 1, Census Tract 316.05, King County, Washington",462,80,39,46,39,46,0,12,423,78,107,47,316,84
1500000US530330316052,530330316052,"Block Group 2, Census Tract 316.05, King County, Washington",431,78,57,53,18,27,39,45,374,75,70,46,304,63
1500000US530330316053,530330316053,"Block Group 3, Census Tract 316.05, King County, Washington",403,81,0,12,0,12,0,12,403,81,46,35,357,84
1500000US530330317031,530330317031,"Block Group 1, Census Tract 317.03, King County, Washington",340,72,14,23,0,12,14,23,326,71,35,28,291,75
1500000US530330317032,530330317032,"Block Group 2, Census Tract 317.03, King County, Washington",482,105,0,12,0,12,0,12,482,105,75,49,407,104
1500000US530330317033,530330317033,"Block Group 3, Census Tract 317.03, King County, Washington",625,101,168,105,62,69,106,81,457,126,80,53,377,125
1500000US530330317034,530330317034,"Block Group 4, Census Tract 317.03, King County, Washington",454,108,49,44,32,35,17,26,405,110,78,56,327,121
1500000US530330317035,530330317035,"Block Group 5, Census Tract 317.03, King County, Washington",735,128,17,29,0,12,17,29,718,137,86,55,632,137
1500000US530330317041,530330317041,"Block Group 1, Census Tract 317.04, King County, Washington",332,60,27,25,20,22,7,11,305,57,79,43,226,56
1500000US530330317042,530330317042,"Block Group 2, Census Tract 317.04, King County, Washington",578,95,113,72,57,68,56,38,465,93,50,42,415,96
1500000US530330317043,530330317043,"Block Group 3, Census Tract 317.04, King County, Washington",810,113,88,53,61,47,27,24,722,111,131,92,591,118
1500000US530330317051,530330317051,"Block Group 1, Census Tract 317.05, King County, Washington",435,70,18,22,7,12,11,16,417,71,39,29,378,76
1500000US530330317052,530330317052,"Block Group 2, Census Tract 317.05, King County, Washington",355,77,0,12,0,12,0,12,355,77,47,36,308,80
1500000US530330317053,530330317053,"Block Group 3, Census Tract 317.05, King County, Washington",513,101,57,36,38,31,19,20,456,106,60,43,396,103
1500000US530330317061,530330317061,"Block Group 1, Census Tract 317.06, King County, Washington",429,102,0,12,0,12,0,12,429,102,99,88,330,84
1500000US530330317062,530330317062,"Block Group 2, Census Tract 317.06, King County, Washington",975,123,170,119,36,40,134,114,805,152,257,138,548,151
1500000US530330317063,530330317063,"Block Group 3, Census Tract 317.06, King County, Washington",481,92,95,65,36,44,59,44,386,97,19,27,367,94
1500000US530330317064,530330317064,"Block Group 4, Census Tract 317.06, King County, Washington",647,112,85,79,0,12,85,79,562,110,79,54,483,122
1500000US530330318001,530330318001,"Block Group 1, Census Tract 318, King County, Washington",650,74,14,17,14,17,0,12,636,78,69,33,567,84
1500000US530330318002,530330318002,"Block Group 2, Census Tract 318, King County, Washington",485,68,13,21,13,21,0,12,472,72,93,46,379,73
1500000US530330318003,530330318003,"Block Group 3, Census Tract 318, King County, Washington",571,67,34,41,0,12,34,41,537,67,121,59,416,81
1500000US530330319031,530330319031,"Block Group 1, Census Tract 319.03, King County, Washington",620,80,0,12,0,12,0,12,620,80,138,87,482,100
1500000US530330319032,530330319032,"Block Group 2, Census Tract 319.03, King County, Washington",656,94,102,90,87,90,15,25,554,100,131,58,423,86
1500000US530330319033,530330319033,"Block Group 3, Census Tract 319.03, King County, Washington",334,70,15,23,15,23,0,12,319,77,94,49,225,79
1500000US530330319034,530330319034,"Block Group 4, Census Tract 319.03, King County, Washington",383,87,15,25,15,25,0,12,368,92,109,71,259,75
1500000US530330319035,530330319035,"Block Group 5, Census Tract 319.03, King County, Washington",404,88,88,73,49,67,39,33,316,70,15,24,301,66
1500000US530330319041,530330319041,"Block Group 1, Census Tract 319.04, King County, Washington",636,78,14,17,0,12,14,17,622,80,107,51,515,91
1500000US530330319042,530330319042,"Block Group 2, Census Tract 319.04, King County, Washington",304,64,41,44,10,15,31,42,263,58,38,32,225,64
1500000US530330319043,530330319043,"Block Group 3, Census Tract 319.04, King County, Washington",379,69,29,36,0,12,29,36,350,72,121,59,229,67
1500000US530330319061,530330319061,"Block Group 1, Census Tract 319.06, King County, Washington",609,76,35,40,35,40,0,12,574,81,120,64,454,92
1500000US530330319062,530330319062,"Block Group 2, Census Tract 319.06, King County, Washington",783,80,15,18,15,18,0,12,768,82,148,73,620,99
1500000US530330319071,530330319071,"Block Group 1, Census Tract 319.07, King County, Washington",253,57,0,12,0,12,0,12,253,57,72,58,181,50
1500000US530330319072,530330319072,"Block Group 2, Census Tract 319.07, King County, Washington",306,77,0,12,0,12,0,12,306,77,66,47,240,84
1500000US530330319073,530330319073,"Block Group 3, Census Tract 319.07, King County, Washington",991,161,29,36,14,23,15,29,962,164,78,51,884,175
1500000US530330319074,530330319074,"Block Group 4, Census Tract 319.07, King County, Washington",845,123,41,37,41,37,0,12,804,119,47,46,757,130
1500000US530330319075,530330319075,"Block Group 5, Census Tract 319.07, King County, Washington",380,97,38,44,38,44,0,12,342,96,78,57,264,85
1500000US530330319081,530330319081,"Block Group 1, Census Tract 319.08, King County, Washington",690,110,12,23,12,23,0,12,678,108,126,53,552,120
1500000US530330319082,530330319082,"Block Group 2, Census Tract 319.08, King County, Washington",740,112,61,40,10,15,51,37,679,113,104,68,575,120
1500000US530330319083,530330319083,"Block Group 3, Census Tract 319.08, King County, Washington",458,99,60,40,33,29,27,28,398,104,132,72,266,89
1500000US530330319091,530330319091,"Block Group 1, Census Tract 319.09, King County, Washington",723,67,60,39,27,25,33,34,663,73,157,72,506,74
1500000US530330319092,530330319092,"Block Group 2, Census Tract 319.09, King County, Washington",438,53,0,12,0,12,0,12,438,53,91,50,347,60
1500000US530330320021,530330320021,"Block Group 1, Census Tract 320.02, King County, Washington",656,82,61,37,21,23,40,38,595,84,109,50,486,83
1500000US530330320022,530330320022,"Block Group 2, Census Tract 320.02, King County, Washington",580,79,40,50,40,50,0,12,540,84,108,68,432,92
1500000US530330320031,530330320031,"Block Group 1, Census Tract 320.03, King County, Washington",624,90,34,26,7,12,27,26,590,90,125,58,465,91
1500000US530330320032,530330320032,"Block Group 2, Census Tract 320.03, King County, Washington",499,92,26,21,26,21,0,12,473,96,108,65,365,92
1500000US530330320033,530330320033,"Block Group 3, Census Tract 320.03, King County, Washington",362,79,10,16,0,12,10,16,352,79,54,35,298,80
1500000US530330320034,530330320034,"Block Group 4, Census Tract 320.03, King County, Washington",440,104,31,29,11,16,20,25,409,104,62,42,347,102
1500000US530330320051,530330320051,"Block Group 1, Census Tract 320.05, King County, Washington",288,80,54,79,0,12,54,79,234,74,70,48,164,58
1500000US530330320052,530330320052,"Block Group 2, Census Tract 320.05, King County, Washington",433,147,39,46,19,32,20,30,394,149,72,106,322,126
1500000US530330320053,530330320053,"Block Group 3, Census Tract 320.05, King County, Washington",408,97,54,57,54,57,0,12,354,105,78,60,276,103
1500000US530330320054,530330320054,"Block Group 4, Census Tract 320.05, King County, Washington",466,111,28,35,0,12,28,35,438,106,54,52,384,105
1500000US530330320055,530330320055,"Block Group 5, Census Tract 320.05, King County, Washington",542,133,78,61,38,46,40,47,464,145,77,78,387,131
1500000US530330320056,530330320056,"Block Group 6, Census Tract 320.05, King County, Washington",268,60,0,12,0,12,0,12,268,60,111,74,157,67
1500000US530330320061,530330320061,"Block Group 1, Census Tract 320.06, King County, Washington",440,70,46,34,46,34,0,12,394,69,76,49,318,70
1500000US530330320062,530330320062,"Block Group 2, Census Tract 320.06, King County, Washington",815,106,0,12,0,12,0,12,815,106,205,76,610,102
1500000US530330320063,530330320063,"Block Group 3, Census Tract 320.06, King County, Washington",639,96,45,43,0,12,45,43,594,88,116,51,478,93
