Id,Id2,Geography,Tenure Total,Margin of Error; Total:,Own,Margin of Error; Total: - Owner occupied,Rent,Margin of Error; Total: - Renter occupied
1500000US530330001001,530330001001,"Block Group 1, Census Tract 1, King County, Washington",531,128,485,130,46,36
1500000US530330001002,530330001002,"Block Group 2, Census Tract 1, King County, Washington",600,128,101,52,499,143
1500000US530330001003,530330001003,"Block Group 3, Census Tract 1, King County, Washington",705,119,328,91,377,109
1500000US530330001004,530330001004,"Block Group 4, Census Tract 1, King County, Washington",782,161,13,22,769,163
1500000US530330001005,530330001005,"Block Group 5, Census Tract 1, King County, Washington",564,108,83,60,481,95
1500000US530330002001,530330002001,"Block Group 1, Census Tract 2, King County, Washington",454,81,357,72,97,85
1500000US530330002002,530330002002,"Block Group 2, Census Tract 2, King County, Washington",467,121,259,60,208,107
1500000US530330002003,530330002003,"Block Group 3, Census Tract 2, King County, Washington",855,143,177,72,678,147
1500000US530330002004,530330002004,"Block Group 4, Census Tract 2, King County, Washington",529,97,397,89,132,63
1500000US530330002005,530330002005,"Block Group 5, Census Tract 2, King County, Washington",791,150,370,103,421,137
1500000US530330002006,530330002006,"Block Group 6, Census Tract 2, King County, Washington",477,103,445,100,32,37
1500000US530330003001,530330003001,"Block Group 1, Census Tract 3, King County, Washington",508,65,275,58,233,71
1500000US530330003002,530330003002,"Block Group 2, Census Tract 3, King County, Washington",569,76,349,75,220,80
1500000US530330004011,530330004011,"Block Group 1, Census Tract 4.01, King County, Washington",1648,238,326,93,1322,237
1500000US530330004012,530330004012,"Block Group 2, Census Tract 4.01, King County, Washington",699,153,280,92,419,143
1500000US530330004013,530330004013,"Block Group 3, Census Tract 4.01, King County, Washington",814,136,193,84,621,139
1500000US530330004021,530330004021,"Block Group 1, Census Tract 4.02, King County, Washington",503,133,236,66,267,137
1500000US530330004022,530330004022,"Block Group 2, Census Tract 4.02, King County, Washington",486,102,238,83,248,119
1500000US530330004023,530330004023,"Block Group 3, Census Tract 4.02, King County, Washington",608,134,294,98,314,112
1500000US530330004024,530330004024,"Block Group 4, Census Tract 4.02, King County, Washington",763,136,233,66,530,122
1500000US530330005001,530330005001,"Block Group 1, Census Tract 5, King County, Washington",447,56,430,56,17,17
1500000US530330005002,530330005002,"Block Group 2, Census Tract 5, King County, Washington",355,61,347,61,8,12
1500000US530330005003,530330005003,"Block Group 3, Census Tract 5, King County, Washington",467,69,422,72,45,59
1500000US530330006001,530330006001,"Block Group 1, Census Tract 6, King County, Washington",523,155,341,96,182,119
1500000US530330006002,530330006002,"Block Group 2, Census Tract 6, King County, Washington",615,156,216,81,399,155
1500000US530330006003,530330006003,"Block Group 3, Census Tract 6, King County, Washington",576,124,350,95,226,111
1500000US530330006004,530330006004,"Block Group 4, Census Tract 6, King County, Washington",689,152,422,94,267,143
1500000US530330006005,530330006005,"Block Group 5, Census Tract 6, King County, Washington",232,58,200,58,32,33
1500000US530330006006,530330006006,"Block Group 6, Census Tract 6, King County, Washington",736,154,359,102,377,142
1500000US530330007001,530330007001,"Block Group 1, Census Tract 7, King County, Washington",926,149,227,92,699,153
1500000US530330007002,530330007002,"Block Group 2, Census Tract 7, King County, Washington",489,103,244,88,245,84
1500000US530330007003,530330007003,"Block Group 3, Census Tract 7, King County, Washington",399,100,181,61,218,123
1500000US530330007004,530330007004,"Block Group 4, Census Tract 7, King County, Washington",289,67,186,59,103,57
1500000US530330008001,530330008001,"Block Group 1, Census Tract 8, King County, Washington",463,65,339,58,124,65
1500000US530330008002,530330008002,"Block Group 2, Census Tract 8, King County, Washington",572,71,424,72,148,54
1500000US530330009001,530330009001,"Block Group 1, Census Tract 9, King County, Washington",545,58,390,57,155,63
1500000US530330009002,530330009002,"Block Group 2, Census Tract 9, King County, Washington",346,49,314,50,32,30
1500000US530330010001,530330010001,"Block Group 1, Census Tract 10, King County, Washington",294,63,137,35,157,59
1500000US530330010002,530330010002,"Block Group 2, Census Tract 10, King County, Washington",441,59,275,51,166,52
1500000US530330011001,530330011001,"Block Group 1, Census Tract 11, King County, Washington",471,78,269,49,202,75
1500000US530330011002,530330011002,"Block Group 2, Census Tract 11, King County, Washington",627,80,386,71,241,78
1500000US530330012001,530330012001,"Block Group 1, Census Tract 12, King County, Washington",524,106,361,95,163,70
1500000US530330012002,530330012002,"Block Group 2, Census Tract 12, King County, Washington",581,148,84,44,497,157
1500000US530330012003,530330012003,"Block Group 3, Census Tract 12, King County, Washington",982,176,231,103,751,168
1500000US530330012004,530330012004,"Block Group 4, Census Tract 12, King County, Washington",610,159,58,42,552,163
1500000US530330012005,530330012005,"Block Group 5, Census Tract 12, King County, Washington",881,190,59,57,822,191
1500000US530330013001,530330013001,"Block Group 1, Census Tract 13, King County, Washington",819,103,441,103,378,98
1500000US530330013002,530330013002,"Block Group 2, Census Tract 13, King County, Washington",658,106,328,99,330,104
1500000US530330013003,530330013003,"Block Group 3, Census Tract 13, King County, Washington",665,146,243,90,422,119
1500000US530330014001,530330014001,"Block Group 1, Census Tract 14, King County, Washington",567,101,317,91,250,95
1500000US530330014002,530330014002,"Block Group 2, Census Tract 14, King County, Washington",347,93,235,74,112,54
1500000US530330014003,530330014003,"Block Group 3, Census Tract 14, King County, Washington",614,113,194,63,420,113
1500000US530330014004,530330014004,"Block Group 4, Census Tract 14, King County, Washington",586,95,433,96,153,77
1500000US530330015001,530330015001,"Block Group 1, Census Tract 15, King County, Washington",550,49,432,75,118,65
1500000US530330015002,530330015002,"Block Group 2, Census Tract 15, King County, Washington",565,58,483,67,82,42
1500000US530330016001,530330016001,"Block Group 1, Census Tract 16, King County, Washington",507,49,478,54,29,27
1500000US530330016002,530330016002,"Block Group 2, Census Tract 16, King County, Washington",544,62,484,63,60,46
1500000US530330016003,530330016003,"Block Group 3, Census Tract 16, King County, Washington",735,80,433,71,302,77
1500000US530330017011,530330017011,"Block Group 1, Census Tract 17.01, King County, Washington",913,123,291,84,622,106
1500000US530330017012,530330017012,"Block Group 2, Census Tract 17.01, King County, Washington",509,87,334,72,175,63
1500000US530330017013,530330017013,"Block Group 3, Census Tract 17.01, King County, Washington",542,85,332,87,210,85
1500000US530330017021,530330017021,"Block Group 1, Census Tract 17.02, King County, Washington",765,107,301,94,464,102
1500000US530330017022,530330017022,"Block Group 2, Census Tract 17.02, King County, Washington",476,89,339,86,137,56
1500000US530330017023,530330017023,"Block Group 3, Census Tract 17.02, King County, Washington",376,72,235,75,141,44
1500000US530330017024,530330017024,"Block Group 4, Census Tract 17.02, King County, Washington",266,70,188,49,78,55
1500000US530330018001,530330018001,"Block Group 1, Census Tract 18, King County, Washington",706,130,404,101,302,134
1500000US530330018002,530330018002,"Block Group 2, Census Tract 18, King County, Washington",829,127,260,103,569,132
1500000US530330018003,530330018003,"Block Group 3, Census Tract 18, King County, Washington",711,168,444,140,267,128
1500000US530330019001,530330019001,"Block Group 1, Census Tract 19, King County, Washington",1061,106,365,97,696,100
1500000US530330019002,530330019002,"Block Group 2, Census Tract 19, King County, Washington",566,71,385,81,181,81
1500000US530330019003,530330019003,"Block Group 3, Census Tract 19, King County, Washington",442,84,342,62,100,72
1500000US530330020001,530330020001,"Block Group 1, Census Tract 20, King County, Washington",686,86,349,63,337,79
1500000US530330020002,530330020002,"Block Group 2, Census Tract 20, King County, Washington",522,75,269,56,253,78
1500000US530330020003,530330020003,"Block Group 3, Census Tract 20, King County, Washington",377,53,310,57,67,30
1500000US530330021001,530330021001,"Block Group 1, Census Tract 21, King County, Washington",558,71,454,68,104,45
1500000US530330021002,530330021002,"Block Group 2, Census Tract 21, King County, Washington",392,63,261,64,131,66
1500000US530330021003,530330021003,"Block Group 3, Census Tract 21, King County, Washington",673,79,407,63,266,72
1500000US530330022001,530330022001,"Block Group 1, Census Tract 22, King County, Washington",567,70,505,69,62,47
1500000US530330022002,530330022002,"Block Group 2, Census Tract 22, King County, Washington",578,83,501,97,77,56
1500000US530330022003,530330022003,"Block Group 3, Census Tract 22, King County, Washington",551,79,491,87,60,40
1500000US530330022004,530330022004,"Block Group 4, Census Tract 22, King County, Washington",491,80,475,80,16,25
1500000US530330024001,530330024001,"Block Group 1, Census Tract 24, King County, Washington",375,48,287,48,88,54
1500000US530330024002,530330024002,"Block Group 2, Census Tract 24, King County, Washington",343,55,176,43,167,43
1500000US530330024003,530330024003,"Block Group 3, Census Tract 24, King County, Washington",520,71,377,77,143,61
1500000US530330025001,530330025001,"Block Group 1, Census Tract 25, King County, Washington",581,62,529,64,52,33
1500000US530330025002,530330025002,"Block Group 2, Census Tract 25, King County, Washington",657,63,463,71,194,67
1500000US530330026001,530330026001,"Block Group 1, Census Tract 26, King County, Washington",491,81,245,57,246,80
1500000US530330026002,530330026002,"Block Group 2, Census Tract 26, King County, Washington",575,87,405,82,170,73
1500000US530330026003,530330026003,"Block Group 3, Census Tract 26, King County, Washington",503,75,348,71,155,57
1500000US530330026004,530330026004,"Block Group 4, Census Tract 26, King County, Washington",378,54,264,53,114,72
1500000US530330027001,530330027001,"Block Group 1, Census Tract 27, King County, Washington",635,133,416,137,219,83
1500000US530330027002,530330027002,"Block Group 2, Census Tract 27, King County, Washington",454,82,404,83,50,38
1500000US530330027003,530330027003,"Block Group 3, Census Tract 27, King County, Washington",446,100,295,100,151,63
1500000US530330027004,530330027004,"Block Group 4, Census Tract 27, King County, Washington",634,108,448,102,186,83
1500000US530330028001,530330028001,"Block Group 1, Census Tract 28, King County, Washington",415,90,296,85,119,66
1500000US530330028002,530330028002,"Block Group 2, Census Tract 28, King County, Washington",394,84,235,76,159,71
1500000US530330028003,530330028003,"Block Group 3, Census Tract 28, King County, Washington",561,110,216,84,345,117
1500000US530330028004,530330028004,"Block Group 4, Census Tract 28, King County, Washington",613,96,376,91,237,98
1500000US530330029001,530330029001,"Block Group 1, Census Tract 29, King County, Washington",637,82,310,68,327,88
1500000US530330029002,530330029002,"Block Group 2, Census Tract 29, King County, Washington",597,82,377,75,220,80
1500000US530330029003,530330029003,"Block Group 3, Census Tract 29, King County, Washington",560,68,388,68,172,76
1500000US530330030001,530330030001,"Block Group 1, Census Tract 30, King County, Washington",648,76,544,86,104,60
1500000US530330030002,530330030002,"Block Group 2, Census Tract 30, King County, Washington",609,95,373,78,236,100
1500000US530330030003,530330030003,"Block Group 3, Census Tract 30, King County, Washington",664,107,368,90,296,128
1500000US530330030004,530330030004,"Block Group 4, Census Tract 30, King County, Washington",539,99,313,74,226,106
1500000US530330031001,530330031001,"Block Group 1, Census Tract 31, King County, Washington",531,84,448,103,83,83
1500000US530330031002,530330031002,"Block Group 2, Census Tract 31, King County, Washington",430,72,388,74,42,39
1500000US530330031003,530330031003,"Block Group 3, Census Tract 31, King County, Washington",479,108,253,57,226,106
1500000US530330031004,530330031004,"Block Group 4, Census Tract 31, King County, Washington",631,94,524,95,107,60
1500000US530330031005,530330031005,"Block Group 5, Census Tract 31, King County, Washington",445,73,414,77,31,32
1500000US530330032001,530330032001,"Block Group 1, Census Tract 32, King County, Washington",434,102,185,68,249,94
1500000US530330032002,530330032002,"Block Group 2, Census Tract 32, King County, Washington",761,138,200,85,561,150
1500000US530330032003,530330032003,"Block Group 3, Census Tract 32, King County, Washington",636,121,309,93,327,120
1500000US530330032004,530330032004,"Block Group 4, Census Tract 32, King County, Washington",678,146,135,51,543,146
1500000US530330032005,530330032005,"Block Group 5, Census Tract 32, King County, Washington",274,57,164,62,110,63
1500000US530330032006,530330032006,"Block Group 6, Census Tract 32, King County, Washington",771,157,513,139,258,120
1500000US530330032007,530330032007,"Block Group 7, Census Tract 32, King County, Washington",420,96,369,98,51,41
1500000US530330033001,530330033001,"Block Group 1, Census Tract 33, King County, Washington",564,87,332,84,232,102
1500000US530330033002,530330033002,"Block Group 2, Census Tract 33, King County, Washington",444,104,193,83,251,105
1500000US530330033003,530330033003,"Block Group 3, Census Tract 33, King County, Washington",1080,130,327,96,753,156
1500000US530330033004,530330033004,"Block Group 4, Census Tract 33, King County, Washington",531,87,185,63,346,87
1500000US530330033005,530330033005,"Block Group 5, Census Tract 33, King County, Washington",564,88,282,79,282,101
1500000US530330034001,530330034001,"Block Group 1, Census Tract 34, King County, Washington",469,69,275,62,194,69
1500000US530330034002,530330034002,"Block Group 2, Census Tract 34, King County, Washington",559,92,415,80,144,73
1500000US530330034003,530330034003,"Block Group 3, Census Tract 34, King County, Washington",400,76,260,64,140,62
1500000US530330035001,530330035001,"Block Group 1, Census Tract 35, King County, Washington",628,84,356,77,272,64
1500000US530330035002,530330035002,"Block Group 2, Census Tract 35, King County, Washington",670,95,346,76,324,115
1500000US530330035003,530330035003,"Block Group 3, Census Tract 35, King County, Washington",540,88,308,69,232,80
1500000US530330036001,530330036001,"Block Group 1, Census Tract 36, King County, Washington",666,119,158,59,508,128
1500000US530330036002,530330036002,"Block Group 2, Census Tract 36, King County, Washington",935,164,261,88,674,167
1500000US530330036003,530330036003,"Block Group 3, Census Tract 36, King County, Washington",556,74,366,72,190,65
1500000US530330036004,530330036004,"Block Group 4, Census Tract 36, King County, Washington",1093,148,201,73,892,151
1500000US530330038001,530330038001,"Block Group 1, Census Tract 38, King County, Washington",463,53,304,48,159,54
1500000US530330038002,530330038002,"Block Group 2, Census Tract 38, King County, Washington",412,51,357,53,55,35
1500000US530330039001,530330039001,"Block Group 1, Census Tract 39, King County, Washington",776,65,545,92,231,72
1500000US530330039002,530330039002,"Block Group 2, Census Tract 39, King County, Washington",421,60,395,59,26,23
1500000US530330040001,530330040001,"Block Group 1, Census Tract 40, King County, Washington",998,62,490,92,508,103
1500000US530330040002,530330040002,"Block Group 2, Census Tract 40, King County, Washington",326,53,305,55,21,21
1500000US530330041001,530330041001,"Block Group 1, Census Tract 41, King County, Washington",560,106,158,65,402,101
1500000US530330041002,530330041002,"Block Group 2, Census Tract 41, King County, Washington",647,104,543,111,104,58
1500000US530330041003,530330041003,"Block Group 3, Census Tract 41, King County, Washington",554,95,512,100,42,47
1500000US530330041004,530330041004,"Block Group 4, Census Tract 41, King County, Washington",596,110,283,92,313,122
1500000US530330041005,530330041005,"Block Group 5, Census Tract 41, King County, Washington",406,82,229,59,177,66
1500000US530330041006,530330041006,"Block Group 6, Census Tract 41, King County, Washington",322,82,268,78,54,58
1500000US530330042001,530330042001,"Block Group 1, Census Tract 42, King County, Washington",707,93,562,87,145,74
1500000US530330042002,530330042002,"Block Group 2, Census Tract 42, King County, Washington",642,80,415,71,227,90
1500000US530330042003,530330042003,"Block Group 3, Census Tract 42, King County, Washington",589,102,359,90,230,94
1500000US530330042004,530330042004,"Block Group 4, Census Tract 42, King County, Washington",692,98,547,98,145,90
1500000US530330042005,530330042005,"Block Group 5, Census Tract 42, King County, Washington",534,63,473,69,61,37
1500000US530330043011,530330043011,"Block Group 1, Census Tract 43.01, King County, Washington",446,87,135,49,311,83
1500000US530330043012,530330043012,"Block Group 2, Census Tract 43.01, King County, Washington",487,81,294,66,193,79
1500000US530330043013,530330043013,"Block Group 3, Census Tract 43.01, King County, Washington",504,75,327,66,177,60
1500000US530330043021,530330043021,"Block Group 1, Census Tract 43.02, King County, Washington",557,125,69,33,488,133
1500000US530330043022,530330043022,"Block Group 2, Census Tract 43.02, King County, Washington",828,149,20,21,808,153
1500000US530330044001,530330044001,"Block Group 1, Census Tract 44, King County, Washington",561,119,316,105,245,101
1500000US530330044002,530330044002,"Block Group 2, Census Tract 44, King County, Washington",764,159,371,95,393,145
1500000US530330044003,530330044003,"Block Group 3, Census Tract 44, King County, Washington",249,89,51,40,198,89
1500000US530330044004,530330044004,"Block Group 4, Census Tract 44, King County, Washington",780,161,53,54,727,151
1500000US530330045001,530330045001,"Block Group 1, Census Tract 45, King County, Washington",394,60,202,51,192,54
1500000US530330045002,530330045002,"Block Group 2, Census Tract 45, King County, Washington",598,71,411,56,187,67
1500000US530330046001,530330046001,"Block Group 1, Census Tract 46, King County, Washington",438,80,296,64,142,67
1500000US530330046002,530330046002,"Block Group 2, Census Tract 46, King County, Washington",610,74,299,73,311,89
1500000US530330046003,530330046003,"Block Group 3, Census Tract 46, King County, Washington",384,61,332,68,52,36
1500000US530330047001,530330047001,"Block Group 1, Census Tract 47, King County, Washington",487,130,259,69,228,142
1500000US530330047002,530330047002,"Block Group 2, Census Tract 47, King County, Washington",769,190,67,59,702,186
1500000US530330047003,530330047003,"Block Group 3, Census Tract 47, King County, Washington",1379,222,288,122,1091,258
1500000US530330047004,530330047004,"Block Group 4, Census Tract 47, King County, Washington",1746,269,250,97,1496,284
1500000US530330048001,530330048001,"Block Group 1, Census Tract 48, King County, Washington",458,109,320,103,138,89
1500000US530330048002,530330048002,"Block Group 2, Census Tract 48, King County, Washington",598,122,261,83,337,124
1500000US530330048003,530330048003,"Block Group 3, Census Tract 48, King County, Washington",587,114,258,91,329,111
1500000US530330048004,530330048004,"Block Group 4, Census Tract 48, King County, Washington",544,125,246,78,298,132
1500000US530330049001,530330049001,"Block Group 1, Census Tract 49, King County, Washington",566,104,149,62,417,109
1500000US530330049002,530330049002,"Block Group 2, Census Tract 49, King County, Washington",546,124,38,35,508,126
1500000US530330049003,530330049003,"Block Group 3, Census Tract 49, King County, Washington",725,119,295,106,430,125
1500000US530330049004,530330049004,"Block Group 4, Census Tract 49, King County, Washington",845,133,327,102,518,125
1500000US530330049005,530330049005,"Block Group 5, Census Tract 49, King County, Washington",960,172,222,84,738,194
1500000US530330050001,530330050001,"Block Group 1, Census Tract 50, King County, Washington",674,81,255,65,419,83
1500000US530330050002,530330050002,"Block Group 2, Census Tract 50, King County, Washington",418,90,162,49,256,87
1500000US530330050003,530330050003,"Block Group 3, Census Tract 50, King County, Washington",741,104,89,41,652,108
1500000US530330051001,530330051001,"Block Group 1, Census Tract 51, King County, Washington",692,84,347,65,345,77
1500000US530330051002,530330051002,"Block Group 2, Census Tract 51, King County, Washington",528,59,465,61,63,34
1500000US530330051003,530330051003,"Block Group 3, Census Tract 51, King County, Washington",378,55,283,52,95,36
1500000US530330052001,530330052001,"Block Group 1, Census Tract 52, King County, Washington",511,124,0,12,511,124
1500000US530330052002,530330052002,"Block Group 2, Census Tract 52, King County, Washington",619,145,30,26,589,146
1500000US530330052003,530330052003,"Block Group 3, Census Tract 52, King County, Washington",555,98,262,82,293,101
1500000US530330052004,530330052004,"Block Group 4, Census Tract 52, King County, Washington",532,96,266,77,266,84
1500000US530330052005,530330052005,"Block Group 5, Census Tract 52, King County, Washington",687,153,195,88,492,142
1500000US530330053011,530330053011,"Block Group 1, Census Tract 53.01, King County, Washington",338,118,21,24,317,118
1500000US530330053012,530330053012,"Block Group 2, Census Tract 53.01, King County, Washington",1157,165,30,27,1127,166
1500000US530330053013,530330053013,"Block Group 3, Census Tract 53.01, King County, Washington",671,134,38,41,633,132
1500000US530330053014,530330053014,"Block Group 4, Census Tract 53.01, King County, Washington",526,140,0,12,526,140
1500000US530330053021,530330053021,"Block Group 1, Census Tract 53.02, King County, Washington",128,32,0,12,128,32
1500000US530330053022,530330053022,"Block Group 2, Census Tract 53.02, King County, Washington",14,15,4,6,10,16
1500000US530330053023,530330053023,"Block Group 3, Census Tract 53.02, King County, Washington",0,12,0,12,0,12
1500000US530330054001,530330054001,"Block Group 1, Census Tract 54, King County, Washington",369,78,248,79,121,51
1500000US530330054002,530330054002,"Block Group 2, Census Tract 54, King County, Washington",779,129,347,101,432,129
1500000US530330054003,530330054003,"Block Group 3, Census Tract 54, King County, Washington",735,122,257,94,478,115
1500000US530330054004,530330054004,"Block Group 4, Census Tract 54, King County, Washington",804,118,224,79,580,114
1500000US530330056001,530330056001,"Block Group 1, Census Tract 56, King County, Washington",545,67,531,68,14,21
1500000US530330056002,530330056002,"Block Group 2, Census Tract 56, King County, Washington",597,96,498,91,99,93
1500000US530330056003,530330056003,"Block Group 3, Census Tract 56, King County, Washington",529,102,483,112,46,45
1500000US530330056004,530330056004,"Block Group 4, Census Tract 56, King County, Washington",447,69,410,67,37,34
1500000US530330056005,530330056005,"Block Group 5, Census Tract 56, King County, Washington",505,105,478,104,27,32
1500000US530330057001,530330057001,"Block Group 1, Census Tract 57, King County, Washington",236,78,181,69,55,67
1500000US530330057002,530330057002,"Block Group 2, Census Tract 57, King County, Washington",615,89,434,96,181,93
1500000US530330057003,530330057003,"Block Group 3, Census Tract 57, King County, Washington",369,113,245,105,124,89
1500000US530330057004,530330057004,"Block Group 4, Census Tract 57, King County, Washington",356,76,240,85,116,65
1500000US530330057005,530330057005,"Block Group 5, Census Tract 57, King County, Washington",497,92,314,94,183,82
1500000US530330057006,530330057006,"Block Group 6, Census Tract 57, King County, Washington",733,106,393,93,340,80
1500000US530330058011,530330058011,"Block Group 1, Census Tract 58.01, King County, Washington",496,77,228,64,268,84
1500000US530330058012,530330058012,"Block Group 2, Census Tract 58.01, King County, Washington",870,124,281,102,589,120
1500000US530330058013,530330058013,"Block Group 3, Census Tract 58.01, King County, Washington",579,103,341,97,238,86
1500000US530330058014,530330058014,"Block Group 4, Census Tract 58.01, King County, Washington",674,109,226,106,448,112
1500000US530330058021,530330058021,"Block Group 1, Census Tract 58.02, King County, Washington",857,129,403,89,454,144
1500000US530330058022,530330058022,"Block Group 2, Census Tract 58.02, King County, Washington",1055,163,363,109,692,145
1500000US530330058023,530330058023,"Block Group 3, Census Tract 58.02, King County, Washington",746,131,374,109,372,120
1500000US530330059001,530330059001,"Block Group 1, Census Tract 59, King County, Washington",822,133,273,89,549,124
1500000US530330059002,530330059002,"Block Group 2, Census Tract 59, King County, Washington",580,111,344,89,236,116
1500000US530330059003,530330059003,"Block Group 3, Census Tract 59, King County, Washington",200,85,83,67,117,61
1500000US530330059004,530330059004,"Block Group 4, Census Tract 59, King County, Washington",627,102,432,87,195,85
1500000US530330059005,530330059005,"Block Group 5, Census Tract 59, King County, Washington",468,100,251,85,217,94
1500000US530330060001,530330060001,"Block Group 1, Census Tract 60, King County, Washington",737,131,314,100,423,110
1500000US530330060002,530330060002,"Block Group 2, Census Tract 60, King County, Washington",570,96,408,72,162,107
1500000US530330060003,530330060003,"Block Group 3, Census Tract 60, King County, Washington",552,104,510,110,42,35
1500000US530330060004,530330060004,"Block Group 4, Census Tract 60, King County, Washington",518,108,154,69,364,101
1500000US530330061001,530330061001,"Block Group 1, Census Tract 61, King County, Washington",709,115,428,109,281,98
1500000US530330061002,530330061002,"Block Group 2, Census Tract 61, King County, Washington",492,107,236,66,256,100
1500000US530330061003,530330061003,"Block Group 3, Census Tract 61, King County, Washington",977,134,196,69,781,142
1500000US530330061004,530330061004,"Block Group 4, Census Tract 61, King County, Washington",861,143,201,89,660,166
1500000US530330062001,530330062001,"Block Group 1, Census Tract 62, King County, Washington",662,56,437,64,225,62
1500000US530330062002,530330062002,"Block Group 2, Census Tract 62, King County, Washington",610,54,584,60,26,25
1500000US530330062003,530330062003,"Block Group 3, Census Tract 62, King County, Washington",342,48,272,46,70,40
1500000US530330063001,530330063001,"Block Group 1, Census Tract 63, King County, Washington",894,134,272,94,622,157
1500000US530330063002,530330063002,"Block Group 2, Census Tract 63, King County, Washington",654,121,431,97,223,119
1500000US530330063003,530330063003,"Block Group 3, Census Tract 63, King County, Washington",536,131,318,81,218,116
1500000US530330063004,530330063004,"Block Group 4, Census Tract 63, King County, Washington",522,69,490,75,32,37
1500000US530330064001,530330064001,"Block Group 1, Census Tract 64, King County, Washington",449,73,340,75,109,68
1500000US530330064002,530330064002,"Block Group 2, Census Tract 64, King County, Washington",368,62,264,60,104,42
1500000US530330064003,530330064003,"Block Group 3, Census Tract 64, King County, Washington",455,51,350,58,105,49
1500000US530330065001,530330065001,"Block Group 1, Census Tract 65, King County, Washington",418,82,397,87,21,35
1500000US530330065002,530330065002,"Block Group 2, Census Tract 65, King County, Washington",993,106,386,121,607,149
1500000US530330065003,530330065003,"Block Group 3, Census Tract 65, King County, Washington",934,111,286,74,648,105
1500000US530330066001,530330066001,"Block Group 1, Census Tract 66, King County, Washington",802,160,170,72,632,139
1500000US530330066002,530330066002,"Block Group 2, Census Tract 66, King County, Washington",1199,181,324,111,875,164
1500000US530330067001,530330067001,"Block Group 1, Census Tract 67, King County, Washington",1288,203,334,98,954,202
1500000US530330067002,530330067002,"Block Group 2, Census Tract 67, King County, Washington",1072,133,380,128,692,131
1500000US530330067003,530330067003,"Block Group 3, Census Tract 67, King County, Washington",596,126,252,72,344,125
1500000US530330067004,530330067004,"Block Group 4, Census Tract 67, King County, Washington",996,170,492,108,504,157
1500000US530330068001,530330068001,"Block Group 1, Census Tract 68, King County, Washington",606,71,388,73,218,63
1500000US530330068002,530330068002,"Block Group 2, Census Tract 68, King County, Washington",713,95,309,62,404,100
1500000US530330069001,530330069001,"Block Group 1, Census Tract 69, King County, Washington",478,78,371,82,107,59
1500000US530330069002,530330069002,"Block Group 2, Census Tract 69, King County, Washington",527,81,318,69,209,72
1500000US530330069003,530330069003,"Block Group 3, Census Tract 69, King County, Washington",457,73,202,59,255,68
1500000US530330069004,530330069004,"Block Group 4, Census Tract 69, King County, Washington",566,102,246,88,320,110
1500000US530330070001,530330070001,"Block Group 1, Census Tract 70, King County, Washington",602,184,280,100,322,171
1500000US530330070002,530330070002,"Block Group 2, Census Tract 70, King County, Washington",773,132,158,94,615,137
1500000US530330070003,530330070003,"Block Group 3, Census Tract 70, King County, Washington",1245,185,169,80,1076,196
1500000US530330070004,530330070004,"Block Group 4, Census Tract 70, King County, Washington",768,168,211,98,557,185
1500000US530330070005,530330070005,"Block Group 5, Census Tract 70, King County, Washington",753,155,104,54,649,150
1500000US530330070006,530330070006,"Block Group 6, Census Tract 70, King County, Washington",725,161,184,91,541,144
1500000US530330071001,530330071001,"Block Group 1, Census Tract 71, King County, Washington",861,131,242,88,619,127
1500000US530330071002,530330071002,"Block Group 2, Census Tract 71, King County, Washington",1254,156,278,98,976,175
1500000US530330072001,530330072001,"Block Group 1, Census Tract 72, King County, Washington",1720,240,366,93,1354,237
1500000US530330072002,530330072002,"Block Group 2, Census Tract 72, King County, Washington",1122,179,0,12,1122,179
1500000US530330072003,530330072003,"Block Group 3, Census Tract 72, King County, Washington",1153,226,55,37,1098,233
1500000US530330073001,530330073001,"Block Group 1, Census Tract 73, King County, Washington",1222,169,0,12,1222,169
1500000US530330073002,530330073002,"Block Group 2, Census Tract 73, King County, Washington",916,178,97,55,819,191
1500000US530330073003,530330073003,"Block Group 3, Census Tract 73, King County, Washington",1109,188,212,108,897,181
1500000US530330074011,530330074011,"Block Group 1, Census Tract 74.01, King County, Washington",823,184,208,70,615,177
1500000US530330074012,530330074012,"Block Group 2, Census Tract 74.01, King County, Washington",887,159,67,48,820,152
1500000US530330074013,530330074013,"Block Group 3, Census Tract 74.01, King County, Washington",775,168,248,105,527,149
1500000US530330074014,530330074014,"Block Group 4, Census Tract 74.01, King County, Washington",690,141,163,84,527,147
1500000US530330074021,530330074021,"Block Group 1, Census Tract 74.02, King County, Washington",1236,182,229,94,1007,182
1500000US530330074022,530330074022,"Block Group 2, Census Tract 74.02, King County, Washington",1211,216,220,117,991,225
1500000US530330074023,530330074023,"Block Group 3, Census Tract 74.02, King County, Washington",1081,185,242,102,839,163
1500000US530330075001,530330075001,"Block Group 1, Census Tract 75, King County, Washington",952,196,207,146,745,189
1500000US530330075002,530330075002,"Block Group 2, Census Tract 75, King County, Washington",771,147,116,74,655,149
1500000US530330075003,530330075003,"Block Group 3, Census Tract 75, King County, Washington",1232,217,278,134,954,222
1500000US530330075004,530330075004,"Block Group 4, Census Tract 75, King County, Washington",929,223,199,86,730,221
1500000US530330075005,530330075005,"Block Group 5, Census Tract 75, King County, Washington",581,126,168,94,413,112
1500000US530330076001,530330076001,"Block Group 1, Census Tract 76, King County, Washington",555,83,238,65,317,77
