Id,Id2,Geography,Pc_income,Margin of Error; Per capita income in the past 12 months (in 2015 Inflation-adjusted dollars)
1500000US530330087001,530330087001,"Block Group 1, Census Tract 87, King County, Washington",37734,7386
1500000US530330087002,530330087002,"Block Group 2, Census Tract 87, King County, Washington",23364,5447
1500000US530330087003,530330087003,"Block Group 3, Census Tract 87, King County, Washington",33032,7269
1500000US530330088001,530330088001,"Block Group 1, Census Tract 88, King County, Washington",47374,12505
1500000US530330088002,530330088002,"Block Group 2, Census Tract 88, King County, Washington",32112,4072
1500000US530330088003,530330088003,"Block Group 3, Census Tract 88, King County, Washington",40655,8798
1500000US530330089001,530330089001,"Block Group 1, Census Tract 89, King County, Washington",71862,12828
1500000US530330089002,530330089002,"Block Group 2, Census Tract 89, King County, Washington",47667,15871
1500000US530330089003,530330089003,"Block Group 3, Census Tract 89, King County, Washington",29108,7588
1500000US530330089004,530330089004,"Block Group 4, Census Tract 89, King County, Washington",35383,10468
1500000US530330090001,530330090001,"Block Group 1, Census Tract 90, King County, Washington",34085,4795
1500000US530330090002,530330090002,"Block Group 2, Census Tract 90, King County, Washington",25533,3818
1500000US530330091001,530330091001,"Block Group 1, Census Tract 91, King County, Washington",15392,5004
1500000US530330091002,530330091002,"Block Group 2, Census Tract 91, King County, Washington",29822,5196
1500000US530330092001,530330092001,"Block Group 1, Census Tract 92, King County, Washington",26910,3893
1500000US530330092002,530330092002,"Block Group 2, Census Tract 92, King County, Washington",29242,8803
1500000US530330093001,530330093001,"Block Group 1, Census Tract 93, King County, Washington",28825,8071
1500000US530330093002,530330093002,"Block Group 2, Census Tract 93, King County, Washington",38364,21664
1500000US530330093003,530330093003,"Block Group 3, Census Tract 93, King County, Washington",33047,6155
1500000US530330094001,530330094001,"Block Group 1, Census Tract 94, King County, Washington",24184,6139
1500000US530330094002,530330094002,"Block Group 2, Census Tract 94, King County, Washington",38189,7099
1500000US530330094003,530330094003,"Block Group 3, Census Tract 94, King County, Washington",21778,3369
1500000US530330094004,530330094004,"Block Group 4, Census Tract 94, King County, Washington",23556,6141
1500000US530330094005,530330094005,"Block Group 5, Census Tract 94, King County, Washington",22796,8384
1500000US530330095001,530330095001,"Block Group 1, Census Tract 95, King County, Washington",73109,22942
1500000US530330095002,530330095002,"Block Group 2, Census Tract 95, King County, Washington",29992,8880
1500000US530330095003,530330095003,"Block Group 3, Census Tract 95, King County, Washington",92914,31048
1500000US530330095004,530330095004,"Block Group 4, Census Tract 95, King County, Washington",50093,18593
1500000US530330096001,530330096001,"Block Group 1, Census Tract 96, King County, Washington",54084,18814
1500000US530330096002,530330096002,"Block Group 2, Census Tract 96, King County, Washington",33425,7882
1500000US530330096003,530330096003,"Block Group 3, Census Tract 96, King County, Washington",62008,13281
1500000US530330096004,530330096004,"Block Group 4, Census Tract 96, King County, Washington",37463,5981
1500000US530330096005,530330096005,"Block Group 5, Census Tract 96, King County, Washington",69952,17891
1500000US530330097011,530330097011,"Block Group 1, Census Tract 97.01, King County, Washington",75695,41340
1500000US530330097012,530330097012,"Block Group 2, Census Tract 97.01, King County, Washington",42571,6511
1500000US530330097013,530330097013,"Block Group 3, Census Tract 97.01, King County, Washington",77995,40946
1500000US530330097014,530330097014,"Block Group 4, Census Tract 97.01, King County, Washington",85260,24078
1500000US530330097021,530330097021,"Block Group 1, Census Tract 97.02, King County, Washington",49029,11146
1500000US530330097022,530330097022,"Block Group 2, Census Tract 97.02, King County, Washington",40984,7866
1500000US530330097023,530330097023,"Block Group 3, Census Tract 97.02, King County, Washington",39451,9917
1500000US530330097024,530330097024,"Block Group 4, Census Tract 97.02, King County, Washington",40494,7553
1500000US530330097025,530330097025,"Block Group 5, Census Tract 97.02, King County, Washington",51021,11221
1500000US530330098001,530330098001,"Block Group 1, Census Tract 98, King County, Washington",53527,12427
1500000US530330098002,530330098002,"Block Group 2, Census Tract 98, King County, Washington",44753,6981
1500000US530330098003,530330098003,"Block Group 3, Census Tract 98, King County, Washington",41485,6632
1500000US530330098004,530330098004,"Block Group 4, Census Tract 98, King County, Washington",50984,10968
1500000US530330098005,530330098005,"Block Group 5, Census Tract 98, King County, Washington",30710,6037
1500000US530330099001,530330099001,"Block Group 1, Census Tract 99, King County, Washington",46633,11383
1500000US530330099002,530330099002,"Block Group 2, Census Tract 99, King County, Washington",48784,7217
1500000US530330099003,530330099003,"Block Group 3, Census Tract 99, King County, Washington",35967,6788
1500000US530330099004,530330099004,"Block Group 4, Census Tract 99, King County, Washington",41775,9851
1500000US530330100011,530330100011,"Block Group 1, Census Tract 100.01, King County, Washington",32538,9261
1500000US530330100012,530330100012,"Block Group 2, Census Tract 100.01, King County, Washington",35921,6464
1500000US530330100013,530330100013,"Block Group 3, Census Tract 100.01, King County, Washington",22384,4387
1500000US530330100021,530330100021,"Block Group 1, Census Tract 100.02, King County, Washington",26422,7506
1500000US530330100022,530330100022,"Block Group 2, Census Tract 100.02, King County, Washington",27663,4978
1500000US530330100023,530330100023,"Block Group 3, Census Tract 100.02, King County, Washington",38839,8733
1500000US530330100024,530330100024,"Block Group 4, Census Tract 100.02, King County, Washington",31766,8522
1500000US530330101001,530330101001,"Block Group 1, Census Tract 101, King County, Washington",57901,24073
1500000US530330101002,530330101002,"Block Group 2, Census Tract 101, King County, Washington",45276,10684
1500000US530330101003,530330101003,"Block Group 3, Census Tract 101, King County, Washington",28494,11169
1500000US530330101004,530330101004,"Block Group 4, Census Tract 101, King County, Washington",31922,9068
1500000US530330101005,530330101005,"Block Group 5, Census Tract 101, King County, Washington",37268,7628
1500000US530330102001,530330102001,"Block Group 1, Census Tract 102, King County, Washington",53535,11211
1500000US530330102002,530330102002,"Block Group 2, Census Tract 102, King County, Washington",67883,17674
1500000US530330102003,530330102003,"Block Group 3, Census Tract 102, King County, Washington",28907,5736
1500000US530330102004,530330102004,"Block Group 4, Census Tract 102, King County, Washington",45341,6294
1500000US530330103001,530330103001,"Block Group 1, Census Tract 103, King County, Washington",35488,6189
1500000US530330103002,530330103002,"Block Group 2, Census Tract 103, King County, Washington",25384,5919
1500000US530330103003,530330103003,"Block Group 3, Census Tract 103, King County, Washington",15110,4899
1500000US530330103004,530330103004,"Block Group 4, Census Tract 103, King County, Washington",18158,4838
1500000US530330103005,530330103005,"Block Group 5, Census Tract 103, King County, Washington",31256,5661
1500000US530330104011,530330104011,"Block Group 1, Census Tract 104.01, King County, Washington",32376,7152
1500000US530330104012,530330104012,"Block Group 2, Census Tract 104.01, King County, Washington",20033,4587
1500000US530330104013,530330104013,"Block Group 3, Census Tract 104.01, King County, Washington",26312,7000
1500000US530330104021,530330104021,"Block Group 1, Census Tract 104.02, King County, Washington",48969,18683
1500000US530330104022,530330104022,"Block Group 2, Census Tract 104.02, King County, Washington",32873,9981
1500000US530330104023,530330104023,"Block Group 3, Census Tract 104.02, King County, Washington",21925,6301
1500000US530330104024,530330104024,"Block Group 4, Census Tract 104.02, King County, Washington",29857,6916
1500000US530330105001,530330105001,"Block Group 1, Census Tract 105, King County, Washington",52186,24598
1500000US530330105002,530330105002,"Block Group 2, Census Tract 105, King County, Washington",50386,9825
1500000US530330105003,530330105003,"Block Group 3, Census Tract 105, King County, Washington",37245,8038
1500000US530330105004,530330105004,"Block Group 4, Census Tract 105, King County, Washington",36785,6311
1500000US530330105005,530330105005,"Block Group 5, Census Tract 105, King County, Washington",42589,8471
1500000US530330106001,530330106001,"Block Group 1, Census Tract 106, King County, Washington",65113,14308
1500000US530330106002,530330106002,"Block Group 2, Census Tract 106, King County, Washington",35416,6419
1500000US530330106003,530330106003,"Block Group 3, Census Tract 106, King County, Washington",48297,6786
1500000US530330106004,530330106004,"Block Group 4, Census Tract 106, King County, Washington",56478,13381
1500000US530330106005,530330106005,"Block Group 5, Census Tract 106, King County, Washington",46170,9249
1500000US530330106006,530330106006,"Block Group 6, Census Tract 106, King County, Washington",34775,6896
1500000US530330107011,530330107011,"Block Group 1, Census Tract 107.01, King County, Washington",25522,6869
1500000US530330107012,530330107012,"Block Group 2, Census Tract 107.01, King County, Washington",31751,7957
1500000US530330107021,530330107021,"Block Group 1, Census Tract 107.02, King County, Washington",34940,7787
1500000US530330107022,530330107022,"Block Group 2, Census Tract 107.02, King County, Washington",16729,4403
1500000US530330107023,530330107023,"Block Group 3, Census Tract 107.02, King County, Washington",17064,5074
1500000US530330108001,530330108001,"Block Group 1, Census Tract 108, King County, Washington",30796,9416
1500000US530330108002,530330108002,"Block Group 2, Census Tract 108, King County, Washington",33430,9516
1500000US530330108003,530330108003,"Block Group 3, Census Tract 108, King County, Washington",32489,6478
1500000US530330109001,530330109001,"Block Group 1, Census Tract 109, King County, Washington",29814,4414
1500000US530330109002,530330109002,"Block Group 2, Census Tract 109, King County, Washington",27672,6497
1500000US530330110011,530330110011,"Block Group 1, Census Tract 110.01, King County, Washington",21674,8137
1500000US530330110012,530330110012,"Block Group 2, Census Tract 110.01, King County, Washington",17861,3565
1500000US530330110013,530330110013,"Block Group 3, Census Tract 110.01, King County, Washington",13928,3573
1500000US530330110021,530330110021,"Block Group 1, Census Tract 110.02, King County, Washington",16546,4863
1500000US530330110022,530330110022,"Block Group 2, Census Tract 110.02, King County, Washington",11294,2313
1500000US530330110023,530330110023,"Block Group 3, Census Tract 110.02, King County, Washington",27091,9523
1500000US530330111011,530330111011,"Block Group 1, Census Tract 111.01, King County, Washington",19253,4093
1500000US530330111012,530330111012,"Block Group 2, Census Tract 111.01, King County, Washington",22400,4966
1500000US530330111013,530330111013,"Block Group 3, Census Tract 111.01, King County, Washington",20376,7978
1500000US530330111014,530330111014,"Block Group 4, Census Tract 111.01, King County, Washington",30503,5844
1500000US530330111021,530330111021,"Block Group 1, Census Tract 111.02, King County, Washington",50954,9208
1500000US530330111022,530330111022,"Block Group 2, Census Tract 111.02, King County, Washington",22068,5810
1500000US530330111023,530330111023,"Block Group 3, Census Tract 111.02, King County, Washington",14782,8142
1500000US530330111024,530330111024,"Block Group 4, Census Tract 111.02, King County, Washington",26699,10875
1500000US530330112001,530330112001,"Block Group 1, Census Tract 112, King County, Washington",17896,3070
1500000US530330112002,530330112002,"Block Group 2, Census Tract 112, King County, Washington",25758,6451
1500000US530330112003,530330112003,"Block Group 3, Census Tract 112, King County, Washington",14659,4293
1500000US530330113001,530330113001,"Block Group 1, Census Tract 113, King County, Washington",26008,4383
1500000US530330113002,530330113002,"Block Group 2, Census Tract 113, King County, Washington",27774,3832
1500000US530330113003,530330113003,"Block Group 3, Census Tract 113, King County, Washington",18908,4852
1500000US530330113004,530330113004,"Block Group 4, Census Tract 113, King County, Washington",36274,11340
1500000US530330113005,530330113005,"Block Group 5, Census Tract 113, King County, Washington",33275,6358
1500000US530330114011,530330114011,"Block Group 1, Census Tract 114.01, King County, Washington",21839,3811
1500000US530330114012,530330114012,"Block Group 2, Census Tract 114.01, King County, Washington",31841,8008
1500000US530330114013,530330114013,"Block Group 3, Census Tract 114.01, King County, Washington",32925,5612
1500000US530330114021,530330114021,"Block Group 1, Census Tract 114.02, King County, Washington",27155,5512
1500000US530330114022,530330114022,"Block Group 2, Census Tract 114.02, King County, Washington",20858,4446
1500000US530330114023,530330114023,"Block Group 3, Census Tract 114.02, King County, Washington",24860,5600
1500000US530330115001,530330115001,"Block Group 1, Census Tract 115, King County, Washington",37078,5260
1500000US530330115002,530330115002,"Block Group 2, Census Tract 115, King County, Washington",43985,6050
1500000US530330115003,530330115003,"Block Group 3, Census Tract 115, King County, Washington",46114,12897
1500000US530330116001,530330116001,"Block Group 1, Census Tract 116, King County, Washington",60696,24497
1500000US530330116002,530330116002,"Block Group 2, Census Tract 116, King County, Washington",52661,10383
1500000US530330116003,530330116003,"Block Group 3, Census Tract 116, King County, Washington",54010,10687
1500000US530330116004,530330116004,"Block Group 4, Census Tract 116, King County, Washington",49594,14597
1500000US530330116005,530330116005,"Block Group 5, Census Tract 116, King County, Washington",102682,42256
1500000US530330116006,530330116006,"Block Group 6, Census Tract 116, King County, Washington",42220,7857
1500000US530330117001,530330117001,"Block Group 1, Census Tract 117, King County, Washington",12920,4228
1500000US530330117002,530330117002,"Block Group 2, Census Tract 117, King County, Washington",20708,4641
1500000US530330117003,530330117003,"Block Group 3, Census Tract 117, King County, Washington",22189,3902
1500000US530330117004,530330117004,"Block Group 4, Census Tract 117, King County, Washington",25946,5617
1500000US530330118001,530330118001,"Block Group 1, Census Tract 118, King County, Washington",61437,13266
1500000US530330118002,530330118002,"Block Group 2, Census Tract 118, King County, Washington",35034,23527
1500000US530330118003,530330118003,"Block Group 3, Census Tract 118, King County, Washington",19537,6603
1500000US530330118004,530330118004,"Block Group 4, Census Tract 118, King County, Washington",16224,7574
1500000US530330118005,530330118005,"Block Group 5, Census Tract 118, King County, Washington",14881,3549
1500000US530330118006,530330118006,"Block Group 6, Census Tract 118, King County, Washington",11037,3460
1500000US530330119001,530330119001,"Block Group 1, Census Tract 119, King County, Washington",36885,8874
1500000US530330119002,530330119002,"Block Group 2, Census Tract 119, King County, Washington",31140,8352
1500000US530330119003,530330119003,"Block Group 3, Census Tract 119, King County, Washington",21656,4406
1500000US530330119004,530330119004,"Block Group 4, Census Tract 119, King County, Washington",16336,8636
1500000US530330119005,530330119005,"Block Group 5, Census Tract 119, King County, Washington",27719,8843
1500000US530330120001,530330120001,"Block Group 1, Census Tract 120, King County, Washington",32608,4952
1500000US530330120002,530330120002,"Block Group 2, Census Tract 120, King County, Washington",43986,7955
1500000US530330120003,530330120003,"Block Group 3, Census Tract 120, King County, Washington",46116,7135
1500000US530330121001,530330121001,"Block Group 1, Census Tract 121, King County, Washington",77799,17909
1500000US530330121002,530330121002,"Block Group 2, Census Tract 121, King County, Washington",49081,5972
1500000US530330201001,530330201001,"Block Group 1, Census Tract 201, King County, Washington",35643,5559
1500000US530330201002,530330201002,"Block Group 2, Census Tract 201, King County, Washington",50391,10416
1500000US530330201003,530330201003,"Block Group 3, Census Tract 201, King County, Washington",52871,7761
1500000US530330202001,530330202001,"Block Group 1, Census Tract 202, King County, Washington",32583,6885
1500000US530330202002,530330202002,"Block Group 2, Census Tract 202, King County, Washington",28326,5496
1500000US530330202003,530330202003,"Block Group 3, Census Tract 202, King County, Washington",31834,6503
1500000US530330202004,530330202004,"Block Group 4, Census Tract 202, King County, Washington",43846,9668
1500000US530330202005,530330202005,"Block Group 5, Census Tract 202, King County, Washington",40645,5920
1500000US530330203001,530330203001,"Block Group 1, Census Tract 203, King County, Washington",26243,5395
1500000US530330203002,530330203002,"Block Group 2, Census Tract 203, King County, Washington",41625,10773
1500000US530330203003,530330203003,"Block Group 3, Census Tract 203, King County, Washington",25776,6098
1500000US530330203004,530330203004,"Block Group 4, Census Tract 203, King County, Washington",33304,10377
1500000US530330203005,530330203005,"Block Group 5, Census Tract 203, King County, Washington",26426,6969
1500000US530330204011,530330204011,"Block Group 1, Census Tract 204.01, King County, Washington",26070,3487
1500000US530330204012,530330204012,"Block Group 2, Census Tract 204.01, King County, Washington",38110,7571
1500000US530330204013,530330204013,"Block Group 3, Census Tract 204.01, King County, Washington",35041,6788
1500000US530330204021,530330204021,"Block Group 1, Census Tract 204.02, King County, Washington",25222,7028
1500000US530330204022,530330204022,"Block Group 2, Census Tract 204.02, King County, Washington",39400,8125
1500000US530330204023,530330204023,"Block Group 3, Census Tract 204.02, King County, Washington",32449,8196
1500000US530330204024,530330204024,"Block Group 4, Census Tract 204.02, King County, Washington",50971,8314
1500000US530330204025,530330204025,"Block Group 5, Census Tract 204.02, King County, Washington",31573,6343
1500000US530330205001,530330205001,"Block Group 1, Census Tract 205, King County, Washington",31100,4329
1500000US530330205002,530330205002,"Block Group 2, Census Tract 205, King County, Washington",27046,6670
1500000US530330205003,530330205003,"Block Group 3, Census Tract 205, King County, Washington",33980,5820
1500000US530330205004,530330205004,"Block Group 4, Census Tract 205, King County, Washington",29160,10712
1500000US530330205005,530330205005,"Block Group 5, Census Tract 205, King County, Washington",28467,7461
1500000US530330205006,530330205006,"Block Group 6, Census Tract 205, King County, Washington",43283,9464
1500000US530330206001,530330206001,"Block Group 1, Census Tract 206, King County, Washington",45070,6598
1500000US530330206002,530330206002,"Block Group 2, Census Tract 206, King County, Washington",29192,5298
1500000US530330206003,530330206003,"Block Group 3, Census Tract 206, King County, Washington",24270,6689
1500000US530330206004,530330206004,"Block Group 4, Census Tract 206, King County, Washington",36509,6837
1500000US530330207001,530330207001,"Block Group 1, Census Tract 207, King County, Washington",27238,4060
1500000US530330207002,530330207002,"Block Group 2, Census Tract 207, King County, Washington",20484,4032
1500000US530330207003,530330207003,"Block Group 3, Census Tract 207, King County, Washington",31588,5993
1500000US530330208001,530330208001,"Block Group 1, Census Tract 208, King County, Washington",38269,9543
1500000US530330208002,530330208002,"Block Group 2, Census Tract 208, King County, Washington",39752,7276
1500000US530330208003,530330208003,"Block Group 3, Census Tract 208, King County, Washington",59315,9936
1500000US530330208004,530330208004,"Block Group 4, Census Tract 208, King County, Washington",66513,17744
1500000US530330209001,530330209001,"Block Group 1, Census Tract 209, King County, Washington",31457,5201
1500000US530330209002,530330209002,"Block Group 2, Census Tract 209, King County, Washington",41516,13584
1500000US530330209003,530330209003,"Block Group 3, Census Tract 209, King County, Washington",74675,30434
1500000US530330210001,530330210001,"Block Group 1, Census Tract 210, King County, Washington",28361,10786
1500000US530330210002,530330210002,"Block Group 2, Census Tract 210, King County, Washington",43269,5800
1500000US530330210003,530330210003,"Block Group 3, Census Tract 210, King County, Washington",29684,6612
1500000US530330210004,530330210004,"Block Group 4, Census Tract 210, King County, Washington",27056,6075
1500000US530330210005,530330210005,"Block Group 5, Census Tract 210, King County, Washington",35769,16741
1500000US530330211001,530330211001,"Block Group 1, Census Tract 211, King County, Washington",34046,6583
1500000US530330211002,530330211002,"Block Group 2, Census Tract 211, King County, Washington",30866,7256
1500000US530330211003,530330211003,"Block Group 3, Census Tract 211, King County, Washington",18430,4843
1500000US530330211004,530330211004,"Block Group 4, Census Tract 211, King County, Washington",-,**
1500000US530330213001,530330213001,"Block Group 1, Census Tract 213, King County, Washington",59671,21236
1500000US530330213002,530330213002,"Block Group 2, Census Tract 213, King County, Washington",29024,5041
1500000US530330213003,530330213003,"Block Group 3, Census Tract 213, King County, Washington",37607,6445
1500000US530330214001,530330214001,"Block Group 1, Census Tract 214, King County, Washington",42339,13803
1500000US530330214002,530330214002,"Block Group 2, Census Tract 214, King County, Washington",51768,16352
1500000US530330214003,530330214003,"Block Group 3, Census Tract 214, King County, Washington",52529,10285
1500000US530330215001,530330215001,"Block Group 1, Census Tract 215, King County, Washington",66067,21536
1500000US530330215002,530330215002,"Block Group 2, Census Tract 215, King County, Washington",48955,6567
1500000US530330215003,530330215003,"Block Group 3, Census Tract 215, King County, Washington",53009,7799
1500000US530330215004,530330215004,"Block Group 4, Census Tract 215, King County, Washington",40140,8914
1500000US530330216001,530330216001,"Block Group 1, Census Tract 216, King County, Washington",33210,5748
1500000US530330216002,530330216002,"Block Group 2, Census Tract 216, King County, Washington",27610,6376
1500000US530330216003,530330216003,"Block Group 3, Census Tract 216, King County, Washington",42849,7258
1500000US530330216004,530330216004,"Block Group 4, Census Tract 216, King County, Washington",43815,12047
1500000US530330217001,530330217001,"Block Group 1, Census Tract 217, King County, Washington",26281,6164
1500000US530330217002,530330217002,"Block Group 2, Census Tract 217, King County, Washington",43467,7322
1500000US530330217003,530330217003,"Block Group 3, Census Tract 217, King County, Washington",35722,6022
1500000US530330217004,530330217004,"Block Group 4, Census Tract 217, King County, Washington",21571,5078
1500000US530330217005,530330217005,"Block Group 5, Census Tract 217, King County, Washington",31872,4911
1500000US530330218021,530330218021,"Block Group 1, Census Tract 218.02, King County, Washington",43044,7840
1500000US530330218022,530330218022,"Block Group 2, Census Tract 218.02, King County, Washington",35795,6320
1500000US530330218023,530330218023,"Block Group 3, Census Tract 218.02, King County, Washington",46076,13702
1500000US530330218031,530330218031,"Block Group 1, Census Tract 218.03, King County, Washington",29632,4984
1500000US530330218032,530330218032,"Block Group 2, Census Tract 218.03, King County, Washington",33217,6680
1500000US530330218033,530330218033,"Block Group 3, Census Tract 218.03, King County, Washington",34536,6908
1500000US530330218034,530330218034,"Block Group 4, Census Tract 218.03, King County, Washington",49162,12043
1500000US530330218041,530330218041,"Block Group 1, Census Tract 218.04, King County, Washington",37830,4101
1500000US530330218042,530330218042,"Block Group 2, Census Tract 218.04, King County, Washington",32020,5536
1500000US530330218043,530330218043,"Block Group 3, Census Tract 218.04, King County, Washington",38800,11188
1500000US530330219031,530330219031,"Block Group 1, Census Tract 219.03, King County, Washington",35823,6776
1500000US530330219032,530330219032,"Block Group 2, Census Tract 219.03, King County, Washington",47024,16842
1500000US530330219033,530330219033,"Block Group 3, Census Tract 219.03, King County, Washington",37496,7859
1500000US530330219034,530330219034,"Block Group 4, Census Tract 219.03, King County, Washington",39890,10934
1500000US530330219035,530330219035,"Block Group 5, Census Tract 219.03, King County, Washington",30900,9879
1500000US530330219041,530330219041,"Block Group 1, Census Tract 219.04, King County, Washington",30930,7087
1500000US530330219042,530330219042,"Block Group 2, Census Tract 219.04, King County, Washington",47351,14015
1500000US530330219043,530330219043,"Block Group 3, Census Tract 219.04, King County, Washington",36784,5704
1500000US530330219044,530330219044,"Block Group 4, Census Tract 219.04, King County, Washington",56095,19940
1500000US530330219051,530330219051,"Block Group 1, Census Tract 219.05, King County, Washington",47997,10435
1500000US530330219052,530330219052,"Block Group 2, Census Tract 219.05, King County, Washington",47047,8925
1500000US530330219053,530330219053,"Block Group 3, Census Tract 219.05, King County, Washington",40847,9251
1500000US530330219054,530330219054,"Block Group 4, Census Tract 219.05, King County, Washington",38854,9507
1500000US530330219061,530330219061,"Block Group 1, Census Tract 219.06, King County, Washington",49124,6663
1500000US530330219062,530330219062,"Block Group 2, Census Tract 219.06, King County, Washington",51206,14152
1500000US530330219063,530330219063,"Block Group 3, Census Tract 219.06, King County, Washington",33251,5062
1500000US530330220011,530330220011,"Block Group 1, Census Tract 220.01, King County, Washington",39214,7993
1500000US530330220012,530330220012,"Block Group 2, Census Tract 220.01, King County, Washington",32595,5896
1500000US530330220013,530330220013,"Block Group 3, Census Tract 220.01, King County, Washington",50314,19430
1500000US530330220031,530330220031,"Block Group 1, Census Tract 220.03, King County, Washington",38370,5945
1500000US530330220032,530330220032,"Block Group 2, Census Tract 220.03, King County, Washington",39567,11816
1500000US530330220033,530330220033,"Block Group 3, Census Tract 220.03, King County, Washington",36009,5562
1500000US530330220034,530330220034,"Block Group 4, Census Tract 220.03, King County, Washington",29924,8762
1500000US530330220035,530330220035,"Block Group 5, Census Tract 220.03, King County, Washington",29360,8489
1500000US530330220051,530330220051,"Block Group 1, Census Tract 220.05, King County, Washington",44822,5748
1500000US530330220052,530330220052,"Block Group 2, Census Tract 220.05, King County, Washington",38031,7378
1500000US530330220053,530330220053,"Block Group 3, Census Tract 220.05, King County, Washington",38973,5868
1500000US530330220061,530330220061,"Block Group 1, Census Tract 220.06, King County, Washington",61809,12144
1500000US530330220062,530330220062,"Block Group 2, Census Tract 220.06, King County, Washington",52757,11975
1500000US530330220063,530330220063,"Block Group 3, Census Tract 220.06, King County, Washington",25154,7208
1500000US530330221011,530330221011,"Block Group 1, Census Tract 221.01, King County, Washington",34622,6592
1500000US530330221012,530330221012,"Block Group 2, Census Tract 221.01, King County, Washington",70055,14894
1500000US530330221013,530330221013,"Block Group 3, Census Tract 221.01, King County, Washington",38381,5669
1500000US530330221014,530330221014,"Block Group 4, Census Tract 221.01, King County, Washington",70173,27897
1500000US530330221021,530330221021,"Block Group 1, Census Tract 221.02, King County, Washington",43938,6112
1500000US530330221022,530330221022,"Block Group 2, Census Tract 221.02, King County, Washington",30346,9498
1500000US530330221023,530330221023,"Block Group 3, Census Tract 221.02, King County, Washington",47266,10396
1500000US530330221024,530330221024,"Block Group 4, Census Tract 221.02, King County, Washington",37728,5594
1500000US530330222011,530330222011,"Block Group 1, Census Tract 222.01, King County, Washington",30016,5411
1500000US530330222012,530330222012,"Block Group 2, Census Tract 222.01, King County, Washington",29738,10100
1500000US530330222013,530330222013,"Block Group 3, Census Tract 222.01, King County, Washington",35113,4657
1500000US530330222014,530330222014,"Block Group 4, Census Tract 222.01, King County, Washington",39892,4919
1500000US530330222021,530330222021,"Block Group 1, Census Tract 222.02, King County, Washington",43311,8463
1500000US530330222022,530330222022,"Block Group 2, Census Tract 222.02, King County, Washington",29238,7647
1500000US530330222023,530330222023,"Block Group 3, Census Tract 222.02, King County, Washington",38722,6716
1500000US530330222024,530330222024,"Block Group 4, Census Tract 222.02, King County, Washington",30628,6500
1500000US530330222025,530330222025,"Block Group 5, Census Tract 222.02, King County, Washington",48005,7150
1500000US530330222031,530330222031,"Block Group 1, Census Tract 222.03, King County, Washington",64810,11279
1500000US530330222032,530330222032,"Block Group 2, Census Tract 222.03, King County, Washington",49951,5986
1500000US530330222033,530330222033,"Block Group 3, Census Tract 222.03, King County, Washington",62147,14335
1500000US530330223001,530330223001,"Block Group 1, Census Tract 223, King County, Washington",61907,11157
1500000US530330223002,530330223002,"Block Group 2, Census Tract 223, King County, Washington",64205,17368
1500000US530330224001,530330224001,"Block Group 1, Census Tract 224, King County, Washington",49169,8813
1500000US530330224002,530330224002,"Block Group 2, Census Tract 224, King County, Washington",43684,10460
1500000US530330224003,530330224003,"Block Group 3, Census Tract 224, King County, Washington",63925,16482
1500000US530330224004,530330224004,"Block Group 4, Census Tract 224, King County, Washington",84556,18599
1500000US530330224005,530330224005,"Block Group 5, Census Tract 224, King County, Washington",86507,36537
1500000US530330224006,530330224006,"Block Group 6, Census Tract 224, King County, Washington",79020,24301
1500000US530330225001,530330225001,"Block Group 1, Census Tract 225, King County, Washington",46444,14723
1500000US530330225002,530330225002,"Block Group 2, Census Tract 225, King County, Washington",54063,8594
1500000US530330225003,530330225003,"Block Group 3, Census Tract 225, King County, Washington",50792,27142
1500000US530330225004,530330225004,"Block Group 4, Census Tract 225, King County, Washington",73620,13416
1500000US530330225005,530330225005,"Block Group 5, Census Tract 225, King County, Washington",66843,7669
1500000US530330226031,530330226031,"Block Group 1, Census Tract 226.03, King County, Washington",37581,9912
1500000US530330226032,530330226032,"Block Group 2, Census Tract 226.03, King County, Washington",61129,10207
1500000US530330226033,530330226033,"Block Group 3, Census Tract 226.03, King County, Washington",42484,12954
1500000US530330226034,530330226034,"Block Group 4, Census Tract 226.03, King County, Washington",63900,28597
1500000US530330226035,530330226035,"Block Group 5, Census Tract 226.03, King County, Washington",52353,13455
1500000US530330226041,530330226041,"Block Group 1, Census Tract 226.04, King County, Washington",45085,7525
1500000US530330226042,530330226042,"Block Group 2, Census Tract 226.04, King County, Washington",37395,4978
1500000US530330226043,530330226043,"Block Group 3, Census Tract 226.04, King County, Washington",54551,5566
1500000US530330226051,530330226051,"Block Group 1, Census Tract 226.05, King County, Washington",36889,6679
1500000US530330226052,530330226052,"Block Group 2, Census Tract 226.05, King County, Washington",41371,9467
1500000US530330226053,530330226053,"Block Group 3, Census Tract 226.05, King County, Washington",32856,6148
1500000US530330226061,530330226061,"Block Group 1, Census Tract 226.06, King County, Washington",45777,8438
1500000US530330226062,530330226062,"Block Group 2, Census Tract 226.06, King County, Washington",31898,11809
1500000US530330226063,530330226063,"Block Group 3, Census Tract 226.06, King County, Washington",52958,8560
1500000US530330226064,530330226064,"Block Group 4, Census Tract 226.06, King County, Washington",51095,20598
1500000US530330227011,530330227011,"Block Group 1, Census Tract 227.01, King County, Washington",73467,15992
1500000US530330227012,530330227012,"Block Group 2, Census Tract 227.01, King County, Washington",73860,12127
1500000US530330227021,530330227021,"Block Group 1, Census Tract 227.02, King County, Washington",63358,13805
1500000US530330227022,530330227022,"Block Group 2, Census Tract 227.02, King County, Washington",42313,12701
