Id,Id2,Geography,Pc_income,Margin of Error; Per capita income in the past 12 months (in 2015 Inflation-adjusted dollars)
1500000US530330085003,530330085003,"Block Group 3, Census Tract 85, King County, Washington",7717,1709
1500000US530330086001,530330086001,"Block Group 1, Census Tract 86, King County, Washington",29551,8009
1500000US530330086002,530330086002,"Block Group 2, Census Tract 86, King County, Washington",26816,6332
1500000US530330086003,530330086003,"Block Group 3, Census Tract 86, King County, Washington",32736,7715
1500000US530330087001,530330087001,"Block Group 1, Census Tract 87, King County, Washington",38569,5578
1500000US530330087002,530330087002,"Block Group 2, Census Tract 87, King County, Washington",24935,7216
1500000US530330087003,530330087003,"Block Group 3, Census Tract 87, King County, Washington",42411,11164
1500000US530330088001,530330088001,"Block Group 1, Census Tract 88, King County, Washington",48398,7860
1500000US530330088002,530330088002,"Block Group 2, Census Tract 88, King County, Washington",35418,5836
1500000US530330088003,530330088003,"Block Group 3, Census Tract 88, King County, Washington",35104,12072
1500000US530330089001,530330089001,"Block Group 1, Census Tract 89, King County, Washington",111660,65198
1500000US530330089002,530330089002,"Block Group 2, Census Tract 89, King County, Washington",41828,10942
1500000US530330089003,530330089003,"Block Group 3, Census Tract 89, King County, Washington",42384,17709
1500000US530330089004,530330089004,"Block Group 4, Census Tract 89, King County, Washington",42433,8482
1500000US530330090001,530330090001,"Block Group 1, Census Tract 90, King County, Washington",39837,4930
1500000US530330090002,530330090002,"Block Group 2, Census Tract 90, King County, Washington",29833,4793
1500000US530330091001,530330091001,"Block Group 1, Census Tract 91, King County, Washington",16113,5382
1500000US530330091002,530330091002,"Block Group 2, Census Tract 91, King County, Washington",36954,9053
1500000US530330092001,530330092001,"Block Group 1, Census Tract 92, King County, Washington",30722,4484
1500000US530330092002,530330092002,"Block Group 2, Census Tract 92, King County, Washington",34131,8260
1500000US530330093001,530330093001,"Block Group 1, Census Tract 93, King County, Washington",35068,6180
1500000US530330093002,530330093002,"Block Group 2, Census Tract 93, King County, Washington",47131,20235
1500000US530330093003,530330093003,"Block Group 3, Census Tract 93, King County, Washington",43567,7562
1500000US530330094001,530330094001,"Block Group 1, Census Tract 94, King County, Washington",20559,4170
1500000US530330094002,530330094002,"Block Group 2, Census Tract 94, King County, Washington",39489,9358
1500000US530330094003,530330094003,"Block Group 3, Census Tract 94, King County, Washington",22373,4493
1500000US530330094004,530330094004,"Block Group 4, Census Tract 94, King County, Washington",40347,19860
1500000US530330094005,530330094005,"Block Group 5, Census Tract 94, King County, Washington",29571,9053
1500000US530330095001,530330095001,"Block Group 1, Census Tract 95, King County, Washington",74660,17780
1500000US530330095002,530330095002,"Block Group 2, Census Tract 95, King County, Washington",32629,8936
1500000US530330095003,530330095003,"Block Group 3, Census Tract 95, King County, Washington",86908,27304
1500000US530330095004,530330095004,"Block Group 4, Census Tract 95, King County, Washington",46704,15444
1500000US530330096001,530330096001,"Block Group 1, Census Tract 96, King County, Washington",72397,18703
1500000US530330096002,530330096002,"Block Group 2, Census Tract 96, King County, Washington",36585,9323
1500000US530330096003,530330096003,"Block Group 3, Census Tract 96, King County, Washington",66025,12654
1500000US530330096004,530330096004,"Block Group 4, Census Tract 96, King County, Washington",33883,7365
1500000US530330096005,530330096005,"Block Group 5, Census Tract 96, King County, Washington",92636,24384
1500000US530330097011,530330097011,"Block Group 1, Census Tract 97.01, King County, Washington",51061,8783
1500000US530330097012,530330097012,"Block Group 2, Census Tract 97.01, King County, Washington",48887,7342
1500000US530330097013,530330097013,"Block Group 3, Census Tract 97.01, King County, Washington",90039,37969
1500000US530330097014,530330097014,"Block Group 4, Census Tract 97.01, King County, Washington",72489,13894
1500000US530330097021,530330097021,"Block Group 1, Census Tract 97.02, King County, Washington",45522,8611
1500000US530330097022,530330097022,"Block Group 2, Census Tract 97.02, King County, Washington",51596,14279
1500000US530330097023,530330097023,"Block Group 3, Census Tract 97.02, King County, Washington",48123,7981
1500000US530330097024,530330097024,"Block Group 4, Census Tract 97.02, King County, Washington",44526,6216
1500000US530330097025,530330097025,"Block Group 5, Census Tract 97.02, King County, Washington",49646,12966
1500000US530330098001,530330098001,"Block Group 1, Census Tract 98, King County, Washington",56320,13287
1500000US530330098002,530330098002,"Block Group 2, Census Tract 98, King County, Washington",52498,8209
1500000US530330098003,530330098003,"Block Group 3, Census Tract 98, King County, Washington",46065,6556
1500000US530330098004,530330098004,"Block Group 4, Census Tract 98, King County, Washington",41273,5638
1500000US530330098005,530330098005,"Block Group 5, Census Tract 98, King County, Washington",40338,10064
1500000US530330099001,530330099001,"Block Group 1, Census Tract 99, King County, Washington",48767,9605
1500000US530330099002,530330099002,"Block Group 2, Census Tract 99, King County, Washington",46524,7131
1500000US530330099003,530330099003,"Block Group 3, Census Tract 99, King County, Washington",44768,7815
1500000US530330099004,530330099004,"Block Group 4, Census Tract 99, King County, Washington",45701,11114
1500000US530330100011,530330100011,"Block Group 1, Census Tract 100.01, King County, Washington",36209,5514
1500000US530330100012,530330100012,"Block Group 2, Census Tract 100.01, King County, Washington",38274,8672
1500000US530330100013,530330100013,"Block Group 3, Census Tract 100.01, King County, Washington",20950,4640
1500000US530330100021,530330100021,"Block Group 1, Census Tract 100.02, King County, Washington",27621,7581
1500000US530330100022,530330100022,"Block Group 2, Census Tract 100.02, King County, Washington",25251,5386
1500000US530330100023,530330100023,"Block Group 3, Census Tract 100.02, King County, Washington",40002,8267
1500000US530330100024,530330100024,"Block Group 4, Census Tract 100.02, King County, Washington",33675,6734
1500000US530330101001,530330101001,"Block Group 1, Census Tract 101, King County, Washington",53236,23272
1500000US530330101002,530330101002,"Block Group 2, Census Tract 101, King County, Washington",46924,17667
1500000US530330101003,530330101003,"Block Group 3, Census Tract 101, King County, Washington",23241,7453
1500000US530330101004,530330101004,"Block Group 4, Census Tract 101, King County, Washington",33148,7650
1500000US530330101005,530330101005,"Block Group 5, Census Tract 101, King County, Washington",42019,8540
1500000US530330102001,530330102001,"Block Group 1, Census Tract 102, King County, Washington",64347,19273
1500000US530330102002,530330102002,"Block Group 2, Census Tract 102, King County, Washington",72887,18789
1500000US530330102003,530330102003,"Block Group 3, Census Tract 102, King County, Washington",28165,6495
1500000US530330102004,530330102004,"Block Group 4, Census Tract 102, King County, Washington",47463,6466
1500000US530330103001,530330103001,"Block Group 1, Census Tract 103, King County, Washington",36801,5054
1500000US530330103002,530330103002,"Block Group 2, Census Tract 103, King County, Washington",26330,8912
1500000US530330103003,530330103003,"Block Group 3, Census Tract 103, King County, Washington",18773,5818
1500000US530330103004,530330103004,"Block Group 4, Census Tract 103, King County, Washington",27050,6897
1500000US530330103005,530330103005,"Block Group 5, Census Tract 103, King County, Washington",42148,9198
1500000US530330104011,530330104011,"Block Group 1, Census Tract 104.01, King County, Washington",34561,6933
1500000US530330104012,530330104012,"Block Group 2, Census Tract 104.01, King County, Washington",25555,5611
1500000US530330104013,530330104013,"Block Group 3, Census Tract 104.01, King County, Washington",23322,5585
1500000US530330104021,530330104021,"Block Group 1, Census Tract 104.02, King County, Washington",32271,8946
1500000US530330104022,530330104022,"Block Group 2, Census Tract 104.02, King County, Washington",34658,7405
1500000US530330104023,530330104023,"Block Group 3, Census Tract 104.02, King County, Washington",36975,8030
1500000US530330104024,530330104024,"Block Group 4, Census Tract 104.02, King County, Washington",28276,4766
1500000US530330105001,530330105001,"Block Group 1, Census Tract 105, King County, Washington",51912,23625
1500000US530330105002,530330105002,"Block Group 2, Census Tract 105, King County, Washington",51688,9774
1500000US530330105003,530330105003,"Block Group 3, Census Tract 105, King County, Washington",49154,10153
1500000US530330105004,530330105004,"Block Group 4, Census Tract 105, King County, Washington",39356,6744
1500000US530330105005,530330105005,"Block Group 5, Census Tract 105, King County, Washington",65495,10753
1500000US530330106001,530330106001,"Block Group 1, Census Tract 106, King County, Washington",62717,15334
1500000US530330106002,530330106002,"Block Group 2, Census Tract 106, King County, Washington",52012,15709
1500000US530330106003,530330106003,"Block Group 3, Census Tract 106, King County, Washington",50397,7675
1500000US530330106004,530330106004,"Block Group 4, Census Tract 106, King County, Washington",44926,8129
1500000US530330106005,530330106005,"Block Group 5, Census Tract 106, King County, Washington",45687,11502
1500000US530330106006,530330106006,"Block Group 6, Census Tract 106, King County, Washington",35847,7050
1500000US530330107011,530330107011,"Block Group 1, Census Tract 107.01, King County, Washington",24360,4619
1500000US530330107012,530330107012,"Block Group 2, Census Tract 107.01, King County, Washington",40255,9432
1500000US530330107021,530330107021,"Block Group 1, Census Tract 107.02, King County, Washington",36285,8709
1500000US530330107022,530330107022,"Block Group 2, Census Tract 107.02, King County, Washington",16271,4122
1500000US530330107023,530330107023,"Block Group 3, Census Tract 107.02, King County, Washington",17110,5410
1500000US530330108001,530330108001,"Block Group 1, Census Tract 108, King County, Washington",41477,7802
1500000US530330108002,530330108002,"Block Group 2, Census Tract 108, King County, Washington",34091,7099
1500000US530330108003,530330108003,"Block Group 3, Census Tract 108, King County, Washington",30012,5098
1500000US530330109001,530330109001,"Block Group 1, Census Tract 109, King County, Washington",31096,4016
1500000US530330109002,530330109002,"Block Group 2, Census Tract 109, King County, Washington",42676,6367
1500000US530330110011,530330110011,"Block Group 1, Census Tract 110.01, King County, Washington",23894,6548
1500000US530330110012,530330110012,"Block Group 2, Census Tract 110.01, King County, Washington",15696,3168
1500000US530330110013,530330110013,"Block Group 3, Census Tract 110.01, King County, Washington",15374,4613
1500000US530330110021,530330110021,"Block Group 1, Census Tract 110.02, King County, Washington",23353,4314
1500000US530330110022,530330110022,"Block Group 2, Census Tract 110.02, King County, Washington",11366,2466
1500000US530330110023,530330110023,"Block Group 3, Census Tract 110.02, King County, Washington",34373,10738
1500000US530330111011,530330111011,"Block Group 1, Census Tract 111.01, King County, Washington",17230,3434
1500000US530330111012,530330111012,"Block Group 2, Census Tract 111.01, King County, Washington",28184,5762
1500000US530330111013,530330111013,"Block Group 3, Census Tract 111.01, King County, Washington",17619,3623
1500000US530330111014,530330111014,"Block Group 4, Census Tract 111.01, King County, Washington",28504,5365
1500000US530330111021,530330111021,"Block Group 1, Census Tract 111.02, King County, Washington",55038,11345
1500000US530330111022,530330111022,"Block Group 2, Census Tract 111.02, King County, Washington",22300,5345
1500000US530330111023,530330111023,"Block Group 3, Census Tract 111.02, King County, Washington",13676,5818
1500000US530330111024,530330111024,"Block Group 4, Census Tract 111.02, King County, Washington",26310,10320
1500000US530330112001,530330112001,"Block Group 1, Census Tract 112, King County, Washington",20547,3992
1500000US530330112002,530330112002,"Block Group 2, Census Tract 112, King County, Washington",24225,7340
1500000US530330112003,530330112003,"Block Group 3, Census Tract 112, King County, Washington",16608,5756
1500000US530330113001,530330113001,"Block Group 1, Census Tract 113, King County, Washington",30596,4986
1500000US530330113002,530330113002,"Block Group 2, Census Tract 113, King County, Washington",24687,5676
1500000US530330113003,530330113003,"Block Group 3, Census Tract 113, King County, Washington",30003,6298
1500000US530330113004,530330113004,"Block Group 4, Census Tract 113, King County, Washington",33282,8869
1500000US530330113005,530330113005,"Block Group 5, Census Tract 113, King County, Washington",27080,5672
1500000US530330114011,530330114011,"Block Group 1, Census Tract 114.01, King County, Washington",26490,5191
1500000US530330114012,530330114012,"Block Group 2, Census Tract 114.01, King County, Washington",29642,6332
1500000US530330114013,530330114013,"Block Group 3, Census Tract 114.01, King County, Washington",28725,3981
1500000US530330114021,530330114021,"Block Group 1, Census Tract 114.02, King County, Washington",27778,4891
1500000US530330114022,530330114022,"Block Group 2, Census Tract 114.02, King County, Washington",26152,5012
1500000US530330114023,530330114023,"Block Group 3, Census Tract 114.02, King County, Washington",25205,3748
1500000US530330115001,530330115001,"Block Group 1, Census Tract 115, King County, Washington",42280,5399
1500000US530330115002,530330115002,"Block Group 2, Census Tract 115, King County, Washington",44402,5132
1500000US530330115003,530330115003,"Block Group 3, Census Tract 115, King County, Washington",55501,10720
1500000US530330116001,530330116001,"Block Group 1, Census Tract 116, King County, Washington",61980,17895
1500000US530330116002,530330116002,"Block Group 2, Census Tract 116, King County, Washington",59241,9530
1500000US530330116003,530330116003,"Block Group 3, Census Tract 116, King County, Washington",57740,9866
1500000US530330116004,530330116004,"Block Group 4, Census Tract 116, King County, Washington",47904,12679
1500000US530330116005,530330116005,"Block Group 5, Census Tract 116, King County, Washington",112432,53760
1500000US530330116006,530330116006,"Block Group 6, Census Tract 116, King County, Washington",58382,13333
1500000US530330117001,530330117001,"Block Group 1, Census Tract 117, King County, Washington",16657,4581
1500000US530330117002,530330117002,"Block Group 2, Census Tract 117, King County, Washington",25317,4268
1500000US530330117003,530330117003,"Block Group 3, Census Tract 117, King County, Washington",30154,5346
1500000US530330117004,530330117004,"Block Group 4, Census Tract 117, King County, Washington",28187,7007
1500000US530330118001,530330118001,"Block Group 1, Census Tract 118, King County, Washington",68925,23649
1500000US530330118002,530330118002,"Block Group 2, Census Tract 118, King County, Washington",32845,18937
1500000US530330118003,530330118003,"Block Group 3, Census Tract 118, King County, Washington",26746,12855
1500000US530330118004,530330118004,"Block Group 4, Census Tract 118, King County, Washington",15590,4199
1500000US530330118005,530330118005,"Block Group 5, Census Tract 118, King County, Washington",19057,4222
1500000US530330118006,530330118006,"Block Group 6, Census Tract 118, King County, Washington",10752,2988
1500000US530330119001,530330119001,"Block Group 1, Census Tract 119, King County, Washington",38455,6584
1500000US530330119002,530330119002,"Block Group 2, Census Tract 119, King County, Washington",28385,9550
1500000US530330119003,530330119003,"Block Group 3, Census Tract 119, King County, Washington",24669,4707
1500000US530330119004,530330119004,"Block Group 4, Census Tract 119, King County, Washington",16601,6710
1500000US530330119005,530330119005,"Block Group 5, Census Tract 119, King County, Washington",31935,7624
1500000US530330120001,530330120001,"Block Group 1, Census Tract 120, King County, Washington",37780,7054
1500000US530330120002,530330120002,"Block Group 2, Census Tract 120, King County, Washington",43861,5587
1500000US530330120003,530330120003,"Block Group 3, Census Tract 120, King County, Washington",54900,11632
1500000US530330121001,530330121001,"Block Group 1, Census Tract 121, King County, Washington",83425,17097
1500000US530330121002,530330121002,"Block Group 2, Census Tract 121, King County, Washington",50804,6504
1500000US530330201001,530330201001,"Block Group 1, Census Tract 201, King County, Washington",37658,4717
1500000US530330201002,530330201002,"Block Group 2, Census Tract 201, King County, Washington",62098,11156
1500000US530330201003,530330201003,"Block Group 3, Census Tract 201, King County, Washington",64665,11600
1500000US530330202001,530330202001,"Block Group 1, Census Tract 202, King County, Washington",40878,9564
1500000US530330202002,530330202002,"Block Group 2, Census Tract 202, King County, Washington",31369,6061
1500000US530330202003,530330202003,"Block Group 3, Census Tract 202, King County, Washington",28404,7467
1500000US530330202004,530330202004,"Block Group 4, Census Tract 202, King County, Washington",40931,6121
1500000US530330202005,530330202005,"Block Group 5, Census Tract 202, King County, Washington",57541,11931
1500000US530330203001,530330203001,"Block Group 1, Census Tract 203, King County, Washington",29839,4386
1500000US530330203002,530330203002,"Block Group 2, Census Tract 203, King County, Washington",29757,5724
1500000US530330203003,530330203003,"Block Group 3, Census Tract 203, King County, Washington",29027,8314
1500000US530330203004,530330203004,"Block Group 4, Census Tract 203, King County, Washington",36418,6358
1500000US530330203005,530330203005,"Block Group 5, Census Tract 203, King County, Washington",24237,6520
1500000US530330204011,530330204011,"Block Group 1, Census Tract 204.01, King County, Washington",29770,4727
1500000US530330204012,530330204012,"Block Group 2, Census Tract 204.01, King County, Washington",37014,5287
1500000US530330204013,530330204013,"Block Group 3, Census Tract 204.01, King County, Washington",31068,6324
1500000US530330204021,530330204021,"Block Group 1, Census Tract 204.02, King County, Washington",30371,7005
1500000US530330204022,530330204022,"Block Group 2, Census Tract 204.02, King County, Washington",42806,7641
1500000US530330204023,530330204023,"Block Group 3, Census Tract 204.02, King County, Washington",33703,9916
1500000US530330204024,530330204024,"Block Group 4, Census Tract 204.02, King County, Washington",45585,8295
1500000US530330204025,530330204025,"Block Group 5, Census Tract 204.02, King County, Washington",32005,8149
1500000US530330205001,530330205001,"Block Group 1, Census Tract 205, King County, Washington",37008,6062
1500000US530330205002,530330205002,"Block Group 2, Census Tract 205, King County, Washington",26334,4500
1500000US530330205003,530330205003,"Block Group 3, Census Tract 205, King County, Washington",35549,6107
1500000US530330205004,530330205004,"Block Group 4, Census Tract 205, King County, Washington",27710,9547
1500000US530330205005,530330205005,"Block Group 5, Census Tract 205, King County, Washington",28358,5365
1500000US530330205006,530330205006,"Block Group 6, Census Tract 205, King County, Washington",41803,7607
1500000US530330206001,530330206001,"Block Group 1, Census Tract 206, King County, Washington",42927,8078
1500000US530330206002,530330206002,"Block Group 2, Census Tract 206, King County, Washington",29290,6495
1500000US530330206003,530330206003,"Block Group 3, Census Tract 206, King County, Washington",27808,5878
1500000US530330206004,530330206004,"Block Group 4, Census Tract 206, King County, Washington",35684,6221
1500000US530330207001,530330207001,"Block Group 1, Census Tract 207, King County, Washington",31953,6871
1500000US530330207002,530330207002,"Block Group 2, Census Tract 207, King County, Washington",23963,4201
1500000US530330207003,530330207003,"Block Group 3, Census Tract 207, King County, Washington",33463,5848
1500000US530330208001,530330208001,"Block Group 1, Census Tract 208, King County, Washington",39783,9672
1500000US530330208002,530330208002,"Block Group 2, Census Tract 208, King County, Washington",43057,5506
1500000US530330208003,530330208003,"Block Group 3, Census Tract 208, King County, Washington",55578,12390
1500000US530330208004,530330208004,"Block Group 4, Census Tract 208, King County, Washington",69841,17231
1500000US530330209001,530330209001,"Block Group 1, Census Tract 209, King County, Washington",37126,6442
1500000US530330209002,530330209002,"Block Group 2, Census Tract 209, King County, Washington",45810,10035
1500000US530330209003,530330209003,"Block Group 3, Census Tract 209, King County, Washington",59235,29287
1500000US530330210001,530330210001,"Block Group 1, Census Tract 210, King County, Washington",35253,7397
1500000US530330210002,530330210002,"Block Group 2, Census Tract 210, King County, Washington",42649,10435
1500000US530330210003,530330210003,"Block Group 3, Census Tract 210, King County, Washington",29472,5524
1500000US530330210004,530330210004,"Block Group 4, Census Tract 210, King County, Washington",32146,8041
1500000US530330210005,530330210005,"Block Group 5, Census Tract 210, King County, Washington",32163,9817
1500000US530330211001,530330211001,"Block Group 1, Census Tract 211, King County, Washington",34830,7210
1500000US530330211002,530330211002,"Block Group 2, Census Tract 211, King County, Washington",29272,5565
1500000US530330211003,530330211003,"Block Group 3, Census Tract 211, King County, Washington",27582,9501
1500000US530330211004,530330211004,"Block Group 4, Census Tract 211, King County, Washington",-,**
1500000US530330213001,530330213001,"Block Group 1, Census Tract 213, King County, Washington",63793,17316
1500000US530330213002,530330213002,"Block Group 2, Census Tract 213, King County, Washington",31828,5392
1500000US530330213003,530330213003,"Block Group 3, Census Tract 213, King County, Washington",37155,5291
1500000US530330214001,530330214001,"Block Group 1, Census Tract 214, King County, Washington",45940,13805
1500000US530330214002,530330214002,"Block Group 2, Census Tract 214, King County, Washington",54311,14244
1500000US530330214003,530330214003,"Block Group 3, Census Tract 214, King County, Washington",39429,6964
1500000US530330215001,530330215001,"Block Group 1, Census Tract 215, King County, Washington",62292,17368
1500000US530330215002,530330215002,"Block Group 2, Census Tract 215, King County, Washington",44841,9356
1500000US530330215003,530330215003,"Block Group 3, Census Tract 215, King County, Washington",59403,8516
1500000US530330215004,530330215004,"Block Group 4, Census Tract 215, King County, Washington",49619,8975
1500000US530330216001,530330216001,"Block Group 1, Census Tract 216, King County, Washington",38829,5829
1500000US530330216002,530330216002,"Block Group 2, Census Tract 216, King County, Washington",34840,5869
1500000US530330216003,530330216003,"Block Group 3, Census Tract 216, King County, Washington",39661,6359
1500000US530330216004,530330216004,"Block Group 4, Census Tract 216, King County, Washington",50796,10168
1500000US530330217001,530330217001,"Block Group 1, Census Tract 217, King County, Washington",29385,7418
1500000US530330217002,530330217002,"Block Group 2, Census Tract 217, King County, Washington",53193,9745
1500000US530330217003,530330217003,"Block Group 3, Census Tract 217, King County, Washington",39246,6624
1500000US530330217004,530330217004,"Block Group 4, Census Tract 217, King County, Washington",27140,5311
1500000US530330217005,530330217005,"Block Group 5, Census Tract 217, King County, Washington",40465,5303
1500000US530330218021,530330218021,"Block Group 1, Census Tract 218.02, King County, Washington",36749,4532
1500000US530330218022,530330218022,"Block Group 2, Census Tract 218.02, King County, Washington",38500,4866
1500000US530330218023,530330218023,"Block Group 3, Census Tract 218.02, King County, Washington",49594,11689
1500000US530330218031,530330218031,"Block Group 1, Census Tract 218.03, King County, Washington",31325,4811
1500000US530330218032,530330218032,"Block Group 2, Census Tract 218.03, King County, Washington",44205,8062
1500000US530330218033,530330218033,"Block Group 3, Census Tract 218.03, King County, Washington",38796,6028
1500000US530330218034,530330218034,"Block Group 4, Census Tract 218.03, King County, Washington",49968,11008
1500000US530330218041,530330218041,"Block Group 1, Census Tract 218.04, King County, Washington",38402,5161
1500000US530330218042,530330218042,"Block Group 2, Census Tract 218.04, King County, Washington",28409,4396
1500000US530330218043,530330218043,"Block Group 3, Census Tract 218.04, King County, Washington",37553,7260
1500000US530330219031,530330219031,"Block Group 1, Census Tract 219.03, King County, Washington",37824,5720
1500000US530330219032,530330219032,"Block Group 2, Census Tract 219.03, King County, Washington",53775,19333
1500000US530330219033,530330219033,"Block Group 3, Census Tract 219.03, King County, Washington",31539,6528
1500000US530330219034,530330219034,"Block Group 4, Census Tract 219.03, King County, Washington",36604,9746
1500000US530330219035,530330219035,"Block Group 5, Census Tract 219.03, King County, Washington",32153,7882
1500000US530330219041,530330219041,"Block Group 1, Census Tract 219.04, King County, Washington",36275,8950
1500000US530330219042,530330219042,"Block Group 2, Census Tract 219.04, King County, Washington",47878,14611
1500000US530330219043,530330219043,"Block Group 3, Census Tract 219.04, King County, Washington",48042,10841
1500000US530330219044,530330219044,"Block Group 4, Census Tract 219.04, King County, Washington",45100,8637
1500000US530330219051,530330219051,"Block Group 1, Census Tract 219.05, King County, Washington",41087,7963
1500000US530330219052,530330219052,"Block Group 2, Census Tract 219.05, King County, Washington",53984,11902
1500000US530330219053,530330219053,"Block Group 3, Census Tract 219.05, King County, Washington",39176,10129
1500000US530330219054,530330219054,"Block Group 4, Census Tract 219.05, King County, Washington",37614,7968
1500000US530330219061,530330219061,"Block Group 1, Census Tract 219.06, King County, Washington",50842,5830
1500000US530330219062,530330219062,"Block Group 2, Census Tract 219.06, King County, Washington",42969,8859
1500000US530330219063,530330219063,"Block Group 3, Census Tract 219.06, King County, Washington",26475,5342
1500000US530330220011,530330220011,"Block Group 1, Census Tract 220.01, King County, Washington",48132,9613
1500000US530330220012,530330220012,"Block Group 2, Census Tract 220.01, King County, Washington",45658,7368
1500000US530330220013,530330220013,"Block Group 3, Census Tract 220.01, King County, Washington",62953,15254
1500000US530330220031,530330220031,"Block Group 1, Census Tract 220.03, King County, Washington",43871,6904
1500000US530330220032,530330220032,"Block Group 2, Census Tract 220.03, King County, Washington",47013,10733
1500000US530330220033,530330220033,"Block Group 3, Census Tract 220.03, King County, Washington",36531,6706
1500000US530330220034,530330220034,"Block Group 4, Census Tract 220.03, King County, Washington",34009,9779
1500000US530330220035,530330220035,"Block Group 5, Census Tract 220.03, King County, Washington",38078,7986
1500000US530330220051,530330220051,"Block Group 1, Census Tract 220.05, King County, Washington",46732,6316
1500000US530330220052,530330220052,"Block Group 2, Census Tract 220.05, King County, Washington",39983,7034
1500000US530330220053,530330220053,"Block Group 3, Census Tract 220.05, King County, Washington",42627,6889
1500000US530330220061,530330220061,"Block Group 1, Census Tract 220.06, King County, Washington",55613,9470
1500000US530330220062,530330220062,"Block Group 2, Census Tract 220.06, King County, Washington",49088,11570
1500000US530330220063,530330220063,"Block Group 3, Census Tract 220.06, King County, Washington",28621,7072
1500000US530330221011,530330221011,"Block Group 1, Census Tract 221.01, King County, Washington",39547,6710
1500000US530330221012,530330221012,"Block Group 2, Census Tract 221.01, King County, Washington",78946,15871
1500000US530330221013,530330221013,"Block Group 3, Census Tract 221.01, King County, Washington",40140,6092
1500000US530330221014,530330221014,"Block Group 4, Census Tract 221.01, King County, Washington",60915,22830
1500000US530330221021,530330221021,"Block Group 1, Census Tract 221.02, King County, Washington",43438,6681
1500000US530330221022,530330221022,"Block Group 2, Census Tract 221.02, King County, Washington",45740,11651
1500000US530330221023,530330221023,"Block Group 3, Census Tract 221.02, King County, Washington",34920,7599
1500000US530330221024,530330221024,"Block Group 4, Census Tract 221.02, King County, Washington",37951,6037
1500000US530330222011,530330222011,"Block Group 1, Census Tract 222.01, King County, Washington",37043,5569
1500000US530330222012,530330222012,"Block Group 2, Census Tract 222.01, King County, Washington",39503,11259
1500000US530330222013,530330222013,"Block Group 3, Census Tract 222.01, King County, Washington",39255,5080
1500000US530330222014,530330222014,"Block Group 4, Census Tract 222.01, King County, Washington",40887,5579
1500000US530330222021,530330222021,"Block Group 1, Census Tract 222.02, King County, Washington",62635,20893
1500000US530330222022,530330222022,"Block Group 2, Census Tract 222.02, King County, Washington",36608,6477
1500000US530330222023,530330222023,"Block Group 3, Census Tract 222.02, King County, Washington",43593,8565
1500000US530330222024,530330222024,"Block Group 4, Census Tract 222.02, King County, Washington",33953,10573
1500000US530330222025,530330222025,"Block Group 5, Census Tract 222.02, King County, Washington",53540,8393
1500000US530330222031,530330222031,"Block Group 1, Census Tract 222.03, King County, Washington",57977,7957
1500000US530330222032,530330222032,"Block Group 2, Census Tract 222.03, King County, Washington",50683,7114
1500000US530330222033,530330222033,"Block Group 3, Census Tract 222.03, King County, Washington",74688,22084
1500000US530330223001,530330223001,"Block Group 1, Census Tract 223, King County, Washington",76000,14720
1500000US530330223002,530330223002,"Block Group 2, Census Tract 223, King County, Washington",77577,23042
1500000US530330224001,530330224001,"Block Group 1, Census Tract 224, King County, Washington",58240,9662
1500000US530330224002,530330224002,"Block Group 2, Census Tract 224, King County, Washington",52439,11953
1500000US530330224003,530330224003,"Block Group 3, Census Tract 224, King County, Washington",71264,17559
1500000US530330224004,530330224004,"Block Group 4, Census Tract 224, King County, Washington",78322,19114
1500000US530330224005,530330224005,"Block Group 5, Census Tract 224, King County, Washington",79825,26557
1500000US530330224006,530330224006,"Block Group 6, Census Tract 224, King County, Washington",86061,18098
1500000US530330225001,530330225001,"Block Group 1, Census Tract 225, King County, Washington",46166,12237
1500000US530330225002,530330225002,"Block Group 2, Census Tract 225, King County, Washington",67885,15729
1500000US530330225003,530330225003,"Block Group 3, Census Tract 225, King County, Washington",62133,21081
1500000US530330225004,530330225004,"Block Group 4, Census Tract 225, King County, Washington",76843,12053
1500000US530330225005,530330225005,"Block Group 5, Census Tract 225, King County, Washington",77204,10868
1500000US530330226031,530330226031,"Block Group 1, Census Tract 226.03, King County, Washington",40161,10531
1500000US530330226032,530330226032,"Block Group 2, Census Tract 226.03, King County, Washington",56447,12439
1500000US530330226033,530330226033,"Block Group 3, Census Tract 226.03, King County, Washington",43642,9282
1500000US530330226034,530330226034,"Block Group 4, Census Tract 226.03, King County, Washington",63296,31005
1500000US530330226035,530330226035,"Block Group 5, Census Tract 226.03, King County, Washington",53049,10650
1500000US530330226041,530330226041,"Block Group 1, Census Tract 226.04, King County, Washington",45622,7477
1500000US530330226042,530330226042,"Block Group 2, Census Tract 226.04, King County, Washington",47744,7603
1500000US530330226043,530330226043,"Block Group 3, Census Tract 226.04, King County, Washington",46204,6558
1500000US530330226051,530330226051,"Block Group 1, Census Tract 226.05, King County, Washington",37654,6850
1500000US530330226052,530330226052,"Block Group 2, Census Tract 226.05, King County, Washington",40425,6443
1500000US530330226053,530330226053,"Block Group 3, Census Tract 226.05, King County, Washington",39359,9923
1500000US530330226061,530330226061,"Block Group 1, Census Tract 226.06, King County, Washington",48683,8615
1500000US530330226062,530330226062,"Block Group 2, Census Tract 226.06, King County, Washington",34448,10889
1500000US530330226063,530330226063,"Block Group 3, Census Tract 226.06, King County, Washington",46346,6923
1500000US530330226064,530330226064,"Block Group 4, Census Tract 226.06, King County, Washington",55388,16442
