Id,Id2,Geography,Med_Hh_Income,Margin of Error; Median household income in the past 12 months (in 2013 inflation-adjusted dollars)
1500000US530330030001,530330030001,"Block Group 1, Census Tract 30, King County, Washington",105865,11550
1500000US530330030002,530330030002,"Block Group 2, Census Tract 30, King County, Washington",86875,20526
1500000US530330030003,530330030003,"Block Group 3, Census Tract 30, King County, Washington",68534,17823
1500000US530330030004,530330030004,"Block Group 4, Census Tract 30, King County, Washington",107891,35536
1500000US530330031001,530330031001,"Block Group 1, Census Tract 31, King County, Washington",85781,24367
1500000US530330031002,530330031002,"Block Group 2, Census Tract 31, King County, Washington",67679,23977
1500000US530330031003,530330031003,"Block Group 3, Census Tract 31, King County, Washington",77604,42041
1500000US530330031004,530330031004,"Block Group 4, Census Tract 31, King County, Washington",117786,16644
1500000US530330031005,530330031005,"Block Group 5, Census Tract 31, King County, Washington",121094,13463
1500000US530330032001,530330032001,"Block Group 1, Census Tract 32, King County, Washington",78672,31664
1500000US530330032002,530330032002,"Block Group 2, Census Tract 32, King County, Washington",46930,26477
1500000US530330032003,530330032003,"Block Group 3, Census Tract 32, King County, Washington",66719,15129
1500000US530330032004,530330032004,"Block Group 4, Census Tract 32, King County, Washington",34667,8744
1500000US530330032005,530330032005,"Block Group 5, Census Tract 32, King County, Washington",90556,36865
1500000US530330032006,530330032006,"Block Group 6, Census Tract 32, King County, Washington",66161,21195
1500000US530330032007,530330032007,"Block Group 7, Census Tract 32, King County, Washington",87308,43509
1500000US530330033001,530330033001,"Block Group 1, Census Tract 33, King County, Washington",75286,13606
1500000US530330033002,530330033002,"Block Group 2, Census Tract 33, King County, Washington",70263,34124
1500000US530330033003,530330033003,"Block Group 3, Census Tract 33, King County, Washington",62750,17398
1500000US530330033004,530330033004,"Block Group 4, Census Tract 33, King County, Washington",78894,10214
1500000US530330033005,530330033005,"Block Group 5, Census Tract 33, King County, Washington",68750,23612
1500000US530330034001,530330034001,"Block Group 1, Census Tract 34, King County, Washington",108789,31082
1500000US530330034002,530330034002,"Block Group 2, Census Tract 34, King County, Washington",92245,9178
1500000US530330034003,530330034003,"Block Group 3, Census Tract 34, King County, Washington",107188,26405
1500000US530330035001,530330035001,"Block Group 1, Census Tract 35, King County, Washington",89688,32815
1500000US530330035002,530330035002,"Block Group 2, Census Tract 35, King County, Washington",81000,12983
1500000US530330035003,530330035003,"Block Group 3, Census Tract 35, King County, Washington",61667,28943
1500000US530330036001,530330036001,"Block Group 1, Census Tract 36, King County, Washington",47039,12816
1500000US530330036002,530330036002,"Block Group 2, Census Tract 36, King County, Washington",78850,31065
1500000US530330036003,530330036003,"Block Group 3, Census Tract 36, King County, Washington",73906,17919
1500000US530330036004,530330036004,"Block Group 4, Census Tract 36, King County, Washington",63416,6189
1500000US530330038001,530330038001,"Block Group 1, Census Tract 38, King County, Washington",79141,21411
1500000US530330038002,530330038002,"Block Group 2, Census Tract 38, King County, Washington",83929,25083
1500000US530330039001,530330039001,"Block Group 1, Census Tract 39, King County, Washington",96419,17341
1500000US530330039002,530330039002,"Block Group 2, Census Tract 39, King County, Washington",97813,25977
1500000US530330040001,530330040001,"Block Group 1, Census Tract 40, King County, Washington",60417,27114
1500000US530330040002,530330040002,"Block Group 2, Census Tract 40, King County, Washington",153929,21272
1500000US530330041001,530330041001,"Block Group 1, Census Tract 41, King County, Washington",66875,21924
1500000US530330041002,530330041002,"Block Group 2, Census Tract 41, King County, Washington",154196,57466
1500000US530330041003,530330041003,"Block Group 3, Census Tract 41, King County, Washington",210978,95336
1500000US530330041004,530330041004,"Block Group 4, Census Tract 41, King County, Washington",86081,31412
1500000US530330041005,530330041005,"Block Group 5, Census Tract 41, King County, Washington",59219,81363
1500000US530330041006,530330041006,"Block Group 6, Census Tract 41, King County, Washington",190417,89300
1500000US530330042001,530330042001,"Block Group 1, Census Tract 42, King County, Washington",135625,84009
1500000US530330042002,530330042002,"Block Group 2, Census Tract 42, King County, Washington",90357,21293
1500000US530330042003,530330042003,"Block Group 3, Census Tract 42, King County, Washington",81635,29747
1500000US530330042004,530330042004,"Block Group 4, Census Tract 42, King County, Washington",127143,40538
1500000US530330042005,530330042005,"Block Group 5, Census Tract 42, King County, Washington",119667,32749
1500000US530330043011,530330043011,"Block Group 1, Census Tract 43.01, King County, Washington",29000,4487
1500000US530330043012,530330043012,"Block Group 2, Census Tract 43.01, King County, Washington",59150,9062
1500000US530330043013,530330043013,"Block Group 3, Census Tract 43.01, King County, Washington",121250,53473
1500000US530330043021,530330043021,"Block Group 1, Census Tract 43.02, King County, Washington",6917,8025
1500000US530330043022,530330043022,"Block Group 2, Census Tract 43.02, King County, Washington",22857,3841
1500000US530330044001,530330044001,"Block Group 1, Census Tract 44, King County, Washington",91607,47983
1500000US530330044002,530330044002,"Block Group 2, Census Tract 44, King County, Washington",79571,25703
1500000US530330044003,530330044003,"Block Group 3, Census Tract 44, King County, Washington",43264,33768
1500000US530330044004,530330044004,"Block Group 4, Census Tract 44, King County, Washington",32143,12872
1500000US530330045001,530330045001,"Block Group 1, Census Tract 45, King County, Washington",59444,24533
1500000US530330045002,530330045002,"Block Group 2, Census Tract 45, King County, Washington",123750,47940
1500000US530330046001,530330046001,"Block Group 1, Census Tract 46, King County, Washington",107778,42495
1500000US530330046002,530330046002,"Block Group 2, Census Tract 46, King County, Washington",121000,43830
1500000US530330046003,530330046003,"Block Group 3, Census Tract 46, King County, Washington",89545,51856
1500000US530330047001,530330047001,"Block Group 1, Census Tract 47, King County, Washington",92989,38659
1500000US530330047002,530330047002,"Block Group 2, Census Tract 47, King County, Washington",46736,21156
1500000US530330047003,530330047003,"Block Group 3, Census Tract 47, King County, Washington",68762,11838
1500000US530330047004,530330047004,"Block Group 4, Census Tract 47, King County, Washington",57083,13287
1500000US530330048001,530330048001,"Block Group 1, Census Tract 48, King County, Washington",85500,23089
1500000US530330048002,530330048002,"Block Group 2, Census Tract 48, King County, Washington",103333,7306
1500000US530330048003,530330048003,"Block Group 3, Census Tract 48, King County, Washington",60327,17584
1500000US530330048004,530330048004,"Block Group 4, Census Tract 48, King County, Washington",87469,15825
1500000US530330049001,530330049001,"Block Group 1, Census Tract 49, King County, Washington",72500,20322
1500000US530330049002,530330049002,"Block Group 2, Census Tract 49, King County, Washington",68393,15422
1500000US530330049003,530330049003,"Block Group 3, Census Tract 49, King County, Washington",67535,22103
1500000US530330049004,530330049004,"Block Group 4, Census Tract 49, King County, Washington",67578,9955
1500000US530330049005,530330049005,"Block Group 5, Census Tract 49, King County, Washington",49428,10584
1500000US530330050001,530330050001,"Block Group 1, Census Tract 50, King County, Washington",84318,20941
1500000US530330050002,530330050002,"Block Group 2, Census Tract 50, King County, Washington",96667,35975
1500000US530330050003,530330050003,"Block Group 3, Census Tract 50, King County, Washington",47634,8443
1500000US530330051001,530330051001,"Block Group 1, Census Tract 51, King County, Washington",70313,8831
1500000US530330051002,530330051002,"Block Group 2, Census Tract 51, King County, Washington",142813,18498
1500000US530330051003,530330051003,"Block Group 3, Census Tract 51, King County, Washington",109643,53761
1500000US530330052001,530330052001,"Block Group 1, Census Tract 52, King County, Washington",23649,8017
1500000US530330052002,530330052002,"Block Group 2, Census Tract 52, King County, Washington",27171,21923
1500000US530330052003,530330052003,"Block Group 3, Census Tract 52, King County, Washington",45331,11165
1500000US530330052004,530330052004,"Block Group 4, Census Tract 52, King County, Washington",87308,40346
1500000US530330052005,530330052005,"Block Group 5, Census Tract 52, King County, Washington",18608,17771
1500000US530330053011,530330053011,"Block Group 1, Census Tract 53.01, King County, Washington",15536,11588
1500000US530330053012,530330053012,"Block Group 2, Census Tract 53.01, King County, Washington",13432,3959
1500000US530330053013,530330053013,"Block Group 3, Census Tract 53.01, King County, Washington",11506,6877
1500000US530330053014,530330053014,"Block Group 4, Census Tract 53.01, King County, Washington",3520,2160
1500000US530330053021,530330053021,"Block Group 1, Census Tract 53.02, King County, Washington",3393,2932
1500000US530330053022,530330053022,"Block Group 2, Census Tract 53.02, King County, Washington",-,**
1500000US530330053023,530330053023,"Block Group 3, Census Tract 53.02, King County, Washington",-,**
1500000US530330054001,530330054001,"Block Group 1, Census Tract 54, King County, Washington",105903,19076
1500000US530330054002,530330054002,"Block Group 2, Census Tract 54, King County, Washington",89732,18335
1500000US530330054003,530330054003,"Block Group 3, Census Tract 54, King County, Washington",54523,5579
1500000US530330054004,530330054004,"Block Group 4, Census Tract 54, King County, Washington",49728,4152
1500000US530330056001,530330056001,"Block Group 1, Census Tract 56, King County, Washington",141181,24661
1500000US530330056002,530330056002,"Block Group 2, Census Tract 56, King County, Washington",153504,25746
1500000US530330056003,530330056003,"Block Group 3, Census Tract 56, King County, Washington",225813,75104
1500000US530330056004,530330056004,"Block Group 4, Census Tract 56, King County, Washington",132132,49522
1500000US530330056005,530330056005,"Block Group 5, Census Tract 56, King County, Washington",121308,34680
1500000US530330057001,530330057001,"Block Group 1, Census Tract 57, King County, Washington",76037,28733
1500000US530330057002,530330057002,"Block Group 2, Census Tract 57, King County, Washington",104013,29906
1500000US530330057003,530330057003,"Block Group 3, Census Tract 57, King County, Washington",89012,17957
1500000US530330057004,530330057004,"Block Group 4, Census Tract 57, King County, Washington",85000,32241
1500000US530330057005,530330057005,"Block Group 5, Census Tract 57, King County, Washington",68750,11735
1500000US530330057006,530330057006,"Block Group 6, Census Tract 57, King County, Washington",61354,16768
1500000US530330058011,530330058011,"Block Group 1, Census Tract 58.01, King County, Washington",66875,17211
1500000US530330058012,530330058012,"Block Group 2, Census Tract 58.01, King County, Washington",57563,12793
1500000US530330058013,530330058013,"Block Group 3, Census Tract 58.01, King County, Washington",73724,8039
1500000US530330058014,530330058014,"Block Group 4, Census Tract 58.01, King County, Washington",68750,14522
1500000US530330058021,530330058021,"Block Group 1, Census Tract 58.02, King County, Washington",71991,18986
1500000US530330058022,530330058022,"Block Group 2, Census Tract 58.02, King County, Washington",57275,9334
1500000US530330058023,530330058023,"Block Group 3, Census Tract 58.02, King County, Washington",90959,25576
1500000US530330059001,530330059001,"Block Group 1, Census Tract 59, King County, Washington",60000,10322
1500000US530330059002,530330059002,"Block Group 2, Census Tract 59, King County, Washington",79542,35011
1500000US530330059003,530330059003,"Block Group 3, Census Tract 59, King County, Washington",39500,110732
1500000US530330059004,530330059004,"Block Group 4, Census Tract 59, King County, Washington",87841,45716
1500000US530330059005,530330059005,"Block Group 5, Census Tract 59, King County, Washington",121250,41444
1500000US530330060001,530330060001,"Block Group 1, Census Tract 60, King County, Washington",73644,17204
1500000US530330060002,530330060002,"Block Group 2, Census Tract 60, King County, Washington",146054,21737
1500000US530330060003,530330060003,"Block Group 3, Census Tract 60, King County, Washington",135114,55469
1500000US530330060004,530330060004,"Block Group 4, Census Tract 60, King County, Washington",72978,6444
1500000US530330061001,530330061001,"Block Group 1, Census Tract 61, King County, Washington",108083,20352
1500000US530330061002,530330061002,"Block Group 2, Census Tract 61, King County, Washington",73167,25244
1500000US530330061003,530330061003,"Block Group 3, Census Tract 61, King County, Washington",67417,7450
1500000US530330061004,530330061004,"Block Group 4, Census Tract 61, King County, Washington",58803,8680
1500000US530330062001,530330062001,"Block Group 1, Census Tract 62, King County, Washington",89250,26726
1500000US530330062002,530330062002,"Block Group 2, Census Tract 62, King County, Washington",126029,24421
1500000US530330062003,530330062003,"Block Group 3, Census Tract 62, King County, Washington",119231,41690
1500000US530330063001,530330063001,"Block Group 1, Census Tract 63, King County, Washington",86638,34631
1500000US530330063002,530330063002,"Block Group 2, Census Tract 63, King County, Washington",113750,34041
1500000US530330063003,530330063003,"Block Group 3, Census Tract 63, King County, Washington",155357,16274
1500000US530330063004,530330063004,"Block Group 4, Census Tract 63, King County, Washington",113472,38494
1500000US530330064001,530330064001,"Block Group 1, Census Tract 64, King County, Washington",130987,32391
1500000US530330064002,530330064002,"Block Group 2, Census Tract 64, King County, Washington",170500,54069
1500000US530330064003,530330064003,"Block Group 3, Census Tract 64, King County, Washington",135750,18619
1500000US530330065001,530330065001,"Block Group 1, Census Tract 65, King County, Washington",106944,25080
1500000US530330065002,530330065002,"Block Group 2, Census Tract 65, King County, Washington",78203,11162
1500000US530330065003,530330065003,"Block Group 3, Census Tract 65, King County, Washington",88224,31102
1500000US530330066001,530330066001,"Block Group 1, Census Tract 66, King County, Washington",75688,15679
1500000US530330066002,530330066002,"Block Group 2, Census Tract 66, King County, Washington",71738,15013
1500000US530330067001,530330067001,"Block Group 1, Census Tract 67, King County, Washington",85268,22057
1500000US530330067002,530330067002,"Block Group 2, Census Tract 67, King County, Washington",77576,19844
1500000US530330067003,530330067003,"Block Group 3, Census Tract 67, King County, Washington",81207,9899
1500000US530330067004,530330067004,"Block Group 4, Census Tract 67, King County, Washington",77808,23939
1500000US530330068001,530330068001,"Block Group 1, Census Tract 68, King County, Washington",94375,24581
1500000US530330068002,530330068002,"Block Group 2, Census Tract 68, King County, Washington",89625,30451
1500000US530330069001,530330069001,"Block Group 1, Census Tract 69, King County, Washington",115938,50617
1500000US530330069002,530330069002,"Block Group 2, Census Tract 69, King County, Washington",91797,41959
1500000US530330069003,530330069003,"Block Group 3, Census Tract 69, King County, Washington",75865,32011
1500000US530330069004,530330069004,"Block Group 4, Census Tract 69, King County, Washington",82500,39567
1500000US530330070001,530330070001,"Block Group 1, Census Tract 70, King County, Washington",96935,51518
1500000US530330070002,530330070002,"Block Group 2, Census Tract 70, King County, Washington",35327,10812
1500000US530330070003,530330070003,"Block Group 3, Census Tract 70, King County, Washington",59309,17483
1500000US530330070004,530330070004,"Block Group 4, Census Tract 70, King County, Washington",69605,34829
1500000US530330070005,530330070005,"Block Group 5, Census Tract 70, King County, Washington",46932,8426
1500000US530330070006,530330070006,"Block Group 6, Census Tract 70, King County, Washington",51382,17354
1500000US530330071001,530330071001,"Block Group 1, Census Tract 71, King County, Washington",41449,20091
1500000US530330071002,530330071002,"Block Group 2, Census Tract 71, King County, Washington",81172,13254
1500000US530330072001,530330072001,"Block Group 1, Census Tract 72, King County, Washington",52194,19770
1500000US530330072002,530330072002,"Block Group 2, Census Tract 72, King County, Washington",45000,18298
1500000US530330072003,530330072003,"Block Group 3, Census Tract 72, King County, Washington",58136,43089
1500000US530330073001,530330073001,"Block Group 1, Census Tract 73, King County, Washington",61500,15369
1500000US530330073002,530330073002,"Block Group 2, Census Tract 73, King County, Washington",31085,11504
1500000US530330073003,530330073003,"Block Group 3, Census Tract 73, King County, Washington",103635,8080
1500000US530330074011,530330074011,"Block Group 1, Census Tract 74.01, King County, Washington",63168,8285
1500000US530330074012,530330074012,"Block Group 2, Census Tract 74.01, King County, Washington",86274,42084
1500000US530330074013,530330074013,"Block Group 3, Census Tract 74.01, King County, Washington",52868,18256
1500000US530330074014,530330074014,"Block Group 4, Census Tract 74.01, King County, Washington",55417,19016
1500000US530330074021,530330074021,"Block Group 1, Census Tract 74.02, King County, Washington",47788,13416
1500000US530330074022,530330074022,"Block Group 2, Census Tract 74.02, King County, Washington",31948,9323
1500000US530330074023,530330074023,"Block Group 3, Census Tract 74.02, King County, Washington",30804,21194
1500000US530330075001,530330075001,"Block Group 1, Census Tract 75, King County, Washington",48226,34589
1500000US530330075002,530330075002,"Block Group 2, Census Tract 75, King County, Washington",52031,22492
1500000US530330075003,530330075003,"Block Group 3, Census Tract 75, King County, Washington",43438,20785
1500000US530330075004,530330075004,"Block Group 4, Census Tract 75, King County, Washington",67279,48806
1500000US530330075005,530330075005,"Block Group 5, Census Tract 75, King County, Washington",52975,10471
1500000US530330076001,530330076001,"Block Group 1, Census Tract 76, King County, Washington",80125,27788
1500000US530330076002,530330076002,"Block Group 2, Census Tract 76, King County, Washington",54776,6200
1500000US530330076003,530330076003,"Block Group 3, Census Tract 76, King County, Washington",61788,14227
1500000US530330077001,530330077001,"Block Group 1, Census Tract 77, King County, Washington",96667,35473
1500000US530330077002,530330077002,"Block Group 2, Census Tract 77, King County, Washington",100089,52952
1500000US530330077003,530330077003,"Block Group 3, Census Tract 77, King County, Washington",74239,36245
1500000US530330077004,530330077004,"Block Group 4, Census Tract 77, King County, Washington",89318,37922
1500000US530330078001,530330078001,"Block Group 1, Census Tract 78, King County, Washington",208917,107953
1500000US530330078002,530330078002,"Block Group 2, Census Tract 78, King County, Washington",168229,41816
1500000US530330078003,530330078003,"Block Group 3, Census Tract 78, King County, Washington",80515,59276
1500000US530330078004,530330078004,"Block Group 4, Census Tract 78, King County, Washington",151167,39844
1500000US530330079001,530330079001,"Block Group 1, Census Tract 79, King County, Washington",96818,56704
1500000US530330079002,530330079002,"Block Group 2, Census Tract 79, King County, Washington",43784,9397
1500000US530330079003,530330079003,"Block Group 3, Census Tract 79, King County, Washington",69667,22578
1500000US530330079004,530330079004,"Block Group 4, Census Tract 79, King County, Washington",28965,9221
1500000US530330079005,530330079005,"Block Group 5, Census Tract 79, King County, Washington",43946,9673
1500000US530330080011,530330080011,"Block Group 1, Census Tract 80.01, King County, Washington",73221,32688
1500000US530330080012,530330080012,"Block Group 2, Census Tract 80.01, King County, Washington",18659,42284
1500000US530330080013,530330080013,"Block Group 3, Census Tract 80.01, King County, Washington",75515,53600
1500000US530330080014,530330080014,"Block Group 4, Census Tract 80.01, King County, Washington",78654,29550
1500000US530330080015,530330080015,"Block Group 5, Census Tract 80.01, King County, Washington",99129,17210
1500000US530330080021,530330080021,"Block Group 1, Census Tract 80.02, King County, Washington",17574,5074
1500000US530330080022,530330080022,"Block Group 2, Census Tract 80.02, King County, Washington",59706,31640
1500000US530330081001,530330081001,"Block Group 1, Census Tract 81, King County, Washington",108703,39610
1500000US530330081002,530330081002,"Block Group 2, Census Tract 81, King County, Washington",12241,18418
1500000US530330081003,530330081003,"Block Group 3, Census Tract 81, King County, Washington",23427,13990
1500000US530330082001,530330082001,"Block Group 1, Census Tract 82, King County, Washington",72692,49303
1500000US530330082002,530330082002,"Block Group 2, Census Tract 82, King County, Washington",49414,28103
1500000US530330082003,530330082003,"Block Group 3, Census Tract 82, King County, Washington",34063,7533
1500000US530330083001,530330083001,"Block Group 1, Census Tract 83, King County, Washington",39970,23322
1500000US530330083002,530330083002,"Block Group 2, Census Tract 83, King County, Washington",47817,3107
1500000US530330084001,530330084001,"Block Group 1, Census Tract 84, King County, Washington",32664,7698
1500000US530330084002,530330084002,"Block Group 2, Census Tract 84, King County, Washington",48007,15800
1500000US530330084003,530330084003,"Block Group 3, Census Tract 84, King County, Washington",53125,32180
1500000US530330085001,530330085001,"Block Group 1, Census Tract 85, King County, Washington",45699,7534
1500000US530330085002,530330085002,"Block Group 2, Census Tract 85, King County, Washington",19911,6662
1500000US530330085003,530330085003,"Block Group 3, Census Tract 85, King County, Washington",9603,1812
1500000US530330086001,530330086001,"Block Group 1, Census Tract 86, King County, Washington",58032,10905
